,Date,Day,Timestamp,Speed,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State
138,2019.11.22,,07.32.26,36,5G,-92,-9,9.0,14,-72,13549,507,D
139,2019.11.22,,07.32.27,36,5G,-90,-10,11.0,14,-72,3936,132,D
140,2019.11.22,,07.32.28,36,5G,-90,-10,11.0,14,-72,61,13,D
143,2019.11.22,,07.32.31,36,5G,-95,-11,6.0,14,-76,20792,667,D
167,2019.11.22,,07.32.56,28,5G,-90,-13,-3.0,11,-76,12963,178,D
168,2019.11.22,,07.32.56,49,5G,-90,-13,-3.0,11,-76,12963,178,D
169,2019.11.22,,07.32.57,49,5G,-96,-15,8.0,9,-110,11315,101,D
196,2019.11.22,,07.33.23,42,5G,-92,-9,16.0,14,-70,16,28,D
215,2019.11.22,,07.33.43,34,5G,-89,-9,24.0,15,-72,10036,105,D
216,2019.11.22,,07.33.44,34,5G,-89,-9,24.0,15,-68,6712,100,D
256,2019.11.22,,07.34.23,33,5G,-92,-9,8.0,14,-73,16,28,D
262,2019.11.22,,07.34.29,3,5G,-94,-9,10.0,9,-110,14953,130,D
269,2019.11.22,,07.34.36,3,5G,-93,-9,13.0,13,-70,32,15,D
305,2019.11.22,,07.35.14,35,5G,-89,-8,15.0,14,-71,13147,122,D
313,2019.11.22,,07.35.22,29,5G,-85,-12,2.0,15,-72,11,1,D
314,2019.11.22,,07.35.23,29,5G,-85,-12,2.0,9,-66,15,27,D
353,2019.11.22,,07.36.00,40,5G,-94,-12,-2.0,14,-80,11287,99,D
354,2019.11.22,,07.36.01,40,5G,-93,-10,-7.0,15,-70,7228,61,D
378,2019.11.22,,07.36.23,49,5G,-90,-9,11.0,14,-65,16,28,D
401,2019.11.22,,07.36.46,39,5G,-88,-8,21.0,2,-68,7415,56,D
402,2019.11.22,,07.36.47,39,5G,-88,-8,21.0,14,-71,9229,70,D
440,2019.11.22,,07.37.23,46,5G,-97,-7,7.0,11,-73,16,27,D
449,2019.11.22,,07.37.32,50,5G,-86,-6,17.0,14,-71,14833,132,D
496,2019.11.22,,07.38.17,33,LTE,-106,-8,7.0,11,-89,3440,76,D
497,2019.11.22,,07.38.18,33,LTE,-105,-10,2.0,11,-89,7397,105,D
502,2019.11.22,,07.38.23,33,LTE,-111,-9,2.0,10,-93,18,33,D
503,2019.11.22,,07.38.24,47,LTE,-111,-9,2.0,12,-91,18,33,D
545,2019.11.22,,07.39.03,59,LTE,-111,-11,3.0,10,-94,13456,212,D
546,2019.11.22,,07.39.04,59,LTE,-111,-11,3.0,10,-94,137,2,D
565,2019.11.22,,07.39.24,58,LTE,-104,-9,10.0,12,-82,16,28,D
591,2019.11.22,,07.39.48,60,LTE,-98,-13,9.0,10,-85,3201,61,D
592,2019.11.22,,07.39.51,55,LTE,-104,-12,6.0,7,-87,7219,133,D
593,2019.11.22,,07.39.52,55,LTE,-104,-12,6.0,7,-87,5249,107,D
633,2019.11.22,,07.40.32,23,LTE,-92,-11,-4.0,11,-79,11,1,D
637,2019.11.22,,07.40.37,23,LTE,-96,-7,8.0,8,-87,7214,145,D
638,2019.11.22,,07.40.38,23,LTE,-97,-9,1.0,10,-78,13710,239,D
639,2019.11.22,,07.40.38,45,LTE,-97,-9,1.0,10,-78,13710,239,D
683,2019.11.22,,07.41.23,38,LTE,-78,-7,14.0,15,-62,3298,127,D
684,2019.11.22,,07.41.24,38,LTE,-78,-7,14.0,15,-60,6929,123,D
731,2019.11.22,,07.42.09,53,LTE,-90,-13,6.0,8,-74,2120,52,D
732,2019.11.22,,07.42.10,53,LTE,-79,-7,11.0,11,-62,8175,160,D
733,2019.11.22,,07.42.11,53,LTE,-79,-7,11.0,11,-62,5363,113,D
734,2019.11.22,,07.42.11,54,LTE,-79,-7,11.0,11,-62,5363,113,D
735,2019.11.22,,07.42.12,54,LTE,-81,-9,12.0,11,-64,3118,59,D
780,2019.11.22,,07.42.56,40,LTE,-80,-8,11.0,13,-63,7901,132,D
809,2019.11.22,,07.43.24,50,5G,-84,-16,0.0,6,-78,16,37,D
828,2019.11.22,,07.43.41,57,5G,-56,-6,30.0,15,-34,11380,108,D
829,2019.11.22,,07.43.42,57,5G,-53,-6,33.0,14,-37,8999,50,D
871,2019.11.22,,07.44.23,50,5G,-85,-15,-6.0,10,-63,16,28,D
872,2019.11.22,,07.44.24,41,5G,-85,-15,-6.0,6,-72,16,28,D
876,2019.11.22,,07.44.28,41,5G,-86,-14,-4.0,5,-69,23836,158,D
920,2019.11.22,,07.45.13,32,5G,-83,-18,-2.0,15,-67,23380,167,D
930,2019.11.22,,07.45.24,32,5G,-82,-16,-10.0,12,-66,97,21,D
931,2019.11.22,,07.45.24,36,5G,-82,-16,-10.0,12,-66,97,21,D
934,2019.11.22,,07.45.27,36,5G,-79,-19,0.0,12,-67,32,15,D
948,2019.11.22,,07.45.41,26,5G,-65,-13,16.0,15,-58,14,6,D
964,2019.11.22,,07.45.58,26,5G,-75,-13,3.0,12,-54,13388,99,D
987,2019.11.22,,07.46.23,26,5G,-71,-12,-6.0,12,-69,18,33,D
1007,2019.11.22,,07.46.44,10,5G,-69,-10,2.0,12,-63,2275,31,D
1008,2019.11.22,,07.46.45,10,5G,-69,-10,2.0,12,-63,15136,86,D
1044,2019.11.22,,07.47.23,10,5G,-69,-13,13.0,14,-60,16,28,D
1050,2019.11.22,,07.47.30,10,5G,-70,-10,19.0,12,-67,13741,88,D
1092,2019.11.22,,07.48.15,10,5G,-74,-14,4.0,12,-56,5480,40,D
1093,2019.11.22,,07.48.16,10,5G,-74,-9,6.0,12,-56,15,26,D
1100,2019.11.22,,07.48.24,10,5G,-73,-12,4.0,12,-56,15,27,D
1212,2019.11.22,,07.50.23,23,5G,-79,-12,-9.0,8,-51,16,28,D
1238,2019.11.22,,07.50.50,25,5G,-82,-14,6.0,11,-78,11,1,D
1277,2019.11.22,,07.51.30,20,5G,-97,-21,-8.0,8,-76,14,0,D
1307,2019.11.22,,07.52.02,20,5G,-98,-22,-11.0,5,-79,35,31,D
1308,2019.11.22,,07.52.03,20,5G,-98,-22,-11.0,5,-79,134,79,D
1328,2019.11.22,,07.52.24,12,LTE,-93,-14,0.0,6,-75,19,33,D
1366,2019.11.22,,07.53.04,20,LTE,-93,-14,-3.0,7,-76,1567,562,D
1367,2019.11.22,,07.53.05,20,LTE,-95,-15,1.0,8,-78,6576,445,D
1368,2019.11.22,,07.53.06,20,LTE,-95,-15,1.0,8,-78,5901,218,D
1369,2019.11.22,,07.53.07,20,LTE,-93,-15,1.0,8,-76,2892,106,D
