,Date,Day,Day_Timeframe,Timestamp,Timeframe,Speed,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State
174,2019.11.21,,,09.47.52,,31,HSPA+,-57,-2,-,-,-,8377,136,D
175,2019.11.21,,,09.47.52,,20,HSPA+,-57,-2,-,-,-,8377,136,D
176,2019.11.21,,,09.47.53,,20,HSPA+,-57,-2,-,-,-,1620,25,D
189,2019.11.21,,,09.48.06,,27,5G,-92,-8,6.0,14,-69,16,39,D
190,2019.11.21,,,09.48.07,,27,5G,-86,-8,10.0,14,-69,22,40,D
222,2019.11.21,,,09.48.38,,48,5G,-105,-20,-9.0,4,-,1649,78,D
223,2019.11.21,,,09.48.39,,48,5G,-105,-22,-10.0,4,-,5053,167,D
224,2019.11.21,,,09.48.39,,41,5G,-105,-22,-10.0,9,-86,5053,167,D
225,2019.11.21,,,09.48.40,,41,5G,-105,-22,-10.0,9,-86,8439,152,D
226,2019.11.21,,,09.48.41,,41,5G,-100,-20,-9.0,7,-83,3365,58,D
227,2019.11.21,,,09.48.42,,41,5G,-100,-20,-9.0,7,-79,3608,76,D
228,2019.11.21,,,09.48.43,,41,5G,-96,-21,-10.0,7,-79,2496,50,D
229,2019.11.21,,,09.48.44,,41,5G,-96,-21,-10.0,5,-,478,12,D
230,2019.11.21,,,09.48.45,,41,5G,-97,-22,-11.0,3,-80,200,7,D
231,2019.11.21,,,09.48.46,,41,5G,-97,-22,-11.0,3,-84,78,2,D
232,2019.11.21,,,09.48.47,,41,5G,-101,-23,-11.0,3,-84,4272,99,D
233,2019.11.21,,,09.48.48,,41,5G,-101,-23,-11.0,3,-84,2951,63,D
234,2019.11.21,,,09.48.49,,40,5G,-101,-23,-11.0,3,-84,2951,63,D
235,2019.11.21,,,09.48.50,,40,5G,-100,-21,-10.0,3,-84,2519,68,D
236,2019.11.21,,,09.48.51,,40,5G,-100,-21,-10.0,5,-82,5946,119,D
237,2019.11.21,,,09.48.52,,40,5G,-99,-19,-8.0,5,-82,3814,51,D
251,2019.11.21,,,09.49.07,,40,5G,-97,-17,-8.0,5,-87,15,27,D
264,2019.11.21,,,09.49.21,,40,5G,-98,-17,-7.0,7,-90,80,14,D
278,2019.11.21,,,09.49.36,,40,5G,-97,-18,-5.0,5,-86,21824,161,D
307,2019.11.21,,,09.50.07,,40,5G,-99,-18,-7.0,6,-81,15,27,D
309,2019.11.21,,,09.50.09,,40,5G,-97,-19,-8.0,6,-81,11,0,D
320,2019.11.21,,,09.50.21,,40,5G,-101,-19,-4.0,10,-79,2378,51,D
321,2019.11.21,,,09.50.22,,40,5G,-97,-16,1.0,6,-85,5240,91,D
322,2019.11.21,,,09.50.23,,40,5G,-97,-16,1.0,6,-78,16667,134,D
360,2019.11.21,,,09.51.03,,43,5G,-65,-14,13.0,14,-48,182,28,D
364,2019.11.21,,,09.51.07,,43,5G,-66,-13,11.0,14,-48,15,27,D
365,2019.11.21,,,09.51.08,,43,5G,-66,-13,11.0,14,-48,20388,113,D
366,2019.11.21,,,09.51.09,,43,5G,-64,-7,11.0,14,-48,255,2,D
409,2019.11.21,,,09.51.53,,37,5G,-92,-18,-11.0,6,-70,1907,18,D
410,2019.11.21,,,09.51.54,,37,5G,-91,-16,-5.0,6,-70,29201,182,D
423,2019.11.21,,,09.52.07,,35,5G,-69,-17,-9.0,5,-52,15,27,D
456,2019.11.21,,,09.52.39,,13,LTE,-74,-12,11.0,6,-58,6380,93,D
457,2019.11.21,,,09.52.40,,13,LTE,-74,-12,11.0,6,-58,25952,313,D
482,2019.11.21,,,09.53.07,,13,LTE,-74,-10,9.0,11,-57,15,27,D
500,2019.11.21,,,09.53.25,,30,LTE,-67,-9,15.0,13,-50,9366,87,D
541,2019.11.21,,,09.54.07,,38,LTE,-90,-12,1.0,5,-,18,32,D
544,2019.11.21,,,09.54.10,,38,LTE,-83,-12,6.0,9,-65,4205,77,D
545,2019.11.21,,,09.54.11,,38,LTE,-84,-10,11.0,7,-69,3973,56,D
590,2019.11.21,,,09.54.56,,45,5G,-101,-21,-9.0,7,-86,401,21,D
591,2019.11.21,,,09.54.57,,45,5G,-101,-21,-9.0,7,-86,1887,36,D
592,2019.11.21,,,09.54.57,,44,5G,-101,-21,-9.0,7,-86,1887,36,D
593,2019.11.21,,,09.54.58,,44,5G,-103,-21,-10.0,7,-86,2080,43,D
594,2019.11.21,,,09.54.59,,44,5G,-103,-21,-10.0,5,-88,413,8,D
595,2019.11.21,,,09.55.00,,44,5G,-106,-22,-9.0,5,-88,279,5,D
596,2019.11.21,,,09.55.01,,44,5G,-106,-22,-9.0,5,-88,234,8,D
597,2019.11.21,,,09.55.02,,44,5G,-103,-20,-9.0,8,-86,1040,20,D
598,2019.11.21,,,09.55.03,,44,5G,-103,-20,-9.0,8,-86,167,6,D
599,2019.11.21,,,09.55.04,,44,5G,-101,-22,-9.0,5,-84,301,6,D
600,2019.11.21,,,09.55.06,,44,5G,-101,-22,-9.0,4,-86,270,13,D
601,2019.11.21,,,09.55.07,,40,5G,-101,-22,-9.0,4,-86,270,13,D
602,2019.11.21,,,09.55.07,,40,5G,-104,-22,-9.0,4,-86,258,53,D
603,2019.11.21,,,09.55.08,,40,5G,-104,-22,-9.0,4,-86,13,15,D
604,2019.11.21,,,09.55.09,,40,5G,-103,-23,-10.0,4,-86,2252,66,D
605,2019.11.21,,,09.55.10,,40,5G,-103,-23,-10.0,4,-86,69,6,D
606,2019.11.21,,,09.55.11,,40,5G,-103,-23,-11.0,5,-88,1672,49,D
607,2019.11.21,,,09.55.12,,40,5G,-103,-23,-11.0,4,-85,2109,37,D
664,2019.11.21,,,09.56.07,,42,LTE,-89,-9,-2.0,8,-68,15,27,D
724,2019.11.21,,,09.57.07,,30,LTE,-88,-7,8.0,11,-68,14,27,D
725,2019.11.21,,,09.57.07,,41,LTE,-88,-7,8.0,11,-71,14,27,D
751,2019.11.21,,,09.57.32,,48,LTE,-71,-5,31.0,15,-55,49,7,D
752,2019.11.21,,,09.57.32,,46,LTE,-71,-5,31.0,15,-55,49,7,D
786,2019.11.21,,,09.58.04,,53,LTE,-80,-7,17.0,14,-63,22,1,D
788,2019.11.21,,,09.58.06,,53,LTE,-79,-7,14.0,15,-60,15,27,D
793,2019.11.21,,,09.58.13,,59,LTE,-81,-10,22.0,13,-62,145,95,D
804,2019.11.21,,,09.58.22,,60,LTE,-88,-9,11.0,11,-73,13,13,D
811,2019.11.21,,,09.58.29,,64,LTE,-94,-9,4.0,11,-78,16,25,D
858,2019.11.21,,,09.59.14,,64,5G,-97,-10,7.0,10,-84,64,313,D
859,2019.11.21,,,09.59.15,,59,5G,-97,-10,7.0,13,-82,64,313,D
860,2019.11.21,,,09.59.15,,59,5G,-99,-9,0.0,13,-82,35000,1145,D
861,2019.11.21,,,09.59.16,,59,5G,-99,-9,0.0,13,-82,40627,1055,D
862,2019.11.21,,,09.59.17,,59,5G,-101,-12,4.0,9,-91,42593,820,D
863,2019.11.21,,,09.59.18,,59,5G,-101,-12,4.0,11,-89,29511,260,D
864,2019.11.21,,,09.59.19,,59,5G,-98,-11,0.0,12,-86,33747,218,D
865,2019.11.21,,,09.59.20,,59,5G,-98,-11,0.0,14,-,12579,77,D
932,2019.11.21,,,10.00.23,,58,HSPA+,-93,-14,-,-,-,24,14,D
933,2019.11.21,,,10.00.24,,58,HSPA+,-95,-14,-,-,-,1618,111,D
934,2019.11.21,,,10.00.25,,58,HSPA+,-95,-14,-,-,-,715,47,D
935,2019.11.21,,,10.00.26,,58,HSPA+,-93,-2,-,-,-,3316,95,D
936,2019.11.21,,,10.00.27,,58,HSPA+,-93,-2,-,-,-,4589,82,D
937,2019.11.21,,,10.00.27,,58,HSPA+,-93,-2,-,-,-,4589,82,D
938,2019.11.21,,,10.00.28,,58,HSPA+,-93,-2,-,-,-,4657,76,D
939,2019.11.21,,,10.00.29,,58,HSPA+,-93,-2,-,-,-,3642,51,D
940,2019.11.21,,,10.00.30,,58,HSPA+,-95,-2,-,-,-,1844,34,D
941,2019.11.21,,,10.00.31,,58,HSPA+,-95,-2,-,-,-,1903,44,D
942,2019.11.21,,,10.00.32,,58,HSPA+,-93,-2,-,-,-,1730,24,D
943,2019.11.21,,,10.00.33,,58,HSPA+,-93,-2,-,-,-,2290,17,D
944,2019.11.21,,,10.00.34,,52,HSPA+,-93,-2,-,-,-,4618,90,D
945,2019.11.21,,,10.00.35,,52,HSPA+,-91,-2,-,-,-,4618,90,D
946,2019.11.21,,,10.00.36,,52,HSPA+,-91,-2,-,-,-,4606,68,D
947,2019.11.21,,,10.00.37,,52,HSPA+,-91,-2,-,-,-,4342,56,D
948,2019.11.21,,,10.00.38,,52,HSPA+,-91,-2,-,-,-,3067,50,D
949,2019.11.21,,,10.00.39,,52,HSPA+,-89,-2,-,-,-,5569,77,D
980,2019.11.21,,,10.01.08,,45,HSPA+,-93,-2,-,-,-,16,0,D
989,2019.11.21,,,10.01.17,,42,HSPA+,-93,-2,-,-,-,15,0,D
996,2019.11.21,,,10.01.24,,42,HSPA+,-91,-2,-,-,-,549,47,D
997,2019.11.21,,,10.01.25,,42,HSPA+,-91,-2,-,-,-,9926,177,D
998,2019.11.21,,,10.01.26,,42,HSPA+,-91,-2,-,-,-,206,8,D
1015,2019.11.21,,,10.01.45,,42,5G,-107,-10,-5.0,9,-90,79,69,D
1042,2019.11.21,,,10.02.11,,33,5G,-111,-13,1.0,12,-94,1890,63,D
1043,2019.11.21,,,10.02.12,,33,LTE,-103,-15,-5.0,8,-89,905,31,D
1044,2019.11.21,,,10.02.13,,33,LTE,-103,-15,-5.0,4,-91,966,39,D
1045,2019.11.21,,,10.02.14,,33,LTE,-108,-16,-5.0,4,-91,659,24,D
1046,2019.11.21,,,10.02.15,,33,LTE,-108,-16,-5.0,4,-91,1364,51,D
1047,2019.11.21,,,10.02.16,,33,LTE,-108,-15,-4.0,5,-85,537,21,D
1048,2019.11.21,,,10.02.17,,33,LTE,-108,-15,-4.0,5,-85,819,67,D
1049,2019.11.21,,,10.02.18,,33,LTE,-103,-16,-6.0,9,-81,2042,56,D
1050,2019.11.21,,,10.02.19,,33,LTE,-103,-16,-6.0,4,-86,1622,43,D
1051,2019.11.21,,,10.02.20,,33,LTE,-103,-16,-4.0,4,-86,1648,35,D
1052,2019.11.21,,,10.02.21,,33,LTE,-103,-16,-4.0,4,-86,1755,32,D
1053,2019.11.21,,,10.02.23,,33,LTE,-104,-16,-4.0,4,-86,1886,34,D
1054,2019.11.21,,,10.02.24,,33,LTE,-104,-16,-4.0,4,-86,1530,37,D
1055,2019.11.21,,,10.02.25,,33,LTE,-104,-15,-2.0,6,-88,1912,37,D
1056,2019.11.21,,,10.02.26,,33,LTE,-104,-15,-2.0,6,-88,1377,44,D
1057,2019.11.21,,,10.02.27,,33,LTE,-104,-16,-4.0,6,-88,2202,63,D
1058,2019.11.21,,,10.02.28,,33,LTE,-104,-16,-4.0,6,-88,1820,33,D
1059,2019.11.21,,,10.02.29,,33,LTE,-105,-15,-2.0,6,-85,1791,37,D
1060,2019.11.21,,,10.02.30,,33,LTE,-105,-15,-2.0,6,-85,1263,23,D
1061,2019.11.21,,,10.02.31,,33,LTE,-102,-15,-4.0,5,-88,751,19,D
1062,2019.11.21,,,10.02.32,,33,LTE,-102,-15,-4.0,6,-85,982,17,D
1063,2019.11.21,,,10.02.33,,33,LTE,-102,-16,-6.0,5,-82,1129,21,D
1064,2019.11.21,,,10.02.34,,33,LTE,-102,-16,-6.0,5,-87,1261,56,D
1065,2019.11.21,,,10.02.35,,33,LTE,-104,-16,-6.0,5,-87,1129,32,D
1066,2019.11.21,,,10.02.36,,33,LTE,-104,-16,-6.0,5,-89,625,13,D
1067,2019.11.21,,,10.02.38,,33,LTE,-106,-17,-6.0,5,-86,1154,40,D
1068,2019.11.21,,,10.02.39,,33,LTE,-106,-17,-6.0,5,-88,982,57,D
1069,2019.11.21,,,10.02.40,,33,LTE,-105,-17,-6.0,5,-86,972,18,D
1070,2019.11.21,,,10.02.41,,33,LTE,-105,-17,-6.0,5,-86,972,17,D
1071,2019.11.21,,,10.02.42,,33,LTE,-105,-16,-5.0,5,-88,816,15,D
1072,2019.11.21,,,10.02.43,,33,LTE,-105,-16,-5.0,5,-83,961,17,D
1073,2019.11.21,,,10.02.44,,33,LTE,-104,-16,-6.0,5,-87,615,11,D
1074,2019.11.21,,,10.02.45,,33,LTE,-104,-16,-6.0,5,-87,1017,19,D
1075,2019.11.21,,,10.02.46,,33,LTE,-104,-15,-7.0,6,-89,1137,46,D
1076,2019.11.21,,,10.02.47,,33,LTE,-104,-15,-7.0,6,-89,714,23,D
1077,2019.11.21,,,10.02.48,,33,LTE,-105,-17,-6.0,5,-87,707,26,D
1078,2019.11.21,,,10.02.49,,33,LTE,-105,-17,-6.0,5,-87,648,16,D
1079,2019.11.21,,,10.02.50,,33,LTE,-104,-17,-6.0,5,-90,974,22,D
1080,2019.11.21,,,10.02.51,,33,LTE,-104,-17,-6.0,5,-88,637,65,D
1081,2019.11.21,,,10.02.52,,33,LTE,-105,-17,-7.0,5,-88,399,223,D
1082,2019.11.21,,,10.02.54,,33,LTE,-105,-17,-7.0,5,-88,390,176,D
1083,2019.11.21,,,10.02.54,,33,LTE,-105,-17,-6.0,5,-88,936,44,D
