,Unnamed: 0,Date,Day,Timestamp,Speed,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State
927,927,2019.11.25,Day3,07:25:46,0,5G,-101,-9.0,12.0,11,-84,46,14,D
928,928,2019.11.25,Day3,07:25:47,0,5G,-101,-9.0,12.0,11,-84,211,98,D
929,929,2019.11.25,Day3,07:25:48,0,5G,-102,-11.0,9.0,14,-110,390,8,D
930,930,2019.11.25,Day3,07:25:49,0,5G,-102,-11.0,9.0,14,-110,14798,873,D
931,931,2019.11.25,Day3,07:25:50,0,5G,-101,-12.0,9.0,14,-110,10328,332,D
932,932,2019.11.25,Day3,07:25:53,0,5G,-101,-11.0,2.0,11,-110,11,1,D
933,933,2019.11.25,Day3,07:25:54,0,5G,-101,-11.0,2.0,12,-110,3021,166,D
934,934,2019.11.25,Day3,07:25:55,0,5G,-102,-13.0,7.0,12,-110,27898,909,D
935,935,2019.11.25,Day3,07:25:56,0,5G,-102,-13.0,7.0,10,-110,14726,269,D
936,936,2019.11.25,Day3,07:25:57,0,5G,-102,-15.0,4.0,10,-110,13145,242,D
937,937,2019.11.25,Day3,07:25:58,0,5G,-102,-15.0,4.0,12,-110,8040,160,D
938,938,2019.11.25,Day3,07:25:59,0,5G,-100,-10.0,5.0,12,-86,3554,49,D
939,939,2019.11.25,Day3,07:26:00,0,5G,-100,-10.0,5.0,12,-86,18048,200,D
940,940,2019.11.25,Day3,07:26:01,0,5G,-99,-9.0,14.0,12,-86,26078,206,D
941,941,2019.11.25,Day3,07:26:02,0,5G,-99,-9.0,14.0,13,-88,17861,182,D
942,942,2019.11.25,Day3,07:26:03,0,5G,-99,-10.0,7.0,13,-88,21855,233,D
943,943,2019.11.25,Day3,07:26:04,0,5G,-99,-10.0,7.0,13,-86,21417,207,D
944,944,2019.11.25,Day3,07:26:05,0,5G,-101,-9.0,5.0,13,-86,21839,228,D
945,945,2019.11.25,Day3,07:26:07,0,5G,-101,-9.0,5.0,13,-86,4763,39,D
946,946,2019.11.25,Day3,07:26:18,0,5G,-100,-10.0,7.0,13,-88,15,26,D
947,947,2019.11.25,Day3,07:26:46,0,5G,-103,-16.0,5.0,14,-85,39,15,D
948,948,2019.11.25,Day3,07:26:47,0,5G,-103,-16.0,5.0,14,-85,16,50,D
949,949,2019.11.25,Day3,07:26:55,0,5G,-94,-12.0,21.0,15,-78,20,30,D
950,950,2019.11.25,Day3,07:27:04,0,5G,-84,-12.0,15.0,15,-72,1638,20,D
951,951,2019.11.25,Day3,07:27:05,0,5G,-84,-12.0,15.0,12,-70,16898,203,D
952,952,2019.11.25,Day3,07:27:06,0,5G,-85,-8.0,19.0,14,-68,12402,131,D
953,953,2019.11.25,Day3,07:27:06,31,5G,-85,-8.0,19.0,14,-68,12402,131,D
954,954,2019.11.25,Day3,07:27:51,35,5G,-90,-9.0,13.0,14,-72,7907,109,D
955,955,2019.11.25,Day3,07:27:52,35,5G,-90,-9.0,13.0,14,-74,22037,184,D
956,956,2019.11.25,Day3,07:27:52,36,5G,-90,-9.0,13.0,14,-74,22037,184,D
957,957,2019.11.25,Day3,07:27:55,36,5G,-91,-11.0,4.0,12,-72,27,33,D
958,958,2019.11.25,Day3,07:27:57,36,5G,-96,-11.0,8.0,11,-76,11274,403,D
959,959,2019.11.25,Day3,07:27:58,36,5G,-96,-11.0,8.0,12,-74,9233,260,D
960,960,2019.11.25,Day3,07:28:03,36,5G,-89,-12.0,12.0,14,-72,15948,526,D
961,961,2019.11.25,Day3,07:28:04,36,5G,-91,-10.0,3.0,14,-110,5694,186,D
962,962,2019.11.25,Day3,07:28:04,27,5G,-91,-10.0,3.0,13,-71,5694,186,D
963,963,2019.11.25,Day3,07:28:37,47,5G,-88,-10.0,-2.0,12,-110,6506,53,D
964,964,2019.11.25,Day3,07:28:38,47,5G,-88,-12.0,5.0,12,-110,21261,199,D
965,965,2019.11.25,Day3,07:28:39,47,5G,-88,-12.0,5.0,14,-69,2625,26,D
966,966,2019.11.25,Day3,07:28:47,52,5G,-96,-9.0,12.0,14,-110,16,51,D
967,967,2019.11.25,Day3,07:29:24,46,5G,-89,-8.0,6.0,15,-72,1644,25,D
968,968,2019.11.25,Day3,07:29:25,46,5G,-89,-8.0,6.0,15,-72,27610,231,D
969,969,2019.11.25,Day3,07:29:26,46,5G,-91,-8.0,13.0,15,-72,1688,10,D
1494,1494,2019.11.26,Day4,07:29:27,0,5G,-84,-9.0,20.0,15,-74,60,32,D
1495,1495,2019.11.26,Day4,07:29:29,0,5G,-88,-9.0,19.0,15,-77,22929,472,D
1496,1496,2019.11.26,Day4,07:29:30,0,5G,-88,-9.0,19.0,15,-81,24182,828,D
1497,1497,2019.11.26,Day4,07:29:31,0,5G,-86,-10.0,8.0,15,-77,727,38,D
1498,1498,2019.11.26,Day4,07:29:32,0,5G,-86,-10.0,8.0,15,-77,12,128,D
1499,1499,2019.11.26,Day4,07:29:33,0,5G,-94,-11.0,19.0,15,-77,17552,468,D
1500,1500,2019.11.26,Day4,07:29:34,0,5G,-94,-11.0,19.0,14,-72,30139,378,D
1501,1501,2019.11.26,Day4,07:29:35,0,5G,-87,-10.0,23.0,15,-74,41939,715,D
1502,1502,2019.11.26,Day4,07:29:36,0,5G,-87,-10.0,23.0,15,-72,23309,297,D
1503,1503,2019.11.26,Day4,07:29:37,0,5G,-89,-12.0,21.0,15,-110,23361,273,D
1504,1504,2019.11.26,Day4,07:29:38,0,5G,-89,-12.0,21.0,13,-65,49124,437,D
1505,1505,2019.11.26,Day4,07:29:39,0,5G,-83,-11.0,25.0,13,-65,27897,288,D
1506,1506,2019.11.26,Day4,07:29:41,0,5G,-83,-11.0,25.0,15,-67,23411,236,D
1507,1507,2019.11.26,Day4,07:29:42,0,5G,-89,-10.0,24.0,15,-67,30554,259,D
1508,1508,2019.11.26,Day4,07:29:43,0,5G,-89,-10.0,24.0,15,-71,23969,221,D
1509,1509,2019.11.26,Day4,07:29:44,0,5G,-86,-11.0,20.0,15,-69,18268,194,D
1510,1510,2019.11.26,Day4,07:29:46,0,5G,-85,-10.0,17.0,15,-65,41,19,D
1511,1511,2019.11.26,Day4,07:29:48,0,5G,-82,-11.0,17.0,15,-65,233,129,D
2891,2891,2019.11.27,Day5,07:29:48,0,5G,-101,-11.0,4.0,13,-110,12,3,D
2892,2892,2019.11.27,Day5,07:29:52,0,5G,-101,-9.0,7.0,13,-81,195,100,D
2893,2893,2019.11.27,Day5,07:29:53,0,5G,-101,-9.0,7.0,13,-81,444,17,D
2894,2894,2019.11.27,Day5,07:29:55,0,5G,-101,-11.0,6.0,13,-79,23885,1619,D
970,970,2019.11.25,Day3,07:29:55,21,5G,-87,-11.0,5.0,12,-60,15,27,D
2895,2895,2019.11.27,Day5,07:29:56,0,5G,-101,-11.0,6.0,13,-79,651,16,D
1512,1512,2019.11.26,Day4,07:29:58,35,5G,-83,-12.0,26.0,15,-70,55,67,D
2896,2896,2019.11.27,Day5,07:29:59,0,5G,-101,-11.0,8.0,13,-79,21292,747,D
2897,2897,2019.11.27,Day5,07:30:00,0,5G,-101,-11.0,8.0,13,-79,25945,566,D
2898,2898,2019.11.27,Day5,07:30:01,0,5G,-99,-10.0,-6.0,13,-79,24636,226,D
1513,1513,2019.11.26,Day4,07:30:01,35,5G,-85,-12.0,22.0,15,-66,40,22,D
2899,2899,2019.11.27,Day5,07:30:02,0,5G,-99,-10.0,-6.0,13,-79,22587,232,D
2900,2900,2019.11.27,Day5,07:30:03,0,5G,-99,-10.0,5.0,13,-79,19630,248,D
2901,2901,2019.11.27,Day5,07:30:04,0,5G,-99,-10.0,5.0,13,-79,31503,434,D
2902,2902,2019.11.27,Day5,07:30:05,0,5G,-98,-10.0,9.0,13,-79,36713,310,D
2903,2903,2019.11.27,Day5,07:30:06,0,5G,-98,-10.0,9.0,13,-79,20949,227,D
2904,2904,2019.11.27,Day5,07:30:07,0,5G,-98,-9.0,10.0,13,-79,18373,260,D
2905,2905,2019.11.27,Day5,07:30:09,0,5G,-98,-9.0,10.0,13,-79,819,6,D
971,971,2019.11.25,Day3,07:30:10,49,5G,-89,-9.0,5.0,14,-73,3733,39,D
972,972,2019.11.25,Day3,07:30:11,49,5G,-92,-9.0,2.0,14,-73,25070,222,D
973,973,2019.11.25,Day3,07:30:12,49,5G,-92,-9.0,2.0,14,-73,2880,32,D
2906,2906,2019.11.27,Day5,07:30:13,0,5G,-100,-10.0,2.0,12,-81,114,43,D
2907,2907,2019.11.27,Day5,07:30:27,0,5G,-100,-11.0,9.0,11,-84,16,28,D
1514,1514,2019.11.26,Day4,07:30:29,36,5G,-92,-13.0,5.0,14,-76,1490,35,D
1515,1515,2019.11.26,Day4,07:30:30,36,5G,-92,-13.0,5.0,14,-76,15433,221,D
1516,1516,2019.11.26,Day4,07:30:31,36,5G,-91,-12.0,9.0,12,-73,11463,129,D
1517,1517,2019.11.26,Day4,07:30:31,35,5G,-91,-12.0,9.0,11,-75,11463,129,D
1518,1518,2019.11.26,Day4,07:30:33,35,5G,-91,-12.0,9.0,13,-72,14,26,D
1519,1519,2019.11.26,Day4,07:30:43,35,5G,-89,-10.0,16.0,14,-71,108,71,D
1520,1520,2019.11.26,Day4,07:30:44,35,5G,-86,-10.0,11.0,14,-71,1117,126,D
1521,1521,2019.11.26,Day4,07:30:44,22,5G,-86,-10.0,11.0,14,-71,1117,126,D
1522,1522,2019.11.26,Day4,07:30:46,22,5G,-83,-10.0,12.0,14,-71,495,11,D
1523,1523,2019.11.26,Day4,07:30:49,22,5G,-83,-9.0,20.0,15,-75,62,53,D
1524,1524,2019.11.26,Day4,07:30:50,22,5G,-83,-11.0,15.0,12,-71,65,107,D
1525,1525,2019.11.26,Day4,07:30:51,22,5G,-83,-11.0,15.0,15,-75,196,82,D
2908,2908,2019.11.27,Day5,07:30:53,0,5G,-101,-11.0,7.0,12,-83,16,49,D
1526,1526,2019.11.26,Day4,07:30:53,22,5G,-87,-11.0,18.0,14,-73,396,19,D
1527,1527,2019.11.26,Day4,07:30:55,22,5G,-87,-11.0,8.0,14,-73,53,131,D
974,974,2019.11.25,Day3,07:30:56,50,5G,-79,-8.0,17.0,12,-110,18,45,D
975,975,2019.11.25,Day3,07:30:57,50,5G,-82,-9.0,14.0,10,-69,1494,27,D
976,976,2019.11.25,Day3,07:30:58,50,5G,-82,-9.0,14.0,15,-69,23545,177,D
977,977,2019.11.25,Day3,07:30:59,50,5G,-87,-8.0,11.0,15,-69,3332,28,D
2909,2909,2019.11.27,Day5,07:30:59,0,5G,-93,-9.0,18.0,15,-110,14,26,D
978,978,2019.11.25,Day3,07:31:04,46,5G,-82,-8.0,9.0,11,-73,13,5,D
2910,2910,2019.11.27,Day5,07:31:12,33,5G,-85,-9.0,23.0,15,-70,2789,60,D
2911,2911,2019.11.27,Day5,07:31:13,33,5G,-85,-9.0,23.0,15,-68,22174,267,D
2912,2912,2019.11.27,Day5,07:31:14,33,5G,-82,-9.0,15.0,15,-68,6092,56,D
1528,1528,2019.11.26,Day4,07:31:31,43,5G,-90,-10.0,0.0,12,-77,2331,62,D
1529,1529,2019.11.26,Day4,07:31:32,43,5G,-90,-10.0,0.0,12,-72,23246,272,D
1530,1530,2019.11.26,Day4,07:31:33,43,5G,-87,-13.0,-3.0,15,-69,19447,209,D
1531,1531,2019.11.26,Day4,07:31:36,43,5G,-91,-15.0,6.0,12,-71,6097,235,D
1532,1532,2019.11.26,Day4,07:31:37,43,5G,-91,-15.0,6.0,15,-110,14178,483,D
1533,1533,2019.11.26,Day4,07:31:41,42,5G,-89,-14.0,8.0,9,-76,12725,435,D
1534,1534,2019.11.26,Day4,07:31:42,42,5G,-96,-12.0,-2.0,14,-73,8319,302,D
979,979,2019.11.25,Day3,07:31:43,45,5G,-90,-9.0,8.0,12,-70,1052,9,D
980,980,2019.11.25,Day3,07:31:44,45,5G,-91,-9.0,4.0,15,-72,27772,175,D
1535,1535,2019.11.26,Day4,07:31:46,42,5G,-95,-11.0,11.0,11,-110,498,14,D
982,982,2019.11.25,Day3,07:31:47,28,5G,-77,-10.0,21.0,15,-62,18,35,D
981,981,2019.11.25,Day3,07:31:47,45,5G,-77,-10.0,21.0,15,-62,18,35,D
983,983,2019.11.25,Day3,07:31:55,28,5G,-85,-11.0,9.0,15,-57,14,26,D
1536,1536,2019.11.26,Day4,07:31:55,31,5G,-92,-8.0,12.0,14,-73,137,86,D
2913,2913,2019.11.27,Day5,07:31:58,37,5G,-91,-9.0,14.0,14,-110,139,13,D
2915,2915,2019.11.27,Day5,07:32:00,27,5G,-90,-11.0,19.0,11,-74,27996,292,D
2914,2914,2019.11.27,Day5,07:32:00,37,5G,-90,-11.0,19.0,11,-74,27996,292,D
2916,2916,2019.11.27,Day5,07:32:02,27,5G,-91,-10.0,1.0,14,-69,31,15,D
1537,1537,2019.11.26,Day4,07:32:19,43,5G,-85,-8.0,5.0,11,-68,6758,49,D
1538,1538,2019.11.26,Day4,07:32:20,43,5G,-85,-8.0,5.0,11,-68,5677,63,D
1539,1539,2019.11.26,Day4,07:32:21,43,5G,-82,-8.0,19.0,14,-66,5274,66,D
1540,1540,2019.11.26,Day4,07:32:22,43,5G,-82,-8.0,19.0,14,-66,4453,32,D
1541,1541,2019.11.26,Day4,07:32:23,43,5G,-81,-8.0,-2.0,14,-66,1460,21,D
1542,1542,2019.11.26,Day4,07:32:24,43,5G,-81,-8.0,-2.0,14,-66,222,9,D
1543,1543,2019.11.26,Day4,07:32:25,43,5G,-76,-8.0,16.0,12,-68,34,3,D
1544,1544,2019.11.26,Day4,07:32:26,43,5G,-76,-8.0,16.0,14,-70,192,14,D
1545,1545,2019.11.26,Day4,07:32:26,49,5G,-76,-8.0,16.0,14,-70,192,14,D
1546,1546,2019.11.26,Day4,07:32:28,49,5G,-89,-10.0,16.0,12,-72,11,0,D
984,984,2019.11.25,Day3,07:32:29,56,5G,-108,-10.0,13.0,10,-91,10695,171,D
985,985,2019.11.25,Day3,07:32:30,56,5G,-108,-10.0,13.0,11,-84,22156,301,D
1547,1547,2019.11.26,Day4,07:32:33,49,5G,-94,-9.0,1.0,13,-71,3486,52,D
1548,1548,2019.11.26,Day4,07:32:34,49,5G,-92,-9.0,4.0,13,-71,15422,124,D
1549,1549,2019.11.26,Day4,07:32:34,40,5G,-92,-9.0,4.0,12,-67,15422,124,D
2917,2917,2019.11.27,Day5,07:32:45,50,5G,-95,-11.0,2.0,14,-110,5975,89,D
2918,2918,2019.11.27,Day5,07:32:46,50,5G,-95,-11.0,2.0,12,-77,23363,211,D
2919,2919,2019.11.27,Day5,07:32:47,50,5G,-98,-13.0,-7.0,12,-77,2472,36,D
1550,1550,2019.11.26,Day4,07:32:47,40,5G,-95,-10.0,3.0,9,-77,493,9,D
986,986,2019.11.25,Day3,07:32:48,54,5G,-112,-10.0,3.0,14,-94,19,44,D
987,987,2019.11.25,Day3,07:32:48,51,5G,-112,-10.0,3.0,11,-87,19,44,D
1551,1551,2019.11.26,Day4,07:32:52,40,5G,-97,-9.0,2.0,14,-110,47,15,D
2920,2920,2019.11.27,Day5,07:32:59,51,5G,-89,-15.0,8.0,13,-110,15,27,D
988,988,2019.11.25,Day3,07:33:01,23,HSPA+,-71,-2.0,-,-,-110,21,12,D
989,989,2019.11.25,Day3,07:33:17,46,HSPA+,-67,-2.0,-,-,-110,20,26,D
990,990,2019.11.25,Day3,07:33:18,46,HSPA+,-67,-2.0,-,-,-110,4858,136,D
991,991,2019.11.25,Day3,07:33:19,46,HSPA+,-63,-2.0,-,-,-110,8257,150,D
1552,1552,2019.11.26,Day4,07:33:19,47,5G,-89,-8.0,-3.0,14,-74,19278,208,D
1553,1553,2019.11.26,Day4,07:33:20,47,5G,-89,-8.0,-3.0,12,-67,12697,133,D
992,992,2019.11.25,Day3,07:33:20,46,HSPA+,-63,-2.0,-,-,-110,8217,162,D
993,993,2019.11.25,Day3,07:33:20,54,HSPA+,-63,-2.0,-,-,-110,8217,162,D
994,994,2019.11.25,Day3,07:33:21,54,HSPA+,-65,-2.0,-,-,-110,5910,115,D
995,995,2019.11.25,Day3,07:33:22,54,HSPA+,-65,-2.0,-,-,-110,9052,158,D
2921,2921,2019.11.27,Day5,07:33:31,47,5G,-83,-10.0,25.0,14,-67,928,11,D
2922,2922,2019.11.27,Day5,07:33:32,47,5G,-76,-9.0,15.0,14,-67,26296,277,D
2923,2923,2019.11.27,Day5,07:33:33,47,5G,-76,-9.0,15.0,14,-67,1218,12,D
1554,1554,2019.11.26,Day4,07:33:33,51,5G,-94,-9.0,7.0,15,-73,15,28,D
1555,1555,2019.11.26,Day4,07:33:39,56,5G,-89,-12.0,3.0,11,-75,33,18,D
1556,1556,2019.11.26,Day4,07:33:46,60,5G,-91,-15.0,5.0,14,-78,494,10,D
996,996,2019.11.25,Day3,07:33:55,58,HSPA+,-79,-2.0,-,-,-110,25,45,D
997,997,2019.11.25,Day3,07:33:55,58,HSPA+,-79,-2.0,-,-,-110,25,45,D
2924,2924,2019.11.27,Day5,07:33:59,46,5G,-96,-12.0,13.0,11,-110,15,29,D
998,998,2019.11.25,Day3,07:34:08,57,HSPA+,-85,-2.0,-,-,-110,703,25,D
1000,1000,2019.11.25,Day3,07:34:09,58,HSPA+,-81,-2.0,-,-,-110,89,1,D
999,999,2019.11.25,Day3,07:34:09,57,HSPA+,-81,-2.0,-,-,-110,89,1,D
1557,1557,2019.11.26,Day4,07:34:09,56,5G,-91,-8.0,7.0,12,-71,2620,44,D
1001,1001,2019.11.25,Day3,07:34:10,58,HSPA+,-81,-2.0,-,-,-110,15,0,D
1558,1558,2019.11.26,Day4,07:34:10,56,5G,-91,-8.0,7.0,10,-76,15532,118,D
1002,1002,2019.11.25,Day3,07:34:11,58,HSPA+,-79,-2.0,-,-,-110,212,7,D
1559,1559,2019.11.26,Day4,07:34:11,56,5G,-81,-8.0,18.0,13,-59,14186,102,D
1003,1003,2019.11.25,Day3,07:34:12,58,HSPA+,-79,-2.0,-,-,-110,6673,113,D
1560,1560,2019.11.26,Day4,07:34:12,56,5G,-81,-8.0,18.0,14,-75,13,13,D
1561,1561,2019.11.26,Day4,07:34:12,52,5G,-81,-8.0,18.0,14,-75,13,13,D
1004,1004,2019.11.25,Day3,07:34:14,58,HSPA+,-75,-2.0,-,-,-110,6940,123,D
1005,1005,2019.11.25,Day3,07:34:15,58,HSPA+,-75,-2.0,-,-,-110,4676,63,D
1007,1007,2019.11.25,Day3,07:34:16,57,HSPA+,-75,-2.0,-,-,-110,2594,58,D
1006,1006,2019.11.25,Day3,07:34:16,58,HSPA+,-75,-2.0,-,-,-110,2594,58,D
2925,2925,2019.11.27,Day5,07:34:17,15,5G,-82,-11.0,21.0,15,-70,32,16,D
1008,1008,2019.11.25,Day3,07:34:17,57,HSPA+,-75,-2.0,-,-,-110,4051,71,D
2926,2926,2019.11.27,Day5,07:34:18,15,5G,-82,-11.0,21.0,11,-64,15001,158,D
1009,1009,2019.11.25,Day3,07:34:18,57,HSPA+,-73,-2.0,-,-,-110,3819,64,D
1563,1563,2019.11.26,Day4,07:34:19,53,5G,-86,-8.0,7.0,11,-70,11,1,D
1562,1562,2019.11.26,Day4,07:34:19,53,5G,-86,-8.0,7.0,11,-70,11,1,D
1010,1010,2019.11.25,Day3,07:34:19,57,HSPA+,-73,-2.0,-,-,-110,3241,54,D
1011,1011,2019.11.25,Day3,07:34:20,57,HSPA+,-75,-2.0,-,-,-110,3488,37,D
2927,2927,2019.11.27,Day5,07:34:20,15,5G,-81,-11.0,0.0,12,-66,15057,216,D
2928,2928,2019.11.27,Day5,07:34:21,15,5G,-81,-11.0,0.0,11,-69,105,0,D
1012,1012,2019.11.25,Day3,07:34:21,57,HSPA+,-75,-2.0,-,-,-110,4905,78,D
1013,1013,2019.11.25,Day3,07:34:22,57,HSPA+,-77,-2.0,-,-,-110,549,9,D
1564,1564,2019.11.26,Day4,07:34:33,49,5G,-82,-7.0,17.0,15,-61,15,27,D
1565,1565,2019.11.26,Day4,07:34:46,44,5G,-88,-8.0,17.0,14,-71,495,14,D
1014,1014,2019.11.25,Day3,07:34:48,22,LTE,-104,-8.0,6.0,9,-84,23,47,D
2929,2929,2019.11.27,Day5,07:34:56,55,5G,-91,-11.0,-1.0,10,-82,11,1,D
1566,1566,2019.11.26,Day4,07:34:56,35,5G,-81,-10.0,8.0,15,-60,33791,195,D
1015,1015,2019.11.25,Day3,07:34:56,22,LTE,-98,-11.0,1.0,10,-78,17,5,D
2931,2931,2019.11.27,Day5,07:35:00,56,5G,-89,-13.0,1.0,12,-75,15,27,D
2930,2930,2019.11.27,Day5,07:35:00,55,5G,-89,-13.0,1.0,14,-78,15,27,D
1016,1016,2019.11.25,Day3,07:35:06,22,LTE,-96,-6.0,13.0,12,-78,10558,207,D
1017,1017,2019.11.25,Day3,07:35:07,22,LTE,-96,-6.0,13.0,12,-78,15809,263,D
1018,1018,2019.11.25,Day3,07:35:08,22,LTE,-96,-9.0,11.0,12,-78,1680,22,D
1567,1567,2019.11.26,Day4,07:35:24,46,5G,-82,-7.0,17.0,15,-110,70,39,D
1568,1568,2019.11.26,Day4,07:35:26,46,5G,-95,-6.0,10.0,15,-77,98,692,D
2932,2932,2019.11.27,Day5,07:35:26,60,5G,-77,-8.0,-8.0,13,-82,2608,58,D
1019,1019,2019.11.25,Day3,07:35:27,44,LTE,-96,-8.0,8.0,12,-79,79,14,D
2933,2933,2019.11.27,Day5,07:35:28,60,5G,-77,-8.0,-8.0,13,-82,14821,246,D
2934,2934,2019.11.27,Day5,07:35:28,59,5G,-77,-8.0,-8.0,13,-82,14821,246,D
2935,2935,2019.11.27,Day5,07:35:29,59,5G,-83,-9.0,16.0,11,-84,21714,236,D
2936,2936,2019.11.27,Day5,07:35:30,59,5G,-83,-9.0,16.0,9,-110,8874,65,D
1569,1569,2019.11.26,Day4,07:35:36,47,5G,-110,-8.0,1.0,8,-92,15,25,D
1570,1570,2019.11.26,Day4,07:35:36,48,5G,-110,-8.0,1.0,8,-92,15,25,D
1571,1571,2019.11.26,Day4,07:35:41,48,LTE,-105,-7.0,12.0,10,-87,8127,127,D
1572,1572,2019.11.26,Day4,07:35:42,48,LTE,-105,-7.0,12.0,10,-85,5405,70,D
1573,1573,2019.11.26,Day4,07:35:48,53,LTE,-105,-8.0,9.0,8,-87,132,44,D
1574,1574,2019.11.26,Day4,07:35:49,53,LTE,-105,-8.0,9.0,8,-87,45,39,D
2937,2937,2019.11.27,Day5,07:35:51,49,5G,-76,-8.0,19.0,15,-63,15,16,D
1020,1020,2019.11.25,Day3,07:35:52,19,LTE,-87,-10.0,8.0,12,-70,4073,77,D
1021,1021,2019.11.25,Day3,07:35:53,19,LTE,-88,-9.0,15.0,12,-70,17988,239,D
1022,1022,2019.11.25,Day3,07:35:55,19,LTE,-88,-7.0,12.0,12,-70,15,27,D
2938,2938,2019.11.27,Day5,07:36:00,48,5G,-90,-10.0,16.0,15,-69,15,1,D
1575,1575,2019.11.26,Day4,07:36:10,33,LTE,-107,-11.0,7.0,10,-88,499,20,D
1023,1023,2019.11.25,Day3,07:36:11,19,LTE,-88,-12.0,9.0,12,-70,11,1,D
2939,2939,2019.11.27,Day5,07:36:15,42,5G,-94,-8.0,15.0,15,-74,23593,221,D
2941,2941,2019.11.27,Day5,07:36:16,47,5G,-95,-7.0,17.0,11,-78,2731,17,D
2940,2940,2019.11.27,Day5,07:36:16,47,5G,-94,-8.0,15.0,11,-78,23593,221,D
1576,1576,2019.11.26,Day4,07:36:27,51,LTE,-109,-12.0,7.0,10,-92,4840,116,D
1577,1577,2019.11.26,Day4,07:36:28,51,LTE,-109,-13.0,0.0,10,-92,15620,262,D
2942,2942,2019.11.27,Day5,07:36:34,44,HSPA+,-71,-2.0,-,-,-110,20,48,VD
1578,1578,2019.11.26,Day4,07:36:34,44,LTE,-94,-8.0,8.0,8,-87,15,7,D
2943,2943,2019.11.27,Day5,07:36:35,44,HSPA+,-73,-2.0,-,-,-110,35,38,VD
2944,2944,2019.11.27,Day5,07:36:37,44,HSPA+,-73,-2.0,-,-,-110,545,8,VD
1024,1024,2019.11.25,Day3,07:36:38,40,LTE,-72,-7.0,25.0,15,-55,15379,180,D
1025,1025,2019.11.25,Day3,07:36:39,40,LTE,-72,-7.0,25.0,15,-55,15110,203,D
1026,1026,2019.11.25,Day3,07:36:48,47,LTE,-76,-7.0,11.0,15,-61,16,33,D
1027,1027,2019.11.25,Day3,07:36:55,47,LTE,-77,-8.0,15.0,15,-61,14,26,D
2945,2945,2019.11.27,Day5,07:37:00,44,HSPA+,-73,-2.0,-,-,-110,17,29,VD
1579,1579,2019.11.26,Day4,07:37:13,51,LTE,-103,-11.0,-3.0,10,-88,10995,178,D
1580,1580,2019.11.26,Day4,07:37:14,54,LTE,-103,-11.0,-3.0,8,-110,10995,178,D
1581,1581,2019.11.26,Day4,07:37:14,54,LTE,-103,-11.0,-3.0,8,-110,2772,42,D
2946,2946,2019.11.27,Day5,07:37:17,43,HSPA+,-63,-2.0,-,-,-110,17,14,D
2947,2947,2019.11.27,Day5,07:37:20,26,HSPA+,-61,-20.0,-,-,-110,34,6,D
2948,2948,2019.11.27,Day5,07:37:21,26,HSPA+,-61,-2.0,-,-,-110,22,1,D
2949,2949,2019.11.27,Day5,07:37:22,26,HSPA+,-61,-2.0,-,-,-110,24,6,D
2950,2950,2019.11.27,Day5,07:37:23,26,HSPA+,-63,-2.0,-,-,-110,22,1,D
1028,1028,2019.11.25,Day3,07:37:24,53,LTE,-92,-7.0,7.0,11,-73,16906,297,D
2951,2951,2019.11.27,Day5,07:37:24,26,HSPA+,-63,-2.0,-,-,-110,25,6,D
2952,2952,2019.11.27,Day5,07:37:25,26,HSPA+,-59,-2.0,-,-,-110,125,9,D
1029,1029,2019.11.25,Day3,07:37:26,53,LTE,-93,-11.0,8.0,8,-76,4381,74,D
2953,2953,2019.11.27,Day5,07:37:27,26,HSPA+,-59,-2.0,-,-,-110,125,19,D
2954,2954,2019.11.27,Day5,07:37:28,44,HSPA+,-59,-2.0,-,-,-110,125,19,D
2955,2955,2019.11.27,Day5,07:37:28,44,HSPA+,-59,-2.0,-,-,-110,133,32,D
2956,2956,2019.11.27,Day5,07:37:29,44,HSPA+,-59,-2.0,-,-,-110,336,15,D
2957,2957,2019.11.27,Day5,07:37:30,44,HSPA+,-59,-2.0,-,-,-110,229,16,D
2958,2958,2019.11.27,Day5,07:37:31,44,HSPA+,-59,-2.0,-,-,-110,373,17,D
2959,2959,2019.11.27,Day5,07:37:32,44,HSPA+,-57,-2.0,-,-,-110,403,23,D
2960,2960,2019.11.27,Day5,07:37:33,44,HSPA+,-57,-2.0,-,-,-110,215,10,D
1582,1582,2019.11.26,Day4,07:37:34,51,LTE,-97,-8.0,0.0,12,-79,16,5,D
2961,2961,2019.11.27,Day5,07:37:34,44,HSPA+,-67,-19.0,-,-,-110,374,39,D
2962,2962,2019.11.27,Day5,07:37:35,44,HSPA+,-67,-19.0,-,-,-110,384,9,D
2963,2963,2019.11.27,Day5,07:37:36,47,HSPA+,-67,-19.0,-,-,-110,384,9,D
2964,2964,2019.11.27,Day5,07:37:36,47,HSPA+,-67,-20.0,-,-,-110,385,8,D
2965,2965,2019.11.27,Day5,07:37:38,47,HSPA+,-67,-20.0,-,-,-110,382,9,D
2966,2966,2019.11.27,Day5,07:37:39,47,HSPA+,-69,-2.0,-,-,-110,369,6,D
2967,2967,2019.11.27,Day5,07:37:40,47,HSPA+,-69,-2.0,-,-,-110,381,7,D
2968,2968,2019.11.27,Day5,07:37:41,47,HSPA+,-63,-2.0,-,-,-110,370,11,D
2969,2969,2019.11.27,Day5,07:37:42,47,HSPA+,-63,-2.0,-,-,-110,380,7,D
