,Timestamp,Speed,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State
2027,08.04.58,14,5G,-83,-14,-3.0,14,-82,17,32,D
2029,08.05.00,14,5G,-83,-11,3.0,14,-82,2,4,D
2031,08.05.02,14,5G,-84,-14,-1.0,14,-82,2,4,D
2047,08.05.19,14,5G,-91,-13,-3.0,12,-85,2,4,D
2050,08.05.23,14,5G,-85,-12,-2.0,10,-80,2,4,D
2064,08.05.38,21,5G,-90,-12,-10.0,12,-79,33074,299,D
2065,08.05.38,21,5G,-90,-12,-10.0,12,-79,33074,299,D
2067,08.05.40,21,5G,-94,-15,-7.0,11,-83,2,17,D
2069,08.05.42,21,5G,-92,-17,-6.0,11,-83,2,5,D
2071,08.05.44,21,5G,-99,-19,-12.0,10,-,2,4,D
2076,08.05.50,21,5G,-97,-18,-8.0,7,-86,16,17,D
2084,08.05.58,21,5G,-96,-18,-9.0,12,-,15,27,D
2085,08.05.59,21,5G,-94,-18,-9.0,12,-,11,1,D
2088,08.06.03,21,5G,-95,-17,-7.0,8,-87,2,4,D
2090,08.06.05,21,5G,-96,-16,-8.0,8,-87,2,4,D
2097,08.06.12,21,5G,-94,-18,-8.0,8,-85,1,2,D
2106,08.06.22,21,5G,-96,-18,-2.0,8,-87,2,4,D
2107,08.06.23,21,5G,-96,-16,-1.0,10,-85,16072,148,D
2108,08.06.24,21,5G,-96,-16,-1.0,10,-85,14227,125,D
2110,08.06.26,21,5G,-96,-17,-5.0,10,-85,2,4,D
2128,08.06.45,22,5G,-99,-17,-8.0,6,-91,2,5,D
2130,08.06.47,22,5G,-100,-21,-14.0,6,-91,2,4,D
2142,08.06.59,33,LTE,-90,-18,-8.0,5,-72,17,2,D
2147,08.07.04,33,LTE,-88,-12,-9.0,5,-72,2,4,D
2149,08.07.06,33,LTE,-89,-15,-5.0,4,-,2,4,D
2152,08.07.08,37,LTE,-92,-21,-12.0,2,-74,2,4,D
2153,08.07.09,37,LTE,-92,-21,-12.0,2,-74,425,20,D
2154,08.07.10,37,LTE,-94,-18,-11.0,4,-77,490,26,D
2155,08.07.12,37,LTE,-94,-18,-11.0,4,-80,247,17,D
2156,08.07.13,37,LTE,-98,-16,-6.0,4,-80,107,10,D
2157,08.07.14,37,LTE,-98,-16,-6.0,1,-76,12,29,D
2159,08.07.16,37,LTE,-95,-19,-13.0,3,-,100,11,D
2160,08.07.17,41,LTE,-95,-19,-13.0,3,-81,100,11,D
2162,08.07.18,41,LTE,-98,-20,-8.0,1,-72,126,7,D
2165,08.07.21,41,LTE,-71,-12,14.0,2,-,2665,120,D
2166,08.07.22,41,LTE,-71,-12,14.0,12,-57,8948,134,D
2167,08.07.23,41,LTE,-71,-12,9.0,13,-54,10018,157,D
2168,08.07.24,41,LTE,-71,-12,9.0,11,-57,18290,289,D
2169,08.07.26,41,LTE,-78,-12,10.0,10,-61,4699,71,D
2170,08.07.26,39,LTE,-78,-12,10.0,10,-61,4699,71,D
2171,08.07.27,39,LTE,-78,-12,10.0,14,-63,2,4,D
2173,08.07.29,39,LTE,-82,-11,-11.0,14,-63,2,4,D
2189,08.07.46,39,5G,-101,-15,-3.0,11,-83,2,4,D
2191,08.07.48,39,5G,-101,-15,0.0,11,-83,2,4,D
2193,08.07.50,39,5G,-101,-14,-1.0,9,-86,3,16,D
2200,08.07.58,39,5G,-102,-14,-3.0,11,-83,51,42,D
2210,08.08.07,26,LTE,-94,-10,5.0,10,-77,2,4,D
2212,08.08.10,26,LTE,-93,-10,2.0,7,-78,3277,86,D
2213,08.08.11,26,LTE,-96,-12,1.0,7,-78,8267,167,D
2214,08.08.12,26,LTE,-96,-12,1.0,7,-78,15549,255,D
2215,08.08.13,26,LTE,-97,-13,0.0,6,-80,5593,88,D
2216,08.08.14,38,LTE,-97,-13,0.0,11,-78,5593,88,D
2231,08.08.28,44,LTE,-93,-11,-3.0,8,-79,2,4,D
2233,08.08.30,44,LTE,-91,-9,7.0,8,-73,2,4,D
2235,08.08.32,44,LTE,-91,-11,7.0,8,-73,2,4,D
2251,08.08.49,44,LTE,-90,-8,10.0,9,-73,2,4,D
2252,08.08.50,13,LTE,-90,-8,10.0,9,-73,2,4,D
2254,08.08.51,13,LTE,-91,-9,4.0,9,-73,2,4,D
2259,08.08.57,13,LTE,-90,-13,7.0,9,-73,787,28,D
2260,08.08.58,13,LTE,-90,-14,3.0,10,-68,12886,234,D
2261,08.08.59,13,LTE,-90,-14,3.0,9,-72,11822,178,D
2262,08.09.00,13,LTE,-86,-13,5.0,10,-69,3370,50,D
2271,08.09.10,13,LTE,-88,-14,7.0,7,-71,2,4,D
2273,08.09.12,13,LTE,-89,-13,3.0,7,-71,2,4,D
2275,08.09.14,13,LTE,-89,-13,3.0,7,-71,2,4,D
2284,08.09.24,13,LTE,-90,-9,5.0,11,-73,20,27,D
2285,08.09.25,13,LTE,-90,-9,5.0,11,-73,29,8,D
2286,08.09.26,13,LTE,-90,-9,5.0,11,-81,6,7,D
2288,08.09.28,13,LTE,-91,-11,9.0,11,-74,11274,863,D
2289,08.09.29,13,LTE,-91,-11,9.0,11,-74,22868,763,D
2290,08.09.30,13,LTE,-90,-9,11.0,11,-74,8987,344,D
2291,08.09.31,13,LTE,-90,-9,11.0,11,-74,2,6,D
