,Date,Day,Timestamp,Speed,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State,Rolling_avg
177,2019.11.26,,07.32.21,43,5G,-82,-8,19.0,14,-66,5274,66,D,
178,2019.11.26,,07.32.22,43,5G,-82,-8,19.0,14,-66,4453,32,D,
179,2019.11.26,,07.32.23,43,5G,-81,-8,-2.0,14,-66,1460,21,D,
180,2019.11.26,,07.32.24,43,5G,-81,-8,-2.0,14,-66,222,9,D,
181,2019.11.26,,07.32.25,43,5G,-76,-8,16.0,12,-68,34,3,D,
182,2019.11.26,,07.32.26,43,5G,-76,-8,16.0,14,-70,192,14,D,
183,2019.11.26,,07.32.26,49,5G,-76,-8,16.0,14,-70,192,14,D,
185,2019.11.26,,07.32.28,49,5G,-89,-10,16.0,12,-72,11,0,D,
189,2019.11.26,,07.32.33,49,5G,-94,-9,1.0,13,-71,3486,52,D,
190,2019.11.26,,07.32.34,49,5G,-92,-9,4.0,13,-71,15422,124,D,
191,2019.11.26,,07.32.34,40,5G,-92,-9,4.0,12,-67,15422,124,D,
203,2019.11.26,,07.32.47,40,5G,-95,-10,3.0,9,-77,493,9,D,
208,2019.11.26,,07.32.52,40,5G,-97,-9,2.0,14,-110,47,15,D,
235,2019.11.26,,07.33.19,47,5G,-89,-8,-3.0,14,-74,19278,208,D,
236,2019.11.26,,07.33.20,47,5G,-89,-8,-3.0,12,-67,12697,133,D,
248,2019.11.26,,07.33.33,51,5G,-94,-9,7.0,15,-73,15,28,D,
255,2019.11.26,,07.33.39,56,5G,-89,-12,3.0,11,-75,33,18,D,
262,2019.11.26,,07.33.46,60,5G,-91,-15,5.0,14,-78,494,10,D,
282,2019.11.26,,07.34.09,56,5G,-91,-8,7.0,12,-71,2620,44,D,
283,2019.11.26,,07.34.10,56,5G,-91,-8,7.0,10,-76,15532,118,D,
284,2019.11.26,,07.34.11,56,5G,-81,-8,18.0,13,-59,14186,102,D,
285,2019.11.26,,07.34.12,56,5G,-81,-8,18.0,14,-75,13,13,D,
286,2019.11.26,,07.34.12,52,5G,-81,-8,18.0,14,-75,13,13,D,
293,2019.11.26,,07.34.19,53,5G,-86,-8,7.0,11,-70,11,1,D,
294,2019.11.26,,07.34.19,53,5G,-86,-8,7.0,11,-70,11,1,D,
308,2019.11.26,,07.34.33,49,5G,-82,-7,17.0,15,-61,15,27,D,
322,2019.11.26,,07.34.46,44,5G,-88,-8,17.0,14,-71,495,14,D,
332,2019.11.26,,07.34.56,35,5G,-81,-10,8.0,15,-60,33791,195,D,
361,2019.11.26,,07.35.24,46,5G,-82,-7,17.0,15,-110,70,39,D,
363,2019.11.26,,07.35.26,46,5G,-95,-6,10.0,15,-77,98,692,D,
373,2019.11.26,,07.35.36,47,5G,-110,-8,1.0,8,-92,15,25,D,
374,2019.11.26,,07.35.36,48,5G,-110,-8,1.0,8,-92,15,25,D,
379,2019.11.26,,07.35.41,48,LTE,-105,-7,12.0,10,-87,8127,127,D,
380,2019.11.26,,07.35.42,48,LTE,-105,-7,12.0,10,-85,5405,70,D,
384,2019.11.26,,07.35.48,53,LTE,-105,-8,9.0,8,-87,132,44,D,
385,2019.11.26,,07.35.49,53,LTE,-105,-8,9.0,8,-87,45,39,D,
407,2019.11.26,,07.36.10,33,LTE,-107,-11,7.0,10,-88,499,20,D,
425,2019.11.26,,07.36.27,51,LTE,-109,-12,7.0,10,-92,4840,116,D,
426,2019.11.26,,07.36.28,51,LTE,-109,-13,0.0,10,-92,15620,262,D,
432,2019.11.26,,07.36.34,44,LTE,-94,-8,8.0,8,-87,15,7,D,
474,2019.11.26,,07.37.13,51,LTE,-103,-11,-3.0,10,-88,10995,178,D,
475,2019.11.26,,07.37.14,54,LTE,-103,-11,-3.0,8,-110,10995,178,D,
476,2019.11.26,,07.37.14,54,LTE,-103,-11,-3.0,8,-110,2772,42,D,
496,2019.11.26,,07.37.34,51,LTE,-97,-8,0.0,12,-79,16,5,D,
523,2019.11.26,,07.38.00,35,LTE,-102,-7,13.0,11,-86,1106,17,D,
554,2019.11.26,,07.38.33,35,LTE,-99,-9,0.0,5,-82,18,32,D,
564,2019.11.26,,07.38.44,35,LTE,-96,-10,-1.0,10,-78,104,10,D,
565,2019.11.26,,07.38.45,35,LTE,-96,-10,-1.0,11,-75,1435,28,D,
566,2019.11.26,,07.38.45,8,LTE,-96,-10,-1.0,11,-75,1435,28,D,
572,2019.11.26,,07.38.51,8,LTE,-95,-7,8.0,9,-78,6682,237,D,
573,2019.11.26,,07.38.52,8,LTE,-95,-10,8.0,9,-78,10534,175,D,
574,2019.11.26,,07.38.54,8,LTE,-95,-10,8.0,9,-78,3130,56,D,
605,2019.11.26,,07.39.27,39,LTE,-89,-8,14.0,12,-72,13,1,D,
612,2019.11.26,,07.39.33,24,LTE,-86,-6,13.0,14,-110,15,28,D,
633,2019.11.26,,07.39.56,24,LTE,-87,-6,16.0,12,-69,179,254,D,
634,2019.11.26,,07.39.57,24,LTE,-86,-12,17.0,12,-69,22024,834,D,
635,2019.11.26,,07.39.58,24,LTE,-86,-12,17.0,12,-69,15188,607,D,
636,2019.11.26,,07.39.59,24,LTE,-85,-10,15.0,12,-69,17130,561,D,
637,2019.11.26,,07.40.00,24,LTE,-85,-10,15.0,12,-60,25504,761,D,
638,2019.11.26,,07.40.01,24,LTE,-80,-12,16.0,13,-63,32357,2348,D,
639,2019.11.26,,07.40.02,24,LTE,-80,-12,16.0,15,-60,33640,2175,D,
640,2019.11.26,,07.40.03,24,LTE,-81,-10,17.0,15,-64,20442,1968,D,
641,2019.11.26,,07.40.05,24,LTE,-81,-10,17.0,15,-64,15154,509,D,
642,2019.11.26,,07.40.06,24,LTE,-82,-9,16.0,15,-64,19416,322,D,
643,2019.11.26,,07.40.07,24,LTE,-82,-9,16.0,15,-64,21410,317,D,
644,2019.11.26,,07.40.08,24,LTE,-82,-7,16.0,15,-64,21350,346,D,
645,2019.11.26,,07.40.09,24,LTE,-82,-7,16.0,15,-64,20934,338,D,
646,2019.11.26,,07.40.10,24,LTE,-81,-7,7.0,15,-64,8740,146,D,
675,2019.11.26,,07.40.41,24,LTE,-81,-7,22.0,11,-63,104,17,D,
688,2019.11.26,,07.40.55,24,LTE,-80,-7,22.0,15,-61,7964,219,D,
689,2019.11.26,,07.40.56,24,LTE,-80,-7,22.0,15,-63,16554,280,D,
690,2019.11.26,,07.40.57,24,LTE,-80,-10,20.0,15,-60,11729,183,D,
724,2019.11.26,,07.41.31,45,LTE,-73,-6,31.0,15,-56,15,38,D,
735,2019.11.26,,07.41.42,45,LTE,-74,-7,25.0,15,-54,7082,134,D,
736,2019.11.26,,07.41.43,45,LTE,-74,-7,25.0,15,-54,12313,214,D,
737,2019.11.26,,07.41.45,45,LTE,-74,-8,23.0,14,-57,6001,85,D,
738,2019.11.26,,07.41.45,24,LTE,-74,-8,23.0,12,-62,6001,85,D,
750,2019.11.26,,07.41.56,53,LTE,-86,-12,16.0,13,-72,18,32,D,
784,2019.11.26,,07.42.30,43,LTE,-92,-7,13.0,12,-74,9310,155,D,
785,2019.11.26,,07.42.31,43,LTE,-92,-7,13.0,12,-74,17348,295,D,
786,2019.11.26,,07.42.32,43,LTE,-91,-11,9.0,10,-110,7668,132,D,
811,2019.11.26,,07.42.57,56,LTE,-89,-7,7.0,5,-74,15,26,D,
814,2019.11.26,,07.43.00,56,LTE,-84,-9,9.0,12,-110,494,13,D,
815,2019.11.26,,07.43.00,55,LTE,-84,-9,9.0,12,-110,494,13,D,
832,2019.11.26,,07.43.17,32,LTE,-82,-9,11.0,11,-65,11146,189,D,
833,2019.11.26,,07.43.18,32,LTE,-82,-9,11.0,15,-68,20101,325,D,
871,2019.11.26,,07.43.57,28,5G,-75,-11,5.0,12,-53,15,26,D,
877,2019.11.26,,07.44.03,28,5G,-68,-11,20.0,15,-60,4288,32,D,
878,2019.11.26,,07.44.04,28,5G,-66,-7,-5.0,14,-56,21624,154,D,
920,2019.11.26,,07.44.50,28,5G,-75,-7,19.0,14,-68,34975,234,D,
927,2019.11.26,,07.44.57,28,5G,-67,-6,22.0,14,-56,15,1,D,
968,2019.11.26,,07.45.36,53,5G,-72,-11,4.0,6,-59,27939,163,D,
978,2019.11.26,,07.45.46,36,5G,-83,-11,9.0,14,-66,26,20,D,
989,2019.11.26,,07.45.56,18,5G,-85,-13,4.0,6,-65,18,31,D,
1012,2019.11.26,,07.46.21,18,5G,-88,-15,-9.0,11,-69,36183,189,D,
1013,2019.11.26,,07.46.22,40,5G,-88,-15,-9.0,10,-65,36183,189,D,
1048,2019.11.26,,07.46.57,34,5G,-82,-19,-10.0,7,-65,18,31,D,
1051,2019.11.26,,07.47.00,34,5G,-83,-15,-1.0,7,-65,501,19,D,
1057,2019.11.26,,07.47.06,34,5G,-79,-16,-6.0,12,-63,9822,60,D,
1058,2019.11.26,,07.47.08,34,5G,-78,-17,-14.0,12,-63,12026,48,D,
1103,2019.11.26,,07.47.55,32,5G,-68,-16,15.0,11,-53,201,18,D,
1104,2019.11.26,,07.47.55,26,5G,-68,-16,15.0,13,-57,201,18,D,
1106,2019.11.26,,07.47.57,26,5G,-69,-13,-6.0,13,-57,11,48,D,
1107,2019.11.26,,07.47.58,26,5G,-69,-13,-6.0,13,-57,16,11,D,
1111,2019.11.26,,07.48.02,26,5G,-74,-10,-4.0,11,-60,2884,242,D,
1112,2019.11.26,,07.48.03,26,5G,-73,-11,5.0,10,-54,3245,42,D,
1113,2019.11.26,,07.48.04,26,5G,-73,-11,5.0,11,-61,26991,202,D,
1114,2019.11.26,,07.48.06,26,5G,-75,-10,6.0,13,-64,2848,17,D,
1115,2019.11.26,,07.48.07,26,5G,-75,-10,6.0,15,-67,14,25,D,
1155,2019.11.26,,07.48.50,26,5G,-77,-19,-11.0,8,-67,3102,35,D,
1156,2019.11.26,,07.48.51,26,5G,-79,-14,-8.0,8,-67,28045,165,D,
1169,2019.11.26,,07.49.05,26,5G,-79,-11,-5.0,8,-67,51,12,D,
1198,2019.11.26,,07.49.36,26,5G,-81,-13,2.0,9,-70,34829,212,D,
1202,2019.11.26,,07.49.40,26,5G,-80,-13,13.0,9,-70,495,12,D,
1210,2019.11.26,,07.49.48,10,5G,-82,-10,0.0,4,-68,11,0,D,
1218,2019.11.26,,07.49.56,10,5G,-82,-14,-1.0,14,-66,16,28,D,
1241,2019.11.26,,07.50.21,10,5G,-75,-9,5.0,11,-60,11338,153,D,
1242,2019.11.26,,07.50.22,10,5G,-75,-9,5.0,11,-60,22356,128,D,
1275,2019.11.26,,07.50.58,10,5G,-74,-9,11.0,11,-62,31,38,D,
1284,2019.11.26,,07.51.08,10,5G,-81,-11,4.0,13,-67,33869,191,D,
1329,2019.11.26,,07.51.53,14,5G,-72,-12,-4.0,11,-58,20936,121,D,
1330,2019.11.26,,07.51.54,14,5G,-74,-11,1.0,9,-55,7956,37,D,
1333,2019.11.26,,07.51.57,14,5G,-80,-14,-6.0,9,-55,13,0,D,
1374,2019.11.26,,07.52.39,36,5G,-74,-12,7.0,15,-57,21319,254,D,
1375,2019.11.26,,07.52.40,36,5G,-74,-12,7.0,15,-57,1324,38,D,
1390,2019.11.26,,07.52.56,36,5G,-75,-14,0.0,15,-57,19,31,D,
1417,2019.11.26,,07.53.24,33,5G,-78,-11,2.0,14,-62,12374,189,D,
1418,2019.11.26,,07.53.25,33,5G,-78,-11,2.0,15,-59,19941,245,D,
1432,2019.11.26,,07.53.41,33,5G,-81,-9,7.0,14,-63,542,29,D,
1433,2019.11.26,,07.53.41,3,5G,-81,-9,7.0,14,-63,542,29,D,
1448,2019.11.26,,07.53.57,3,5G,-79,-9,-4.0,14,-63,15,26,D,
1461,2019.11.26,,07.54.11,3,5G,-81,-11,-1.0,11,-64,23193,119,D,
1462,2019.11.26,,07.54.12,3,5G,-81,-15,-2.0,11,-64,4275,113,D,
1463,2019.11.26,,07.54.13,3,5G,-81,-15,-2.0,11,-64,3924,64,D,
1464,2019.11.26,,07.54.14,3,5G,-77,-11,5.0,11,-64,170,11,D,
1465,2019.11.26,,07.54.15,3,5G,-77,-11,5.0,13,-66,35,6,D,
1467,2019.11.26,,07.54.17,3,5G,-84,-10,3.0,13,-66,2686,46,D,
1482,2019.11.26,,07.54.32,33,5G,-86,-10,3.0,9,-69,43,16,D,
1505,2019.11.26,,07.54.57,33,5G,-83,-10,5.0,12,-66,10377,179,D,
1506,2019.11.26,,07.54.58,33,5G,-83,-10,5.0,12,-66,12320,137,D,
1507,2019.11.26,,07.54.59,33,5G,-85,-9,-1.0,7,-64,10714,89,D,
1549,2019.11.26,,07.55.43,26,5G,-88,-14,-2.0,9,-63,1969,33,D,
1550,2019.11.26,,07.55.44,26,5G,-89,-18,0.0,15,-72,11713,177,D,
1551,2019.11.26,,07.55.45,26,5G,-89,-18,0.0,14,-63,4541,51,D,
1552,2019.11.26,,07.55.47,26,5G,-87,-14,0.0,14,-63,14437,103,D,
1562,2019.11.26,,07.55.57,26,5G,-94,-21,-7.0,15,-69,15,26,D,
1585,2019.11.26,,07.56.21,13,5G,-84,-12,1.0,6,-69,497,15,D,
1595,2019.11.26,,07.56.32,13,5G,-85,-9,6.0,14,-67,17640,197,D,
1596,2019.11.26,,07.56.33,13,5G,-85,-9,6.0,14,-67,15304,183,D,
1618,2019.11.26,,07.56.56,13,5G,-85,-10,3.0,14,-68,15,26,D,
1639,2019.11.26,,07.57.18,28,5G,-71,-10,0.0,7,-85,34850,254,D,
1677,2019.11.26,,07.57.57,27,5G,-96,-14,-4.0,10,-110,15,26,D,
1683,2019.11.26,,07.58.03,27,5G,-99,-15,-3.0,10,-110,23658,156,D,
1725,2019.11.26,,07.58.49,27,5G,-100,-17,-12.0,8,-83,2361,41,D,
1726,2019.11.26,,07.58.50,27,5G,-101,-21,-11.0,8,-83,6375,102,D,
1727,2019.11.26,,07.58.51,27,5G,-101,-21,-11.0,6,-85,4507,95,D,
1728,2019.11.26,,07.58.52,27,5G,-99,-22,-10.0,5,-82,2510,48,D,
1729,2019.11.26,,07.58.53,27,5G,-99,-22,-10.0,5,-82,3236,51,D,
1730,2019.11.26,,07.58.54,27,5G,-99,-22,-9.0,5,-82,6530,128,D,
1731,2019.11.26,,07.58.55,27,5G,-99,-22,-9.0,5,-82,5287,106,D,
1732,2019.11.26,,07.58.56,27,5G,-100,-22,-10.0,5,-82,4018,72,D,
1733,2019.11.26,,07.58.57,27,5G,-100,-22,-10.0,5,-82,1309,55,D,
1774,2019.11.26,,07.59.41,27,LTE,-96,-15,-4.0,9,-78,3389,62,D,
1775,2019.11.26,,07.59.43,27,LTE,-96,-15,-4.0,9,-78,927,38,D,
1776,2019.11.26,,07.59.44,27,LTE,-95,-19,-8.0,9,-78,2403,122,D,
1777,2019.11.26,,07.59.45,27,LTE,-95,-19,-8.0,5,-80,1773,81,D,
1778,2019.11.26,,07.59.46,27,LTE,-97,-16,-8.0,5,-80,1501,34,D,
1779,2019.11.26,,07.59.47,27,LTE,-97,-16,-8.0,5,-80,1834,33,D,
1780,2019.11.26,,07.59.48,27,LTE,-98,-17,-8.0,5,-80,1039,19,D,
1784,2019.11.26,,07.59.52,27,LTE,-54,-5,28.0,6,-110,6368,128,D,
1785,2019.11.26,,07.59.52,20,LTE,-54,-5,28.0,6,-110,6368,128,D,
1786,2019.11.26,,07.59.53,20,LTE,-54,-5,28.0,6,-110,16023,235,D,
1787,2019.11.26,,07.59.54,20,LTE,-55,-8,29.0,14,-40,1116,16,D,
1789,2019.11.26,,07.59.56,20,LTE,-59,-5,24.0,13,-44,19,31,D,
1797,2019.11.26,,08.00.05,20,LTE,-57,-6,22.0,15,-39,11,0,D,
1812,2019.11.26,,08.00.21,20,LTE,-56,-5,24.0,11,-39,507,21,D,
1829,2019.11.26,,08.00.40,20,5G,-83,-9,9.0,11,-81,36404,294,D,
1832,2019.11.26,,08.00.43,20,5G,-87,-8,8.0,11,-85,47,17,D,
1846,2019.11.26,,08.00.57,8,5G,-80,-8,6.0,15,-77,15,26,D,
1872,2019.11.26,,08.01.25,8,5G,-82,-9,8.0,11,-71,9753,93,D,
1873,2019.11.26,,08.01.26,8,5G,-82,-9,8.0,11,-71,16518,120,D,
1892,2019.11.26,,08.01.46,8,5G,-92,-16,3.0,9,-71,16,77,D,
1893,2019.11.26,,08.01.47,8,5G,-92,-16,3.0,9,-71,29744,903,D,
1894,2019.11.26,,08.01.48,8,5G,-91,-12,5.0,9,-71,33900,928,D,
1895,2019.11.26,,08.01.49,8,5G,-91,-12,5.0,9,-71,41640,1000,D,
1896,2019.11.26,,08.01.50,8,5G,-94,-13,2.0,9,-71,34921,893,D,
1897,2019.11.26,,08.01.51,8,5G,-94,-13,2.0,9,-71,33433,722,D,
