,Date,Day,Timestamp,Speed,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State,Rolling_avg
164,2019.11.26,,13.23.25,92,5G,-100,-14,-3.0,14,-81,5300,89,D,
165,2019.11.26,,13.23.25,92,5G,-100,-14,-3.0,14,-81,18435,293,D,
166,2019.11.26,,13.23.26,92,5G,-98,-15,-1.0,14,-81,5210,74,D,
193,2019.11.26,,13.23.50,87,LTE,-112,-15,-3.0,7,-94,15,27,D,
194,2019.11.26,,13.23.51,85,LTE,-112,-15,-3.0,7,-94,15,27,D,
216,2019.11.26,,13.24.11,88,LTE,-101,-10,-3.0,5,-90,6194,155,D,
217,2019.11.26,,13.24.12,88,LTE,-101,-10,-3.0,5,-90,8201,154,D,
218,2019.11.26,,13.24.14,88,LTE,-108,-17,-6.0,5,-90,6573,128,D,
219,2019.11.26,,13.24.15,88,LTE,-108,-17,-6.0,6,-88,6477,112,D,
220,2019.11.26,,13.24.16,88,LTE,-108,-17,-6.0,6,-88,3879,75,D,
221,2019.11.26,,13.24.16,88,LTE,-104,-16,-6.0,6,-88,3879,75,D,
222,2019.11.26,,13.24.17,88,LTE,-104,-16,-6.0,6,-88,3217,60,D,
223,2019.11.26,,13.24.18,88,5G,-101,-15,-7.0,6,-88,662,31,D,
224,2019.11.26,,13.24.19,88,5G,-101,-15,-7.0,12,-86,370,6,D,
257,2019.11.26,,13.24.50,49,5G,-99,-16,-6.0,12,-110,18,34,D,
268,2019.11.26,,13.25.03,42,5G,-84,-9,19.0,13,-78,2267,35,D,
269,2019.11.26,,13.25.04,42,5G,-84,-9,19.0,9,-74,29883,199,D,
305,2019.11.26,,13.25.41,77,LTE,-109,-12,10.0,9,-92,68,31,D,
306,2019.11.26,,13.25.42,77,5G,-105,-10,11.0,9,-92,55,92,D,
313,2019.11.26,,13.25.49,77,5G,-96,-8,20.0,13,-79,4509,84,D,
314,2019.11.26,,13.25.50,77,5G,-104,-11,3.0,8,-81,7204,121,D,
315,2019.11.26,,13.25.52,77,5G,-104,-11,3.0,8,-81,11627,195,D,
316,2019.11.26,,13.25.52,77,5G,-104,-11,3.0,8,-81,11627,195,D,
317,2019.11.26,,13.25.53,77,5G,-102,-13,5.0,12,-85,7121,103,D,
363,2019.11.26,,13.26.38,80,5G,-93,-15,-8.0,13,-110,40,10,D,
364,2019.11.26,,13.26.38,80,5G,-93,-15,-8.0,13,-110,40,10,D,
365,2019.11.26,,13.26.39,80,5G,-93,-15,-8.0,7,-86,2339,22,D,
366,2019.11.26,,13.26.40,80,5G,-96,-20,-12.0,4,-67,27022,181,D,
378,2019.11.26,,13.26.50,79,5G,-78,-22,-12.0,3,-110,14,0,D,
413,2019.11.26,,13.27.26,42,5G,-64,-11,2.0,15,-53,7672,113,D,
414,2019.11.26,,13.27.27,42,5G,-64,-9,25.0,15,-47,5204,59,D,
416,2019.11.26,,13.27.29,42,5G,-65,-8,12.0,14,-47,3998,75,D,
417,2019.11.26,,13.27.30,42,5G,-65,-8,12.0,14,-49,15256,184,D,
418,2019.11.26,,13.27.31,42,5G,-65,-10,18.0,14,-49,1960,20,D,
460,2019.11.26,,13.28.15,37,5G,-71,-12,4.0,13,-59,9475,71,D,
461,2019.11.26,,13.28.16,37,5G,-70,-8,18.0,13,-59,23579,150,D,
494,2019.11.26,,13.28.50,26,5G,-81,-13,5.0,12,-68,17,32,D,
506,2019.11.26,,13.29.02,37,5G,-77,-13,16.0,14,-60,30791,178,D,
551,2019.11.26,,13.29.47,16,5G,-91,-12,0.0,13,-84,777,22,D,
552,2019.11.26,,13.29.48,16,5G,-91,-12,0.0,13,-81,34267,269,D,
554,2019.11.26,,13.29.50,16,5G,-93,-13,-1.0,8,-85,15,27,D,
591,2019.11.26,,13.30.29,15,5G,-100,-20,-11.0,5,-92,31,16,D,
595,2019.11.26,,13.30.33,15,5G,-99,-19,-9.0,5,-92,12927,118,D,
596,2019.11.26,,13.30.34,15,5G,-95,-19,-5.0,5,-92,14979,109,D,
602,2019.11.26,,13.30.41,15,5G,-100,-21,-11.0,5,-93,15,24,D,
605,2019.11.26,,13.30.44,15,5G,-97,-21,-11.0,5,-93,18615,604,D,
606,2019.11.26,,13.30.45,15,5G,-98,-21,-11.0,5,-93,3267,58,D,
611,2019.11.26,,13.30.50,15,5G,-101,-21,-8.0,4,-93,13,14,D,
