,Date,Day,Timestamp,Speed,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State
2,2019.11.27,,16.33.17,1,LTE,-91,-13,2.0,9,-110,36,11,D
8,2019.11.27,,16.33.23,1,LTE,-91,-13,0.0,9,-110,11,1,D
11,2019.11.27,,16.33.27,1,LTE,-91,-13,5.0,9,-110,63,41,D
13,2019.11.27,,16.33.29,1,LTE,-92,-13,6.0,9,-110,95,57,D
15,2019.11.27,,16.33.31,1,LTE,-92,-13,6.0,8,-75,15,41,D
20,2019.11.27,,16.33.36,1,LTE,-91,-14,1.0,8,-110,246,131,D
21,2019.11.27,,16.33.37,1,LTE,-91,-13,5.0,8,-110,4477,261,D
22,2019.11.27,,16.33.38,1,LTE,-91,-13,5.0,8,-110,3979,539,D
23,2019.11.27,,16.33.39,1,LTE,-91,-13,4.0,8,-110,5111,476,D
24,2019.11.27,,16.33.41,1,LTE,-91,-13,4.0,8,-110,10311,451,D
25,2019.11.27,,16.33.42,1,LTE,-92,-13,4.0,8,-110,15061,641,D
26,2019.11.27,,16.33.43,1,LTE,-92,-13,4.0,8,-110,9005,440,D
27,2019.11.27,,16.33.44,1,LTE,-91,-13,5.0,8,-110,5289,225,D
28,2019.11.27,,16.33.45,1,LTE,-91,-13,5.0,8,-110,4273,242,D
29,2019.11.27,,16.33.46,1,LTE,-91,-13,5.0,8,-110,4426,170,D
30,2019.11.27,,16.33.47,1,LTE,-91,-13,5.0,8,-110,7065,248,D
31,2019.11.27,,16.33.48,1,LTE,-91,-13,4.0,8,-110,5286,171,D
32,2019.11.27,,16.33.49,1,LTE,-91,-13,4.0,8,-110,4577,139,D
33,2019.11.27,,16.33.50,1,LTE,-89,-13,4.0,8,-110,4070,141,D
34,2019.11.27,,16.33.51,1,LTE,-89,-13,4.0,8,-74,16126,426,D
35,2019.11.27,,16.33.52,1,LTE,-89,-13,5.0,9,-72,8272,351,D
36,2019.11.27,,16.33.53,1,LTE,-89,-13,5.0,9,-72,6134,222,D
