,Date,Day#_Timeframe,Timestamp,Timeframe,Speed,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State
1096,2019.12.16,,12.45.22,,44,5G,-78,-14,2.0,9,-73,12688,147,D
1097,2019.12.16,,12.45.23,,44,5G,-82,-14,3.0,9,-73,15374,110,D
1098,2019.12.16,,12.45.24,,44,5G,-82,-14,3.0,9,-73,16597,101,D
1099,2019.12.16,,12.45.25,,44,5G,-88,-16,-9.0,5,-71,18077,94,D
1100,2019.12.16,,12.45.26,,44,5G,-88,-16,-9.0,5,-71,18047,96,D
1101,2019.12.16,,12.45.27,,44,5G,-86,-16,5.0,10,-73,18580,90,D
1102,2019.12.16,,12.45.28,,44,5G,-86,-16,5.0,10,-73,18501,90,D
1103,2019.12.16,,12.45.29,,44,5G,-86,-17,-5.0,10,-73,17808,77,D
1104,2019.12.16,,12.45.31,,44,5G,-86,-17,-5.0,10,-73,16944,71,D
1105,2019.12.16,,12.45.32,,44,5G,-87,-18,-3.0,9,-71,5897,30,D
1108,2019.12.16,,12.45.34,,44,5G,-87,-17,-6.0,9,-71,15873,240,D
1109,2019.12.16,,12.45.35,,44,5G,-87,-17,-6.0,9,-71,18704,89,D
1110,2019.12.16,,12.45.36,,44,5G,-87,-18,-7.0,9,-71,18557,77,D
1111,2019.12.16,,12.45.37,,44,5G,-87,-18,-7.0,9,-71,19020,93,D
1112,2019.12.16,,12.45.38,,44,5G,-88,-18,-8.0,9,-71,18158,82,D
1113,2019.12.16,,12.45.40,,44,5G,-88,-18,-8.0,9,-71,16806,92,D
1114,2019.12.16,,12.45.41,,44,5G,-88,-18,-8.0,9,-71,20043,106,D
1115,2019.12.16,,12.45.42,,44,5G,-88,-18,-8.0,9,-71,58375,224,D
1116,2019.12.16,,12.45.43,,44,5G,-88,-17,-3.0,9,-71,59412,192,D
1117,2019.12.16,,12.45.44,,44,5G,-88,-17,-3.0,9,-71,60197,175,D
1118,2019.12.16,,12.45.45,,44,5G,-88,-17,-2.0,9,-71,36729,178,D
1121,2019.12.16,,12.45.47,,44,5G,-88,-16,-3.0,9,-71,10338,186,D
1122,2019.12.16,,12.45.49,,44,5G,-88,-16,-3.0,9,-71,15197,100,D
1123,2019.12.16,,12.45.50,,44,5G,-88,-16,0.0,9,-71,16230,90,D
1124,2019.12.16,,12.45.51,,44,5G,-88,-16,0.0,9,-71,15415,99,D
1125,2019.12.16,,12.45.52,,44,5G,-88,-18,-5.0,9,-71,16763,106,D
1126,2019.12.16,,12.45.53,,44,5G,-88,-18,-5.0,9,-71,16609,102,D
1127,2019.12.16,,12.45.54,,44,5G,-87,-15,7.0,9,-71,28992,131,D
1128,2019.12.16,,12.45.55,,44,5G,-87,-15,7.0,9,-71,43091,178,D
1129,2019.12.16,,12.45.56,,44,5G,-88,-18,-2.0,9,-71,42720,158,D
1130,2019.12.16,,12.45.57,,44,5G,-88,-18,-2.0,9,-71,30967,108,D
1131,2019.12.16,,12.45.59,,44,5G,-88,-18,-4.0,9,-71,44412,174,D
1134,2019.12.16,,12.46.01,,44,5G,-88,-18,-6.0,9,-71,2007,48,D
1135,2019.12.16,,12.46.02,,44,5G,-88,-18,-6.0,9,-69,15074,215,D
1136,2019.12.16,,12.46.03,,44,5G,-88,-18,-3.0,9,-69,41740,171,D
1137,2019.12.16,,12.46.04,,44,5G,-88,-18,-3.0,9,-72,29420,109,D
1138,2019.12.16,,12.46.05,,44,5G,-88,-18,-4.0,7,-70,28882,107,D
1139,2019.12.16,,12.46.06,,44,5G,-88,-18,-4.0,7,-70,37534,127,D
1140,2019.12.16,,12.46.08,,44,5G,-89,-18,-2.0,7,-70,28566,218,D
1141,2019.12.16,,12.46.09,,44,5G,-89,-18,-2.0,6,-72,26149,207,D
1142,2019.12.16,,12.46.10,,44,5G,-88,-18,3.0,6,-72,35165,265,D
1143,2019.12.16,,12.46.11,,44,5G,-88,-18,3.0,6,-72,35315,141,D
1144,2019.12.16,,12.46.13,,44,5G,-89,-18,3.0,6,-72,17881,92,D
1147,2019.12.16,,12.46.15,,44,5G,-88,-17,1.0,6,-69,20670,298,D
1148,2019.12.16,,12.46.17,,44,5G,-87,-18,1.0,14,-72,24456,119,D
1149,2019.12.16,,12.46.18,,44,5G,-87,-18,1.0,14,-72,52051,216,D
1150,2019.12.16,,12.46.19,,44,5G,-87,-17,6.0,14,-72,30412,132,D
1151,2019.12.16,,12.46.20,,44,5G,-87,-17,6.0,14,-70,44516,302,D
1152,2019.12.16,,12.46.21,,44,5G,-88,-16,4.0,14,-70,52572,220,D
1153,2019.12.16,,12.46.22,,44,5G,-88,-16,4.0,11,-72,51504,214,D
1154,2019.12.16,,12.46.23,,44,5G,-88,-17,-1.0,11,-72,35596,221,D
1155,2019.12.16,,12.46.24,,44,5G,-88,-17,-1.0,11,-72,43455,203,D
1156,2019.12.16,,12.46.27,,44,5G,-88,-16,-4.0,8,-70,30551,138,D
1159,2019.12.16,,12.46.29,,44,5G,-88,-19,-8.0,8,-70,6173,111,D
1160,2019.12.16,,12.46.30,,44,5G,-88,-20,-7.0,8,-70,15281,186,D
1161,2019.12.16,,12.46.31,,44,5G,-88,-20,-7.0,8,-70,14995,108,D
1162,2019.12.16,,12.46.32,,44,5G,-88,-18,-8.0,8,-70,15613,108,D
1163,2019.12.16,,12.46.33,,44,5G,-88,-18,-8.0,8,-70,13081,108,D
1164,2019.12.16,,12.46.34,,44,5G,-87,-17,-2.0,8,-70,17786,136,D
1165,2019.12.16,,12.46.36,,44,5G,-87,-17,-2.0,15,-72,38340,186,D
1166,2019.12.16,,12.46.37,,44,5G,-87,-17,2.0,15,-72,20300,167,D
1167,2019.12.16,,12.46.38,,44,5G,-87,-17,2.0,15,-72,27012,198,D
1168,2019.12.16,,12.46.39,,44,5G,-88,-18,-9.0,15,-72,19105,130,D
1169,2019.12.16,,12.46.41,,44,5G,-88,-18,1.0,15,-72,7289,44,D
1170,2019.12.16,,12.46.42,,44,5G,-88,-18,1.0,15,-72,7289,44,D
1171,2019.12.16,,12.46.42,,44,5G,-88,-18,1.0,15,-72,158,10,D
1172,2019.12.16,,12.46.43,,44,5G,-88,-18,-9.0,15,-72,5811,137,D
1173,2019.12.16,,12.46.45,,44,5G,-88,-18,-9.0,9,-70,7241,165,D
1174,2019.12.16,,12.46.46,,44,5G,-88,-18,-1.0,9,-70,6931,99,D
1175,2019.12.16,,12.46.47,,44,5G,-88,-18,-1.0,9,-72,6576,90,D
1176,2019.12.16,,12.46.48,,44,5G,-88,-17,-2.0,9,-72,5993,89,D
1177,2019.12.16,,12.46.49,,44,5G,-88,-17,-2.0,9,-72,5818,78,D
1178,2019.12.16,,12.46.50,,44,5G,-88,-17,2.0,9,-72,6167,79,D
1179,2019.12.16,,12.46.51,,44,5G,-88,-17,2.0,9,-72,6644,80,D
1180,2019.12.16,,12.46.52,,44,5G,-90,-17,5.0,9,-72,5961,78,D
1181,2019.12.16,,12.46.55,,44,5G,-90,-16,2.0,12,-74,2984,43,D
1184,2019.12.16,,12.46.57,,44,5G,-88,-15,0.0,10,-71,4655,112,D
1185,2019.12.16,,12.46.58,,44,5G,-88,-15,0.0,10,-71,8379,176,D
1186,2019.12.16,,12.46.59,,44,5G,-90,-18,-3.0,10,-71,10198,108,D
1187,2019.12.16,,12.47.00,,44,5G,-90,-18,-3.0,10,-71,18368,151,D
1188,2019.12.16,,12.47.01,,44,5G,-88,-17,-6.0,9,-73,31775,173,D
1189,2019.12.16,,12.47.03,,44,5G,-88,-17,-6.0,9,-73,36333,205,D
1190,2019.12.16,,12.47.04,,44,5G,-88,-17,-2.0,9,-73,49165,207,D
1191,2019.12.16,,12.47.05,,44,5G,-88,-17,-2.0,13,-71,51493,202,D
1192,2019.12.16,,12.47.06,,44,5G,-87,-15,-1.0,13,-71,63628,225,D
1193,2019.12.16,,12.47.07,,44,5G,-87,-15,-1.0,13,-71,61090,222,D
1194,2019.12.16,,12.47.08,,44,5G,-86,-18,0.0,13,-71,43559,220,D
1197,2019.12.16,,12.47.10,,44,5G,-85,-15,-3.0,13,-71,4151,104,D
1198,2019.12.16,,12.47.12,,44,5G,-85,-15,-3.0,13,-71,12451,193,D
1199,2019.12.16,,12.47.13,,44,5G,-87,-13,2.0,13,-71,10126,84,D
1200,2019.12.16,,12.47.14,,44,5G,-87,-13,2.0,13,-71,10115,91,D
1201,2019.12.16,,12.47.15,,44,5G,-87,-15,-1.0,13,-71,8992,86,D
1202,2019.12.16,,12.47.16,,44,5G,-87,-15,-1.0,13,-71,19430,155,D
1203,2019.12.16,,12.47.17,,44,5G,-85,-16,-4.0,8,-73,16099,141,D
1204,2019.12.16,,12.47.18,,44,5G,-85,-16,-4.0,8,-73,16427,156,D
1205,2019.12.16,,12.47.19,,44,5G,-85,-17,-5.0,9,-70,15136,98,D
1206,2019.12.16,,12.47.20,,44,5G,-85,-17,-5.0,9,-70,22177,148,D
1207,2019.12.16,,12.47.23,,44,5G,-85,-17,-5.0,9,-70,9606,69,D
1208,2019.12.16,,12.47.24,,44,5G,-85,-17,-5.0,9,-70,9606,69,D
1210,2019.12.16,,12.47.25,,44,5G,-85,-16,-4.0,9,-70,9741,245,D
1211,2019.12.16,,12.47.26,,44,5G,-85,-15,-6.0,9,-70,13795,108,D
1212,2019.12.16,,12.47.27,,44,5G,-85,-15,-6.0,9,-70,17037,110,D
1213,2019.12.16,,12.47.28,,44,5G,-84,-17,-4.0,9,-70,22866,173,D
1214,2019.12.16,,12.47.29,,44,5G,-84,-17,-4.0,9,-70,19263,102,D
1215,2019.12.16,,12.47.31,,44,5G,-85,-17,-5.0,9,-72,14465,99,D
1216,2019.12.16,,12.47.32,,44,5G,-85,-17,-5.0,9,-72,18210,98,D
1217,2019.12.16,,12.47.33,,44,5G,-85,-18,-5.0,10,-69,17079,102,D
1218,2019.12.16,,12.47.34,,44,5G,-85,-18,-5.0,3,-71,10795,91,D
1219,2019.12.16,,12.47.35,,44,5G,-82,-20,-7.0,5,-69,16537,390,D
1220,2019.12.16,,12.47.36,,44,5G,-82,-20,-7.0,5,-67,16609,244,D
1223,2019.12.16,,12.47.38,,44,5G,-80,-19,-7.0,6,-77,2337,56,D
1224,2019.12.16,,12.47.39,,42,5G,-80,-19,-7.0,6,-77,2337,56,D
1225,2019.12.16,,12.47.40,,42,5G,-86,-18,-10.0,6,-77,1962,48,D
1226,2019.12.16,,12.47.41,,42,5G,-86,-18,-10.0,6,-77,33,1,D
1227,2019.12.16,,12.47.42,,42,5G,-86,-15,-2.0,10,-72,2495,61,D
1228,2019.12.16,,12.47.43,,42,5G,-86,-15,-2.0,10,-69,14480,194,D
1229,2019.12.16,,12.47.44,,42,5G,-82,-13,3.0,11,-78,23035,181,D
1230,2019.12.16,,12.47.45,,42,5G,-82,-13,3.0,11,-73,25661,149,D
1231,2019.12.16,,12.47.46,,42,5G,-88,-14,5.0,11,-73,34251,175,D
1232,2019.12.16,,12.47.47,,42,5G,-88,-14,5.0,12,-76,35379,182,D
1233,2019.12.16,,12.47.49,,42,5G,-84,-13,11.0,9,-,52175,190,D
1234,2019.12.16,,12.47.50,,27,5G,-84,-13,11.0,9,-,57533,209,D
1237,2019.12.16,,12.47.52,,27,5G,-76,-11,18.0,15,-65,4182,70,D
1238,2019.12.16,,12.47.53,,27,5G,-78,-11,3.0,14,-67,22782,160,D
1239,2019.12.16,,12.47.54,,27,5G,-78,-11,3.0,15,-69,19308,73,D
1240,2019.12.16,,12.47.55,,27,5G,-81,-15,4.0,8,-61,25281,64,D
1241,2019.12.16,,12.47.56,,27,5G,-81,-15,4.0,9,-63,24290,86,D
1242,2019.12.16,,12.47.58,,27,5G,-81,-14,10.0,15,-65,21021,76,D
1243,2019.12.16,,12.47.59,,27,5G,-81,-14,10.0,15,-65,22274,84,D
1244,2019.12.16,,12.48.00,,27,5G,-76,-13,5.0,12,-63,22641,90,D
1245,2019.12.16,,12.48.01,,27,5G,-76,-13,5.0,12,-63,117479,286,D
1246,2019.12.16,,12.48.02,,33,5G,-76,-13,5.0,15,-66,231378,235,D
1247,2019.12.16,,12.48.02,,33,5G,-77,-14,8.0,15,-66,231378,235,D
1248,2019.12.16,,12.48.03,,33,5G,-77,-14,8.0,15,-62,181598,244,D
1249,2019.12.16,,12.48.04,,33,5G,-74,-17,5.0,15,-62,95964,79,D
1250,2019.12.16,,12.48.05,,33,5G,-74,-17,5.0,12,-60,95964,79,D
1252,2019.12.16,,12.48.07,,33,5G,-76,-13,11.0,9,-65,185359,446,D
1253,2019.12.16,,12.48.08,,33,5G,-76,-13,11.0,9,-65,292128,252,D
1254,2019.12.16,,12.48.09,,33,5G,-75,-17,14.0,12,-60,270035,139,D
1255,2019.12.16,,12.48.10,,33,5G,-75,-17,14.0,15,-65,353379,340,D
1256,2019.12.16,,12.48.11,,33,5G,-75,-13,10.0,15,-63,351217,177,D
1257,2019.12.16,,12.48.12,,33,5G,-75,-13,10.0,12,-72,99020,203,D
1258,2019.12.16,,12.48.13,,33,5G,-83,-17,2.0,12,-72,78520,155,D
1259,2019.12.16,,12.48.15,,41,5G,-71,-14,13.0,15,-64,279716,202,D
1260,2019.12.16,,12.48.16,,41,5G,-71,-14,13.0,15,-64,196121,187,D
1261,2019.12.16,,12.48.18,,41,5G,-72,-11,11.0,12,-62,12833,12,D
1262,2019.12.16,,12.48.19,,41,5G,-72,-11,11.0,15,-60,12833,12,D
1263,2019.12.16,,12.48.20,,41,5G,-69,-12,16.0,15,-63,2112,50,D
1264,2019.12.16,,12.48.21,,41,5G,-69,-12,16.0,15,-63,257063,299,D
1265,2019.12.16,,12.48.22,,41,5G,-71,-15,9.0,12,-68,199291,310,D
1266,2019.12.16,,12.48.23,,41,5G,-71,-15,9.0,12,-66,223495,159,D
1267,2019.12.16,,12.48.23,,37,5G,-71,-15,9.0,12,-66,223495,159,D
1268,2019.12.16,,12.48.24,,37,5G,-78,-14,4.0,15,-63,308447,341,D
1269,2019.12.16,,12.48.25,,37,5G,-78,-14,4.0,15,-63,230652,158,D
1270,2019.12.16,,12.48.26,,37,5G,-78,-14,8.0,11,-67,197690,169,D
1271,2019.12.16,,12.48.27,,37,5G,-78,-14,8.0,10,-76,244600,192,D
1272,2019.12.16,,12.48.28,,37,5G,-85,-19,-6.0,10,-76,97715,173,D
1273,2019.12.16,,12.48.29,,37,5G,-85,-19,-6.0,10,-76,102268,248,D
1274,2019.12.16,,12.48.30,,37,5G,-87,-18,-9.0,10,-76,206417,201,D
1275,2019.12.16,,12.48.31,,37,5G,-87,-18,-9.0,6,-73,141503,147,D
1278,2019.12.16,,12.48.34,,37,5G,-86,-18,-7.0,8,-75,10345,189,D
1279,2019.12.16,,12.48.35,,37,5G,-88,-18,-7.0,7,-78,87487,225,D
1280,2019.12.16,,12.48.36,,37,5G,-88,-18,-7.0,6,-,108796,165,D
1281,2019.12.16,,12.48.37,,37,5G,-85,-18,-10.0,6,-,96127,182,D
1282,2019.12.16,,12.48.38,,37,5G,-85,-18,-10.0,6,-81,82480,151,D
1283,2019.12.16,,12.48.39,,37,5G,-92,-19,-8.0,6,-81,83862,236,D
1284,2019.12.16,,12.48.40,,37,5G,-92,-19,-8.0,6,-81,48183,140,D
1285,2019.12.16,,12.48.41,,21,5G,-92,-19,-8.0,6,-81,48183,140,D
1286,2019.12.16,,12.48.42,,21,5G,-90,-18,-9.0,6,-84,73638,203,D
1287,2019.12.16,,12.48.43,,21,5G,-90,-18,-9.0,6,-87,61582,178,D
1288,2019.12.16,,12.48.44,,21,5G,-87,-15,-9.0,6,-87,46280,108,D
1289,2019.12.16,,12.48.46,,21,5G,-87,-13,-11.0,6,-84,14727,27,D
1290,2019.12.16,,12.48.47,,21,5G,-87,-13,-11.0,6,-84,14727,27,D
1292,2019.12.16,,12.48.48,,21,5G,-91,-14,3.0,6,-84,17154,174,D
1293,2019.12.16,,12.48.49,,21,5G,-91,-14,3.0,6,-84,17363,74,D
1294,2019.12.16,,12.48.51,,21,5G,-86,-14,-7.0,6,-84,18032,70,D
1295,2019.12.16,,12.48.52,,21,5G,-86,-14,-7.0,5,-78,17062,77,D
1296,2019.12.16,,12.48.53,,21,5G,-91,-15,-3.0,9,-81,16290,77,D
1297,2019.12.16,,12.48.54,,21,5G,-91,-15,-3.0,9,-81,18410,82,D
1298,2019.12.16,,12.48.55,,21,5G,-91,-15,3.0,12,-84,18269,76,D
1299,2019.12.16,,12.48.56,,21,5G,-91,-15,3.0,12,-84,18176,73,D
1300,2019.12.16,,12.48.57,,21,5G,-91,-16,5.0,12,-84,17703,77,D
1301,2019.12.16,,12.48.59,,21,5G,-91,-16,5.0,11,-82,19031,78,D
1302,2019.12.16,,12.49.00,,21,5G,-89,-15,-1.0,8,-85,7898,37,D
1305,2019.12.16,,12.49.02,,21,5G,-88,-15,-1.0,7,-81,13229,237,D
1306,2019.12.16,,12.49.03,,21,5G,-88,-15,-1.0,7,-81,13041,83,D
1307,2019.12.16,,12.49.04,,21,5G,-93,-19,-7.0,7,-81,13017,96,D
1308,2019.12.16,,12.49.05,,21,5G,-93,-19,-7.0,6,-84,13161,94,D
1309,2019.12.16,,12.49.07,,21,5G,-86,-15,-1.0,6,-84,13083,99,D
1310,2019.12.16,,12.49.08,,21,5G,-86,-15,-1.0,11,-82,14742,84,D
1311,2019.12.16,,12.49.09,,21,5G,-84,-12,-1.0,11,-79,11183,105,D
1312,2019.12.16,,12.49.10,,21,5G,-84,-12,-1.0,10,-82,14803,96,D
1313,2019.12.16,,12.49.11,,21,5G,-81,-12,4.0,10,-82,18040,90,D
1314,2019.12.16,,12.49.12,,21,5G,-81,-12,4.0,10,-82,16696,83,D
1315,2019.12.16,,12.49.13,,21,5G,-82,-14,1.0,6,-80,8841,53,D
1318,2019.12.16,,12.49.16,,21,5G,-87,-15,-3.0,6,-80,10461,168,D
1319,2019.12.16,,12.49.17,,21,5G,-87,-15,-3.0,6,-80,15009,107,D
1320,2019.12.16,,12.49.18,,21,5G,-86,-18,-9.0,6,-80,13493,97,D
1321,2019.12.16,,12.49.19,,21,5G,-86,-18,-9.0,6,-80,12023,91,D
1322,2019.12.16,,12.49.20,,21,5G,-86,-17,3.0,6,-80,15162,99,D
1323,2019.12.16,,12.49.21,,21,5G,-86,-17,3.0,6,-80,13347,80,D
1324,2019.12.16,,12.49.23,,21,5G,-86,-16,-8.0,6,-80,25957,141,D
1325,2019.12.16,,12.49.24,,21,5G,-86,-16,-8.0,6,-80,78349,237,D
1326,2019.12.16,,12.49.25,,21,5G,-85,-17,-6.0,6,-80,58589,148,D
1327,2019.12.16,,12.49.26,,21,5G,-85,-17,-6.0,6,-80,73166,171,D
1328,2019.12.16,,12.49.27,,21,5G,-85,-16,8.0,12,-78,49531,199,D
1331,2019.12.16,,12.49.29,,21,5G,-86,-15,4.0,12,-80,8122,134,D
1332,2019.12.16,,12.49.30,,21,5G,-86,-15,4.0,12,-80,37713,261,D
1333,2019.12.16,,12.49.31,,21,5G,-85,-17,-7.0,12,-80,67399,308,D
1334,2019.12.16,,12.49.33,,21,5G,-85,-17,-7.0,12,-80,16189,90,D
