,Date,Day,Timestamp,Speed,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State,Rolling_avg
8,2020.02.14,,09.38.30,0,LTE,-88,-12,1.0,9,-87,7082,246,D,
9,2020.02.14,,09.38.32,0,LTE,-86,-12,0.0,10,-87,9125,147,D,
10,2020.02.14,,09.38.33,0,LTE,-86,-12,0.0,10,-87,9298,126,D,
11,2020.02.14,,09.38.34,0,LTE,-86,-10,2.0,8,-87,8411,121,D,
12,2020.02.14,,09.38.35,0,LTE,-86,-10,2.0,8,-87,7735,119,D,
13,2020.02.14,,09.38.36,0,LTE,-89,-14,1.0,7,-87,4851,90,D,
14,2020.02.14,,09.38.38,0,LTE,-89,-14,1.0,7,-87,7993,119,D,
15,2020.02.14,,09.38.39,0,LTE,-86,-12,4.0,7,-87,5236,93,D,
16,2020.02.14,,09.38.40,0,LTE,-86,-12,4.0,7,-85,5073,86,D,
17,2020.02.14,,09.38.41,0,LTE,-86,-10,4.0,12,-87,5580,67,D,
18,2020.02.14,,09.38.42,0,LTE,-86,-10,4.0,12,-87,4183,7,D,
19,2020.02.14,,09.38.42,0,LTE,-86,-10,4.0,12,-87,4183,7,D,
20,2020.02.14,,09.38.43,0,LTE,-85,-9,7.0,7,-87,8851,211,D,
21,2020.02.14,,09.38.45,0,LTE,-85,-9,7.0,7,-87,8101,112,D,
22,2020.02.14,,09.38.46,0,LTE,-85,-10,7.0,14,-87,8320,139,D,
23,2020.02.14,,09.38.47,0,LTE,-85,-10,7.0,14,-87,5299,102,D,
24,2020.02.14,,09.38.48,0,LTE,-87,-11,3.0,9,-87,6906,122,D,
25,2020.02.14,,09.38.49,0,LTE,-87,-11,3.0,9,-87,7195,117,D,
26,2020.02.14,,09.38.50,0,LTE,-87,-11,3.0,7,-83,5973,109,D,
27,2020.02.14,,09.38.52,0,LTE,-87,-11,3.0,7,-85,1807,53,D,
28,2020.02.14,,09.38.53,0,LTE,-85,-14,1.0,8,-87,1206,28,D,
29,2020.02.14,,09.38.55,0,LTE,-86,-12,2.0,9,-87,447,10,D,
30,2020.02.14,,09.38.56,0,LTE,-86,-12,2.0,9,-85,447,10,D,
32,2020.02.14,,09.38.58,0,LTE,-85,-9,8.0,10,-85,102,8,D,
33,2020.02.14,,09.38.59,0,LTE,-85,-9,8.0,10,-85,7582,208,D,
34,2020.02.14,,09.39.00,0,LTE,-85,-8,10.0,11,-87,4702,106,D,
35,2020.02.14,,09.39.01,0,LTE,-85,-8,10.0,11,-87,2492,70,D,
36,2020.02.14,,09.39.02,0,LTE,-87,-11,6.0,9,-87,4326,59,D,
