,Timestamp,Speed,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State
3,15.02.05,0,5G,-96,-18,-7.0,11,-107,29,10,D
4,15.02.06,0,5G,-96,-18,-7.0,11,-107,0,0,D
5,15.02.07,0,5G,-96,-18,-7.0,11,-107,0,0,D
6,15.02.07,0,5G,-93,-15,2.0,12,-107,16,5,D
7,15.02.08,0,5G,-93,-15,2.0,12,-107,10935,169,D
8,15.02.09,0,5G,-93,-14,-1.0,13,-107,58150,156,D
9,15.02.10,0,5G,-93,-14,-1.0,13,-107,76065,247,D
10,15.02.11,0,5G,-92,-16,1.0,13,-107,75617,234,D
11,15.02.13,0,5G,-92,-16,1.0,13,-107,88352,251,D
12,15.02.14,0,5G,-91,-17,1.0,13,-107,80987,235,D
13,15.02.15,0,5G,-91,-17,1.0,13,-107,91754,250,D
14,15.02.16,0,5G,-91,-18,1.0,14,-107,125602,205,D
15,15.02.17,0,5G,-91,-18,1.0,14,-107,95524,119,D
16,15.02.18,0,5G,-90,-18,2.0,9,-107,112916,175,D
17,15.02.20,0,5G,-90,-18,2.0,9,-107,44061,154,D
18,15.02.21,0,5G,-90,-18,2.0,9,-107,44061,154,D
19,15.02.21,0,5G,-90,-15,7.0,13,-107,3,6,D
20,15.02.22,0,5G,-90,-15,7.0,13,-107,20574,183,D
21,15.02.23,0,5G,-90,-16,7.0,12,-107,19411,103,D
22,15.02.24,0,5G,-90,-16,7.0,12,-107,20303,81,D
23,15.02.26,0,5G,-91,-18,11.0,13,-107,48966,150,D
24,15.02.27,0,5G,-91,-18,11.0,13,-107,106362,237,D
25,15.02.28,0,5G,-91,-19,2.0,11,-107,98750,190,D
26,15.02.29,0,5G,-91,-19,2.0,11,-107,116546,192,D
27,15.02.30,0,5G,-90,-17,2.0,9,-105,113447,212,D
28,15.02.31,0,5G,-90,-17,2.0,9,-105,103654,179,D
29,15.02.34,0,5G,-91,-16,0.0,12,-105,27246,174,D
30,15.02.35,0,5G,-91,-16,0.0,12,-105,27246,174,D
31,15.02.35,0,5G,-91,-15,3.0,10,-105,332,10,D
32,15.02.36,0,5G,-91,-15,3.0,10,-105,77306,262,D
33,15.02.37,0,5G,-92,-18,1.0,11,-105,81317,245,D
34,15.02.38,0,5G,-92,-18,1.0,11,-105,104605,287,D
35,15.02.40,0,5G,-90,-18,0.0,10,-105,116780,186,D
36,15.02.41,0,5G,-90,-18,0.0,10,-107,86135,449,D
37,15.02.42,0,5G,-92,-18,-1.0,12,-105,86076,173,D
38,15.02.43,0,5G,-92,-18,-1.0,12,-105,80913,136,D
39,15.02.44,0,5G,-92,-18,0.0,9,-105,97397,343,D
40,15.02.45,0,5G,-92,-18,0.0,9,-105,121257,173,D
41,15.02.48,0,5G,-91,-18,0.0,12,-105,36267,143,D
42,15.02.49,0,5G,-91,-17,-2.0,15,-105,1,0,D
43,15.02.49,0,5G,-91,-17,-2.0,15,-105,1,0,D
44,15.02.50,0,5G,-91,-17,-2.0,15,-105,50649,270,D
45,15.02.51,0,5G,-90,-18,-5.0,9,-105,124658,215,D
46,15.02.52,0,5G,-90,-18,-5.0,9,-107,132155,206,D
47,15.02.54,0,5G,-90,-18,-1.0,11,-105,102761,168,D
48,15.02.55,0,5G,-90,-18,-1.0,11,-107,76329,187,D
49,15.02.56,0,5G,-91,-19,1.0,12,-107,98931,185,D
50,15.02.57,0,5G,-91,-19,1.0,12,-107,125444,219,D
51,15.02.58,0,5G,-91,-18,1.0,12,-107,126270,220,D
52,15.02.59,0,5G,-91,-18,1.0,12,-107,88433,252,D
53,15.03.02,0,5G,-91,-19,1.0,10,-107,124583,148,D
54,15.03.03,0,5G,-90,-14,8.0,11,-107,0,1,D
55,15.03.03,0,5G,-90,-14,8.0,11,-107,0,1,D
56,15.03.04,0,5G,-90,-14,8.0,11,-105,8500,103,D
57,15.03.05,0,5G,-94,-14,2.0,8,-105,68167,205,D
58,15.03.06,0,5G,-94,-14,2.0,8,-103,207862,381,D
59,15.03.08,0,5G,-93,-14,1.0,9,-99,233202,209,D
60,15.03.09,0,5G,-93,-14,1.0,9,-105,201576,215,D
61,15.03.10,0,5G,-93,-17,-3.0,9,-107,70820,208,D
62,15.03.11,0,5G,-93,-17,-3.0,9,-107,143672,245,D
63,15.03.12,0,5G,-90,-14,-2.0,6,-107,47896,179,D
64,15.03.13,0,5G,-90,-14,-2.0,6,-105,97867,207,D
65,15.03.16,0,5G,-91,-16,0.0,7,-101,103652,227,D
66,15.03.17,0,5G,-90,-13,4.0,8,-99,3450,12,D
67,15.03.17,0,5G,-90,-13,4.0,8,-99,3450,12,D
68,15.03.18,0,5G,-90,-13,4.0,8,-99,13533,205,D
69,15.03.19,0,5G,-93,-15,-8.0,6,-101,117267,247,D
70,15.03.20,0,5G,-93,-15,-8.0,6,-101,66504,378,D
71,15.03.22,0,5G,-91,-13,5.0,8,-101,63866,243,D
72,15.03.23,0,5G,-91,-13,5.0,8,-103,34908,227,D
73,15.03.24,0,5G,-91,-15,1.0,10,-101,59981,186,D
74,15.03.25,0,5G,-91,-15,1.0,10,-101,42592,161,D
75,15.03.26,0,5G,-90,-17,-4.0,11,-101,64025,156,D
76,15.03.27,0,5G,-90,-17,-4.0,11,-101,79670,175,D
77,15.03.30,0,5G,-91,-18,-3.0,7,-97,79120,307,D
78,15.03.31,0,5G,-85,-15,-5.0,10,-93,0,1,D
79,15.03.31,0,5G,-85,-15,-5.0,10,-93,0,1,D
80,15.03.32,0,5G,-85,-15,-5.0,10,-93,11714,172,D
81,15.03.33,0,5G,-82,-10,6.0,12,-93,18517,79,D
82,15.03.34,0,5G,-82,-10,6.0,12,-93,19840,82,D
83,15.03.36,0,5G,-87,-12,5.0,12,-93,18500,76,D
84,15.03.37,0,5G,-87,-12,5.0,12,-95,14664,93,D
85,15.03.38,0,5G,-83,-14,-3.0,11,-95,39184,147,D
86,15.03.39,0,5G,-83,-14,-3.0,11,-95,60948,195,D
87,15.03.40,0,5G,-83,-9,5.0,7,-93,108843,240,D
88,15.03.42,0,5G,-83,-9,5.0,7,-93,110704,178,D
89,15.03.44,0,5G,-81,-18,-1.0,8,-93,116346,170,D
90,15.03.45,0,5G,-86,-14,-11.0,12,-93,2,3,D
91,15.03.45,0,5G,-86,-14,-11.0,12,-93,2,3,D
92,15.03.46,0,5G,-86,-14,-11.0,12,-93,1503,29,D
93,15.03.47,0,5G,-77,-13,0.0,6,-89,15889,178,D
94,15.03.48,0,5G,-77,-13,0.0,6,-89,16743,80,D
95,15.03.50,0,5G,-66,-9,10.0,10,-79,110295,255,D
96,15.03.51,0,5G,-66,-9,10.0,10,-79,206113,351,D
97,15.03.52,0,5G,-71,-12,-3.0,14,-85,256540,243,D
98,15.03.53,40,5G,-71,-12,-3.0,14,-83,256540,243,D
99,15.03.53,40,5G,-71,-12,-3.0,14,-83,264295,219,D
100,15.03.54,40,5G,-68,-10,13.0,10,-79,263557,222,D
101,15.03.55,40,5G,-68,-10,13.0,10,-81,222037,267,D
102,15.03.56,40,5G,-66,-9,19.0,10,-77,122398,218,D
103,15.03.58,40,5G,-66,-9,19.0,10,-79,124509,272,D
104,15.03.59,40,5G,-66,-10,25.0,15,-81,74,815,D
105,15.03.59,40,5G,-66,-10,25.0,15,-81,74,815,D
106,15.04.00,40,5G,-66,-10,25.0,15,-79,107877,1184,D
107,15.04.01,40,5G,-68,-8,7.0,15,-79,259996,337,D
108,15.04.02,40,5G,-68,-8,7.0,15,-81,268116,224,D
109,15.04.03,40,5G,-67,-11,10.0,15,-81,223726,193,D
110,15.04.04,23,5G,-67,-11,10.0,15,-85,223726,193,D
111,15.04.04,23,5G,-67,-11,10.0,15,-85,247070,244,D
112,15.04.05,23,5G,-78,-9,1.0,15,-93,265279,237,D
113,15.04.06,23,5G,-78,-9,1.0,15,-91,249174,216,D
114,15.04.08,23,5G,-74,-9,12.0,15,-83,250523,209,D
115,15.04.09,23,5G,-74,-9,12.0,15,-79,273659,232,D
116,15.04.10,23,5G,-69,-8,15.0,11,-83,238104,194,D
117,15.04.11,23,5G,-69,-8,15.0,11,-83,273746,225,D
118,15.04.12,23,5G,-66,-7,19.0,14,-79,68073,47,D
119,15.04.13,23,5G,-66,-7,19.0,14,-79,68073,47,D
120,15.04.13,23,5G,-66,-7,19.0,14,-79,3,3,D
121,15.04.14,23,5G,-77,-13,10.0,15,-79,22194,163,D
122,15.04.16,23,5G,-77,-13,10.0,15,-81,22445,69,D
123,15.04.17,23,5G,-73,-10,16.0,9,-81,22446,72,D
124,15.04.18,23,5G,-73,-10,16.0,9,-81,23431,69,D
125,15.04.19,34,5G,-73,-10,16.0,9,-79,23431,69,D
126,15.04.19,34,5G,-73,-9,16.0,15,-81,33153,93,D
127,15.04.20,34,5G,-73,-9,16.0,15,-81,90937,183,D
128,15.04.21,34,5G,-71,-8,14.0,11,-81,117549,199,D
129,15.04.23,34,5G,-71,-8,14.0,11,-87,78396,236,D
130,15.04.24,34,5G,-81,-13,4.0,8,-89,77822,209,D
131,15.04.26,34,5G,-81,-16,4.0,12,-93,47312,40,D
132,15.04.27,34,5G,-81,-16,4.0,12,-93,6,4,D
133,15.04.27,34,5G,-81,-16,4.0,12,-93,6,4,D
134,15.04.28,34,5G,-84,-13,-1.0,13,-93,11795,262,D
135,15.04.29,34,5G,-84,-13,-1.0,13,-93,18930,153,D
136,15.04.31,34,5G,-84,-15,1.0,11,-91,35653,158,D
137,15.04.32,34,5G,-84,-15,1.0,11,-95,32772,117,D
138,15.04.33,35,5G,-84,-15,1.0,11,-91,32772,117,D
139,15.04.33,35,5G,-83,-11,1.0,13,-91,37567,164,D
140,15.04.34,35,5G,-83,-11,1.0,13,-87,60782,158,D
141,15.04.35,35,5G,-83,-14,-5.0,10,-91,64021,154,D
142,15.04.36,35,5G,-83,-14,-5.0,10,-79,61194,152,D
143,15.04.38,35,5G,-81,-16,-2.0,12,-93,77898,170,D
144,15.04.40,35,5G,-82,-14,-8.0,11,-77,30347,77,D
145,15.04.41,35,5G,-82,-14,-8.0,11,-83,3,3,D
146,15.04.41,35,5G,-82,-14,-8.0,11,-83,3,3,D
147,15.04.42,35,5G,-82,-15,-1.0,13,-77,33764,279,D
148,15.04.44,35,5G,-82,-15,-1.0,13,-85,52544,122,D
149,15.04.45,35,5G,-81,-13,-1.0,13,-85,52960,122,D
150,15.04.46,35,5G,-81,-13,-1.0,13,-81,56319,127,D
151,15.04.47,35,5G,-82,-13,2.0,14,-77,54680,112,D
152,15.04.48,35,5G,-82,-13,2.0,14,-81,54155,113,D
153,15.04.50,35,5G,-82,-11,14.0,10,-81,166644,245,D
154,15.04.51,35,5G,-82,-11,14.0,10,-81,219644,205,D
155,15.04.52,35,5G,-82,-17,4.0,11,-77,281586,237,D
156,15.04.53,35,5G,-82,-17,4.0,11,-81,279898,231,D
