,Date,Day,Timestamp,Speed,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State
0,2020.02.14,,12.58.17,0,5G,-98,-11,4.0,10,-105,39,8,D
8,2020.02.14,,12.58.23,0,5G,-100,-12,9.0,15,-107,14834,246,D
9,2020.02.14,,12.58.24,0,5G,-100,-12,9.0,15,-111,10272,91,D
10,2020.02.14,,12.58.25,0,5G,-97,-12,-1.0,11,-99,9595,63,D
11,2020.02.14,,12.58.26,0,5G,-97,-12,-1.0,11,-97,9179,67,D
12,2020.02.14,,12.58.27,0,5G,-92,-12,2.0,14,-97,11018,74,D
13,2020.02.14,,12.58.29,0,5G,-92,-12,2.0,14,-97,15544,79,D
14,2020.02.14,,12.58.30,0,5G,-91,-10,1.0,13,-99,11105,87,D
15,2020.02.14,,12.58.31,0,5G,-91,-10,1.0,13,-99,10956,85,D
16,2020.02.14,,12.58.32,0,5G,-93,-15,-2.0,14,-99,13098,74,D
17,2020.02.14,,12.58.35,0,5G,-93,-10,-1.0,12,-99,6434,19,D
18,2020.02.14,,12.58.35,0,5G,-93,-10,-1.0,12,-99,6434,19,D
19,2020.02.14,,12.58.36,0,5G,-93,-10,-1.0,12,-99,8740,141,D
20,2020.02.14,,12.58.37,0,5G,-90,-14,6.0,15,-99,13201,174,D
21,2020.02.14,,12.58.38,0,5G,-90,-14,6.0,15,-99,12685,116,D
22,2020.02.14,,12.58.39,0,5G,-92,-12,15.0,15,-99,7431,89,D
23,2020.02.14,,12.58.40,0,5G,-92,-12,15.0,15,-99,12713,117,D
24,2020.02.14,,12.58.42,0,5G,-93,-10,3.0,15,-101,12956,111,D
25,2020.02.14,,12.58.43,0,5G,-93,-10,3.0,15,-99,12599,104,D
26,2020.02.14,,12.58.44,0,5G,-95,-11,-3.0,13,-99,11447,125,D
27,2020.02.14,,12.58.45,0,5G,-95,-11,-3.0,13,-99,10249,75,D
28,2020.02.14,,12.58.46,0,5G,-97,-11,9.0,15,-89,16770,119,D
29,2020.02.14,,12.58.47,0,5G,-97,-11,9.0,15,-85,14805,111,D
32,2020.02.14,,12.58.50,0,5G,-86,-10,9.0,15,-95,7485,99,D
33,2020.02.14,,12.58.51,0,5G,-80,-12,-3.0,8,-89,32863,192,D
