,Date,Day,Timestamp,Speed,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State
106,2020.01.16,,07.28.32,29,5G,-92,-11,12.0,12,-93,16440,84,D
107,2020.01.16,,07.28.33,29,5G,-92,-11,12.0,12,-93,14930,55,D
108,2020.01.16,,07.28.34,29,5G,-87,-11,12.0,15,-93,10160,90,D
109,2020.01.16,,07.28.35,29,5G,-87,-11,12.0,15,-93,11887,87,D
110,2020.01.16,,07.28.36,29,5G,-88,-10,5.0,12,-99,189,10,D
111,2020.01.16,,07.28.37,29,5G,-88,-10,5.0,12,-93,5798,47,D
112,2020.01.16,,07.28.38,29,5G,-83,-8,16.0,15,-93,12472,76,D
113,2020.01.16,,07.28.40,29,5G,-83,-8,16.0,15,-93,9753,39,D
116,2020.01.16,,07.28.42,29,5G,-89,-10,20.0,15,-95,14580,181,D
117,2020.01.16,,07.28.43,29,5G,-91,-10,-7.0,15,-95,19475,56,D
118,2020.01.16,,07.28.44,29,5G,-91,-10,-7.0,15,-93,5045,17,D
119,2020.01.16,,07.28.45,29,5G,-92,-11,13.0,13,-89,17060,83,D
120,2020.01.16,,07.28.47,29,5G,-92,-11,13.0,13,-95,15746,62,D
121,2020.01.16,,07.28.48,29,5G,-87,-10,8.0,15,-95,7217,27,D
122,2020.01.16,,07.28.48,55,5G,-87,-10,8.0,15,-95,7217,27,D
123,2020.01.16,,07.28.49,55,5G,-87,-10,8.0,15,-97,13660,83,D
124,2020.01.16,,07.28.50,55,5G,-97,-13,1.0,11,-97,12033,76,D
125,2020.01.16,,07.28.51,55,5G,-97,-13,1.0,11,-97,12725,64,D
126,2020.01.16,,07.28.54,55,5G,-95,-12,17.0,12,-97,5378,27,D
127,2020.01.16,,07.28.55,55,5G,-95,-12,17.0,12,-95,5378,27,D
130,2020.01.16,,07.28.56,57,5G,-93,-11,13.0,3,-95,16149,188,D
131,2020.01.16,,07.28.57,57,5G,-91,-11,-10.0,1,-95,15770,59,D
132,2020.01.16,,07.28.58,57,5G,-91,-11,-10.0,1,-99,17565,74,D
133,2020.01.16,,07.28.59,57,5G,-99,-12,-2.0,6,-101,3655,29,D
134,2020.01.16,,07.29.01,57,5G,-99,-12,-2.0,6,-99,13272,80,D
135,2020.01.16,,07.29.02,57,5G,-96,-10,4.0,11,-97,10722,71,D
136,2020.01.16,,07.29.02,50,5G,-96,-10,4.0,11,-97,10722,71,D
137,2020.01.16,,07.29.03,50,5G,-96,-10,4.0,11,-97,14834,81,D
138,2020.01.16,,07.29.04,50,5G,-94,-10,4.0,12,-97,13221,117,D
139,2020.01.16,,07.29.05,50,5G,-94,-10,4.0,12,-91,12896,95,D
140,2020.01.16,,07.29.06,50,5G,-88,-10,12.0,12,-91,12030,78,D
141,2020.01.16,,07.29.08,50,5G,-88,-10,12.0,12,-93,4785,31,D
142,2020.01.16,,07.29.09,50,5G,-88,-10,12.0,12,-93,4785,31,D
145,2020.01.16,,07.29.10,55,5G,-92,-8,2.0,15,-93,14720,172,D
146,2020.01.16,,07.29.11,55,5G,-91,-10,8.0,15,-93,11703,92,D
147,2020.01.16,,07.29.12,55,5G,-91,-10,8.0,15,-95,9139,86,D
148,2020.01.16,,07.29.13,55,5G,-95,-8,11.0,15,-97,8410,75,D
149,2020.01.16,,07.29.14,55,5G,-95,-8,11.0,15,-97,8939,126,D
150,2020.01.16,,07.29.16,55,5G,-95,-7,19.0,15,-97,12914,113,D
151,2020.01.16,,07.29.16,47,5G,-95,-7,19.0,15,-97,12914,113,D
152,2020.01.16,,07.29.17,47,5G,-95,-7,19.0,15,-97,11354,89,D
153,2020.01.16,,07.29.18,47,5G,-92,-8,14.0,14,-95,13771,125,D
154,2020.01.16,,07.29.19,47,5G,-92,-8,14.0,14,-95,11526,112,D
155,2020.01.16,,07.29.20,47,5G,-92,-8,11.0,15,-95,8676,82,D
156,2020.01.16,,07.29.21,47,5G,-92,-8,11.0,15,-93,4751,60,D
159,2020.01.16,,07.29.24,47,5G,-89,-8,26.0,15,-93,11672,193,D
160,2020.01.16,,07.29.25,47,5G,-91,-14,12.0,12,-95,10705,103,D
161,2020.01.16,,07.29.26,47,5G,-91,-14,12.0,12,-95,12956,107,D
162,2020.01.16,,07.29.27,47,5G,-91,-10,7.0,11,-93,10952,110,D
163,2020.01.16,,07.29.28,47,5G,-91,-10,7.0,11,-93,8906,115,D
164,2020.01.16,,07.29.29,47,5G,-88,-12,11.0,12,-93,8171,117,D
165,2020.01.16,,07.29.30,47,5G,-88,-12,11.0,12,-93,9531,100,D
166,2020.01.16,,07.29.32,47,5G,-87,-9,11.0,15,-93,10182,104,D
167,2020.01.16,,07.29.33,47,5G,-87,-9,11.0,15,-91,9343,86,D
168,2020.01.16,,07.29.35,47,5G,-90,-10,13.0,15,-89,7119,51,D
171,2020.01.16,,07.29.37,47,5G,-82,-8,13.0,15,-89,8577,160,D
172,2020.01.16,,07.29.39,47,5G,-86,-10,11.0,15,-89,14391,134,D
173,2020.01.16,,07.29.40,47,5G,-86,-10,11.0,15,-89,11376,92,D
174,2020.01.16,,07.29.41,47,5G,-88,-8,3.0,14,-89,11343,74,D
175,2020.01.16,,07.29.42,47,5G,-88,-8,3.0,14,-87,9401,87,D
176,2020.01.16,,07.29.42,45,5G,-88,-8,3.0,14,-87,9401,87,D
177,2020.01.16,,07.29.43,45,5G,-80,-8,7.0,7,-87,8078,50,D
178,2020.01.16,,07.29.44,45,5G,-80,-8,7.0,7,-91,5558,32,D
179,2020.01.16,,07.29.45,45,5G,-80,-7,25.0,15,-87,7280,32,D
180,2020.01.16,,07.29.47,45,5G,-80,-7,25.0,15,-85,3514,40,D
181,2020.01.16,,07.29.49,45,5G,-72,-8,30.0,15,-95,6697,26,D
182,2020.01.16,,07.29.50,51,5G,-72,-8,30.0,15,-95,690,8,D
183,2020.01.16,,07.29.50,51,5G,-91,-8,5.0,12,-95,690,8,D
184,2020.01.16,,07.29.50,51,5G,-91,-8,5.0,12,-95,690,8,D
185,2020.01.16,,07.29.51,51,5G,-91,-8,5.0,12,-93,2816,61,D
186,2020.01.16,,07.29.52,51,5G,-86,-8,21.0,15,-91,3791,76,D
187,2020.01.16,,07.29.53,51,5G,-86,-8,21.0,15,-95,2835,73,D
188,2020.01.16,,07.29.55,51,5G,-91,-8,9.0,15,-95,2641,47,D
189,2020.01.16,,07.29.56,51,5G,-91,-8,9.0,15,-91,1221,17,D
190,2020.01.16,,07.29.57,51,5G,-83,-9,13.0,15,-89,11,0,D
193,2020.01.16,,07.29.59,27,5G,-86,-10,13.0,15,-85,5398,73,D
194,2020.01.16,,07.30.00,27,5G,-86,-10,13.0,15,-83,3068,21,D
195,2020.01.16,,07.30.03,27,5G,-81,-8,1.0,15,-83,2630,39,D
198,2020.01.16,,07.30.05,27,5G,-77,-8,-7.0,15,-87,3593,85,D
199,2020.01.16,,07.30.06,27,5G,-89,-9,15.0,15,-91,2900,68,D
200,2020.01.16,,07.30.07,27,5G,-89,-9,15.0,15,-97,2953,56,D
201,2020.01.16,,07.30.08,27,5G,-97,-8,12.0,15,-97,67,3,D
202,2020.01.16,,07.30.10,27,5G,-97,-8,12.0,15,-97,88,3,D
204,2020.01.16,,07.30.12,27,5G,-96,-10,-3.0,12,-89,33,1,D
205,2020.01.16,,07.30.13,23,5G,-96,-10,-3.0,12,-93,33,1,D
206,2020.01.16,,07.30.13,23,5G,-92,-9,-3.0,4,-93,11,0,D
216,2020.01.16,,07.30.24,23,5G,-85,-11,0.0,8,-91,864,23,D
217,2020.01.16,,07.30.24,41,5G,-85,-11,0.0,8,-91,864,23,D
218,2020.01.16,,07.30.25,41,5G,-91,-9,8.0,15,-89,1631,40,D
219,2020.01.16,,07.30.26,41,5G,-91,-9,8.0,15,-93,397,11,D
220,2020.01.16,,07.30.27,41,5G,-88,-9,-6.0,4,-95,99,4,D
221,2020.01.16,,07.30.28,41,5G,-88,-9,-6.0,4,-91,342,11,D
222,2020.01.16,,07.30.31,41,5G,-88,-10,14.0,15,-95,22,2,D
225,2020.01.16,,07.30.34,45,5G,-92,-8,9.0,15,-97,13003,186,D
226,2020.01.16,,07.30.35,45,5G,-92,-8,9.0,15,-97,8723,80,D
227,2020.01.16,,07.30.37,45,5G,-88,-16,10.0,15,-97,7989,85,D
228,2020.01.16,,07.30.38,45,5G,-88,-16,10.0,15,-97,12114,90,D
229,2020.01.16,,07.30.39,45,5G,-90,-8,14.0,15,-97,10750,77,D
230,2020.01.16,,07.30.40,45,5G,-90,-8,14.0,15,-99,15917,79,D
231,2020.01.16,,07.30.41,53,5G,-90,-8,14.0,15,-99,15917,79,D
232,2020.01.16,,07.30.41,53,5G,-94,-9,-1.0,7,-99,10469,94,D
233,2020.01.16,,07.30.43,53,5G,-94,-9,-1.0,7,-99,9776,75,D
234,2020.01.16,,07.30.45,53,5G,-89,-9,0.0,12,-103,3815,43,D
235,2020.01.16,,07.30.46,53,5G,-89,-9,0.0,12,-103,3815,43,D
237,2020.01.16,,07.30.47,53,5G,-94,-8,11.0,14,-95,16437,183,D
238,2020.01.16,,07.30.48,58,5G,-94,-8,11.0,14,-99,16437,183,D
239,2020.01.16,,07.30.48,58,5G,-93,-13,12.0,15,-99,11951,84,D
240,2020.01.16,,07.30.50,58,5G,-93,-13,12.0,15,-99,11494,77,D
241,2020.01.16,,07.30.51,58,5G,-94,-9,-3.0,11,-105,10837,83,D
242,2020.01.16,,07.30.52,58,5G,-94,-9,-3.0,11,-97,10744,84,D
243,2020.01.16,,07.30.53,58,5G,-90,-8,2.0,12,-99,14072,79,D
244,2020.01.16,,07.30.54,58,5G,-90,-8,2.0,12,-97,12790,90,D
245,2020.01.16,,07.30.55,57,5G,-90,-8,2.0,12,-101,12790,90,D
246,2020.01.16,,07.30.55,57,5G,-91,-9,-2.0,11,-101,6749,85,D
247,2020.01.16,,07.30.57,57,5G,-91,-9,-2.0,11,-103,835,19,D
248,2020.01.16,,07.30.59,57,5G,-89,-8,5.0,15,-95,5482,14,D
249,2020.01.16,,07.31.00,57,5G,-89,-8,5.0,15,-93,5482,14,D
250,2020.01.16,,07.31.00,57,5G,-93,-12,-1.0,11,-93,6045,20,D
251,2020.01.16,,07.31.01,57,5G,-93,-12,-1.0,11,-93,9291,153,D
252,2020.01.16,,07.31.02,57,5G,-93,-12,-1.0,11,-97,9291,153,D
253,2020.01.16,,07.31.03,57,5G,-96,-11,2.0,11,-97,13204,52,D
254,2020.01.16,,07.31.04,57,5G,-96,-11,2.0,11,-103,16801,67,D
255,2020.01.16,,07.31.05,57,5G,-94,-9,-2.0,8,-109,14977,64,D
256,2020.01.16,,07.31.06,57,5G,-94,-9,-2.0,8,-103,8331,102,D
257,2020.01.16,,07.31.07,57,5G,-90,-9,3.0,9,-103,5986,61,D
258,2020.01.16,,07.31.08,57,5G,-90,-9,3.0,9,-103,10093,74,D
259,2020.01.16,,07.31.09,59,5G,-90,-9,3.0,9,-97,10093,74,D
260,2020.01.16,,07.31.10,59,5G,-92,-11,-6.0,11,-97,14557,75,D
261,2020.01.16,,07.31.11,59,5G,-92,-11,-6.0,11,-95,10073,47,D
262,2020.01.16,,07.31.12,59,5G,-83,-9,11.0,12,-87,15454,51,D
265,2020.01.16,,07.31.14,59,5G,-87,-8,8.0,11,-87,8732,119,D
266,2020.01.16,,07.31.15,59,5G,-87,-8,8.0,11,-81,18524,73,D
267,2020.01.16,,07.31.16,55,5G,-87,-8,8.0,11,-91,18524,73,D
268,2020.01.16,,07.31.17,55,5G,-86,-8,6.0,10,-91,17825,61,D
269,2020.01.16,,07.31.18,55,5G,-86,-8,6.0,10,-93,18985,69,D
270,2020.01.16,,07.31.19,55,5G,-81,-8,17.0,15,-83,18336,63,D
271,2020.01.16,,07.31.20,55,5G,-81,-8,17.0,15,-91,17220,59,D
272,2020.01.16,,07.31.21,55,5G,-84,-7,2.0,15,-95,19242,66,D
273,2020.01.16,,07.31.23,55,5G,-84,-7,2.0,15,-97,18356,90,D
274,2020.01.16,,07.31.23,53,5G,-84,-7,2.0,15,-97,18356,90,D
275,2020.01.16,,07.31.24,53,5G,-89,-8,18.0,15,-93,19423,70,D
276,2020.01.16,,07.31.25,53,5G,-89,-8,18.0,15,-97,19881,73,D
277,2020.01.16,,07.31.26,53,5G,-91,-8,11.0,9,-97,16081,60,D
280,2020.01.16,,07.31.28,53,5G,-87,-8,8.0,8,-87,9337,121,D
281,2020.01.16,,07.31.30,53,5G,-87,-8,8.0,8,-85,19735,58,D
282,2020.01.16,,07.31.31,53,5G,-80,-8,10.0,14,-81,19742,65,D
283,2020.01.16,,07.31.31,47,5G,-80,-8,10.0,14,-81,19742,65,D
284,2020.01.16,,07.31.32,47,5G,-80,-8,10.0,14,-79,18921,61,D
285,2020.01.16,,07.31.33,47,5G,-77,-8,17.0,15,-79,20101,74,D
286,2020.01.16,,07.31.34,47,5G,-77,-8,17.0,15,-79,19163,68,D
287,2020.01.16,,07.31.35,47,5G,-79,-7,16.0,15,-83,18836,67,D
288,2020.01.16,,07.31.37,47,5G,-79,-7,16.0,15,-79,18926,61,D
289,2020.01.16,,07.31.38,47,5G,-76,-8,15.0,15,-79,19638,71,D
290,2020.01.16,,07.31.39,47,5G,-76,-8,15.0,15,-79,19147,63,D
291,2020.01.16,,07.31.40,40,5G,-76,-8,15.0,15,-79,15246,50,D
292,2020.01.16,,07.31.40,40,5G,-81,-7,17.0,15,-79,15246,50,D
295,2020.01.16,,07.31.42,40,5G,-77,-7,14.0,13,-85,14995,181,D
296,2020.01.16,,07.31.44,40,5G,-77,-7,14.0,13,-85,21633,60,D
297,2020.01.16,,07.31.45,40,5G,-79,-8,17.0,15,-79,22746,70,D
298,2020.01.16,,07.31.46,40,5G,-79,-8,17.0,15,-79,23391,71,D
299,2020.01.16,,07.31.47,40,5G,-83,-8,7.0,15,-83,20407,63,D
300,2020.01.16,,07.31.48,40,5G,-83,-8,7.0,15,-89,19990,64,D
301,2020.01.16,,07.31.49,50,5G,-83,-8,7.0,15,-89,19990,64,D
302,2020.01.16,,07.31.49,50,5G,-88,-9,17.0,15,-89,21338,72,D
303,2020.01.16,,07.31.51,50,5G,-88,-9,17.0,15,-89,20523,66,D
304,2020.01.16,,07.31.52,50,5G,-93,-9,9.0,14,-97,19462,53,D
305,2020.01.16,,07.31.54,50,5G,-87,-9,3.0,14,-91,14083,31,D
306,2020.01.16,,07.31.55,50,5G,-87,-9,3.0,14,-91,1245,8,D
307,2020.01.16,,07.31.55,50,5G,-87,-9,3.0,14,-91,1245,8,D
308,2020.01.16,,07.31.56,50,5G,-87,-9,3.0,14,-91,1245,8,D
311,2020.01.16,,07.31.59,50,5G,-83,-9,3.0,12,-87,16221,184,D
312,2020.01.16,,07.32.00,50,5G,-83,-9,3.0,12,-83,18100,60,D
313,2020.01.16,,07.32.01,50,5G,-80,-11,7.0,6,-81,13214,55,D
314,2020.01.16,,07.32.02,50,5G,-80,-11,7.0,6,-79,18137,61,D
315,2020.01.16,,07.32.04,50,5G,-79,-8,4.0,14,-79,18958,75,D
316,2020.01.16,,07.32.05,50,5G,-79,-8,4.0,14,-93,19280,69,D
317,2020.01.16,,07.32.05,41,5G,-79,-8,4.0,14,-97,19280,69,D
318,2020.01.16,,07.32.06,41,5G,-94,-8,17.0,15,-99,18704,63,D
319,2020.01.16,,07.32.08,41,5G,-97,-9,12.0,15,-99,3151,19,D
320,2020.01.16,,07.32.09,41,5G,-97,-9,12.0,15,-95,3151,19,D
321,2020.01.16,,07.32.10,41,5G,-97,-9,12.0,15,-95,2294,46,D
322,2020.01.16,,07.32.11,41,5G,-96,-7,12.0,15,-91,17467,131,D
323,2020.01.16,,07.32.12,41,5G,-96,-7,12.0,15,-91,17681,72,D
324,2020.01.16,,07.32.13,41,5G,-97,-7,22.0,15,-93,17531,62,D
325,2020.01.16,,07.32.14,41,5G,-97,-7,22.0,15,-91,16055,103,D
326,2020.01.16,,07.32.15,41,5G,-93,-7,-3.0,15,-95,18773,66,D
327,2020.01.16,,07.32.16,39,5G,-93,-7,-3.0,15,-95,18773,66,D
328,2020.01.16,,07.32.17,39,5G,-93,-7,-3.0,15,-95,17530,66,D
329,2020.01.16,,07.32.18,39,5G,-97,-7,17.0,15,-95,17475,71,D
330,2020.01.16,,07.32.19,39,5G,-97,-7,17.0,15,-97,18462,76,D
331,2020.01.16,,07.32.20,39,5G,-90,-6,-5.0,8,-89,18225,68,D
334,2020.01.16,,07.32.24,39,5G,-99,-7,16.0,14,-99,4123,76,D
335,2020.01.16,,07.32.25,39,5G,-92,-6,24.0,15,-89,16065,114,D
336,2020.01.16,,07.32.25,41,5G,-92,-6,24.0,15,-89,16065,114,D
337,2020.01.16,,07.32.26,41,5G,-92,-6,24.0,15,-95,16051,66,D
338,2020.01.16,,07.32.27,41,5G,-90,-6,27.0,15,-95,15936,81,D
339,2020.01.16,,07.32.28,41,5G,-90,-6,27.0,15,-91,17543,68,D
340,2020.01.16,,07.32.29,41,5G,-93,-6,-4.0,4,-95,19429,68,D
341,2020.01.16,,07.32.31,41,5G,-93,-6,-4.0,4,-91,18648,67,D
342,2020.01.16,,07.32.32,41,5G,-86,-6,30.0,15,-85,19627,72,D
343,2020.01.16,,07.32.34,48,LTE,-92,-7,11.0,6,-91,7459,72,D
344,2020.01.16,,07.32.35,48,LTE,-92,-7,11.0,6,-95,7433,92,D
347,2020.01.16,,07.32.38,48,5G,-93,-8,4.0,6,-103,16783,200,D
348,2020.01.16,,07.32.39,48,LTE,-97,-8,7.0,6,-103,8689,99,D
349,2020.01.16,,07.32.40,48,LTE,-94,-7,9.0,12,-89,10584,124,D
350,2020.01.16,,07.32.41,51,LTE,-94,-7,9.0,12,-89,10584,124,D
351,2020.01.16,,07.32.41,51,LTE,-94,-7,9.0,12,-93,12260,137,D
352,2020.01.16,,07.32.43,51,LTE,-92,-6,16.0,11,-99,10674,114,D
353,2020.01.16,,07.32.44,51,LTE,-92,-6,16.0,11,-91,11544,124,D
354,2020.01.16,,07.32.45,51,LTE,-102,-7,14.0,11,-103,10017,123,D
355,2020.01.16,,07.32.46,51,LTE,-102,-7,14.0,11,-99,9000,107,D
356,2020.01.16,,07.32.47,51,LTE,-98,-6,11.0,12,-99,3674,59,D
357,2020.01.16,,07.32.48,51,LTE,-98,-6,11.0,12,-99,3674,59,D
358,2020.01.16,,07.32.48,51,LTE,-98,-6,11.0,12,-99,4324,50,D
359,2020.01.16,,07.32.50,51,LTE,-97,-6,15.0,15,-99,1219,22,D
362,2020.01.16,,07.32.52,51,LTE,-95,-4,17.0,15,-95,5165,149,D
363,2020.01.16,,07.32.53,51,LTE,-95,-4,17.0,15,-111,5830,121,D
364,2020.01.16,,07.32.54,51,LTE,-110,-7,9.0,10,-107,4794,74,D
365,2020.01.16,,07.32.55,51,LTE,-110,-7,9.0,10,-107,3568,69,D
366,2020.01.16,,07.32.56,47,LTE,-110,-7,9.0,10,-107,3568,69,D
367,2020.01.16,,07.32.57,47,LTE,-107,-9,4.0,11,-107,2220,43,D
368,2020.01.16,,07.32.58,47,LTE,-107,-9,4.0,11,-107,2702,51,D
369,2020.01.16,,07.32.59,47,LTE,-104,-6,2.0,11,-105,1591,32,D
370,2020.01.16,,07.33.00,47,LTE,-104,-6,2.0,11,-105,1405,28,D
371,2020.01.16,,07.33.01,47,5G,-100,-8,1.0,6,-105,77,2,D
372,2020.01.16,,07.33.04,47,5G,-110,-14,2.0,11,-111,7867,46,D
373,2020.01.16,,07.33.04,46,5G,-110,-14,2.0,11,-111,7867,46,D
374,2020.01.16,,07.33.05,46,5G,-110,-14,2.0,11,-111,7867,46,D
376,2020.01.16,,07.33.06,46,LTE,-108,-12,-2.0,7,-109,3180,111,D
377,2020.01.16,,07.33.07,46,LTE,-108,-12,-2.0,7,-113,915,32,D
378,2020.01.16,,07.33.08,46,LTE,-112,-15,-6.0,3,-113,636,22,D
379,2020.01.16,,07.33.10,46,LTE,-112,-15,-6.0,3,-105,8973,178,D
380,2020.01.16,,07.33.11,46,LTE,-105,-10,2.0,7,-105,9062,120,D
381,2020.01.16,,07.33.12,46,LTE,-105,-10,2.0,7,-107,8759,141,D
382,2020.01.16,,07.33.13,46,LTE,-105,-11,1.0,8,-105,8945,149,D
