,Date,Day,Timestamp,Speed,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State
4,2020.01.16,,12.10.05,2,5G,-100,-18,-10.0,12,-105,35,10,D
8,2020.01.16,,12.10.09,2,5G,-98,-17,-2.0,11,-105,28357,198,D
9,2020.01.16,,12.10.10,2,5G,-98,-17,-2.0,11,-107,189616,354,D
10,2020.01.16,,12.10.11,2,5G,-101,-15,-2.0,12,-103,265450,272,D
11,2020.01.16,,12.10.12,2,5G,-101,-15,-2.0,12,-103,271578,351,D
12,2020.01.16,,12.10.13,2,5G,-91,-15,3.0,10,-97,241673,246,D
13,2020.01.16,,12.10.14,2,5G,-91,-15,3.0,10,-95,258397,240,D
14,2020.01.16,,12.10.15,2,5G,-86,-13,3.0,15,-95,251158,283,D
15,2020.01.16,,12.10.16,2,5G,-86,-13,3.0,15,-95,232907,287,D
16,2020.01.16,,12.10.17,2,5G,-88,-14,-2.0,9,-95,213063,239,D
17,2020.01.16,,12.10.18,2,5G,-88,-14,-2.0,9,-95,221450,206,D
18,2020.01.16,,12.10.19,2,5G,-86,-13,11.0,14,-95,205918,165,D
19,2020.01.16,,12.10.21,2,5G,-86,-13,11.0,14,-95,2460,4,D
20,2020.01.16,,12.10.21,2,5G,-86,-13,11.0,14,-95,2460,4,D
21,2020.01.16,,12.10.22,2,5G,-87,-13,7.0,10,-95,10107,138,D
22,2020.01.16,,12.10.23,2,5G,-87,-13,7.0,10,-95,19584,81,D
23,2020.01.16,,12.10.24,2,5G,-84,-14,-2.0,11,-95,21038,79,D
24,2020.01.16,,12.10.25,2,5G,-84,-14,-2.0,11,-95,20859,82,D
25,2020.01.16,,12.10.26,2,5G,-85,-13,-9.0,13,-95,18113,79,D
26,2020.01.16,,12.10.27,2,5G,-85,-13,-9.0,13,-95,19639,89,D
27,2020.01.16,,12.10.29,2,5G,-86,-14,1.0,11,-95,21544,97,D
28,2020.01.16,,12.10.30,2,5G,-86,-14,1.0,11,-95,86819,222,D
29,2020.01.16,,12.10.31,2,5G,-87,-15,2.0,9,-95,94855,232,D
30,2020.01.16,,12.10.32,2,5G,-87,-15,2.0,9,-95,163044,201,D
31,2020.01.16,,12.10.33,2,5G,-87,-15,2.0,9,-99,189388,159,D
32,2020.01.16,,12.10.33,2,5G,-85,-14,5.0,9,-99,189388,159,D
33,2020.01.16,,12.10.33,2,5G,-85,-14,5.0,9,-99,189388,159,D
34,2020.01.16,,12.10.34,2,5G,-85,-14,5.0,9,-99,10835,18,D
35,2020.01.16,,12.10.35,2,5G,-85,-14,5.0,9,-99,10835,18,D
36,2020.01.16,,12.10.35,2,5G,-89,-15,2.0,11,-101,8111,113,D
37,2020.01.16,,12.10.36,2,5G,-89,-15,2.0,11,-101,201742,313,D
38,2020.01.16,,12.10.38,2,5G,-91,-17,2.0,8,-99,214095,202,D
39,2020.01.16,,12.10.39,2,5G,-91,-17,2.0,8,-103,195081,246,D
40,2020.01.16,,12.10.40,2,5G,-89,-13,-3.0,6,-103,69295,60,D
41,2020.01.16,,12.10.41,2,5G,-89,-13,-3.0,6,-105,88008,250,D
42,2020.01.16,,12.10.42,2,5G,-84,-15,-5.0,6,-101,74835,108,D
43,2020.01.16,,12.10.43,2,5G,-84,-15,-5.0,6,-101,185658,274,D
44,2020.01.16,,12.10.44,2,5G,-91,-15,-3.0,11,-101,159373,195,D
45,2020.01.16,,12.10.45,2,5G,-91,-15,-3.0,11,-101,170296,201,D
46,2020.01.16,,12.10.48,2,5G,-90,-14,-4.0,11,-93,55635,54,D
47,2020.01.16,,12.10.49,2,5G,-90,-14,-4.0,11,-91,55635,54,D
49,2020.01.16,,12.10.50,2,5G,-90,-12,-2.0,4,-95,15546,196,D
50,2020.01.16,,12.10.51,2,5G,-88,-14,2.0,6,-91,14854,50,D
51,2020.01.16,,12.10.52,2,5G,-88,-14,2.0,6,-95,18730,59,D
52,2020.01.16,,12.10.53,2,5G,-88,-15,-3.0,10,-95,20731,65,D
53,2020.01.16,,12.10.54,2,5G,-88,-15,-3.0,10,-93,13401,39,D
54,2020.01.16,,12.10.56,2,5G,-85,-12,-1.0,12,-93,75319,192,D
55,2020.01.16,,12.10.57,2,5G,-85,-12,-1.0,12,-95,222349,252,D
56,2020.01.16,,12.10.58,2,5G,-78,-16,0.0,15,-95,231340,203,D
57,2020.01.16,,12.10.59,2,5G,-78,-16,0.0,15,-93,226878,188,D
58,2020.01.16,,12.11.00,2,5G,-79,-15,7.0,15,-93,213020,158,D
59,2020.01.16,,12.11.01,2,5G,-79,-15,7.0,15,-93,247708,166,D
62,2020.01.16,,12.11.03,2,5G,-79,-11,-9.0,8,-91,8851,132,D
63,2020.01.16,,12.11.04,2,5G,-77,-13,-4.0,8,-91,15676,84,D
64,2020.01.16,,12.11.06,2,5G,-77,-13,-4.0,8,-91,19557,71,D
65,2020.01.16,,12.11.07,2,5G,-80,-12,-6.0,6,-91,13838,53,D
66,2020.01.16,,12.11.08,2,5G,-80,-12,-6.0,6,-85,16713,62,D
67,2020.01.16,,12.11.09,2,5G,-69,-9,7.0,11,-81,21328,62,D
68,2020.01.16,,12.11.10,2,5G,-69,-9,7.0,11,-77,23128,78,D
69,2020.01.16,,12.11.11,2,5G,-75,-14,11.0,15,-81,22714,76,D
70,2020.01.16,,12.11.12,2,5G,-75,-14,11.0,15,-87,84779,224,D
71,2020.01.16,,12.11.13,27,5G,-75,-14,11.0,15,-83,84779,224,D
72,2020.01.16,,12.11.14,27,5G,-70,-9,21.0,15,-83,213904,220,D
73,2020.01.16,,12.11.15,27,5G,-70,-9,21.0,15,-81,231012,195,D
74,2020.01.16,,12.11.16,27,5G,-68,-10,27.0,15,-81,2084,4,D
75,2020.01.16,,12.11.16,27,5G,-68,-10,27.0,15,-79,2084,4,D
76,2020.01.16,,12.11.17,27,5G,-68,-10,27.0,15,-79,8418,107,D
77,2020.01.16,,12.11.18,27,5G,-69,-8,15.0,15,-79,23686,84,D
78,2020.01.16,,12.11.19,27,5G,-69,-8,15.0,15,-75,25275,124,D
79,2020.01.16,,12.11.20,27,5G,-71,-11,20.0,15,-77,105567,231,D
80,2020.01.16,,12.11.21,27,5G,-71,-11,20.0,15,-75,120799,457,D
81,2020.01.16,,12.11.22,27,5G,-68,-11,21.0,15,-75,106462,169,D
82,2020.01.16,,12.11.24,27,5G,-68,-11,21.0,15,-75,107980,152,D
83,2020.01.16,,12.11.25,27,5G,-67,-11,19.0,15,-75,101905,156,D
84,2020.01.16,,12.11.26,27,5G,-67,-11,19.0,15,-75,86717,210,D
85,2020.01.16,,12.11.27,27,5G,-66,-9,23.0,15,-73,159440,218,D
86,2020.01.16,,12.11.29,27,5G,-67,-9,17.0,15,-77,60978,40,D
87,2020.01.16,,12.11.30,27,5G,-67,-9,17.0,15,-77,60978,40,D
88,2020.01.16,,12.11.30,27,5G,-67,-9,17.0,15,-77,421,13,D
89,2020.01.16,,12.11.31,27,5G,-68,-9,26.0,15,-75,20348,172,D
90,2020.01.16,,12.11.33,27,5G,-68,-9,26.0,15,-75,55694,159,D
91,2020.01.16,,12.11.34,27,5G,-66,-12,27.0,15,-79,144022,265,D
92,2020.01.16,,12.11.35,27,5G,-66,-12,27.0,15,-79,223527,246,D
93,2020.01.16,,12.11.36,27,5G,-65,-9,12.0,15,-77,240017,192,D
94,2020.01.16,,12.11.37,27,5G,-65,-9,12.0,15,-79,207309,203,D
95,2020.01.16,,12.11.38,27,5G,-67,-11,8.0,15,-79,261862,210,D
96,2020.01.16,,12.11.39,27,5G,-67,-11,8.0,15,-79,268007,224,D
97,2020.01.16,,12.11.40,27,5G,-68,-9,13.0,15,-81,248253,215,D
98,2020.01.16,,12.11.41,27,5G,-68,-9,13.0,15,-81,245881,191,D
99,2020.01.16,,12.11.43,27,5G,-68,-10,15.0,15,-81,197284,183,D
102,2020.01.16,,12.11.45,27,5G,-67,-8,22.0,10,-81,22209,223,D
103,2020.01.16,,12.11.46,27,5G,-67,-8,22.0,10,-81,96920,211,D
104,2020.01.16,,12.11.47,27,5G,-66,-12,17.0,12,-81,224729,215,D
105,2020.01.16,,12.11.48,27,5G,-66,-12,17.0,12,-81,296930,303,D
106,2020.01.16,,12.11.49,27,5G,-66,-14,16.0,15,-81,310134,197,D
107,2020.01.16,,12.11.50,27,5G,-66,-14,16.0,15,-81,327970,263,D
108,2020.01.16,,12.11.51,27,5G,-64,-11,13.0,15,-81,243975,184,D
109,2020.01.16,,12.11.52,27,5G,-64,-11,13.0,15,-79,334705,252,D
110,2020.01.16,,12.11.54,27,5G,-67,-9,10.0,12,-81,326388,263,D
111,2020.01.16,,12.11.55,27,5G,-67,-9,10.0,12,-81,199638,217,D
112,2020.01.16,,12.11.57,27,5G,-67,-10,18.0,10,-81,82177,31,D
113,2020.01.16,,12.11.58,27,5G,-67,-10,18.0,10,-81,82177,31,D
114,2020.01.16,,12.11.58,27,5G,-68,-9,18.0,15,-81,4625,21,D
115,2020.01.16,,12.11.59,27,5G,-68,-9,18.0,15,-81,277729,706,D
116,2020.01.16,,12.12.00,27,5G,-67,-13,16.0,12,-83,244693,280,D
117,2020.01.16,,12.12.01,27,5G,-67,-13,16.0,12,-83,236910,242,D
118,2020.01.16,,12.12.02,27,5G,-68,-9,17.0,15,-83,207271,211,D
119,2020.01.16,,12.12.04,27,5G,-68,-9,17.0,15,-83,194391,186,D
120,2020.01.16,,12.12.05,27,5G,-67,-8,27.0,15,-83,220088,222,D
121,2020.01.16,,12.12.06,27,5G,-67,-8,27.0,15,-83,184152,175,D
122,2020.01.16,,12.12.07,27,5G,-68,-12,26.0,15,-83,175362,158,D
123,2020.01.16,,12.12.08,27,5G,-68,-12,26.0,15,-83,213841,200,D
124,2020.01.16,,12.12.09,27,5G,-68,-7,22.0,11,-83,169634,144,D
125,2020.01.16,,12.12.10,27,5G,-68,-7,22.0,11,-83,137965,138,D
128,2020.01.16,,12.12.12,27,5G,-68,-10,17.0,15,-83,69361,312,D
129,2020.01.16,,12.12.14,27,5G,-68,-9,9.0,13,-83,196766,206,D
130,2020.01.16,,12.12.15,27,5G,-68,-9,9.0,13,-83,229810,280,D
131,2020.01.16,,12.12.16,27,5G,-67,-11,21.0,15,-83,225498,195,D
132,2020.01.16,,12.12.17,27,5G,-67,-11,21.0,15,-83,272332,285,D
133,2020.01.16,,12.12.18,27,5G,-66,-8,5.0,15,-83,226451,230,D
