,Date,Day,Day_Timeframe,Timestamp,Timeframe,Speed,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State
153,2020.01.06,,,11.43.13,,0,LTE,-97,-10,6.0,14,-,283,18,D
154,2020.01.06,,,11.43.14,,0,LTE,-97,-10,6.0,14,-,4352,53,D
155,2020.01.06,,,11.43.15,,0,LTE,-97,-10,6.0,14,-,288,14,D
157,2020.01.06,,,11.43.17,,0,LTE,-97,-10,6.0,14,-,4445,76,D
158,2020.01.06,,,11.43.18,,0,LTE,-97,-10,6.0,14,-,5775,66,D
159,2020.01.06,,,11.43.19,,0,LTE,-97,-10,6.0,14,-,287,14,D
161,2020.01.06,,,11.43.22,,0,LTE,-97,-10,6.0,14,-,5245,67,D
163,2020.01.06,,,11.43.24,,0,LTE,-97,-10,6.0,14,-,280,10,D
165,2020.01.06,,,11.43.26,,0,LTE,-97,-10,6.0,14,-,5074,84,D
167,2020.01.06,,,11.43.28,,0,LTE,-97,-10,6.0,14,-,10418,112,D
169,2020.01.06,,,11.43.30,,0,LTE,-97,-10,6.0,14,-,284,11,D
170,2020.01.06,,,11.43.31,,0,LTE,-97,-10,6.0,14,-,6024,74,D
172,2020.01.06,,,11.43.33,,0,LTE,-97,-10,6.0,14,-,129,7,D
174,2020.01.06,,,11.43.35,,0,LTE,-97,-10,6.0,14,-,2079,38,D
176,2020.01.06,,,11.43.38,,0,LTE,-97,-10,6.0,14,-,7805,95,D
177,2020.01.06,,,11.43.39,,0,LTE,-97,-10,6.0,14,-,3031,38,D
180,2020.01.06,,,11.43.42,,0,LTE,-97,-10,6.0,14,-,9716,115,D
182,2020.01.06,,,11.43.44,,0,LTE,-97,-10,6.0,14,-,281,8,D
183,2020.01.06,,,11.43.45,,0,LTE,-97,-10,6.0,14,-,319,24,D
184,2020.01.06,,,11.43.46,,0,LTE,-97,-10,6.0,14,-,9091,1804,D
186,2020.01.06,,,11.43.48,,0,LTE,-97,-10,6.0,14,-,288,7,D
187,2020.01.06,,,11.43.49,,0,LTE,-97,-10,6.0,14,-,806,23,D
188,2020.01.06,,,11.43.50,,0,LTE,-97,-10,6.0,14,-,8001,83,D
189,2020.01.06,,,11.43.51,,0,LTE,-97,-10,6.0,14,-,2979,41,D
191,2020.01.06,,,11.43.53,,0,LTE,-97,-10,6.0,14,-,285,13,D
192,2020.01.06,,,11.43.55,,0,LTE,-97,-10,6.0,14,-,7278,115,D
195,2020.01.06,,,11.43.58,,0,LTE,-97,-10,6.0,14,-,2222,35,D
196,2020.01.06,,,11.43.59,,0,LTE,-97,-10,6.0,14,-,282,10,D
199,2020.01.06,,,11.44.02,,0,LTE,-97,-10,6.0,14,-,3630,54,D
200,2020.01.06,,,11.44.03,,0,LTE,-97,-10,6.0,14,-,281,10,D
201,2020.01.06,,,11.44.04,,0,LTE,-97,-10,6.0,14,-,3205,43,D
204,2020.01.06,,,11.44.07,,0,LTE,-97,-10,6.0,14,-,3569,56,D
206,2020.01.06,,,11.44.09,,0,LTE,-97,-10,6.0,14,-,281,11,D
207,2020.01.06,,,11.44.11,,0,LTE,-97,-10,6.0,14,-,2670,57,D
209,2020.01.06,,,11.44.13,,0,LTE,-97,-10,6.0,14,-,2102,55,D
210,2020.01.06,,,11.44.14,,0,LTE,-97,-10,6.0,14,-,31,3,D
