,Unnamed: 0,Date,Day,Timestamp,Speed,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State,Rolling_avg
1254,1254,2020.01.06,Day1,10:40:00,0,5G,-104,-13.0,-5.0,14,-110,280,4,D,
1255,1255,2020.01.06,Day1,10:40:01,0,5G,-104,-13.0,-5.0,14,-110,10368,26,D,
1256,1256,2020.01.06,Day1,10:40:05,0,5G,-104,-13.0,-5.0,14,-110,274,4,D,
1257,1257,2020.01.06,Day1,10:40:07,0,5G,-104,-13.0,-5.0,14,-110,7623,29,D,
1258,1258,2020.01.06,Day1,10:40:08,0,5G,-104,-13.0,-5.0,14,-110,278,6,D,
1259,1259,2020.01.06,Day1,10:40:09,0,5G,-104,-13.0,-5.0,14,-110,279,5,D,
1260,1260,2020.01.06,Day1,10:40:12,0,5G,-104,-13.0,-5.0,14,-110,9519,29,D,
1261,1261,2020.01.06,Day1,10:40:14,0,5G,-104,-13.0,-5.0,14,-110,277,8,D,
1262,1262,2020.01.06,Day1,10:40:16,0,5G,-104,-13.0,-5.0,14,-110,10710,38,D,
1263,1263,2020.01.06,Day1,10:40:17,0,5G,-104,-13.0,-5.0,14,-110,275,7,D,
1264,1264,2020.01.06,Day1,10:40:21,0,5G,-104,-13.0,-5.0,14,-110,6513,25,D,
1265,1265,2020.01.06,Day1,10:40:24,0,5G,-104,-13.0,-5.0,14,-110,4137,31,D,
1266,1266,2020.01.06,Day1,10:40:26,0,5G,-104,-13.0,-5.0,14,-110,11491,52,D,
1267,1267,2020.01.06,Day1,10:40:28,0,5G,-104,-13.0,-5.0,14,-110,278,8,D,
1268,1268,2020.01.06,Day1,10:40:29,0,5G,-104,-13.0,-5.0,14,-110,275,8,D,
1269,1269,2020.01.06,Day1,10:40:32,0,5G,-104,-13.0,-5.0,14,-110,9534,43,D,
1270,1270,2020.01.06,Day1,10:40:35,0,5G,-104,-13.0,-5.0,14,-110,278,8,D,
1271,1271,2020.01.06,Day1,10:40:37,0,5G,-104,-13.0,-5.0,14,-110,4430,28,D,
1272,1272,2020.01.06,Day1,10:40:38,0,5G,-104,-13.0,-5.0,14,-110,275,7,D,
1273,1273,2020.01.06,Day1,10:40:40,0,5G,-104,-13.0,-5.0,14,-110,8282,41,D,
1274,1274,2020.01.06,Day1,10:40:42,0,5G,-104,-13.0,-5.0,14,-110,315,1432,D,
1275,1275,2020.01.06,Day1,10:40:44,0,5G,-104,-13.0,-5.0,14,-110,5949,40,D,
1276,1276,2020.01.06,Day1,10:40:46,0,5G,-104,-13.0,-5.0,14,-110,275,8,D,
1277,1277,2020.01.06,Day1,10:40:48,0,5G,-104,-13.0,-5.0,14,-110,6471,38,D,
1278,1278,2020.01.06,Day1,10:40:51,0,5G,-104,-13.0,-5.0,14,-110,9885,41,D,
1279,1279,2020.01.06,Day1,10:40:54,0,5G,-104,-13.0,-5.0,14,-110,274,8,D,
1280,1280,2020.01.06,Day1,10:40:56,0,5G,-104,-13.0,-5.0,14,-110,5839,40,D,
1281,1281,2020.01.06,Day1,10:40:58,0,5G,-104,-13.0,-5.0,14,-110,6055,29,D,
1282,1282,2020.01.06,Day1,10:40:59,0,5G,-104,-13.0,-5.0,14,-110,281,7,D,
1283,1283,2020.01.06,Day1,10:41:02,0,5G,-104,-13.0,-5.0,14,-110,8194,45,D,
1284,1284,2020.01.06,Day1,10:41:05,0,5G,-104,-13.0,-5.0,14,-110,277,13,D,
1285,1285,2020.01.06,Day1,10:41:06,0,5G,-104,-13.0,-5.0,14,-110,7697,27,D,
1286,1286,2020.01.06,Day1,10:41:08,0,5G,-104,-13.0,-5.0,14,-110,278,8,D,
1287,1287,2020.01.06,Day1,10:41:10,0,5G,-104,-13.0,-5.0,14,-110,5575,29,D,
1288,1288,2020.01.06,Day1,10:41:11,0,5G,-104,-13.0,-5.0,14,-110,278,8,D,
1289,1289,2020.01.06,Day1,10:41:14,0,5G,-104,-13.0,-5.0,14,-110,8684,39,D,
1290,1290,2020.01.06,Day1,10:41:16,0,5G,-104,-13.0,-5.0,14,-110,277,7,D,
1291,1291,2020.01.06,Day1,10:41:17,0,5G,-104,-13.0,-5.0,14,-110,1998,22,D,
1292,1292,2020.01.06,Day1,10:41:21,0,5G,-104,-13.0,-5.0,14,-110,3540,30,D,
1293,1293,2020.01.06,Day1,10:41:23,0,5G,-104,-13.0,-5.0,14,-110,118,2,D,
1294,1294,2020.01.06,Day1,10:41:24,0,5G,-104,-13.0,-5.0,14,-110,4453,21,D,
1295,1295,2020.01.06,Day1,10:41:26,0,5G,-104,-13.0,-5.0,14,-110,5226,37,D,
1296,1296,2020.01.06,Day1,10:41:28,0,5G,-104,-13.0,-5.0,14,-110,277,4,D,
1297,1297,2020.01.06,Day1,10:41:30,0,5G,-104,-13.0,-5.0,14,-110,278,7,D,
1298,1298,2020.01.06,Day1,10:41:32,0,5G,-104,-13.0,-5.0,14,-110,23491,78,D,
1299,1299,2020.01.06,Day1,10:41:33,0,5G,-104,-13.0,-5.0,14,-110,274,7,D,
1300,1300,2020.01.06,Day1,10:41:37,0,5G,-104,-13.0,-5.0,14,-110,9793,31,D,
1301,1301,2020.01.06,Day1,10:41:38,0,5G,-104,-13.0,-5.0,14,-110,277,8,D,
1302,1302,2020.01.06,Day1,10:41:40,0,5G,-104,-13.0,-5.0,14,-110,7473,42,D,
1303,1303,2020.01.06,Day1,10:41:42,0,5G,-104,-13.0,-5.0,14,-110,5861,883,D,
1304,1304,2020.01.06,Day1,10:41:44,0,5G,-104,-13.0,-5.0,14,-110,281,8,D,
1305,1305,2020.01.06,Day1,10:41:46,0,5G,-104,-13.0,-5.0,14,-110,4506,34,D,
1306,1306,2020.01.06,Day1,10:41:48,0,5G,-104,-13.0,-5.0,14,-110,4965,30,D,
1307,1307,2020.01.06,Day1,10:41:51,0,5G,-104,-13.0,-5.0,14,-110,274,8,D,
1308,1308,2020.01.06,Day1,10:41:53,0,5G,-104,-13.0,-5.0,14,-110,2070,10,D,
1309,1309,2020.01.06,Day1,10:41:54,0,5G,-104,-13.0,-5.0,14,-110,8849,36,D,
1310,1310,2020.01.06,Day1,10:41:56,0,5G,-104,-13.0,-5.0,14,-110,278,7,D,
1311,1311,2020.01.06,Day1,10:41:58,0,5G,-104,-13.0,-5.0,14,-110,20147,69,D,
1312,1312,2020.01.06,Day1,10:42:00,0,5G,-104,-13.0,-5.0,14,-110,277,8,D,
1313,1313,2020.01.06,Day1,10:42:02,0,5G,-104,-13.0,-5.0,14,-110,9106,45,D,
1314,1314,2020.01.06,Day1,10:42:03,0,5G,-104,-13.0,-5.0,14,-110,279,9,D,
1315,1315,2020.01.06,Day1,10:42:07,0,5G,-104,-13.0,-5.0,14,-110,10079,39,D,
1316,1316,2020.01.06,Day1,10:42:08,0,5G,-104,-13.0,-5.0,14,-110,278,7,D,
1317,1317,2020.01.06,Day1,10:42:10,0,5G,-104,-13.0,-5.0,14,-110,11432,49,D,
1318,1318,2020.01.06,Day1,10:42:12,0,5G,-104,-13.0,-5.0,14,-110,11262,51,D,
1319,1319,2020.01.06,Day1,10:42:13,0,5G,-104,-13.0,-5.0,14,-110,273,7,D,
1320,1320,2020.01.06,Day1,10:42:16,0,5G,-104,-13.0,-5.0,14,-110,7788,36,D,
1321,1321,2020.01.06,Day1,10:42:17,0,5G,-104,-13.0,-5.0,14,-110,280,8,D,
1322,1322,2020.01.06,Day1,10:42:21,0,5G,-104,-13.0,-5.0,14,-110,6375,51,D,
1323,1323,2020.01.06,Day1,10:42:23,0,5G,-104,-13.0,-5.0,14,-110,17049,74,D,
1324,1324,2020.01.06,Day1,10:42:24,0,5G,-104,-13.0,-5.0,14,-110,277,7,D,
1325,1325,2020.01.06,Day1,10:42:26,0,5G,-104,-13.0,-5.0,14,-110,278,8,D,
1326,1326,2020.01.06,Day1,10:42:28,0,5G,-104,-13.0,-5.0,14,-110,2691,26,D,
1327,1327,2020.01.06,Day1,10:42:30,0,5G,-104,-13.0,-5.0,14,-110,2486,31,D,
1328,1328,2020.01.06,Day1,10:42:32,0,5G,-104,-13.0,-5.0,14,-110,2949,34,D,
1329,1329,2020.01.06,Day1,10:42:35,0,5G,-104,-13.0,-5.0,14,-110,281,8,D,
1330,1330,2020.01.06,Day1,10:42:37,0,5G,-104,-13.0,-5.0,14,-110,18152,123,D,
1331,1331,2020.01.06,Day1,10:42:38,0,5G,-104,-13.0,-5.0,14,-110,3850,36,D,
1332,1332,2020.01.06,Day1,10:42:39,0,5G,-104,-13.0,-5.0,14,-110,1615,9,D,
1333,1333,2020.01.06,Day1,10:42:40,0,5G,-104,-13.0,-5.0,14,-110,279,8,D,
1334,1334,2020.01.06,Day1,10:42:42,0,5G,-104,-13.0,-5.0,14,-110,2692,906,D,
1335,1335,2020.01.06,Day1,10:42:44,0,5G,-104,-13.0,-5.0,14,-110,11695,88,D,
1336,1336,2020.01.06,Day1,10:42:46,0,5G,-104,-13.0,-5.0,14,-110,274,7,D,
1337,1337,2020.01.06,Day1,10:42:48,0,5G,-104,-13.0,-5.0,14,-110,278,8,D,
1338,1338,2020.01.06,Day1,10:42:50,0,5G,-104,-13.0,-5.0,14,-110,11080,92,D,
1339,1339,2020.01.06,Day1,10:42:52,0,5G,-104,-13.0,-5.0,14,-110,5645,46,D,
1340,1340,2020.01.06,Day1,10:42:53,0,5G,-104,-13.0,-5.0,14,-110,397,2,D,
1341,1341,2020.01.06,Day1,10:42:54,0,5G,-104,-13.0,-5.0,14,-110,278,9,D,
1342,1342,2020.01.06,Day1,10:42:55,0,5G,-104,-13.0,-5.0,14,-110,9597,77,D,
1343,1343,2020.01.06,Day1,10:42:57,0,5G,-104,-13.0,-5.0,14,-110,58,1024,D,
1344,1344,2020.01.06,Day1,10:42:58,0,5G,-104,-13.0,-5.0,14,-110,12444,1200,D,
1345,1345,2020.01.06,Day1,10:43:00,0,5G,-104,-13.0,-5.0,14,-110,13733,86,D,
1346,1346,2020.01.06,Day1,10:43:02,0,5G,-104,-13.0,-5.0,14,-110,275,8,D,
1347,1347,2020.01.06,Day1,10:43:04,0,5G,-104,-13.0,-5.0,14,-110,19843,129,D,
1348,1348,2020.01.06,Day1,10:43:07,0,5G,-104,-13.0,-5.0,14,-110,278,7,D,
1349,1349,2020.01.06,Day1,10:43:08,0,5G,-104,-13.0,-5.0,14,-110,280,8,D,
1350,1350,2020.01.06,Day1,10:43:10,0,5G,-104,-13.0,-5.0,14,-110,1563,27,D,
1351,1351,2020.01.06,Day1,10:43:11,0,5G,-104,-13.0,-5.0,14,-110,16861,82,D,
1352,1352,2020.01.06,Day1,10:43:12,0,5G,-104,-13.0,-5.0,14,-110,279,8,D,
1353,1353,2020.01.06,Day1,10:43:14,0,5G,-104,-13.0,-5.0,14,-110,16227,100,D,
1354,1354,2020.01.06,Day1,10:43:16,0,5G,-104,-13.0,-5.0,14,-110,125,1,D,
1355,1355,2020.01.06,Day1,10:43:18,0,5G,-104,-13.0,-5.0,14,-110,277,9,D,
1356,1356,2020.01.06,Day1,10:43:19,0,5G,-104,-13.0,-5.0,14,-110,12252,103,D,
1357,1357,2020.01.06,Day1,10:43:23,0,5G,-104,-13.0,-5.0,14,-110,282,10,D,
1358,1358,2020.01.06,Day1,10:43:24,0,5G,-104,-13.0,-5.0,14,-110,8754,68,D,
1359,1359,2020.01.06,Day1,10:43:26,0,5G,-104,-13.0,-5.0,14,-110,279,8,D,
1360,1360,2020.01.06,Day1,10:43:28,0,5G,-104,-13.0,-5.0,14,-110,5192,51,D,
1361,1361,2020.01.06,Day1,10:43:30,0,5G,-104,-13.0,-5.0,14,-110,7349,54,D,
1362,1362,2020.01.06,Day1,10:43:32,0,5G,-104,-13.0,-5.0,14,-110,282,8,D,
1363,1363,2020.01.06,Day1,10:43:34,0,5G,-104,-13.0,-5.0,14,-110,11795,109,D,
1364,1364,2020.01.06,Day1,10:43:36,0,5G,-104,-13.0,-5.0,14,-110,280,8,D,
1365,1365,2020.01.06,Day1,10:43:39,0,5G,-104,-13.0,-5.0,14,-110,6873,47,D,
1366,1366,2020.01.06,Day1,10:43:40,0,5G,-104,-13.0,-5.0,14,-110,278,5,D,
1367,1367,2020.01.06,Day1,10:43:42,0,5G,-104,-13.0,-5.0,14,-110,2314,485,D,
1368,1368,2020.01.06,Day1,10:43:43,0,5G,-104,-13.0,-5.0,14,-110,6762,317,D,
1369,1369,2020.01.06,Day1,10:43:44,0,5G,-104,-13.0,-5.0,14,-110,281,9,D,
1370,1370,2020.01.06,Day1,10:43:46,0,5G,-104,-13.0,-5.0,14,-110,9573,49,D,
1371,1371,2020.01.06,Day1,10:43:48,0,5G,-104,-13.0,-5.0,14,-110,4286,45,D,
1372,1372,2020.01.06,Day1,10:43:50,0,5G,-104,-13.0,-5.0,14,-110,277,8,D,
1373,1373,2020.01.06,Day1,10:43:52,0,5G,-104,-13.0,-5.0,14,-110,9680,71,D,
1374,1374,2020.01.06,Day1,10:43:55,0,5G,-104,-13.0,-5.0,14,-110,280,6,D,
1375,1375,2020.01.06,Day1,10:43:56,0,5G,-104,-13.0,-5.0,14,-110,4897,39,D,
1376,1376,2020.01.06,Day1,10:43:58,0,5G,-104,-13.0,-5.0,14,-110,274,8,D,
1377,1377,2020.01.06,Day1,10:44:00,0,5G,-104,-13.0,-5.0,14,-110,12992,73,D,
1378,1378,2020.01.06,Day1,10:44:02,0,5G,-104,-13.0,-5.0,14,-110,16267,82,D,
1379,1379,2020.01.06,Day1,10:44:04,0,5G,-104,-13.0,-5.0,14,-110,278,8,D,
1380,1380,2020.01.06,Day1,10:44:05,0,5G,-104,-13.0,-5.0,14,-110,277,4,D,
1381,1381,2020.01.06,Day1,10:44:07,0,5G,-104,-13.0,-5.0,14,-110,3452,30,D,
1382,1382,2020.01.06,Day1,10:44:11,0,5G,-104,-13.0,-5.0,14,-110,7709,45,D,
1383,1383,2020.01.06,Day1,10:44:12,0,5G,-104,-13.0,-5.0,14,-110,3339,28,D,
1384,1384,2020.01.06,Day1,10:44:14,0,5G,-104,-13.0,-5.0,14,-110,276,8,D,
1385,1385,2020.01.06,Day1,10:44:16,0,5G,-104,-13.0,-5.0,14,-110,278,8,D,
1386,1386,2020.01.06,Day1,10:44:18,0,5G,-104,-13.0,-5.0,14,-110,8379,64,D,
1387,1387,2020.01.06,Day1,10:44:20,0,5G,-104,-13.0,-5.0,14,-110,278,8,D,
1388,1388,2020.01.06,Day1,10:44:22,0,5G,-104,-13.0,-5.0,14,-110,11222,74,D,
1389,1389,2020.01.06,Day1,10:44:25,0,5G,-104,-13.0,-5.0,14,-110,3140,33,D,
1390,1390,2020.01.06,Day1,10:44:27,0,5G,-104,-13.0,-5.0,14,-110,1326,17,D,
1391,1391,2020.01.06,Day1,10:44:30,0,5G,-104,-13.0,-5.0,14,-110,2629,32,D,
1392,1392,2020.01.06,Day1,10:44:31,0,5G,-104,-13.0,-5.0,14,-110,278,8,D,
1393,1393,2020.01.06,Day1,10:44:32,0,5G,-104,-13.0,-5.0,14,-110,3113,25,D,
1394,1394,2020.01.06,Day1,10:44:34,0,5G,-104,-13.0,-5.0,14,-110,282,9,D,
1395,1395,2020.01.06,Day1,10:44:36,0,5G,-104,-13.0,-5.0,14,-110,7609,75,D,
1396,1396,2020.01.06,Day1,10:44:39,0,5G,-104,-13.0,-5.0,14,-110,275,8,D,
1397,1397,2020.01.06,Day1,10:44:41,0,5G,-104,-13.0,-5.0,14,-110,4141,45,D,
1398,1398,2020.01.06,Day1,10:44:42,0,5G,-104,-13.0,-5.0,14,-110,290,900,D,
1399,1399,2020.01.06,Day1,10:44:44,0,5G,-104,-13.0,-5.0,14,-110,7829,47,D,
1400,1400,2020.01.06,Day1,10:44:46,0,5G,-104,-13.0,-5.0,14,-110,276,8,D,
1401,1401,2020.01.06,Day1,10:44:47,0,5G,-104,-13.0,-5.0,14,-110,171,6,D,
1402,1402,2020.01.06,Day1,10:44:50,0,5G,-104,-13.0,-5.0,14,-110,7764,53,D,
1403,1403,2020.01.06,Day1,10:44:51,0,5G,-104,-13.0,-5.0,14,-110,278,8,D,
1404,1404,2020.01.06,Day1,10:44:55,0,5G,-104,-13.0,-5.0,14,-110,3613,25,D,
1405,1405,2020.01.06,Day1,10:44:56,0,5G,-104,-13.0,-5.0,14,-110,278,11,D,
1406,1406,2020.01.06,Day1,10:44:57,0,5G,-104,-13.0,-5.0,14,-110,2687,7,D,
1407,1407,2020.01.06,Day1,10:44:58,0,5G,-104,-13.0,-5.0,14,-110,2360,32,D,
1408,1408,2020.01.06,Day1,10:44:59,0,5G,-104,-13.0,-5.0,14,-110,7784,26,D,
1409,1409,2020.01.06,Day1,10:45:00,0,5G,-104,-13.0,-5.0,14,-110,277,8,D,
1410,1410,2020.01.06,Day1,10:45:02,0,5G,-104,-13.0,-5.0,14,-110,275,4,D,
1411,1411,2020.01.06,Day1,10:45:04,0,5G,-104,-13.0,-5.0,14,-110,7234,55,D,
1412,1412,2020.01.06,Day1,10:45:06,0,5G,-104,-13.0,-5.0,14,-110,277,7,D,
1413,1413,2020.01.06,Day1,10:45:07,0,5G,-104,-13.0,-5.0,14,-110,6538,46,D,
1414,1414,2020.01.06,Day1,10:45:11,0,5G,-104,-13.0,-5.0,14,-110,6799,60,D,
1415,1415,2020.01.06,Day1,10:45:14,0,5G,-104,-13.0,-5.0,14,-110,8141,49,D,
1416,1416,2020.01.06,Day1,10:45:16,0,5G,-104,-13.0,-5.0,14,-110,280,8,D,
1417,1417,2020.01.06,Day1,10:45:18,0,5G,-104,-13.0,-5.0,14,-110,5876,44,D,
1418,1418,2020.01.06,Day1,10:45:20,0,5G,-104,-13.0,-5.0,14,-110,10121,54,D,
1419,1419,2020.01.06,Day1,10:45:21,0,5G,-104,-13.0,-5.0,14,-110,279,8,D,
1420,1420,2020.01.06,Day1,10:45:25,0,5G,-104,-13.0,-5.0,14,-110,3276,31,D,
1421,1421,2020.01.06,Day1,10:45:27,0,5G,-104,-13.0,-5.0,14,-110,555,14,D,
1422,1422,2020.01.06,Day1,10:45:28,0,5G,-104,-13.0,-5.0,14,-110,4950,39,D,
1423,1423,2020.01.06,Day1,10:45:29,0,5G,-104,-13.0,-5.0,14,-110,282,12,D,
1424,1424,2020.01.06,Day1,10:45:32,0,5G,-104,-13.0,-5.0,14,-110,3854,41,D,
1425,1425,2020.01.06,Day1,10:45:34,0,5G,-104,-13.0,-5.0,14,-110,4732,46,D,
1426,1426,2020.01.06,Day1,10:45:36,0,5G,-104,-13.0,-5.0,14,-110,282,10,D,
1427,1427,2020.01.06,Day1,10:45:38,0,5G,-104,-13.0,-5.0,14,-110,10758,53,D,
1428,1428,2020.01.06,Day1,10:45:41,0,5G,-104,-13.0,-5.0,14,-110,280,8,D,
1429,1429,2020.01.06,Day1,10:45:43,0,5G,-104,-13.0,-5.0,14,-110,694,464,D,
1430,1430,2020.01.06,Day1,10:45:44,0,5G,-104,-13.0,-5.0,14,-110,278,8,D,
1431,1431,2020.01.06,Day1,10:45:46,0,5G,-104,-13.0,-5.0,14,-110,4342,45,D,
1432,1432,2020.01.06,Day1,10:45:48,0,5G,-104,-13.0,-5.0,14,-110,279,8,D,
1433,1433,2020.01.06,Day1,10:45:50,0,5G,-104,-13.0,-5.0,14,-110,4575,51,D,
1434,1434,2020.01.06,Day1,10:45:52,0,5G,-104,-13.0,-5.0,14,-110,4469,42,D,
1435,1435,2020.01.06,Day1,10:45:54,0,5G,-104,-13.0,-5.0,14,-110,318,25,D,
1436,1436,2020.01.06,Day1,10:45:57,0,5G,-104,-13.0,-5.0,14,-110,3310,23,D,
1437,1437,2020.01.06,Day1,10:45:58,0,5G,-104,-13.0,-5.0,14,-110,1301,26,D,
1438,1438,2020.01.06,Day1,10:46:00,0,5G,-104,-13.0,-5.0,14,-110,280,8,D,
1439,1439,2020.01.06,Day1,10:46:02,0,5G,-104,-13.0,-5.0,14,-110,5674,50,D,
1440,1440,2020.01.06,Day1,10:46:04,0,5G,-104,-13.0,-5.0,14,-110,276,7,D,
1441,1441,2020.01.06,Day1,10:46:06,0,5G,-104,-13.0,-5.0,14,-110,6456,50,D,
1442,1442,2020.01.06,Day1,10:46:08,0,5G,-104,-13.0,-5.0,14,-110,277,7,D,
1443,1443,2020.01.06,Day1,10:46:11,0,5G,-104,-13.0,-5.0,14,-110,3369,39,D,
1444,1444,2020.01.06,Day1,10:46:12,0,5G,-104,-13.0,-5.0,14,-110,278,8,D,
1445,1445,2020.01.06,Day1,10:46:14,0,5G,-104,-13.0,-5.0,14,-110,823,19,D,
1446,1446,2020.01.06,Day1,10:46:15,0,5G,-104,-13.0,-5.0,14,-110,1330,11,D,
1447,1447,2020.01.06,Day1,10:46:16,0,5G,-104,-13.0,-5.0,14,-110,5154,48,D,
1448,1448,2020.01.06,Day1,10:46:17,0,5G,-104,-13.0,-5.0,14,-110,208,1,D,
1449,1449,2020.01.06,Day1,10:46:18,0,5G,-104,-13.0,-5.0,14,-110,278,8,D,
1450,1450,2020.01.06,Day1,10:46:20,0,5G,-104,-13.0,-5.0,14,-110,4691,46,D,
1451,1451,2020.01.06,Day1,10:46:21,0,5G,-104,-13.0,-5.0,14,-110,277,8,D,
1452,1452,2020.01.06,Day1,10:46:24,0,5G,-104,-13.0,-5.0,14,-110,14082,88,D,
1453,1453,2020.01.06,Day1,10:46:27,0,5G,-104,-13.0,-5.0,14,-110,10562,79,D,
1454,1454,2020.01.06,Day1,10:46:28,0,5G,-104,-13.0,-5.0,14,-110,1312,22,D,
1455,1455,2020.01.06,Day1,10:46:30,0,5G,-104,-13.0,-5.0,14,-110,275,8,D,
1456,1456,2020.01.06,Day1,10:46:32,0,5G,-104,-13.0,-5.0,14,-110,3839,51,D,
1457,1457,2020.01.06,Day1,10:46:34,0,5G,-104,-13.0,-5.0,14,-110,280,9,D,
1458,1458,2020.01.06,Day1,10:46:36,0,5G,-104,-13.0,-5.0,14,-110,3720,48,D,
1459,1459,2020.01.06,Day1,10:46:38,0,5G,-104,-13.0,-5.0,14,-110,260,21,D,
1460,1460,2020.01.06,Day1,10:46:39,0,5G,-104,-13.0,-5.0,14,-110,7243,122,D,
1461,1461,2020.01.06,Day1,10:46:41,0,5G,-104,-13.0,-5.0,14,-110,2942,29,D,
1462,1462,2020.01.06,Day1,10:46:43,0,5G,-104,-13.0,-5.0,14,-110,30,913,D,
1463,1463,2020.01.06,Day1,10:46:45,0,5G,-104,-13.0,-5.0,14,-110,2235,12,D,
1464,1464,2020.01.06,Day1,10:46:46,0,5G,-104,-13.0,-5.0,14,-110,278,9,D,
1465,1465,2020.01.06,Day1,10:46:48,0,5G,-104,-13.0,-5.0,14,-110,893,23,D,
1466,1466,2020.01.06,Day1,10:46:49,0,5G,-104,-13.0,-5.0,14,-110,4328,9,D,
1467,1467,2020.01.06,Day1,10:46:50,0,5G,-104,-13.0,-5.0,14,-110,278,7,D,
1468,1468,2020.01.06,Day1,10:46:52,0,5G,-104,-13.0,-5.0,14,-110,6425,34,D,
1469,1469,2020.01.06,Day1,10:46:54,0,5G,-104,-13.0,-5.0,14,-110,274,8,D,
1470,1470,2020.01.06,Day1,10:46:55,0,5G,-104,-13.0,-5.0,14,-110,2916,30,D,
1471,1471,2020.01.06,Day1,10:46:56,0,5G,-104,-13.0,-5.0,14,-110,411,4,D,
1472,1472,2020.01.06,Day1,10:46:59,0,5G,-104,-13.0,-5.0,14,-110,4049,38,D,
1473,1473,2020.01.06,Day1,10:47:02,0,5G,-104,-13.0,-5.0,14,-110,4863,39,D,
1474,1474,2020.01.06,Day1,10:47:04,0,5G,-104,-13.0,-5.0,14,-110,277,8,D,
1475,1475,2020.01.06,Day1,10:47:06,0,5G,-104,-13.0,-5.0,14,-110,3417,27,D,
1476,1476,2020.01.06,Day1,10:47:08,0,5G,-104,-13.0,-5.0,14,-110,3326,28,D,
1477,1477,2020.01.06,Day1,10:47:10,0,5G,-104,-13.0,-5.0,14,-110,276,10,D,
1478,1478,2020.01.06,Day1,10:47:12,0,5G,-104,-13.0,-5.0,14,-110,4798,40,D,
1479,1479,2020.01.06,Day1,10:47:15,0,5G,-104,-13.0,-5.0,14,-110,277,7,D,
1480,1480,2020.01.06,Day1,10:47:16,0,5G,-104,-13.0,-5.0,14,-110,256,12,D,
1481,1481,2020.01.06,Day1,10:47:17,0,5G,-104,-13.0,-5.0,14,-110,7925,25,D,
1482,1482,2020.01.06,Day1,10:47:18,0,5G,-104,-13.0,-5.0,14,-110,170,3,D,
1483,1483,2020.01.06,Day1,10:47:20,0,5G,-104,-13.0,-5.0,14,-110,447,14,D,
1484,1484,2020.01.06,Day1,10:47:21,0,5G,-104,-13.0,-5.0,14,-110,4991,120,D,
1485,1485,2020.01.06,Day1,10:47:22,0,5G,-104,-13.0,-5.0,14,-110,302,23,D,
1486,1486,2020.01.06,Day1,10:47:23,0,5G,-104,-13.0,-5.0,14,-110,2619,72,D,
1487,1487,2020.01.06,Day1,10:47:24,0,5G,-104,-13.0,-5.0,14,-110,1447,45,D,
1488,1488,2020.01.06,Day1,10:47:26,0,5G,-104,-13.0,-5.0,14,-110,5161,35,D,
1489,1489,2020.01.06,Day1,10:47:27,0,5G,-104,-13.0,-5.0,14,-110,2150,25,D,
1490,1490,2020.01.06,Day1,10:47:31,0,5G,-104,-13.0,-5.0,14,-110,283,10,D,
1491,1491,2020.01.06,Day1,10:47:32,0,5G,-104,-13.0,-5.0,14,-110,107,9,D,
1492,1492,2020.01.06,Day1,10:47:33,0,5G,-104,-13.0,-5.0,14,-110,1482,7,D,
1493,1493,2020.01.06,Day1,10:47:34,0,5G,-104,-13.0,-5.0,14,-110,883,20,D,
1494,1494,2020.01.06,Day1,10:47:35,0,5G,-104,-13.0,-5.0,14,-110,80,0,D,
1495,1495,2020.01.06,Day1,10:47:36,0,5G,-104,-13.0,-5.0,14,-110,278,8,D,
1496,1496,2020.01.06,Day1,10:47:38,0,5G,-104,-13.0,-5.0,14,-110,2483,26,D,
1497,1497,2020.01.06,Day1,10:47:40,0,5G,-104,-13.0,-5.0,14,-110,8240,54,D,
1498,1498,2020.01.06,Day1,10:47:42,0,5G,-104,-13.0,-5.0,14,-110,306,872,D,
1499,1499,2020.01.06,Day1,10:47:43,0,5G,-104,-13.0,-5.0,14,-110,280,9,D,
1500,1500,2020.01.06,Day1,10:47:45,0,5G,-104,-13.0,-5.0,14,-110,12053,143,D,
1501,1501,2020.01.06,Day1,10:47:49,0,5G,-104,-13.0,-5.0,14,-110,252,9,D,
1502,1502,2020.01.06,Day1,10:47:50,0,5G,-104,-13.0,-5.0,14,-110,230,14,D,
1503,1503,2020.01.06,Day1,10:47:51,0,5G,-104,-13.0,-5.0,14,-110,1080,28,D,
1504,1504,2020.01.06,Day1,10:47:52,0,5G,-104,-13.0,-5.0,14,-110,184,12,D,
1505,1505,2020.01.06,Day1,10:47:53,0,5G,-104,-13.0,-5.0,14,-110,33,8,D,
1506,1506,2020.01.06,Day1,10:47:54,0,5G,-104,-13.0,-5.0,14,-110,67,10,D,
1507,1507,2020.01.06,Day1,10:47:55,0,5G,-104,-13.0,-5.0,14,-110,11,3,D,
1508,1508,2020.01.06,Day1,10:47:56,0,5G,-104,-13.0,-5.0,14,-110,100,5,D,
1509,1509,2020.01.06,Day1,10:47:57,0,5G,-104,-13.0,-5.0,14,-110,206,15,D,
1510,1510,2020.01.06,Day1,10:47:58,0,5G,-104,-13.0,-5.0,14,-110,232,6,D,
1511,1511,2020.01.06,Day1,10:48:00,0,5G,-104,-13.0,-5.0,14,-110,66,2,D,
1512,1512,2020.01.06,Day1,10:48:02,0,5G,-104,-13.0,-5.0,14,-110,1201,47,D,
