,Date,Day,Timestamp,Speed,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State,Rolling_avg
283,2019.11.28,,17.24.07,9,5G,-91,-10,12.0,13,-110,982,18,D,
285,2019.11.28,,17.24.09,9,5G,-89,-11,7.0,10,-74,101,4,D,
286,2019.11.28,,17.24.10,9,5G,-89,-11,7.0,10,-74,1065,36,D,
287,2019.11.28,,17.24.11,9,5G,-93,-12,0.0,14,-76,117,5,D,
288,2019.11.28,,17.24.12,9,5G,-93,-12,0.0,15,-73,284,11,D,
290,2019.11.28,,17.24.15,9,5G,-91,-11,4.0,15,-75,2079,56,D,
292,2019.11.28,,17.24.17,9,5G,-93,-11,15.0,15,-110,295,15,D,
294,2019.11.28,,17.24.19,9,5G,-93,-9,7.0,15,-76,282,11,D,
295,2019.11.28,,17.24.20,9,5G,-93,-14,6.0,15,-76,985,27,D,
297,2019.11.28,,17.24.23,9,5G,-94,-11,15.0,15,-76,285,8,D,
299,2019.11.28,,17.24.25,9,5G,-93,-18,13.0,15,-76,1694,40,D,
301,2019.11.28,,17.24.27,9,5G,-94,-12,3.0,15,-76,278,7,D,
302,2019.11.28,,17.24.28,9,5G,-94,-12,3.0,14,-78,287,11,D,
304,2019.11.28,,17.24.30,9,5G,-94,-12,-6.0,14,-78,2258,38,D,
305,2019.11.28,,17.24.32,9,5G,-94,-12,-3.0,14,-78,280,11,D,
306,2019.11.28,,17.24.33,9,5G,-94,-12,-3.0,14,-78,1069,25,D,
308,2019.11.28,,17.24.35,9,5G,-94,-15,-2.0,15,-76,279,10,D,
309,2019.11.28,,17.24.36,9,5G,-94,-11,1.0,15,-76,558,10,D,
311,2019.11.28,,17.24.38,9,5G,-94,-15,5.0,15,-76,2104,49,D,
312,2019.11.28,,17.24.39,9,5G,-94,-15,5.0,15,-76,725,1668,D,
315,2019.11.28,,17.24.43,9,5G,-94,-14,-2.0,15,-76,278,10,D,
316,2019.11.28,,17.24.44,9,5G,-94,-14,-2.0,15,-76,2267,65,D,
318,2019.11.28,,17.24.46,9,5G,-94,-16,-2.0,15,-76,283,11,D,
319,2019.11.28,,17.24.47,9,5G,-93,-17,6.0,15,-76,1901,37,D,
320,2019.11.28,,17.24.48,9,5G,-93,-17,6.0,15,-76,282,10,D,
322,2019.11.28,,17.24.51,9,5G,-93,-14,4.0,15,-76,280,11,D,
323,2019.11.28,,17.24.52,9,5G,-93,-14,6.0,15,-76,2104,42,D,
324,2019.11.28,,17.24.53,9,5G,-93,-14,6.0,15,-76,283,10,D,
326,2019.11.28,,17.24.55,9,5G,-93,-13,7.0,15,-76,1817,38,D,
327,2019.11.28,,17.24.56,9,5G,-93,-12,-7.0,15,-76,280,7,D,
329,2019.11.28,,17.24.59,9,5G,-93,-10,8.0,15,-76,281,11,D,
330,2019.11.28,,17.25.00,9,5G,-93,-10,8.0,15,-76,2356,49,D,
331,2019.11.28,,17.25.01,9,5G,-93,-11,-3.0,15,-76,280,11,D,
333,2019.11.28,,17.25.03,9,5G,-94,-14,11.0,15,-76,283,12,D,
334,2019.11.28,,17.25.04,9,5G,-94,-14,11.0,15,-76,2070,47,D,
337,2019.11.28,,17.25.08,9,5G,-93,-13,9.0,15,-76,1867,43,D,
338,2019.11.28,,17.25.09,9,5G,-93,-13,9.0,15,-76,282,11,D,
340,2019.11.28,,17.25.11,9,5G,-93,-14,11.0,15,-76,284,11,D,
341,2019.11.28,,17.25.12,9,5G,-93,-13,7.0,15,-76,836,25,D,
342,2019.11.28,,17.25.13,9,5G,-93,-13,7.0,15,-76,284,11,D,
343,2019.11.28,,17.25.14,9,5G,-94,-10,10.0,15,-76,1140,34,D,
345,2019.11.28,,17.25.16,9,5G,-94,-12,13.0,15,-76,282,11,D,
346,2019.11.28,,17.25.18,9,5G,-94,-12,13.0,15,-76,922,24,D,
347,2019.11.28,,17.25.19,9,5G,-93,-11,9.0,15,-76,276,9,D,
348,2019.11.28,,17.25.20,9,5G,-93,-11,9.0,15,-76,282,7,D,
349,2019.11.28,,17.25.21,9,5G,-93,-14,8.0,15,-76,496,26,D,
350,2019.11.28,,17.25.22,9,5G,-93,-14,8.0,15,-76,767,20,D,
352,2019.11.28,,17.25.24,9,5G,-94,-14,7.0,15,-76,1139,22,D,
353,2019.11.28,,17.25.26,9,5G,-94,-11,8.0,15,-76,283,10,D,
355,2019.11.28,,17.25.28,9,5G,-94,-12,10.0,15,-76,264,5,D,
356,2019.11.28,,17.25.29,9,5G,-94,-12,10.0,15,-76,285,11,D,
357,2019.11.28,,17.25.30,9,5G,-93,-17,9.0,15,-76,1158,27,D,
358,2019.11.28,,17.25.31,9,5G,-93,-17,9.0,15,-76,91,2,D,
359,2019.11.28,,17.25.32,9,5G,-93,-14,11.0,15,-76,1156,33,D,
361,2019.11.28,,17.25.34,9,5G,-94,-17,8.0,15,-76,1668,46,D,
362,2019.11.28,,17.25.36,9,5G,-94,-17,8.0,15,-76,493,9,D,
364,2019.11.28,,17.25.38,9,5G,-93,-12,-4.0,15,-76,130,9,D,
365,2019.11.28,,17.25.39,9,5G,-94,-14,0.0,15,-76,1549,888,D,
366,2019.11.28,,17.25.40,9,5G,-94,-14,0.0,15,-76,287,16,D,
367,2019.11.28,,17.25.41,9,5G,-94,-12,0.0,15,-76,44,22,D,
368,2019.11.28,,17.25.42,9,5G,-94,-12,0.0,15,-76,1501,43,D,
369,2019.11.28,,17.25.43,9,5G,-93,-14,0.0,15,-76,284,11,D,
370,2019.11.28,,17.25.45,9,5G,-93,-14,0.0,15,-76,1567,55,D,
372,2019.11.28,,17.25.47,9,5G,-93,-12,-3.0,15,-76,281,10,D,
373,2019.11.28,,17.25.48,9,5G,-94,-14,0.0,15,-76,2441,58,D,
374,2019.11.28,,17.25.49,9,5G,-94,-14,0.0,15,-76,282,14,D,
376,2019.11.28,,17.25.51,9,5G,-93,-13,-1.0,15,-76,283,10,D,
378,2019.11.28,,17.25.54,9,5G,-93,-13,-3.0,15,-76,2520,62,D,
381,2019.11.28,,17.25.57,9,5G,-93,-12,-2.0,15,-76,281,10,D,
382,2019.11.28,,17.25.58,9,5G,-93,-12,-2.0,15,-76,1573,43,D,
384,2019.11.28,,17.26.00,9,5G,-94,-15,-4.0,15,-76,1027,32,D,
386,2019.11.28,,17.26.03,9,5G,-92,-13,-2.0,15,-76,277,11,D,
387,2019.11.28,,17.26.04,9,5G,-91,-10,4.0,15,-74,769,25,D,
388,2019.11.28,,17.26.05,9,5G,-91,-10,4.0,15,-74,366,10,D,
389,2019.11.28,,17.26.06,9,5G,-90,-13,5.0,15,-74,177,8,D,
390,2019.11.28,,17.26.07,9,5G,-90,-13,5.0,15,-76,1563,32,D,
391,2019.11.28,,17.26.08,9,5G,-90,-11,0.0,15,-74,287,11,D,
393,2019.11.28,,17.26.11,9,5G,-92,-13,5.0,15,-110,2184,52,D,
395,2019.11.28,,17.26.13,9,5G,-91,-16,10.0,15,-78,781,26,D,
397,2019.11.28,,17.26.15,9,5G,-91,-17,0.0,12,-74,206,7,D,
398,2019.11.28,,17.26.16,9,5G,-91,-17,0.0,14,-76,2106,47,D,
400,2019.11.28,,17.26.19,9,5G,-91,-15,3.0,15,-110,278,8,D,
401,2019.11.28,,17.26.20,9,5G,-91,-17,-1.0,15,-110,1262,25,D,
402,2019.11.28,,17.26.21,9,5G,-91,-17,-1.0,15,-73,283,8,D,
404,2019.11.28,,17.26.23,9,5G,-91,-10,4.0,15,-73,81,6,D,
405,2019.11.28,,17.26.24,9,5G,-90,-11,4.0,15,-73,771,21,D,
406,2019.11.28,,17.26.25,9,5G,-90,-11,4.0,12,-110,281,10,D,
408,2019.11.28,,17.26.28,9,5G,-88,-14,5.0,12,-110,2169,50,D,
409,2019.11.28,,17.26.29,9,5G,-89,-12,6.0,12,-110,283,10,D,
411,2019.11.28,,17.26.31,9,5G,-90,-13,15.0,12,-110,1071,30,D,
414,2019.11.28,,17.26.34,9,5G,-90,-11,20.0,15,-71,994,35,D,
415,2019.11.28,,17.26.35,9,5G,-91,-10,17.0,15,-71,750,13,D,
416,2019.11.28,,17.26.36,11,5G,-91,-10,17.0,14,-76,750,13,D,
417,2019.11.28,,17.26.37,11,5G,-91,-10,17.0,14,-76,45,18,D,
418,2019.11.28,,17.26.38,11,5G,-91,-9,16.0,14,-74,186,6,D,
419,2019.11.28,,17.26.39,11,5G,-91,-9,16.0,14,-74,968,855,D,
420,2019.11.28,,17.26.40,11,5G,-90,-12,8.0,14,-74,565,10,D,
421,2019.11.28,,17.26.41,11,5G,-90,-12,8.0,14,-74,102,1,D,
422,2019.11.28,,17.26.42,11,5G,-90,-9,14.0,14,-74,1175,32,D,
423,2019.11.28,,17.26.43,11,5G,-90,-9,14.0,14,-74,188,8,D,
424,2019.11.28,,17.26.45,11,5G,-90,-11,10.0,14,-74,53,4,D,
425,2019.11.28,,17.26.46,11,5G,-90,-11,10.0,14,-74,676,22,D,
426,2019.11.28,,17.26.47,11,5G,-90,-17,7.0,14,-74,1966,42,D,
428,2019.11.28,,17.26.49,11,5G,-90,-9,12.0,14,-74,1028,30,D,
429,2019.11.28,,17.26.50,11,5G,-90,-9,12.0,14,-74,218,10,D,
431,2019.11.28,,17.26.52,11,5G,-90,-15,5.0,14,-74,1342,36,D,
432,2019.11.28,,17.26.54,11,5G,-91,-11,6.0,14,-74,69,2,D,
433,2019.11.28,,17.26.55,11,5G,-91,-11,6.0,14,-74,146,9,D,
434,2019.11.28,,17.26.56,11,5G,-91,-9,18.0,14,-74,1167,19,D,
435,2019.11.28,,17.26.57,11,5G,-91,-9,18.0,14,-74,284,11,D,
436,2019.11.28,,17.26.58,11,5G,-89,-14,7.0,14,-74,1440,43,D,
437,2019.11.28,,17.26.59,11,5G,-89,-14,7.0,14,-74,278,11,D,
438,2019.11.28,,17.27.00,11,5G,-90,-15,15.0,14,-74,1858,46,D,
440,2019.11.28,,17.27.03,11,5G,-94,-12,11.0,10,-75,1406,38,D,
441,2019.11.28,,17.27.04,11,5G,-94,-12,11.0,13,-77,225,4,D,
443,2019.11.28,,17.27.06,11,5G,-96,-14,7.0,9,-110,384,13,D,
444,2019.11.28,,17.27.07,11,5G,-94,-12,3.0,9,-110,854,23,D,
445,2019.11.28,,17.27.08,11,5G,-94,-12,3.0,9,-110,217,6,D,
446,2019.11.28,,17.27.09,11,5G,-95,-11,-2.0,9,-110,398,17,D,
447,2019.11.28,,17.27.10,11,5G,-95,-11,-2.0,9,-110,715,11,D,
448,2019.11.28,,17.27.12,11,5G,-94,-11,4.0,9,-110,283,11,D,
450,2019.11.28,,17.27.14,11,5G,-95,-11,0.0,13,-80,1981,52,D,
451,2019.11.28,,17.27.15,11,5G,-95,-11,0.0,13,-80,277,11,D,
453,2019.11.28,,17.27.17,11,5G,-97,-13,4.0,13,-80,282,11,D,
454,2019.11.28,,17.27.18,11,5G,-97,-13,-1.0,13,-80,2289,59,D,
455,2019.11.28,,17.27.19,11,5G,-97,-13,-1.0,13,-80,54,0,D,
456,2019.11.28,,17.27.21,11,5G,-97,-10,5.0,13,-80,200,9,D,
457,2019.11.28,,17.27.22,11,5G,-97,-10,5.0,13,-80,609,21,D,
458,2019.11.28,,17.27.23,11,5G,-98,-10,2.0,13,-80,776,16,D,
460,2019.11.28,,17.27.25,11,5G,-98,-12,10.0,13,-80,171,6,D,
461,2019.11.28,,17.27.26,11,5G,-98,-12,10.0,13,-80,918,28,D,
462,2019.11.28,,17.27.27,11,5G,-98,-14,0.0,13,-80,42,0,D,
463,2019.11.28,,17.27.28,11,5G,-98,-14,0.0,13,-80,285,15,D,
464,2019.11.28,,17.27.29,11,5G,-98,-11,4.0,13,-80,85,7,D,
465,2019.11.28,,17.27.31,11,5G,-98,-11,4.0,12,-82,2426,52,D,
467,2019.11.28,,17.27.33,11,5G,-98,-13,-2.0,12,-82,283,10,D,
468,2019.11.28,,17.27.34,11,5G,-98,-11,1.0,12,-80,1610,33,D,
469,2019.11.28,,17.27.35,11,5G,-98,-11,1.0,12,-80,282,10,D,
472,2019.11.28,,17.27.38,11,5G,-98,-11,2.0,12,-80,2309,43,D,
473,2019.11.28,,17.27.39,11,5G,-98,-11,2.0,10,-82,311,890,D,
475,2019.11.28,,17.27.42,11,5G,-98,-14,0.0,11,-80,1951,34,D,
476,2019.11.28,,17.27.43,11,5G,-97,-12,-3.0,11,-80,283,10,D,
478,2019.11.28,,17.27.45,11,5G,-97,-16,7.0,11,-80,1314,23,D,
479,2019.11.28,,17.27.46,11,5G,-97,-16,7.0,11,-80,553,21,D,
480,2019.11.28,,17.27.47,11,5G,-96,-16,4.0,10,-78,446,12,D,
482,2019.11.28,,17.27.50,11,5G,-95,-11,6.0,10,-78,509,19,D,
483,2019.11.28,,17.27.51,11,5G,-95,-11,6.0,10,-78,273,13,D,
485,2019.11.28,,17.27.53,11,5G,-94,-11,5.0,10,-78,1112,33,D,
486,2019.11.28,,17.27.54,11,5G,-94,-11,1.0,10,-78,1166,21,D,
487,2019.11.28,,17.27.55,11,5G,-94,-11,1.0,10,-78,276,10,D,
488,2019.11.28,,17.27.56,11,5G,-94,-10,4.0,10,-78,889,27,D,
489,2019.11.28,,17.27.58,11,5G,-94,-10,4.0,10,-78,286,10,D,
491,2019.11.28,,17.28.00,11,5G,-94,-15,0.0,10,-78,1683,37,D,
492,2019.11.28,,17.28.01,11,5G,-95,-10,10.0,10,-78,283,11,D,
494,2019.11.28,,17.28.03,11,5G,-95,-15,3.0,10,-78,2194,49,D,
495,2019.11.28,,17.28.04,11,5G,-95,-15,3.0,10,-78,62,1,D,
496,2019.11.28,,17.28.05,11,5G,-94,-15,0.0,10,-78,284,13,D,
497,2019.11.28,,17.28.07,11,5G,-94,-15,0.0,10,-78,2395,53,D,
499,2019.11.28,,17.28.09,11,5G,-94,-15,2.0,10,-78,286,16,D,
500,2019.11.28,,17.28.10,11,5G,-93,-15,14.0,10,-78,1023,32,D,
501,2019.11.28,,17.28.11,11,5G,-93,-15,14.0,10,-78,179,3,D,
502,2019.11.28,,17.28.12,11,5G,-95,-14,12.0,10,-78,228,18,D,
503,2019.11.28,,17.28.13,11,5G,-95,-14,12.0,14,-80,944,17,D,
505,2019.11.28,,17.28.16,11,5G,-94,-12,5.0,15,-78,2742,70,D,
506,2019.11.28,,17.28.17,11,5G,-96,-15,2.0,15,-78,279,10,D,
508,2019.11.28,,17.28.19,11,5G,-95,-12,14.0,15,-76,280,11,D,
510,2019.11.28,,17.28.21,11,5G,-93,-12,12.0,15,-76,2643,63,D,
511,2019.11.28,,17.28.22,11,5G,-93,-12,12.0,15,-76,283,11,D,
513,2019.11.28,,17.28.25,11,5G,-91,-12,16.0,14,-76,1394,36,D,
515,2019.11.28,,17.28.27,11,5G,-93,-10,8.0,14,-76,184,8,D,
517,2019.11.28,,17.28.29,11,5G,-94,-13,4.0,10,-79,1737,42,D,
518,2019.11.28,,17.28.30,11,5G,-92,-14,5.0,15,-76,282,11,D,
520,2019.11.28,,17.28.32,18,5G,-92,-14,5.0,11,-74,2394,52,D,
521,2019.11.28,,17.28.32,18,5G,-88,-13,10.0,11,-74,2394,52,D,
523,2019.11.28,,17.28.35,18,5G,-87,-14,7.0,15,-73,280,11,D,
524,2019.11.28,,17.28.36,18,5G,-87,-14,7.0,15,-73,1213,27,D,
525,2019.11.28,,17.28.37,18,5G,-85,-13,8.0,14,-110,282,10,D,
526,2019.11.28,,17.28.38,18,5G,-85,-13,8.0,14,-110,1219,31,D,
527,2019.11.28,,17.28.39,18,5G,-85,-15,7.0,14,-110,27,894,D,
528,2019.11.28,,17.28.40,18,5G,-85,-15,7.0,14,-110,279,10,D,
530,2019.11.28,,17.28.43,18,5G,-85,-12,6.0,14,-110,279,10,D,
531,2019.11.28,,17.28.44,18,5G,-85,-11,6.0,14,-110,1955,40,D,
532,2019.11.28,,17.28.45,18,5G,-85,-11,6.0,14,-110,281,10,D,
534,2019.11.28,,17.28.47,18,5G,-86,-12,5.0,15,-70,283,7,D,
535,2019.11.28,,17.28.48,18,5G,-86,-11,9.0,15,-70,596,15,D,
536,2019.11.28,,17.28.49,18,5G,-86,-11,9.0,15,-70,279,10,D,
538,2019.11.28,,17.28.52,18,5G,-86,-11,9.0,15,-70,623,10,D,
540,2019.11.28,,17.28.54,18,5G,-86,-11,12.0,15,-68,437,19,D,
541,2019.11.28,,17.28.55,18,5G,-86,-11,8.0,15,-68,1050,23,D,
543,2019.11.28,,17.28.57,18,5G,-86,-13,15.0,15,-68,504,13,D,
544,2019.11.28,,17.28.58,18,5G,-86,-13,15.0,12,-73,1057,22,D,
546,2019.11.28,,17.29.00,18,5G,-93,-14,12.0,12,-74,284,11,D,
547,2019.11.28,,17.29.02,18,5G,-91,-12,14.0,12,-74,1203,22,D,
548,2019.11.28,,17.29.03,18,5G,-91,-12,14.0,15,-72,31,0,D,
549,2019.11.28,,17.29.04,18,5G,-85,-10,14.0,9,-68,95,1,D,
550,2019.11.28,,17.29.05,18,5G,-85,-10,14.0,11,-71,284,10,D,
551,2019.11.28,,17.29.06,18,5G,-91,-13,9.0,15,-73,779,24,D,
553,2019.11.28,,17.29.08,18,5G,-88,-12,7.0,15,-68,279,10,D,
555,2019.11.28,,17.29.10,18,5G,-94,-16,16.0,13,-75,1698,36,D,
557,2019.11.28,,17.29.13,18,5G,-88,-11,9.0,13,-75,282,10,D,
558,2019.11.28,,17.29.14,18,5G,-88,-11,9.0,13,-75,1257,26,D,
559,2019.11.28,,17.29.15,18,5G,-90,-13,5.0,14,-72,277,10,D,
560,2019.11.28,,17.29.15,47,5G,-90,-13,5.0,14,-72,277,10,D,
561,2019.11.28,,17.29.16,47,5G,-90,-13,5.0,15,-76,285,15,D,
563,2019.11.28,,17.29.18,47,5G,-93,-12,22.0,14,-70,1225,34,D,
565,2019.11.28,,17.29.21,47,5G,-88,-12,10.0,13,-72,279,10,D,
567,2019.11.28,,17.29.23,47,5G,-86,-9,9.0,13,-65,278,9,D,
568,2019.11.28,,17.29.24,47,5G,-85,-10,11.0,15,-69,1541,26,D,
