,Date,Day,Day_Timeframe,Timestamp,Timeframe,Speed,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State
107,2019.12.06,,,11.51.17,,41,5G,-84,-12,11.0,13,-66,269,8,D
110,2019.12.06,,,11.51.20,,41,5G,-86,-16,13.0,14,-72,316,1408,D
111,2019.12.06,,,11.51.21,,31,5G,-86,-16,13.0,14,-72,316,1408,D
112,2019.12.06,,,11.51.21,,31,5G,-84,-11,16.0,12,-69,253,9,D
113,2019.12.06,,,11.51.23,,31,5G,-84,-11,16.0,14,-65,273,8,D
115,2019.12.06,,,11.51.25,,31,5G,-81,-14,11.0,14,-72,271,8,D
118,2019.12.06,,,11.51.28,,31,5G,-89,-13,10.0,14,-74,275,10,D
120,2019.12.06,,,11.51.30,,31,5G,-83,-10,19.0,12,-78,272,7,D
121,2019.12.06,,,11.51.32,,31,5G,-83,-10,19.0,12,-78,439,15,D
122,2019.12.06,,,11.51.32,,32,5G,-83,-10,19.0,12,-78,439,15,D
124,2019.12.06,,,11.51.34,,32,5G,-87,-11,10.0,13,-,287,10,D
126,2019.12.06,,,11.51.36,,32,5G,-89,-11,16.0,14,-75,376,17,D
128,2019.12.06,,,11.51.38,,32,5G,-85,-11,2.0,14,-75,277,7,D
129,2019.12.06,,,11.51.40,,32,5G,-86,-12,3.0,14,-75,714,23,D
131,2019.12.06,,,11.51.42,,32,5G,-91,-14,9.0,15,-79,277,10,D
134,2019.12.06,,,11.51.44,,39,5G,-90,-13,2.0,14,-73,824,23,D
136,2019.12.06,,,11.51.46,,39,5G,-94,-13,2.0,11,-79,277,10,D
138,2019.12.06,,,11.51.49,,39,5G,-101,-14,-4.0,11,-89,275,11,D
139,2019.12.06,,,11.51.50,,39,5G,-101,-14,-4.0,10,-91,626,14,D
142,2019.12.06,,,11.51.52,,59,5G,-95,-13,-6.0,12,-93,275,10,D
145,2019.12.06,,,11.51.56,,59,5G,-97,-16,0.0,8,-94,772,31,D
146,2019.12.06,,,11.51.57,,59,5G,-97,-16,0.0,8,-94,137,8,D
147,2019.12.06,,,11.51.58,,59,5G,-89,-9,10.0,10,-94,281,11,D
148,2019.12.06,,,11.51.59,,59,5G,-89,-9,10.0,9,-75,11,0,D
149,2019.12.06,,,11.51.59,,56,5G,-89,-9,10.0,9,-75,11,0,D
151,2019.12.06,,,11.52.01,,56,5G,-96,-8,6.0,11,-79,841,21,D
152,2019.12.06,,,11.52.02,,56,5G,-91,-9,4.0,11,-79,279,11,D
153,2019.12.06,,,11.52.03,,56,5G,-91,-9,4.0,7,-74,274,11,D
154,2019.12.06,,,11.52.05,,56,5G,-95,-10,0.0,8,-78,790,15,D
157,2019.12.06,,,11.52.07,,50,5G,-96,-9,1.0,13,-78,277,11,D
158,2019.12.06,,,11.52.08,,50,5G,-96,-9,1.0,13,-78,277,11,D
159,2019.12.06,,,11.52.09,,50,5G,-94,-9,3.0,13,-78,308,14,D
161,2019.12.06,,,11.52.11,,50,5G,-92,-8,2.0,8,-74,274,10,D
163,2019.12.06,,,11.52.14,,50,5G,-81,-10,12.0,15,-65,1092,28,D
164,2019.12.06,,,11.52.14,,44,5G,-81,-10,12.0,12,-,1092,28,D
166,2019.12.06,,,11.52.16,,44,5G,-85,-6,17.0,12,-,276,11,D
168,2019.12.06,,,11.52.18,,44,5G,-86,-13,5.0,15,-69,769,23,D
170,2019.12.06,,,11.52.20,,44,5G,-87,-12,7.0,13,-71,297,807,D
172,2019.12.06,,,11.52.23,,44,5G,-87,-7,7.0,13,-71,84,5,D
222,2019.12.06,,,11.53.19,,35,5G,-98,-12,5.0,10,-81,44,17,D
223,2019.12.06,,,11.53.20,,35,5G,-98,-12,5.0,10,-81,54,109,D
278,2019.12.06,,,11.54.20,,45,5G,-110,-11,-3.0,12,-89,43,78,D
282,2019.12.06,,,11.54.25,,45,5G,-108,-11,0.0,11,-92,203,179,D
283,2019.12.06,,,11.54.26,,45,5G,-108,-11,0.0,11,-92,8782,270,D
284,2019.12.06,,,11.54.27,,45,5G,-110,-15,-1.0,11,-92,16292,508,D
285,2019.12.06,,,11.54.28,,45,5G,-110,-15,-1.0,12,-90,10999,188,D
286,2019.12.06,,,11.54.29,,44,5G,-110,-15,-1.0,9,-92,10999,188,D
287,2019.12.06,,,11.54.29,,44,5G,-109,-15,-2.0,11,-90,11028,248,D
288,2019.12.06,,,11.54.30,,44,5G,-109,-15,-2.0,10,-93,8030,217,D
289,2019.12.06,,,11.54.32,,44,5G,-110,-15,-2.0,10,-93,7112,185,D
290,2019.12.06,,,11.54.33,,44,5G,-110,-15,-2.0,10,-93,11951,244,D
291,2019.12.06,,,11.54.34,,44,LTE,-107,-12,-2.0,10,-93,6855,207,D
292,2019.12.06,,,11.54.35,,44,LTE,-107,-12,-2.0,8,-90,15436,341,D
293,2019.12.06,,,11.54.36,,44,LTE,-105,-14,2.0,10,-88,18956,729,D
294,2019.12.06,,,11.54.37,,44,LTE,-105,-14,2.0,10,-88,8152,988,D
295,2019.12.06,,,11.54.39,,44,LTE,-106,-11,5.0,10,-88,10052,214,D
296,2019.12.06,,,11.54.40,,44,LTE,-106,-11,5.0,10,-88,7159,106,D
301,2019.12.06,,,11.54.44,,25,LTE,-106,-9,6.0,15,-83,531,130,D
302,2019.12.06,,,11.54.45,,25,LTE,-104,-12,7.0,10,-87,12008,296,D
303,2019.12.06,,,11.54.46,,25,LTE,-104,-12,7.0,10,-87,11547,282,D
304,2019.12.06,,,11.54.48,,25,LTE,-105,-11,6.0,10,-87,7123,134,D
305,2019.12.06,,,11.54.49,,25,LTE,-105,-11,6.0,8,-84,279,10,D
307,2019.12.06,,,11.54.51,,25,LTE,-101,-9,-1.0,8,-84,279,9,D
310,2019.12.06,,,11.54.53,,39,LTE,-100,-7,-2.0,7,-81,2486,41,D
312,2019.12.06,,,11.54.56,,39,LTE,-97,-8,11.0,12,-79,278,10,D
314,2019.12.06,,,11.54.58,,39,LTE,-94,-7,13.0,15,-74,1734,36,D
316,2019.12.06,,,11.55.00,,39,LTE,-90,-7,18.0,12,-72,281,10,D
317,2019.12.06,,,11.55.01,,39,LTE,-90,-7,15.0,12,-72,32,9,D
318,2019.12.06,,,11.55.02,,39,LTE,-90,-7,15.0,12,-72,1420,21,D
319,2019.12.06,,,11.55.03,,39,LTE,-92,-7,16.0,11,-74,282,10,D
320,2019.12.06,,,11.55.05,,39,LTE,-92,-7,16.0,12,-,281,9,D
321,2019.12.06,,,11.55.05,,37,LTE,-92,-7,16.0,12,-,281,9,D
323,2019.12.06,,,11.55.07,,37,LTE,-89,-6,15.0,9,-71,279,10,D
324,2019.12.06,,,11.55.08,,37,LTE,-89,-8,8.0,9,-71,751,17,D
326,2019.12.06,,,11.55.10,,37,LTE,-86,-7,15.0,11,-69,277,10,D
327,2019.12.06,,,11.55.11,,37,LTE,-86,-7,15.0,11,-69,499,14,D
328,2019.12.06,,,11.55.13,,37,LTE,-86,-7,11.0,11,-69,279,9,D
329,2019.12.06,,,11.55.14,,37,LTE,-86,-7,11.0,11,-69,756,18,D
330,2019.12.06,,,11.55.15,,37,LTE,-87,-10,11.0,11,-69,291,10,D
331,2019.12.06,,,11.55.16,,37,LTE,-87,-10,11.0,11,-69,965,17,D
332,2019.12.06,,,11.55.17,,37,LTE,-91,-7,7.0,11,-69,284,11,D
333,2019.12.06,,,11.55.18,,37,LTE,-91,-7,7.0,8,-73,284,12,D
336,2019.12.06,,,11.55.20,,1,LTE,-87,-7,11.0,9,-70,1180,25,D
338,2019.12.06,,,11.55.23,,1,LTE,-88,-9,5.0,7,-69,296,11,D
339,2019.12.06,,,11.55.24,,1,LTE,-89,-7,8.0,12,-72,516,20,D
340,2019.12.06,,,11.55.25,,1,LTE,-89,-7,8.0,12,-72,852,13,D
341,2019.12.06,,,11.55.26,,1,LTE,-89,-8,5.0,12,-72,280,11,D
343,2019.12.06,,,11.55.28,,1,LTE,-89,-7,6.0,12,-72,1370,31,D
345,2019.12.06,,,11.55.31,,1,LTE,-88,-8,4.0,12,-72,280,10,D
347,2019.12.06,,,11.55.33,,1,LTE,-87,-7,19.0,15,-71,281,10,D
348,2019.12.06,,,11.55.34,,1,LTE,-87,-7,19.0,15,-71,1948,34,D
350,2019.12.06,,,11.55.36,,1,LTE,-88,-7,-9.0,11,-68,281,336,D
351,2019.12.06,,,11.55.37,,1,LTE,-85,-7,13.0,11,-68,11,4,D
352,2019.12.06,,,11.55.38,,1,LTE,-85,-7,13.0,11,-68,77,0,D
354,2019.12.06,,,11.55.41,,1,LTE,-85,-7,10.0,11,-68,1388,32,D
356,2019.12.06,,,11.55.43,,1,LTE,-83,-7,8.0,9,-69,277,10,D
357,2019.12.06,,,11.55.44,,1,LTE,-84,-8,9.0,9,-69,2603,47,D
360,2019.12.06,,,11.55.46,,32,LTE,-77,-7,19.0,12,-58,280,11,D
361,2019.12.06,,,11.55.47,,32,LTE,-77,-7,19.0,12,-58,2265,30,D
362,2019.12.06,,,11.55.49,,32,LTE,-71,-6,11.0,15,-49,280,10,D
364,2019.12.06,,,11.55.51,,32,LTE,-68,-6,19.0,15,-53,2048,38,D
365,2019.12.06,,,11.55.52,,32,LTE,-68,-6,19.0,15,-53,281,10,D
367,2019.12.06,,,11.55.54,,32,LTE,-66,-6,30.0,15,-49,279,10,D
368,2019.12.06,,,11.55.55,,32,LTE,-63,-6,27.0,15,-47,546,11,D
369,2019.12.06,,,11.55.57,,32,LTE,-63,-6,27.0,15,-45,280,10,D
370,2019.12.06,,,11.55.57,,37,LTE,-63,-6,27.0,15,-45,280,10,D
371,2019.12.06,,,11.55.58,,37,LTE,-67,-5,29.0,15,-50,847,16,D
372,2019.12.06,,,11.55.59,,37,LTE,-67,-5,29.0,15,-50,277,10,D
373,2019.12.06,,,11.56.00,,37,LTE,-73,-5,20.0,15,-56,1509,23,D
375,2019.12.06,,,11.56.02,,37,LTE,-73,-4,24.0,11,-58,291,11,D
377,2019.12.06,,,11.56.04,,37,LTE,-69,-4,29.0,11,-58,279,9,D
378,2019.12.06,,,11.56.06,,37,LTE,-69,-4,29.0,11,-58,2634,34,D
379,2019.12.06,,,11.56.07,,37,LTE,-76,-6,21.0,12,-60,277,10,D
380,2019.12.06,,,11.56.07,,40,LTE,-76,-6,21.0,12,-60,277,10,D
382,2019.12.06,,,11.56.09,,40,LTE,-66,-6,28.0,15,-49,21,0,D
383,2019.12.06,,,11.56.10,,40,LTE,-66,-6,28.0,15,-49,1737,25,D
385,2019.12.06,,,11.56.12,,40,LTE,-71,-6,16.0,15,-55,280,12,D
386,2019.12.06,,,11.56.14,,40,LTE,-71,-6,22.0,15,-55,1092,15,D
387,2019.12.06,,,11.56.15,,40,LTE,-71,-6,22.0,15,-55,283,10,D
389,2019.12.06,,,11.56.17,,40,LTE,-67,-5,30.0,15,-47,3125,55,D
390,2019.12.06,,,11.56.17,,41,LTE,-67,-5,30.0,15,-47,3125,55,D
391,2019.12.06,,,11.56.18,,41,LTE,-64,-7,24.0,15,-47,282,11,D
393,2019.12.06,,,11.56.20,,41,LTE,-60,-5,34.0,15,-43,1986,38,D
395,2019.12.06,,,11.56.23,,41,LTE,-66,-10,15.0,15,-51,1270,32,D
397,2019.12.06,,,11.56.25,,41,LTE,-76,-12,6.0,12,-59,281,10,D
398,2019.12.06,,,11.56.25,,49,LTE,-76,-12,6.0,12,-59,281,10,D
399,2019.12.06,,,11.56.26,,49,LTE,-76,-12,6.0,15,-57,2127,37,D
400,2019.12.06,,,11.56.27,,49,LTE,-73,-12,0.0,15,-57,281,10,D
401,2019.12.06,,,11.56.28,,49,LTE,-73,-12,0.0,15,-57,980,18,D
402,2019.12.06,,,11.56.29,,49,LTE,-76,-12,4.0,14,-59,280,10,D
404,2019.12.06,,,11.56.32,,49,LTE,-69,-5,11.0,12,-54,1549,32,D
405,2019.12.06,,,11.56.33,,49,LTE,-69,-5,11.0,11,-50,279,10,D
406,2019.12.06,,,11.56.33,,47,LTE,-69,-5,11.0,11,-50,279,10,D
407,2019.12.06,,,11.56.34,,47,LTE,-65,-3,14.0,11,-50,456,17,D
409,2019.12.06,,,11.56.36,,47,LTE,-61,-4,28.0,15,-46,290,784,D
411,2019.12.06,,,11.56.39,,47,LTE,-70,-5,12.0,9,-49,1942,34,D
413,2019.12.06,,,11.56.41,,47,LTE,-74,-5,19.0,12,-58,286,11,D
414,2019.12.06,,,11.56.42,,47,LTE,-74,-5,19.0,14,-63,1824,29,D
415,2019.12.06,,,11.56.42,,46,LTE,-74,-5,19.0,14,-63,1824,29,D
417,2019.12.06,,,11.56.44,,46,LTE,-70,-4,20.0,14,-62,2157,41,D
419,2019.12.06,,,11.56.46,,46,LTE,-76,-5,15.0,12,-59,278,10,D
421,2019.12.06,,,11.56.49,,46,LTE,-78,-4,20.0,12,-61,1586,38,D
423,2019.12.06,,,11.56.51,,46,LTE,-80,-5,18.0,14,-63,287,9,D
424,2019.12.06,,,11.56.51,,47,LTE,-80,-5,18.0,14,-63,287,9,D
425,2019.12.06,,,11.56.52,,47,LTE,-72,-9,9.0,15,-55,1322,27,D
426,2019.12.06,,,11.56.53,,47,LTE,-72,-9,9.0,15,-59,280,10,D
428,2019.12.06,,,11.56.55,,47,LTE,-74,-5,22.0,15,-62,277,10,D
429,2019.12.06,,,11.56.57,,47,LTE,-83,-4,15.0,13,-65,95,6,D
431,2019.12.06,,,11.56.59,,47,LTE,-87,-5,8.0,11,-69,1325,24,D
432,2019.12.06,,,11.56.59,,51,LTE,-87,-5,8.0,11,-69,1325,24,D
434,2019.12.06,,,11.57.01,,51,LTE,-88,-6,12.0,11,-75,290,11,D
436,2019.12.06,,,11.57.03,,51,LTE,-95,-8,7.0,9,-78,1528,35,D
437,2019.12.06,,,11.57.05,,51,LTE,-95,-8,7.0,11,-74,282,10,D
440,2019.12.06,,,11.57.07,,54,LTE,-90,-10,8.0,12,-76,2799,75,D
443,2019.12.06,,,11.57.10,,54,LTE,-100,-10,-1.0,6,-83,549,22,D
444,2019.12.06,,,11.57.11,,54,LTE,-100,-10,-1.0,6,-,799,15,D
445,2019.12.06,,,11.57.12,,54,LTE,-102,-13,-7.0,5,-85,34,72,D
446,2019.12.06,,,11.57.14,,54,LTE,-102,-13,-7.0,5,-85,2215,80,D
447,2019.12.06,,,11.57.14,,43,LTE,-102,-13,-7.0,5,-85,2215,80,D
448,2019.12.06,,,11.57.15,,43,5G,-98,-14,-6.0,5,-85,50,4,D
450,2019.12.06,,,11.57.17,,43,5G,-102,-14,8.0,8,-,2043,40,D
451,2019.12.06,,,11.57.18,,43,5G,-102,-14,8.0,8,-,276,9,D
453,2019.12.06,,,11.57.20,,43,5G,-99,-15,2.0,8,-,2264,36,D
455,2019.12.06,,,11.57.23,,43,LTE,-103,-13,-1.0,6,-85,281,10,D
456,2019.12.06,,,11.57.23,,45,LTE,-103,-13,-1.0,6,-85,281,10,D
458,2019.12.06,,,11.57.25,,45,LTE,-104,-12,0.0,9,-83,3510,56,D
459,2019.12.06,,,11.57.26,,45,LTE,-100,-11,6.0,9,-83,278,11,D
461,2019.12.06,,,11.57.28,,45,LTE,-99,-11,8.0,6,-82,1702,30,D
463,2019.12.06,,,11.57.31,,45,LTE,-99,-10,-2.0,11,-,286,11,D
464,2019.12.06,,,11.57.31,,49,LTE,-99,-10,-2.0,11,-,286,11,D
465,2019.12.06,,,11.57.32,,49,LTE,-99,-10,-2.0,10,-86,1580,27,D
466,2019.12.06,,,11.57.33,,49,LTE,-104,-11,-3.0,10,-86,281,11,D
467,2019.12.06,,,11.57.34,,49,LTE,-104,-11,-3.0,6,-83,886,126,D
468,2019.12.06,,,11.57.35,,49,LTE,-102,-9,1.0,12,-85,33,1370,D
469,2019.12.06,,,11.57.36,,49,LTE,-102,-9,1.0,12,-85,329,2007,D
470,2019.12.06,,,11.57.37,,49,LTE,-103,-9,3.0,12,-85,38,1669,D
471,2019.12.06,,,11.57.39,,49,LTE,-103,-9,3.0,12,-85,2077,1709,D
472,2019.12.06,,,11.57.39,,46,LTE,-103,-9,3.0,12,-85,2077,1709,D
473,2019.12.06,,,11.57.40,,46,LTE,-100,-9,3.0,9,-83,35,1667,D
474,2019.12.06,,,11.57.41,,46,LTE,-100,-9,3.0,9,-83,314,1124,D
475,2019.12.06,,,11.57.42,,46,LTE,-101,-14,-3.0,8,-,1575,591,D
476,2019.12.06,,,11.57.43,,46,LTE,-101,-14,-3.0,7,-,281,11,D
477,2019.12.06,,,11.57.44,,46,LTE,-96,-9,5.0,6,-79,44,17,D
478,2019.12.06,,,11.57.45,,46,LTE,-96,-9,5.0,6,-79,292,12,D
479,2019.12.06,,,11.57.47,,46,LTE,-97,-10,3.0,8,-84,783,16,D
480,2019.12.06,,,11.57.47,,48,LTE,-97,-10,3.0,8,-84,783,16,D
481,2019.12.06,,,11.57.48,,48,LTE,-97,-10,3.0,8,-84,293,9,D
482,2019.12.06,,,11.57.49,,48,LTE,-101,-10,-1.0,8,-84,269,16,D
483,2019.12.06,,,11.57.50,,48,LTE,-101,-10,-1.0,8,-84,1537,31,D
484,2019.12.06,,,11.57.51,,48,LTE,-101,-18,-8.0,8,-84,271,7,D
485,2019.12.06,,,11.57.52,,48,LTE,-101,-18,-8.0,8,-84,2160,47,D
487,2019.12.06,,,11.57.54,,48,LTE,-101,-16,-8.0,4,-87,282,14,D
488,2019.12.06,,,11.57.55,,47,LTE,-101,-16,-8.0,4,-87,282,14,D
489,2019.12.06,,,11.57.56,,47,LTE,-100,-12,-6.0,6,-89,31,0,D
490,2019.12.06,,,11.57.57,,47,LTE,-100,-12,-6.0,4,-,28,4,D
491,2019.12.06,,,11.57.58,,47,LTE,-107,-14,-6.0,5,-91,1041,26,D
492,2019.12.06,,,11.57.59,,47,LTE,-107,-14,-6.0,5,-91,283,11,D
493,2019.12.06,,,11.58.00,,47,5G,-105,-16,-7.0,4,-93,645,28,D
494,2019.12.06,,,11.58.01,,47,5G,-105,-16,-7.0,9,-86,1543,27,D
497,2019.12.06,,,11.58.03,,45,5G,-104,-17,-9.0,10,-88,279,10,D
499,2019.12.06,,,11.58.06,,45,5G,-106,-13,-4.0,6,-90,648,7,D
500,2019.12.06,,,11.58.07,,45,5G,-105,-15,-4.0,6,-90,279,7,D
501,2019.12.06,,,11.58.08,,45,5G,-105,-15,-4.0,6,-90,870,29,D
503,2019.12.06,,,11.58.10,,45,5G,-106,-14,-3.0,11,-84,281,10,D
504,2019.12.06,,,11.58.11,,45,5G,-106,-14,-3.0,11,-84,281,10,D
505,2019.12.06,,,11.58.11,,45,5G,-102,-14,-1.0,11,-84,1490,28,D
506,2019.12.06,,,11.58.12,,45,5G,-102,-14,-1.0,11,-84,280,11,D
508,2019.12.06,,,11.58.15,,45,5G,-99,-13,0.0,9,-81,1603,38,D
510,2019.12.06,,,11.58.17,,45,5G,-102,-13,-5.0,9,-85,291,11,D
511,2019.12.06,,,11.58.18,,45,5G,-102,-16,-2.0,9,-85,1505,38,D
516,2019.12.06,,,11.58.23,,37,5G,-100,-15,-2.0,13,-82,1371,31,D
518,2019.12.06,,,11.58.25,,37,LTE,-95,-12,-5.0,6,-78,286,11,D
519,2019.12.06,,,11.58.26,,37,LTE,-95,-12,-5.0,5,-82,1030,34,D
521,2019.12.06,,,11.58.28,,37,LTE,-94,-11,-1.0,6,-81,999,31,D
523,2019.12.06,,,11.58.31,,37,LTE,-100,-13,-6.0,12,-81,284,12,D
524,2019.12.06,,,11.58.32,,37,5G,-97,-13,0.0,12,-83,1334,26,D
525,2019.12.06,,,11.58.32,,36,5G,-97,-13,0.0,12,-83,1334,26,D
527,2019.12.06,,,11.58.34,,36,5G,-94,-11,5.0,8,-77,282,11,D
528,2019.12.06,,,11.58.35,,36,5G,-94,-11,5.0,8,-75,72,5,D
529,2019.12.06,,,11.58.36,,36,5G,-93,-10,4.0,9,-78,25,814,D
531,2019.12.06,,,11.58.39,,36,5G,-100,-13,-3.0,10,-81,278,10,D
533,2019.12.06,,,11.58.41,,36,5G,-98,-12,-5.0,12,-79,1750,37,D
534,2019.12.06,,,11.58.42,,36,5G,-98,-12,-5.0,13,-75,281,11,D
537,2019.12.06,,,11.58.45,,36,5G,-97,-10,-4.0,12,-80,1525,28,D
538,2019.12.06,,,11.58.47,,36,5G,-97,-10,-4.0,5,-82,289,11,D
541,2019.12.06,,,11.58.49,,24,5G,-98,-14,1.0,5,-82,312,33,D
542,2019.12.06,,,11.58.50,,24,5G,-97,-13,4.0,9,-80,685,21,D
544,2019.12.06,,,11.58.52,,24,5G,-94,-10,-3.0,12,-74,281,10,D
545,2019.12.06,,,11.58.53,,24,5G,-94,-10,-3.0,15,-82,1340,21,D
546,2019.12.06,,,11.58.54,,24,5G,-98,-13,2.0,15,-82,279,11,D
548,2019.12.06,,,11.58.57,,24,5G,-101,-13,-2.0,10,-84,1581,35,D
551,2019.12.06,,,11.59.00,,24,5G,-97,-14,-2.0,15,-81,293,11,D
552,2019.12.06,,,11.59.01,,34,5G,-97,-14,-2.0,15,-81,293,11,D
553,2019.12.06,,,11.59.01,,34,5G,-98,-16,-3.0,15,-81,1046,21,D
554,2019.12.06,,,11.59.02,,34,5G,-98,-16,-3.0,15,-81,2704,45,D
556,2019.12.06,,,11.59.05,,34,5G,-96,-15,-7.0,15,-81,281,11,D
558,2019.12.06,,,11.59.07,,34,5G,-104,-16,-8.0,5,-87,1695,25,D
559,2019.12.06,,,11.59.08,,34,LTE,-100,-17,-12.0,5,-83,283,11,D
561,2019.12.06,,,11.59.10,,34,LTE,-98,-16,-3.0,5,-81,1088,19,D
562,2019.12.06,,,11.59.11,,34,LTE,-98,-16,-3.0,4,-77,282,11,D
563,2019.12.06,,,11.59.12,,33,LTE,-98,-16,-3.0,4,-77,282,11,D
565,2019.12.06,,,11.59.14,,33,LTE,-97,-15,-5.0,8,-79,666,14,D
566,2019.12.06,,,11.59.15,,33,LTE,-97,-15,-1.0,8,-79,285,11,D
567,2019.12.06,,,11.59.16,,33,LTE,-97,-15,-1.0,8,-79,1755,42,D
569,2019.12.06,,,11.59.18,,33,LTE,-98,-14,-7.0,8,-79,2208,54,D
571,2019.12.06,,,11.59.21,,33,LTE,-96,-13,2.0,10,-76,281,11,D
572,2019.12.06,,,11.59.22,,33,LTE,-93,-11,1.0,10,-76,1472,30,D
573,2019.12.06,,,11.59.23,,33,LTE,-93,-11,1.0,10,-76,280,11,D
576,2019.12.06,,,11.59.25,,29,LTE,-96,-12,-1.0,7,-79,1306,35,D
577,2019.12.06,,,11.59.26,,29,LTE,-94,-11,3.0,8,-76,274,11,D
579,2019.12.06,,,11.59.29,,29,LTE,-90,-10,0.0,5,-73,915,27,D
581,2019.12.06,,,11.59.31,,29,LTE,-82,-9,3.0,11,-67,1453,34,D
582,2019.12.06,,,11.59.32,,29,LTE,-82,-9,3.0,8,-,138,6,D
584,2019.12.06,,,11.59.34,,29,LTE,-85,-8,7.0,8,-,277,10,D
585,2019.12.06,,,11.59.35,,29,LTE,-86,-10,-2.0,9,-64,1192,18,D
586,2019.12.06,,,11.59.36,,38,LTE,-86,-10,-2.0,11,-69,1192,18,D
587,2019.12.06,,,11.59.36,,38,LTE,-86,-10,-2.0,11,-69,309,821,D
