,Date,Day,Timestamp,Speed,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State
1431,2019.12.03,,07.54.44,30,5G,-88,-11,-2.0,9,-110,1460,17,D
1432,2019.12.03,,07.54.45,30,5G,-88,-11,-2.0,9,-110,1934,33,D
1434,2019.12.03,,07.54.47,30,5G,-91,-10,2.0,14,-69,278,7,D
1435,2019.12.03,,07.54.48,30,5G,-80,-9,-4.0,9,-65,274,13,D
1436,2019.12.03,,07.54.49,30,5G,-80,-9,-4.0,8,-71,1534,20,D
1437,2019.12.03,,07.54.50,30,5G,-90,-12,-1.0,8,-71,25,769,D
1439,2019.12.03,,07.54.53,30,5G,-84,-10,12.0,13,-66,273,6,D
1440,2019.12.03,,07.54.54,30,5G,-84,-10,12.0,11,-84,811,11,D
1441,2019.12.03,,07.54.55,30,5G,-81,-12,7.0,12,-78,279,6,D
1443,2019.12.03,,07.54.57,30,5G,-85,-11,-8.0,10,-83,277,11,D
1445,2019.12.03,,07.54.59,30,5G,-88,-11,-1.0,10,-76,901,12,D
1446,2019.12.03,,07.55.01,30,5G,-88,-11,-1.0,12,-78,271,8,D
1449,2019.12.03,,07.55.03,24,5G,-86,-11,0.0,9,-77,272,8,D
1450,2019.12.03,,07.55.04,24,5G,-89,-10,2.0,9,-77,1146,21,D
1453,2019.12.03,,07.55.07,24,5G,-88,-10,5.0,14,-75,274,9,D
1454,2019.12.03,,07.55.09,24,5G,-88,-11,-7.0,14,-75,964,25,D
1456,2019.12.03,,07.55.11,24,5G,-88,-10,-2.0,7,-69,275,8,D
1458,2019.12.03,,07.55.13,24,5G,-88,-11,3.0,11,-110,537,11,D
1459,2019.12.03,,07.55.14,24,5G,-88,-11,3.0,11,-110,279,10,D
1461,2019.12.03,,07.55.16,24,5G,-84,-16,-12.0,8,-65,282,10,D
1462,2019.12.03,,07.55.18,24,5G,-83,-13,-1.0,12,-67,1274,17,D
1464,2019.12.03,,07.55.21,23,5G,-82,-13,-5.0,8,-57,272,8,D
1467,2019.12.03,,07.55.24,23,5G,-80,-12,14.0,8,-57,270,9,D
1469,2019.12.03,,07.55.27,23,5G,-81,-10,9.0,11,-63,274,9,D
1470,2019.12.03,,07.55.28,23,5G,-81,-10,9.0,11,-63,1166,17,D
1471,2019.12.03,,07.55.29,23,5G,-81,-10,3.0,11,-63,273,9,D
1473,2019.12.03,,07.55.31,23,5G,-75,-7,15.0,14,-57,278,10,D
1475,2019.12.03,,07.55.34,23,5G,-74,-9,12.0,12,-55,1971,16,D
1476,2019.12.03,,07.55.35,23,5G,-74,-9,12.0,14,-57,272,8,D
1477,2019.12.03,,07.55.36,23,5G,-76,-8,11.0,14,-57,273,8,D
1478,2019.12.03,,07.55.37,23,5G,-76,-8,11.0,14,-57,2020,22,D
1479,2019.12.03,,07.55.38,23,5G,-78,-9,8.0,14,-57,275,10,D
1481,2019.12.03,,07.55.40,23,5G,-78,-11,6.0,14,-57,270,8,D
1483,2019.12.03,,07.55.43,23,5G,-78,-8,9.0,14,-57,649,20,D
1485,2019.12.03,,07.55.45,23,5G,-77,-9,11.0,14,-57,274,10,D
1488,2019.12.03,,07.55.48,23,5G,-77,-8,-7.0,9,-62,282,9,D
1490,2019.12.03,,07.55.51,23,5G,-83,-10,-2.0,11,-64,295,741,D
1491,2019.12.03,,07.55.52,23,5G,-80,-10,-4.0,11,-64,181,10,D
1492,2019.12.03,,07.55.53,23,5G,-80,-10,-4.0,11,-64,276,11,D
1494,2019.12.03,,07.55.55,23,5G,-79,-10,2.0,11,-61,276,10,D
1495,2019.12.03,,07.55.56,12,5G,-79,-10,2.0,7,-59,276,10,D
1497,2019.12.03,,07.55.57,12,5G,-77,-10,7.0,7,-59,394,11,D
1498,2019.12.03,,07.55.59,12,5G,-74,-10,3.0,12,-63,276,10,D
1500,2019.12.03,,07.56.01,12,5G,-79,-10,6.0,11,-61,878,20,D
1502,2019.12.03,,07.56.03,12,5G,-78,-15,5.0,14,-63,274,5,D
1504,2019.12.03,,07.56.05,12,5G,-77,-15,-7.0,6,-60,271,7,D
1506,2019.12.03,,07.56.08,12,5G,-75,-14,4.0,14,-58,12,3,D
1508,2019.12.03,,07.56.10,12,5G,-75,-11,5.0,14,-58,274,10,D
1509,2019.12.03,,07.56.11,12,5G,-75,-11,5.0,11,-70,1341,42,D
1510,2019.12.03,,07.56.12,12,5G,-78,-16,2.0,10,-74,725,31,D
1512,2019.12.03,,07.56.15,12,5G,-75,-17,3.0,11,-70,275,10,D
1515,2019.12.03,,07.56.17,22,5G,-71,-16,4.0,13,-76,1520,49,D
1517,2019.12.03,,07.56.19,22,5G,-70,-12,13.0,12,-69,274,10,D
1519,2019.12.03,,07.56.21,22,5G,-69,-15,13.0,14,-75,176,3,D
1520,2019.12.03,,07.56.23,22,5G,-69,-15,13.0,14,-67,371,8,D
1522,2019.12.03,,07.56.25,22,5G,-69,-13,16.0,12,-67,279,6,D
1523,2019.12.03,,07.56.26,22,5G,-71,-14,11.0,12,-67,1002,27,D
1526,2019.12.03,,07.56.28,24,5G,-73,-16,10.0,13,-68,273,10,D
1528,2019.12.03,,07.56.31,24,5G,-71,-11,-1.0,6,-57,562,26,D
1529,2019.12.03,,07.56.32,24,5G,-71,-11,-1.0,6,-57,426,16,D
1530,2019.12.03,,07.56.33,24,5G,-75,-14,-1.0,12,-62,274,9,D
1532,2019.12.03,,07.56.35,24,5G,-74,-12,5.0,13,-61,1337,31,D
1534,2019.12.03,,07.56.37,24,5G,-74,-12,3.0,14,-64,271,8,D
1535,2019.12.03,,07.56.39,24,5G,-74,-12,3.0,14,-64,768,23,D
1536,2019.12.03,,07.56.40,24,5G,-74,-11,-1.0,14,-64,45,17,D
1537,2019.12.03,,07.56.41,24,5G,-74,-11,-1.0,14,-64,273,9,D
1539,2019.12.03,,07.56.43,24,5G,-74,-16,-4.0,14,-64,240,8,D
1545,2019.12.03,,07.56.50,24,5G,-74,-14,3.0,14,-64,20,667,D
1550,2019.12.03,,07.56.56,24,5G,-74,-11,-1.0,14,-64,194,21,D
1591,2019.12.03,,07.57.42,24,5G,-80,-10,1.0,14,-65,56,15,D
1631,2019.12.03,,07.58.28,17,5G,-84,-13,6.0,9,-69,40,26,D
1636,2019.12.03,,07.58.34,17,5G,-82,-10,3.0,13,-71,67,4,D
1650,2019.12.03,,07.58.50,17,5G,-79,-13,-2.0,14,-73,557,270,D
