,Date,Day,Timestamp,Speed,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State,Rolling_avg
291,2019.12.03,,10.47.42,20,5G,-69,-11,5.0,9,-55,1459,12,D,
292,2019.12.03,,10.47.43,20,5G,-69,-11,5.0,9,-55,278,7,D,
294,2019.12.03,,10.47.45,20,5G,-69,-9,8.0,9,-55,1672,24,D,
296,2019.12.03,,10.47.48,20,5G,-70,-8,-3.0,9,-55,53,0,D,
297,2019.12.03,,10.47.49,20,5G,-70,-9,5.0,9,-55,2958,22,D,
299,2019.12.03,,10.47.51,20,5G,-69,-8,4.0,10,-57,280,11,D,
300,2019.12.03,,10.47.52,20,5G,-69,-8,4.0,12,-55,2580,16,D,
301,2019.12.03,,10.47.53,20,5G,-71,-9,-1.0,12,-57,282,8,D,
303,2019.12.03,,10.47.56,20,5G,-75,-9,0.0,8,-59,323,1684,D,
304,2019.12.03,,10.47.57,20,5G,-75,-9,0.0,8,-59,276,9,D,
306,2019.12.03,,10.47.59,20,5G,-75,-11,6.0,14,-63,2326,9,D,
308,2019.12.03,,10.48.01,20,5G,-78,-12,-6.0,13,-61,284,11,D,
309,2019.12.03,,10.48.02,20,5G,-80,-17,-4.0,13,-63,1697,31,D,
310,2019.12.03,,10.48.03,20,5G,-80,-17,-4.0,12,-59,1019,21,D,
311,2019.12.03,,10.48.05,20,5G,-73,-16,6.0,15,-56,277,10,D,
314,2019.12.03,,10.48.07,19,5G,-72,-13,0.0,11,-55,280,9,D,
316,2019.12.03,,10.48.09,19,5G,-73,-13,2.0,11,-66,261,21,D,
317,2019.12.03,,10.48.10,19,5G,-73,-13,2.0,11,-66,222,7,D,
318,2019.12.03,,10.48.11,19,5G,-76,-15,-3.0,6,-60,2670,76,D,
319,2019.12.03,,10.48.12,19,5G,-76,-15,-3.0,6,-60,1370,16,D,
320,2019.12.03,,10.48.14,19,5G,-74,-15,-7.0,13,-57,278,8,D,
322,2019.12.03,,10.48.16,19,5G,-75,-15,-9.0,13,-57,1571,21,D,
323,2019.12.03,,10.48.17,19,5G,-75,-15,-9.0,11,-60,285,11,D,
324,2019.12.03,,10.48.18,38,5G,-75,-15,-9.0,11,-60,285,11,D,
325,2019.12.03,,10.48.18,38,5G,-77,-16,-5.0,11,-60,1220,24,D,
326,2019.12.03,,10.48.19,38,5G,-77,-16,-5.0,8,-68,1047,28,D,
327,2019.12.03,,10.48.20,38,LTE,-82,-15,-11.0,9,-66,18,0,D,
328,2019.12.03,,10.48.21,38,LTE,-82,-15,-11.0,6,-64,281,11,D,
330,2019.12.03,,10.48.24,38,LTE,-81,-12,-6.0,6,-64,2654,50,D,
331,2019.12.03,,10.48.25,38,5G,-81,-14,-5.0,11,-62,279,11,D,
333,2019.12.03,,10.48.27,38,5G,-82,-14,-4.0,11,-62,282,11,D,
334,2019.12.03,,10.48.28,35,5G,-82,-14,-4.0,11,-62,282,11,D,
335,2019.12.03,,10.48.28,35,5G,-82,-14,-4.0,9,-60,87,7,D,
336,2019.12.03,,10.48.30,35,LTE,-78,-12,-4.0,9,-60,618,5,D,
337,2019.12.03,,10.48.31,35,LTE,-78,-12,-4.0,1,-58,279,9,D,
339,2019.12.03,,10.48.33,35,LTE,-75,-10,8.0,11,-56,4245,79,D,
341,2019.12.03,,10.48.35,35,LTE,-73,-10,3.0,9,-58,284,15,D,
343,2019.12.03,,10.48.37,35,5G,-72,-11,8.0,12,-67,286,13,D,
344,2019.12.03,,10.48.38,40,5G,-72,-11,8.0,12,-67,286,13,D,
345,2019.12.03,,10.48.39,40,5G,-66,-12,6.0,12,-67,2508,23,D,
346,2019.12.03,,10.48.40,40,5G,-66,-12,6.0,12,-67,281,10,D,
348,2019.12.03,,10.48.42,40,5G,-66,-10,8.0,14,-64,285,10,D,
349,2019.12.03,,10.48.43,40,5G,-71,-10,10.0,7,-67,2716,30,D,
351,2019.12.03,,10.48.45,40,5G,-75,-9,-1.0,5,-67,16,7,D,
352,2019.12.03,,10.48.47,40,5G,-75,-9,-1.0,5,-67,267,8,D,
353,2019.12.03,,10.48.48,40,5G,-75,-12,1.0,10,-74,284,10,D,
354,2019.12.03,,10.48.49,40,5G,-75,-12,1.0,10,-74,1785,9,D,
355,2019.12.03,,10.48.50,40,5G,-76,-13,-1.0,10,-74,283,10,D,
357,2019.12.03,,10.48.52,40,5G,-75,-12,1.0,11,-74,289,11,D,
358,2019.12.03,,10.48.53,40,5G,-75,-12,1.0,11,-76,599,29,D,
359,2019.12.03,,10.48.55,40,5G,-76,-14,-1.0,11,-76,90,7,D,
360,2019.12.03,,10.48.56,40,5G,-76,-14,-1.0,7,-74,568,164,D,
361,2019.12.03,,10.48.57,40,5G,-76,-14,-3.0,7,-74,432,31,D,
362,2019.12.03,,10.48.58,40,5G,-76,-14,-3.0,8,-110,667,15,D,
363,2019.12.03,,10.48.59,40,5G,-75,-11,5.0,8,-110,146,18,D,
364,2019.12.03,,10.49.00,40,5G,-75,-11,5.0,8,-110,2652,315,D,
366,2019.12.03,,10.49.03,40,5G,-76,-14,1.0,12,-110,330,43,D,
367,2019.12.03,,10.49.04,40,5G,-77,-13,0.0,12,-110,1319,30,D,
368,2019.12.03,,10.49.05,40,5G,-77,-13,0.0,6,-60,283,6,D,
369,2019.12.03,,10.49.06,21,5G,-77,-13,0.0,6,-60,283,6,D,
371,2019.12.03,,10.49.07,21,5G,-74,-12,-1.0,14,-60,284,8,D,
372,2019.12.03,,10.49.08,21,5G,-80,-14,-1.0,10,-70,55,5,D,
373,2019.12.03,,10.49.09,21,5G,-80,-14,-1.0,8,-68,510,22,D,
374,2019.12.03,,10.49.11,21,5G,-73,-11,2.0,6,-66,1862,33,D,
375,2019.12.03,,10.49.12,21,5G,-73,-11,2.0,8,-64,484,12,D,
376,2019.12.03,,10.49.13,21,5G,-70,-12,1.0,8,-64,300,11,D,
377,2019.12.03,,10.49.14,21,5G,-70,-12,1.0,10,-60,644,17,D,
378,2019.12.03,,10.49.15,21,5G,-70,-12,12.0,8,-62,2126,45,D,
379,2019.12.03,,10.49.16,21,5G,-70,-12,12.0,8,-70,377,3,D,
382,2019.12.03,,10.49.20,21,5G,-73,-11,4.0,12,-73,12,0,D,
384,2019.12.03,,10.49.22,21,5G,-80,-14,-5.0,5,-66,246,11,D,
385,2019.12.03,,10.49.23,21,5G,-80,-14,-5.0,7,-76,3498,35,D,
386,2019.12.03,,10.49.24,21,5G,-80,-16,-5.0,7,-76,2113,35,D,
387,2019.12.03,,10.49.25,21,5G,-80,-16,-5.0,6,-57,280,8,D,
389,2019.12.03,,10.49.28,21,LTE,-75,-13,3.0,11,-61,2217,35,D,
390,2019.12.03,,10.49.29,35,LTE,-75,-13,3.0,14,-59,2217,35,D,
392,2019.12.03,,10.49.30,35,LTE,-76,-13,7.0,14,-55,283,11,D,
394,2019.12.03,,10.49.32,35,LTE,-70,-13,2.0,14,-55,1906,44,D,
395,2019.12.03,,10.49.33,35,LTE,-75,-15,-8.0,14,-55,190,6,D,
397,2019.12.03,,10.49.35,35,5G,-70,-15,-6.0,14,-55,1781,42,D,
401,2019.12.03,,10.49.39,44,5G,-70,-16,0.0,6,-50,2119,46,D,
403,2019.12.03,,10.49.41,44,LTE,-72,-15,-1.0,5,-55,280,11,D,
404,2019.12.03,,10.49.42,44,LTE,-72,-15,-4.0,5,-55,1649,32,D,
406,2019.12.03,,10.49.45,44,LTE,-73,-15,10.0,9,-53,2207,48,D,
408,2019.12.03,,10.49.47,44,LTE,-68,-14,-6.0,8,-50,284,11,D,
410,2019.12.03,,10.49.49,44,LTE,-71,-14,-8.0,7,-54,2108,49,D,
412,2019.12.03,,10.49.52,44,LTE,-71,-13,-7.0,7,-54,287,11,D,
413,2019.12.03,,10.49.53,44,LTE,-71,-13,-7.0,7,-54,2407,52,D,
415,2019.12.03,,10.49.55,44,LTE,-71,-13,-6.0,7,-54,329,25,D,
416,2019.12.03,,10.49.56,44,LTE,-71,-12,-3.0,7,-54,29,903,D,
417,2019.12.03,,10.49.57,44,LTE,-71,-12,-3.0,7,-54,1808,42,D,
419,2019.12.03,,10.50.00,44,LTE,-70,-11,4.0,7,-54,1531,31,D,
420,2019.12.03,,10.50.01,44,LTE,-70,-13,-5.0,7,-54,285,11,D,
422,2019.12.03,,10.50.03,44,LTE,-69,-11,-4.0,13,-52,892,14,D,
423,2019.12.03,,10.50.04,44,LTE,-69,-11,-4.0,11,-57,283,15,D,
424,2019.12.03,,10.50.05,44,LTE,-71,-11,3.0,13,-54,1887,38,D,
425,2019.12.03,,10.50.06,22,LTE,-71,-11,3.0,13,-54,1887,38,D,
427,2019.12.03,,10.50.08,22,LTE,-70,-12,7.0,13,-54,475,17,D,
428,2019.12.03,,10.50.09,22,LTE,-70,-12,7.0,13,-54,282,11,D,
430,2019.12.03,,10.50.11,22,LTE,-67,-10,9.0,14,-49,283,10,D,
431,2019.12.03,,10.50.12,22,LTE,-69,-7,5.0,14,-49,1985,41,D,
432,2019.12.03,,10.50.13,22,LTE,-69,-7,5.0,4,-62,283,11,D,
433,2019.12.03,,10.50.14,22,LTE,-82,-13,-4.0,4,-65,1508,33,D,
434,2019.12.03,,10.50.15,22,LTE,-82,-13,-4.0,4,-69,207,4,D,
435,2019.12.03,,10.50.16,47,LTE,-82,-13,-4.0,4,-69,207,4,D,
436,2019.12.03,,10.50.17,47,LTE,-74,-9,-5.0,6,-57,280,7,D,
437,2019.12.03,,10.50.18,47,LTE,-74,-9,-5.0,14,-53,2696,38,D,
438,2019.12.03,,10.50.19,47,LTE,-68,-7,8.0,10,-51,283,11,D,
440,2019.12.03,,10.50.21,47,LTE,-64,-7,12.0,7,-60,2164,38,D,
442,2019.12.03,,10.50.23,47,LTE,-76,-11,1.0,7,-60,285,11,D,
443,2019.12.03,,10.50.24,48,LTE,-76,-11,1.0,7,-60,285,11,D,
444,2019.12.03,,10.50.24,48,LTE,-76,-11,1.0,7,-60,2610,47,D,
445,2019.12.03,,10.50.26,48,LTE,-76,-11,1.0,7,-62,283,11,D,
447,2019.12.03,,10.50.28,48,LTE,-79,-11,1.0,7,-62,284,11,D,
449,2019.12.03,,10.50.30,48,5G,-79,-14,-4.0,7,-62,1187,42,D,
450,2019.12.03,,10.50.31,54,5G,-79,-14,-4.0,5,-65,1187,42,D,
451,2019.12.03,,10.50.31,54,5G,-79,-14,-4.0,5,-65,1620,54,D,
454,2019.12.03,,10.50.35,54,5G,-83,-11,-3.0,10,-59,1537,34,D,
456,2019.12.03,,10.50.37,54,5G,-78,-12,2.0,8,-63,276,9,D,
457,2019.12.03,,10.50.38,49,5G,-78,-12,2.0,8,-63,276,9,D,
458,2019.12.03,,10.50.38,49,5G,-78,-12,2.0,8,-63,2042,38,D,
459,2019.12.03,,10.50.39,49,5G,-79,-11,-8.0,15,-57,282,10,D,
461,2019.12.03,,10.50.41,49,5G,-78,-10,-2.0,12,-58,281,9,D,
462,2019.12.03,,10.50.43,49,5G,-78,-10,-2.0,12,-56,2852,57,D,
464,2019.12.03,,10.50.45,49,5G,-67,-8,10.0,15,-58,278,8,D,
465,2019.12.03,,10.50.46,46,5G,-67,-8,10.0,15,-58,278,8,D,
467,2019.12.03,,10.50.47,46,5G,-75,-10,4.0,10,-62,2668,52,D,
469,2019.12.03,,10.50.49,46,5G,-72,-9,-4.0,13,-55,281,7,D,
471,2019.12.03,,10.50.52,46,5G,-70,-8,10.0,11,-53,278,8,D,
472,2019.12.03,,10.50.53,46,5G,-71,-8,14.0,15,-55,2332,41,D,
473,2019.12.03,,10.50.54,46,5G,-71,-8,14.0,15,-51,282,6,D,
475,2019.12.03,,10.50.56,46,5G,-73,-9,1.0,2,-55,310,857,D,
478,2019.12.03,,10.51.00,46,5G,-68,-7,10.0,15,-50,282,10,D,
480,2019.12.03,,10.51.02,46,5G,-69,-8,9.0,15,-52,1057,24,D,
