,Date,Day,Timestamp,Speed,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State,Rolling_avg
43,2019.12.01,,13.05.45,1,LTE,-87,-7,6.0,12,-70,1493,33,D,
45,2019.12.01,,13.05.48,1,LTE,-86,-7,16.0,12,-70,283,15,D,
46,2019.12.01,,13.05.49,1,LTE,-86,-7,7.0,12,-70,722,18,D,
47,2019.12.01,,13.05.50,1,LTE,-86,-7,7.0,10,-68,283,10,D,
49,2019.12.01,,13.05.52,1,LTE,-85,-10,20.0,10,-68,280,10,D,
50,2019.12.01,,13.05.53,1,LTE,-87,-7,18.0,12,-70,736,31,D,
51,2019.12.01,,13.05.55,1,LTE,-87,-7,18.0,12,-70,279,10,D,
53,2019.12.01,,13.05.57,1,LTE,-88,-11,17.0,12,-70,694,14,D,
54,2019.12.01,,13.05.58,1,LTE,-87,-8,18.0,12,-70,11,7,D,
55,2019.12.01,,13.05.59,1,LTE,-87,-8,18.0,11,-65,1256,25,D,
57,2019.12.01,,13.06.01,1,LTE,-83,-7,9.0,11,-65,282,7,D,
58,2019.12.01,,13.06.03,1,LTE,-77,-8,14.0,14,-62,2168,33,D,
59,2019.12.01,,13.06.04,1,LTE,-77,-8,14.0,12,-75,282,10,D,
61,2019.12.01,,13.06.06,1,LTE,-92,-11,9.0,12,-75,1365,31,D,
63,2019.12.01,,13.06.08,1,LTE,-90,-12,8.0,11,-71,280,11,D,
64,2019.12.01,,13.06.09,1,LTE,-90,-10,18.0,11,-71,3032,38,D,
65,2019.12.01,,13.06.10,1,LTE,-90,-10,18.0,13,-67,282,11,D,
67,2019.12.01,,13.06.13,1,LTE,-84,-6,13.0,12,-65,1142,16,D,
70,2019.12.01,,13.06.16,1,LTE,-86,-9,21.0,11,-68,280,11,D,
71,2019.12.01,,13.06.17,1,LTE,-86,-9,21.0,11,-70,1249,24,D,
72,2019.12.01,,13.06.18,1,LTE,-87,-8,10.0,10,-68,283,11,D,
73,2019.12.01,,13.06.20,1,LTE,-87,-8,10.0,10,-70,279,9,D,
75,2019.12.01,,13.06.22,1,LTE,-87,-8,21.0,10,-70,1931,42,D,
76,2019.12.01,,13.06.23,1,LTE,-87,-6,16.0,10,-70,48,1626,D,
77,2019.12.01,,13.06.24,1,LTE,-87,-6,16.0,10,-70,1773,36,D,
81,2019.12.01,,13.06.29,1,LTE,-85,-11,14.0,12,-68,2370,40,D,
82,2019.12.01,,13.06.30,1,LTE,-88,-8,18.0,12,-71,284,11,D,
84,2019.12.01,,13.06.32,1,LTE,-85,-9,10.0,12,-71,279,10,D,
85,2019.12.01,,13.06.33,1,LTE,-85,-9,10.0,12,-71,1217,17,D,
86,2019.12.01,,13.06.34,1,LTE,-90,-7,13.0,12,-73,281,10,D,
87,2019.12.01,,13.06.35,1,LTE,-90,-7,13.0,11,-61,813,20,D,
88,2019.12.01,,13.06.36,1,LTE,-77,-7,23.0,11,-61,281,10,D,
90,2019.12.01,,13.06.39,1,LTE,-73,-10,20.0,15,-55,282,11,D,
92,2019.12.01,,13.06.41,1,LTE,-77,-8,10.0,12,-58,409,5,D,
93,2019.12.01,,13.06.42,1,LTE,-77,-8,10.0,13,-60,44,4,D,
94,2019.12.01,,13.06.43,1,LTE,-80,-10,19.0,12,-64,163,3,D,
95,2019.12.01,,13.06.44,1,LTE,-80,-10,19.0,12,-64,1597,32,D,
96,2019.12.01,,13.06.45,1,LTE,-79,-10,19.0,13,-62,283,11,D,
98,2019.12.01,,13.06.48,1,LTE,-78,-6,17.0,13,-62,277,10,D,
101,2019.12.01,,13.06.50,24,LTE,-78,-7,21.0,13,-62,1890,40,D,
103,2019.12.01,,13.06.52,24,LTE,-79,-9,18.0,13,-62,66,2,D,
104,2019.12.01,,13.06.53,24,LTE,-79,-9,18.0,12,-60,281,10,D,
108,2019.12.01,,13.06.58,24,LTE,-85,-9,20.0,9,-68,1389,35,D,
110,2019.12.01,,13.07.00,24,LTE,-80,-8,23.0,11,-70,283,11,D,
111,2019.12.01,,13.07.01,24,LTE,-88,-11,7.0,11,-70,1257,23,D,
112,2019.12.01,,13.07.02,24,LTE,-88,-11,7.0,11,-72,283,11,D,
114,2019.12.01,,13.07.05,24,LTE,-91,-10,10.0,11,-74,277,10,D,
115,2019.12.01,,13.07.06,24,LTE,-93,-11,2.0,11,-74,3668,117,D,
118,2019.12.01,,13.07.08,42,LTE,-94,-13,3.0,7,-72,278,10,D,
119,2019.12.01,,13.07.09,42,LTE,-94,-13,3.0,8,-78,79,9,D,
121,2019.12.01,,13.07.11,42,LTE,-92,-11,12.0,8,-78,279,11,D,
122,2019.12.01,,13.07.13,42,LTE,-97,-9,8.0,8,-81,1327,22,D,
123,2019.12.01,,13.07.14,42,LTE,-97,-9,8.0,9,-110,287,10,D,
125,2019.12.01,,13.07.16,42,LTE,-96,-12,1.0,6,-79,1342,36,D,
126,2019.12.01,,13.07.17,43,LTE,-96,-12,1.0,6,-79,1342,36,D,
129,2019.12.01,,13.07.19,43,LTE,-98,-9,0.0,8,-81,1439,46,D,
131,2019.12.01,,13.07.22,43,LTE,-92,-11,2.0,7,-75,1902,40,D,
132,2019.12.01,,13.07.23,43,LTE,-92,-11,2.0,9,-77,28,850,D,
133,2019.12.01,,13.07.24,43,LTE,-89,-10,11.0,9,-77,283,11,D,
134,2019.12.01,,13.07.25,43,LTE,-89,-10,11.0,9,-77,1587,32,D,
135,2019.12.01,,13.07.26,43,LTE,-93,-10,7.0,12,-75,280,10,D,
136,2019.12.01,,13.07.27,43,LTE,-93,-10,7.0,12,-75,1446,26,D,
137,2019.12.01,,13.07.28,43,LTE,-92,-13,1.0,12,-75,280,10,D,
139,2019.12.01,,13.07.31,43,LTE,-93,-11,3.0,12,-75,1943,39,D,
140,2019.12.01,,13.07.32,43,LTE,-93,-11,3.0,12,-75,282,10,D,
142,2019.12.01,,13.07.34,43,LTE,-93,-11,2.0,12,-75,1663,35,D,
143,2019.12.01,,13.07.35,43,LTE,-93,-13,4.0,12,-75,280,10,D,
145,2019.12.01,,13.07.38,43,LTE,-93,-11,6.0,12,-75,1432,62,D,
147,2019.12.01,,13.07.40,43,LTE,-93,-10,2.0,12,-75,281,10,D,
148,2019.12.01,,13.07.41,43,LTE,-93,-10,2.0,12,-75,942,22,D,
149,2019.12.01,,13.07.42,43,LTE,-92,-11,15.0,12,-75,283,11,D,
151,2019.12.01,,13.07.44,43,LTE,-95,-9,5.0,12,-75,1312,33,D,
153,2019.12.01,,13.07.47,43,LTE,-93,-10,1.0,7,-77,281,11,D,
155,2019.12.01,,13.07.49,43,LTE,-93,-13,0.0,7,-77,1928,48,D,
156,2019.12.01,,13.07.49,33,LTE,-93,-13,0.0,7,-77,1928,48,D,
157,2019.12.01,,13.07.50,33,LTE,-93,-13,0.0,8,-80,283,11,D,
159,2019.12.01,,13.07.52,33,LTE,-98,-11,3.0,8,-80,956,31,D,
160,2019.12.01,,13.07.53,33,LTE,-98,-10,2.0,8,-80,788,14,D,
162,2019.12.01,,13.07.56,33,LTE,-98,-11,1.0,8,-82,1050,28,D,
164,2019.12.01,,13.07.58,33,LTE,-99,-14,-2.0,8,-82,286,15,D,
166,2019.12.01,,13.08.00,33,LTE,-102,-13,-3.0,4,-85,1965,48,D,
167,2019.12.01,,13.08.00,34,LTE,-102,-13,-3.0,4,-85,1965,48,D,
169,2019.12.01,,13.08.03,34,LTE,-104,-13,-2.0,7,-87,178,8,D,
170,2019.12.01,,13.08.04,34,LTE,-104,-13,-2.0,7,-87,282,11,D,
171,2019.12.01,,13.08.05,34,LTE,-100,-11,5.0,5,-83,2335,44,D,
174,2019.12.01,,13.08.08,34,LTE,-104,-14,-1.0,5,-110,284,12,D,
175,2019.12.01,,13.08.08,52,LTE,-104,-14,-1.0,5,-110,284,12,D,
177,2019.12.01,,13.08.11,52,LTE,-100,-9,9.0,5,-83,2382,51,D,
178,2019.12.01,,13.08.12,52,LTE,-100,-10,1.0,7,-86,639,22,D,
179,2019.12.01,,13.08.13,52,LTE,-100,-10,1.0,6,-81,284,8,D,
180,2019.12.01,,13.08.14,52,LTE,-96,-11,6.0,7,-110,111,6,D,
181,2019.12.01,,13.08.15,52,LTE,-96,-11,6.0,7,-82,1259,27,D,
182,2019.12.01,,13.08.15,59,LTE,-96,-11,6.0,7,-82,1259,27,D,
183,2019.12.01,,13.08.16,59,LTE,-100,-13,7.0,7,-84,693,31,D,
185,2019.12.01,,13.08.18,59,LTE,-99,-13,2.0,7,-84,281,11,D,
187,2019.12.01,,13.08.21,59,LTE,-97,-12,0.0,6,-76,2650,48,D,
188,2019.12.01,,13.08.21,57,LTE,-97,-12,0.0,6,-76,2650,48,D,
189,2019.12.01,,13.08.22,57,LTE,-97,-12,0.0,6,-76,265,14,D,
190,2019.12.01,,13.08.23,57,LTE,-101,-11,3.0,7,-83,50,835,D,
191,2019.12.01,,13.08.24,57,LTE,-101,-11,3.0,6,-81,2448,46,D,
193,2019.12.01,,13.08.26,57,LTE,-98,-13,-4.0,6,-81,284,11,D,
195,2019.12.01,,13.08.28,62,LTE,-102,-18,-8.0,6,-81,2865,69,D,
196,2019.12.01,,13.08.29,62,LTE,-102,-18,-8.0,10,-84,2865,69,D,
197,2019.12.01,,13.08.30,62,LTE,-101,-14,0.0,6,-87,149,27,D,
199,2019.12.01,,13.08.32,62,LTE,-102,-13,-1.0,7,-84,281,12,D,
200,2019.12.01,,13.08.33,62,LTE,-102,-13,-1.0,7,-86,1924,40,D,
201,2019.12.01,,13.08.34,62,LTE,-103,-11,2.0,7,-86,284,11,D,
202,2019.12.01,,13.08.34,63,LTE,-103,-11,2.0,7,-86,284,11,D,
204,2019.12.01,,13.08.37,63,LTE,-105,-12,-1.0,7,-86,284,11,D,
205,2019.12.01,,13.08.38,63,LTE,-105,-12,-1.0,6,-110,2771,56,D,
207,2019.12.01,,13.08.40,63,LTE,-109,-12,-2.0,1,-90,281,11,D,
208,2019.12.01,,13.08.40,62,LTE,-109,-12,-2.0,1,-90,281,11,D,
210,2019.12.01,,13.08.42,62,LTE,-108,-11,7.0,1,-90,1674,26,D,
211,2019.12.01,,13.08.43,62,LTE,-106,-9,0.0,4,-86,285,11,D,
213,2019.12.01,,13.08.46,62,LTE,-107,-12,0.0,4,-90,1035,19,D,
214,2019.12.01,,13.08.46,62,LTE,-107,-12,0.0,4,-90,1035,19,D,
215,2019.12.01,,13.08.47,62,LTE,-107,-12,0.0,4,-90,284,11,D,
216,2019.12.01,,13.08.48,62,LTE,-106,-11,2.0,4,-90,2861,71,D,
218,2019.12.01,,13.08.50,62,LTE,-108,-10,-2.0,4,-90,285,12,D,
219,2019.12.01,,13.08.51,62,LTE,-108,-10,-2.0,4,-90,1374,31,D,
222,2019.12.01,,13.08.53,64,LTE,-114,-12,1.0,5,-94,1084,30,D,
224,2019.12.01,,13.08.56,64,LTE,-112,-12,-2.0,7,-94,1587,42,D,
226,2019.12.01,,13.08.58,64,LTE,-115,-11,-1.0,6,-92,286,11,D,
227,2019.12.01,,13.08.58,65,LTE,-115,-11,-1.0,7,-94,286,11,D,
228,2019.12.01,,13.08.59,65,LTE,-111,-13,0.0,7,-94,1369,31,D,
229,2019.12.01,,13.09.00,65,LTE,-111,-13,0.0,5,-92,282,11,D,
231,2019.12.01,,13.09.02,65,LTE,-109,-12,-3.0,6,-89,2012,45,D,
232,2019.12.01,,13.09.04,65,LTE,-106,-11,3.0,6,-89,283,16,D,
233,2019.12.01,,13.09.04,57,LTE,-106,-11,3.0,6,-89,283,16,D,
235,2019.12.01,,13.09.06,57,LTE,-109,-13,0.0,8,-86,2245,47,D,
237,2019.12.01,,13.09.08,57,LTE,-103,-12,-1.0,8,-86,284,11,D,
238,2019.12.01,,13.09.09,57,LTE,-103,-12,-1.0,8,-86,1302,31,D,
240,2019.12.01,,13.09.11,57,LTE,-103,-12,-1.0,4,-84,1641,52,D,
241,2019.12.01,,13.09.11,56,LTE,-103,-12,-1.0,4,-84,1641,52,D,
243,2019.12.01,,13.09.14,56,LTE,-104,-12,-4.0,9,-87,284,11,D,
244,2019.12.01,,13.09.15,56,LTE,-100,-12,1.0,7,-81,256,11,D,
245,2019.12.01,,13.09.16,56,LTE,-100,-12,1.0,7,-90,2130,47,D,
247,2019.12.01,,13.09.18,56,LTE,-106,-13,1.0,6,-92,284,6,D,
248,2019.12.01,,13.09.18,52,LTE,-106,-13,1.0,6,-92,284,6,D,
249,2019.12.01,,13.09.19,52,LTE,-109,-14,-3.0,6,-94,1265,26,D,
250,2019.12.01,,13.09.21,52,LTE,-109,-14,-3.0,6,-94,281,11,D,
251,2019.12.01,,13.09.22,52,LTE,-110,-14,-4.0,6,-90,2016,47,D,
253,2019.12.01,,13.09.24,52,LTE,-110,-11,-12.0,6,-88,361,919,D,
254,2019.12.01,,13.09.25,52,LTE,-110,-11,-12.0,6,-88,2677,64,D,
255,2019.12.01,,13.09.26,52,LTE,-108,-17,-6.0,4,-91,348,8,D,
256,2019.12.01,,13.09.26,46,LTE,-108,-17,-6.0,7,-89,348,8,D,
257,2019.12.01,,13.09.27,46,LTE,-108,-17,-6.0,7,-89,281,14,D,
259,2019.12.01,,13.09.30,46,LTE,-104,-11,1.0,7,-89,2187,65,D,
261,2019.12.01,,13.09.32,46,LTE,-108,-13,1.0,7,-89,287,15,D,
263,2019.12.01,,13.09.34,46,LTE,-104,-12,2.0,7,-86,1692,39,D,
264,2019.12.01,,13.09.34,33,LTE,-104,-12,2.0,7,-86,1692,39,D,
266,2019.12.01,,13.09.36,33,LTE,-103,-11,2.0,7,-86,282,11,D,
267,2019.12.01,,13.09.37,33,LTE,-104,-11,3.0,7,-86,1602,38,D,
269,2019.12.01,,13.09.40,33,LTE,-103,-13,2.0,7,-86,1701,52,D,
271,2019.12.01,,13.09.42,33,LTE,-103,-11,-3.0,7,-86,282,11,D,
272,2019.12.01,,13.09.43,33,LTE,-103,-11,-3.0,7,-86,697,23,D,
273,2019.12.01,,13.09.44,33,LTE,-105,-12,0.0,8,-84,279,10,D,
274,2019.12.01,,13.09.45,33,LTE,-105,-12,0.0,8,-88,1901,37,D,
275,2019.12.01,,13.09.46,33,LTE,-104,-11,2.0,8,-88,282,11,D,
277,2019.12.01,,13.09.49,33,LTE,-106,-12,1.0,8,-88,282,11,D,
278,2019.12.01,,13.09.50,33,LTE,-106,-12,1.0,5,-90,2020,47,D,
280,2019.12.01,,13.09.52,33,LTE,-107,-13,2.0,7,-92,277,11,D,
282,2019.12.01,,13.09.54,33,LTE,-110,-12,-1.0,7,-92,1459,45,D,
285,2019.12.01,,13.09.57,52,LTE,-110,-13,-1.0,8,-92,283,11,D,
287,2019.12.01,,13.09.59,52,LTE,-110,-16,-3.0,4,-94,1728,33,D,
288,2019.12.01,,13.10.00,52,LTE,-112,-15,-2.0,4,-94,282,8,D,
291,2019.12.01,,13.10.02,61,LTE,-111,-14,1.0,4,-94,283,8,D,
293,2019.12.01,,13.10.04,61,LTE,-113,-15,-6.0,4,-94,122,4,D,
295,2019.12.01,,13.10.07,61,LTE,-94,-3,14.0,6,-76,285,6,D,
296,2019.12.01,,13.10.08,61,LTE,-94,-3,14.0,15,-74,2048,32,D,
297,2019.12.01,,13.10.08,58,LTE,-94,-3,14.0,15,-74,2048,32,D,
298,2019.12.01,,13.10.09,58,LTE,-83,-4,7.0,15,-71,1979,54,D,
299,2019.12.01,,13.10.10,58,LTE,-83,-4,7.0,15,-76,283,11,D,
301,2019.12.01,,13.10.12,58,LTE,-93,-5,11.0,15,-74,2139,50,D,
302,2019.12.01,,13.10.13,58,LTE,-91,-4,25.0,15,-66,283,11,D,
305,2019.12.01,,13.10.16,60,LTE,-86,-3,10.0,15,-110,283,12,D,
307,2019.12.01,,13.10.18,60,LTE,-95,-5,17.0,13,-78,2636,42,D,
309,2019.12.01,,13.10.20,60,LTE,-91,-6,18.0,12,-71,107,2,D,
310,2019.12.01,,13.10.21,60,LTE,-91,-6,18.0,12,-77,15,4,D,
311,2019.12.01,,13.10.24,54,LTE,-96,-7,3.0,10,-87,14,820,D,
313,2019.12.01,,13.10.26,54,LTE,-104,-9,3.0,10,-110,578,21,D,
315,2019.12.01,,13.10.28,54,LTE,-106,-8,-1.0,6,-92,145,4,D,
318,2019.12.01,,13.10.30,51,LTE,-110,-9,-3.0,6,-92,379,15,D,
319,2019.12.01,,13.10.32,51,LTE,-109,-10,-1.0,7,-110,668,19,D,
320,2019.12.01,,13.10.33,51,LTE,-109,-10,-1.0,7,-110,585,22,D,
321,2019.12.01,,13.10.34,51,LTE,-108,-11,-3.0,7,-110,1437,37,D,
322,2019.12.01,,13.10.35,51,LTE,-108,-11,-3.0,13,-79,13,1,D,
323,2019.12.01,,13.10.36,51,LTE,-107,-10,-2.0,4,-90,436,18,D,
324,2019.12.01,,13.10.37,51,LTE,-107,-10,-2.0,5,-92,369,12,D,
325,2019.12.01,,13.10.37,45,LTE,-107,-10,-2.0,5,-92,369,12,D,
326,2019.12.01,,13.10.38,45,LTE,-107,-13,-4.0,6,-94,502,37,D,
327,2019.12.01,,13.10.39,45,LTE,-107,-13,-4.0,6,-94,909,30,D,
328,2019.12.01,,13.10.41,45,LTE,-110,-15,-1.0,7,-92,1025,27,D,
329,2019.12.01,,13.10.42,45,LTE,-110,-15,-1.0,7,-92,90,2,D,
331,2019.12.01,,13.10.44,45,LTE,-109,-12,-2.0,2,-64,217,15,D,
332,2019.12.01,,13.10.45,45,5G,-77,-9,8.0,15,-110,2657,47,D,
333,2019.12.01,,13.10.45,48,5G,-77,-9,8.0,15,-110,2657,47,D,
335,2019.12.01,,13.10.47,48,5G,-80,-9,5.0,15,-110,3134,63,D,
337,2019.12.01,,13.10.50,48,5G,-94,-10,7.0,15,-110,279,11,D,
338,2019.12.01,,13.10.51,48,5G,-94,-10,7.0,9,-70,1200,21,D,
339,2019.12.01,,13.10.52,48,5G,-90,-9,-1.0,9,-70,283,6,D,
340,2019.12.01,,13.10.52,59,5G,-90,-9,-1.0,9,-70,283,6,D,
341,2019.12.01,,13.10.53,59,5G,-90,-9,-1.0,9,-70,924,18,D,
342,2019.12.01,,13.10.54,59,5G,-92,-9,1.0,15,-72,251,7,D,
343,2019.12.01,,13.10.55,59,5G,-92,-9,1.0,13,-68,1286,27,D,
345,2019.12.01,,13.10.58,59,5G,-85,-8,16.0,14,-66,281,8,D,
346,2019.12.01,,13.10.59,59,5G,-83,-8,8.0,15,-62,3666,56,D,
347,2019.12.01,,13.10.59,43,5G,-83,-8,8.0,15,-62,3666,56,D,
348,2019.12.01,,13.11.00,43,5G,-83,-8,8.0,14,-64,285,6,D,
350,2019.12.01,,13.11.02,43,5G,-74,-7,12.0,14,-64,280,10,D,
351,2019.12.01,,13.11.03,43,5G,-78,-7,-3.0,15,-60,1406,19,D,
352,2019.12.01,,13.11.04,43,5G,-78,-7,-3.0,15,-60,278,10,D,
353,2019.12.01,,13.11.05,43,5G,-73,-7,17.0,15,-55,1385,21,D,
354,2019.12.01,,13.11.07,43,5G,-73,-7,17.0,15,-61,281,10,D,
355,2019.12.01,,13.11.07,49,5G,-73,-7,17.0,15,-63,281,10,D,
357,2019.12.01,,13.11.09,49,5G,-71,-7,16.0,15,-63,283,10,D,
358,2019.12.01,,13.11.10,49,5G,-73,-7,25.0,15,-61,2905,35,D,
360,2019.12.01,,13.11.12,49,5G,-73,-8,5.0,14,-62,278,7,D,
361,2019.12.01,,13.11.13,49,5G,-73,-8,5.0,14,-62,281,10,D,
362,2019.12.01,,13.11.14,49,5G,-79,-7,3.0,14,-70,1842,24,D,
363,2019.12.01,,13.11.15,59,5G,-79,-7,3.0,14,-70,1842,24,D,
364,2019.12.01,,13.11.16,59,5G,-79,-7,3.0,9,-80,280,9,D,
366,2019.12.01,,13.11.18,59,5G,-95,-11,-1.0,9,-80,286,11,D,
367,2019.12.01,,13.11.19,59,5G,-91,-9,0.0,11,-78,2797,32,D,
368,2019.12.01,,13.11.20,59,5G,-91,-9,0.0,10,-76,272,8,D,
369,2019.12.01,,13.11.20,62,5G,-91,-9,0.0,10,-76,272,8,D,
371,2019.12.01,,13.11.22,62,5G,-88,-9,4.0,11,-69,283,10,D,
372,2019.12.01,,13.11.24,62,5G,-88,-10,2.0,9,-66,1120,866,D,
373,2019.12.01,,13.11.25,62,5G,-88,-10,2.0,13,-75,278,9,D,
377,2019.12.01,,13.11.28,62,5G,-88,-8,9.0,15,-70,277,10,D,
379,2019.12.01,,13.11.30,62,5G,-90,-8,5.0,10,-74,1211,40,D,
380,2019.12.01,,13.11.31,62,5G,-90,-8,5.0,14,-80,279,8,D,
383,2019.12.01,,13.11.34,58,5G,-92,-12,-4.0,11,-83,922,20,D,
385,2019.12.01,,13.11.36,58,5G,-92,-10,-6.0,11,-83,278,10,D,
387,2019.12.01,,13.11.38,58,5G,-93,-12,4.0,12,-110,654,11,D,
388,2019.12.01,,13.11.39,59,5G,-96,-12,1.0,6,-76,281,10,D,
389,2019.12.01,,13.11.40,59,5G,-96,-12,1.0,6,-76,281,10,D,
391,2019.12.01,,13.11.42,59,5G,-88,-11,-8.0,11,-73,280,10,D,
392,2019.12.01,,13.11.43,59,5G,-88,-11,-8.0,11,-73,387,10,D,
393,2019.12.01,,13.11.44,59,5G,-92,-10,1.0,14,-80,280,11,D,
394,2019.12.01,,13.11.45,59,5G,-92,-10,1.0,9,-86,760,16,D,
395,2019.12.01,,13.11.46,59,5G,-95,-10,0.0,9,-86,280,9,D,
396,2019.12.01,,13.11.46,55,5G,-95,-10,0.0,9,-86,280,9,D,
398,2019.12.01,,13.11.49,55,5G,-91,-10,-1.0,13,-77,1145,22,D,
400,2019.12.01,,13.11.51,55,5G,-91,-9,12.0,12,-79,280,12,D,
401,2019.12.01,,13.11.52,55,5G,-91,-9,12.0,12,-82,1348,12,D,
402,2019.12.01,,13.11.53,55,5G,-95,-14,5.0,12,-82,277,7,D,
403,2019.12.01,,13.11.53,56,5G,-95,-14,5.0,13,-79,277,7,D,
404,2019.12.01,,13.11.54,56,5G,-95,-14,5.0,13,-79,282,10,D,
405,2019.12.01,,13.11.55,56,5G,-90,-9,13.0,14,-78,3579,77,D,
407,2019.12.01,,13.11.58,56,5G,-84,-9,3.0,13,-110,281,10,D,
409,2019.12.01,,13.12.00,56,5G,-92,-10,-1.0,12,-76,278,10,D,
410,2019.12.01,,13.12.00,51,5G,-92,-10,-1.0,11,-74,278,10,D,
411,2019.12.01,,13.12.01,51,5G,-92,-10,-1.0,11,-74,3173,82,D,
412,2019.12.01,,13.12.02,51,5G,-91,-9,10.0,14,-110,280,11,D,
414,2019.12.01,,13.12.04,51,5G,-93,-14,5.0,12,-71,282,10,D,
416,2019.12.01,,13.12.07,51,5G,-89,-12,8.0,11,-110,2810,26,D,
420,2019.12.01,,13.12.10,34,5G,-83,-11,11.0,15,-71,988,28,D,
421,2019.12.01,,13.12.11,34,5G,-90,-10,4.0,11,-75,757,11,D,
423,2019.12.01,,13.12.13,34,5G,-93,-13,-1.0,15,-68,278,9,D,
425,2019.12.01,,13.12.16,34,5G,-87,-13,5.0,15,-70,2963,61,D,
427,2019.12.01,,13.12.18,34,5G,-87,-12,2.0,14,-69,280,10,D,
430,2019.12.01,,13.12.20,35,5G,-93,-14,12.0,13,-73,206,10,D,
431,2019.12.01,,13.12.21,35,5G,-93,-14,12.0,14,-61,2557,33,D,
432,2019.12.01,,13.12.23,35,5G,-90,-11,8.0,13,-70,283,10,D,
433,2019.12.01,,13.12.24,35,5G,-90,-11,8.0,13,-70,305,844,D,
435,2019.12.01,,13.12.26,35,5G,-88,-12,0.0,13,-70,1485,34,D,
437,2019.12.01,,13.12.28,35,5G,-87,-11,12.0,14,-64,1677,59,D,
438,2019.12.01,,13.12.29,35,5G,-81,-11,4.0,14,-68,280,9,D,
439,2019.12.01,,13.12.30,35,5G,-81,-11,4.0,14,-68,2388,26,D,
440,2019.12.01,,13.12.32,35,5G,-80,-9,15.0,15,-71,276,9,D,
442,2019.12.01,,13.12.34,35,5G,-83,-11,11.0,15,-71,281,9,D,
444,2019.12.01,,13.12.36,35,5G,-85,-13,2.0,7,-73,1473,34,D,
445,2019.12.01,,13.12.37,35,5G,-85,-13,2.0,15,-70,987,27,D,
447,2019.12.01,,13.12.40,35,5G,-83,-11,2.0,12,-67,276,8,D,
448,2019.12.01,,13.12.40,22,5G,-83,-11,2.0,12,-67,276,8,D,
449,2019.12.01,,13.12.41,22,5G,-83,-13,5.0,12,-67,2568,31,D,
450,2019.12.01,,13.12.42,22,5G,-83,-13,5.0,14,-70,278,7,D,
452,2019.12.01,,13.12.44,22,5G,-77,-10,9.0,14,-63,281,9,D,
454,2019.12.01,,13.12.46,22,5G,-92,-16,9.0,13,-74,1236,24,D,
456,2019.12.01,,13.12.49,22,5G,-92,-9,9.0,13,-75,1095,22,D,
457,2019.12.01,,13.12.50,22,5G,-93,-11,-1.0,12,-70,280,9,D,
458,2019.12.01,,13.12.51,22,5G,-93,-11,-1.0,15,-68,311,9,D,
459,2019.12.01,,13.12.52,22,5G,-81,-15,11.0,14,-64,280,9,D,
463,2019.12.01,,13.12.56,44,5G,-81,-16,0.0,12,-62,1924,15,D,
464,2019.12.01,,13.12.57,44,5G,-89,-13,-3.0,14,-68,276,9,D,
