,Date,Day,Timestamp,Speed,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State
62,2019.12.01,,12.12.27,1,5G,-100,-12,6.0,14,-110,277,11,D
64,2019.12.01,,12.12.30,1,5G,-100,-14,-1.0,14,-87,2512,30,D
66,2019.12.01,,12.12.32,1,5G,-101,-12,1.0,12,-84,279,10,D
67,2019.12.01,,12.12.33,1,5G,-101,-12,1.0,12,-84,1580,22,D
68,2019.12.01,,12.12.34,1,5G,-101,-11,7.0,12,-84,280,9,D
70,2019.12.01,,12.12.36,1,5G,-99,-12,9.0,12,-84,279,10,D
71,2019.12.01,,12.12.37,1,5G,-99,-12,9.0,12,-84,2303,38,D
73,2019.12.01,,12.12.40,1,5G,-99,-16,8.0,14,-110,279,10,D
74,2019.12.01,,12.12.41,1,5G,-99,-15,6.0,12,-82,1331,16,D
75,2019.12.01,,12.12.42,1,5G,-99,-15,6.0,12,-82,280,10,D
77,2019.12.01,,12.12.44,1,5G,-98,-10,-4.0,12,-82,277,9,D
78,2019.12.01,,12.12.45,1,5G,-101,-12,7.0,12,-82,717,14,D
79,2019.12.01,,12.12.46,1,5G,-101,-12,7.0,12,-82,278,10,D
81,2019.12.01,,12.12.49,1,5G,-100,-13,-2.0,13,-84,2601,23,D
83,2019.12.01,,12.12.51,1,5G,-99,-13,4.0,13,-84,281,10,D
85,2019.12.01,,12.12.53,1,5G,-99,-16,6.0,13,-84,871,19,D
87,2019.12.01,,12.12.55,1,5G,-99,-15,-9.0,13,-86,279,7,D
89,2019.12.01,,12.12.58,1,5G,-100,-13,2.0,13,-110,279,6,D
90,2019.12.01,,12.12.59,1,5G,-99,-13,8.0,13,-110,1154,13,D
91,2019.12.01,,12.13.00,1,5G,-99,-13,8.0,13,-110,277,5,D
93,2019.12.01,,12.13.02,1,5G,-99,-14,8.0,13,-110,285,5,D
95,2019.12.01,,12.13.04,1,5G,-100,-10,17.0,14,-88,1354,15,D
96,2019.12.01,,12.13.05,1,5G,-99,-14,10.0,14,-88,280,10,D
98,2019.12.01,,12.13.08,1,5G,-101,-11,8.0,14,-88,284,560,D
99,2019.12.01,,12.13.09,1,5G,-101,-11,8.0,13,-85,1162,604,D
100,2019.12.01,,12.13.10,1,5G,-100,-12,5.0,12,-87,284,12,D
102,2019.12.01,,12.13.12,1,5G,-98,-13,9.0,10,-82,278,10,D
103,2019.12.01,,12.13.13,1,5G,-98,-13,9.0,14,-80,1208,34,D
105,2019.12.01,,12.13.16,1,5G,-98,-11,14.0,14,-110,275,9,D
107,2019.12.01,,12.13.18,1,5G,-90,-8,6.0,14,-80,4008,120,D
109,2019.12.01,,12.13.20,1,5G,-88,-7,10.0,15,-71,281,9,D
111,2019.12.01,,12.13.22,1,5G,-88,-10,11.0,13,-110,212,4,D
112,2019.12.01,,12.13.24,1,5G,-85,-8,18.0,15,-67,2771,24,D
113,2019.12.01,,12.13.25,1,5G,-85,-8,18.0,15,-64,277,9,D
116,2019.12.01,,12.13.27,25,5G,-78,-9,4.0,15,-70,280,5,D
117,2019.12.01,,12.13.28,25,5G,-90,-8,15.0,15,-70,279,11,D
118,2019.12.01,,12.13.29,25,5G,-90,-8,15.0,14,-72,2447,45,D
119,2019.12.01,,12.13.30,25,5G,-79,-10,23.0,15,-67,280,7,D
121,2019.12.01,,12.13.33,25,5G,-82,-9,21.0,15,-67,2535,32,D
122,2019.12.01,,12.13.34,25,5G,-82,-9,21.0,14,-60,280,10,D
124,2019.12.01,,12.13.36,25,5G,-83,-10,20.0,15,-64,280,9,D
127,2019.12.01,,12.13.38,36,5G,-78,-8,16.0,12,-66,2531,27,D
130,2019.12.01,,12.13.42,36,5G,-85,-11,17.0,10,-69,277,9,D
131,2019.12.01,,12.13.43,36,5G,-85,-11,17.0,10,-69,464,15,D
134,2019.12.01,,12.13.46,36,5G,-81,-15,17.0,12,-66,281,10,D
136,2019.12.01,,12.13.48,36,5G,-81,-9,14.0,12,-68,1277,41,D
138,2019.12.01,,12.13.51,36,5G,-86,-8,-7.0,13,-65,953,24,D
140,2019.12.01,,12.13.53,36,5G,-81,-10,-1.0,15,-65,281,10,D
141,2019.12.01,,12.13.54,39,5G,-81,-10,-1.0,15,-65,281,10,D
142,2019.12.01,,12.13.54,39,5G,-81,-10,-1.0,14,-67,2264,30,D
144,2019.12.01,,12.13.56,39,5G,-83,-8,13.0,14,-67,44,0,D
145,2019.12.01,,12.13.57,39,5G,-87,-9,7.0,10,-72,280,10,D
146,2019.12.01,,12.13.59,39,5G,-87,-9,7.0,10,-74,911,14,D
147,2019.12.01,,12.14.00,39,5G,-83,-10,6.0,13,-70,279,9,D
149,2019.12.01,,12.14.02,39,5G,-90,-9,12.0,14,-73,2322,31,D
152,2019.12.01,,12.14.04,38,5G,-91,-13,9.0,13,-78,276,10,D
154,2019.12.01,,12.14.07,38,5G,-95,-10,6.0,11,-80,1780,16,D
155,2019.12.01,,12.14.08,38,5G,-95,-10,6.0,14,-75,280,136,D
157,2019.12.01,,12.14.10,38,5G,-93,-9,4.0,12,-110,280,9,D
158,2019.12.01,,12.14.11,38,5G,-89,-9,8.0,15,-73,792,14,D
159,2019.12.01,,12.14.12,38,5G,-89,-9,8.0,15,-75,277,9,D
160,2019.12.01,,12.14.13,39,5G,-89,-9,8.0,15,-75,277,9,D
162,2019.12.01,,12.14.14,39,5G,-89,-10,2.0,14,-73,446,9,D
163,2019.12.01,,12.14.16,39,5G,-90,-10,15.0,12,-71,280,9,D
164,2019.12.01,,12.14.17,39,5G,-90,-10,15.0,12,-110,540,11,D
165,2019.12.01,,12.14.18,39,5G,-93,-11,8.0,12,-73,279,9,D
167,2019.12.01,,12.14.20,39,5G,-91,-12,8.0,12,-73,2272,47,D
169,2019.12.01,,12.14.22,39,5G,-89,-15,5.0,12,-73,280,7,D
170,2019.12.01,,12.14.24,39,5G,-89,-15,5.0,12,-73,1684,23,D
171,2019.12.01,,12.14.24,28,5G,-89,-15,5.0,12,-73,1684,23,D
173,2019.12.01,,12.14.26,28,5G,-90,-13,4.0,12,-73,285,9,D
174,2019.12.01,,12.14.27,28,5G,-89,-12,3.0,12,-73,1733,19,D
175,2019.12.01,,12.14.28,28,5G,-89,-12,3.0,15,-69,276,9,D
177,2019.12.01,,12.14.30,28,5G,-84,-14,-3.0,10,-72,279,6,D
178,2019.12.01,,12.14.31,28,5G,-84,-14,4.0,15,-74,1276,16,D
179,2019.12.01,,12.14.33,28,5G,-84,-14,4.0,15,-74,278,8,D
181,2019.12.01,,12.14.35,28,5G,-83,-11,6.0,11,-71,2677,29,D
184,2019.12.01,,12.14.38,28,5G,-83,-8,8.0,15,-76,1944,49,D
185,2019.12.01,,12.14.39,28,5G,-83,-8,8.0,15,-76,279,9,D
187,2019.12.01,,12.14.42,28,5G,-83,-9,6.0,15,-72,3469,66,D
189,2019.12.01,,12.14.44,28,5G,-87,-9,2.0,12,-70,278,9,D
191,2019.12.01,,12.14.46,28,5G,-87,-12,3.0,14,-73,282,10,D
192,2019.12.01,,12.14.47,28,5G,-91,-10,3.0,14,-73,3180,45,D
193,2019.12.01,,12.14.48,28,5G,-91,-10,3.0,14,-73,282,9,D
195,2019.12.01,,12.14.51,28,5G,-90,-14,-3.0,9,-73,277,9,D
196,2019.12.01,,12.14.52,28,5G,-95,-17,-6.0,14,-75,110,9,D
199,2019.12.01,,12.14.54,47,5G,-97,-11,4.0,14,-76,280,10,D
208,2019.12.01,,12.15.03,50,5G,-92,-12,-7.0,10,-76,835,19,D
209,2019.12.01,,12.15.04,50,5G,-92,-12,-7.0,6,-74,1539,28,D
210,2019.12.01,,12.15.05,50,5G,-96,-11,-6.0,12,-69,2078,35,D
211,2019.12.01,,12.15.07,50,5G,-96,-11,-6.0,13,-77,1368,13,D
214,2019.12.01,,12.15.09,50,5G,-97,-12,6.0,10,-75,279,6,D
215,2019.12.01,,12.15.10,50,5G,-95,-13,-2.0,10,-75,55,25,D
217,2019.12.01,,12.15.12,50,5G,-89,-11,10.0,11,-110,1299,17,D
219,2019.12.01,,12.15.15,50,5G,-91,-11,-3.0,11,-110,280,10,D
220,2019.12.01,,12.15.16,50,5G,-91,-11,-3.0,11,-110,3236,63,D
221,2019.12.01,,12.15.17,50,5G,-91,-11,-3.0,11,-110,3236,63,D
223,2019.12.01,,12.15.18,50,5G,-90,-10,-1.0,11,-110,285,9,D
224,2019.12.01,,12.15.19,50,5G,-93,-11,2.0,13,-110,2046,17,D
225,2019.12.01,,12.15.20,50,5G,-93,-11,2.0,13,-110,282,11,D
227,2019.12.01,,12.15.22,50,5G,-92,-10,5.0,12,-110,69,1,D
228,2019.12.01,,12.15.24,50,5G,-93,-9,16.0,13,-77,1649,29,D
231,2019.12.01,,12.15.28,42,5G,-89,-9,7.0,14,-74,1040,22,D
233,2019.12.01,,12.15.30,42,5G,-88,-10,16.0,14,-110,283,12,D
234,2019.12.01,,12.15.31,42,5G,-88,-10,16.0,10,-110,276,12,D
235,2019.12.01,,12.15.33,42,5G,-87,-10,17.0,13,-76,3289,55,D
236,2019.12.01,,12.15.34,42,5G,-87,-10,17.0,14,-74,279,9,D
238,2019.12.01,,12.15.36,42,5G,-90,-10,10.0,14,-72,281,10,D
240,2019.12.01,,12.15.38,42,5G,-90,-12,10.0,13,-69,2145,34,D
241,2019.12.01,,12.15.39,42,5G,-85,-9,13.0,13,-69,280,9,D
243,2019.12.01,,12.15.42,42,5G,-83,-10,24.0,13,-66,386,15,D
245,2019.12.01,,12.15.44,42,5G,-85,-8,-3.0,14,-68,279,9,D
246,2019.12.01,,12.15.45,42,5G,-85,-8,-3.0,14,-68,1325,39,D
247,2019.12.01,,12.15.46,42,5G,-86,-8,20.0,14,-68,281,9,D
250,2019.12.01,,12.15.48,49,5G,-83,-9,20.0,14,-66,1558,26,D
252,2019.12.01,,12.15.51,49,5G,-81,-10,7.0,14,-66,281,9,D
254,2019.12.01,,12.15.53,49,5G,-70,-10,-8.0,11,-61,277,9,D
255,2019.12.01,,12.15.54,49,5G,-70,-10,-8.0,14,-66,1705,27,D
256,2019.12.01,,12.15.55,52,5G,-70,-10,-8.0,12,-74,1705,27,D
258,2019.12.01,,12.15.56,52,5G,-90,-9,7.0,11,-69,278,8,D
259,2019.12.01,,12.15.57,52,5G,-90,-12,12.0,13,-64,281,9,D
260,2019.12.01,,12.15.59,52,5G,-90,-12,12.0,13,-64,2625,33,D
261,2019.12.01,,12.16.00,52,5G,-91,-10,10.0,11,-69,286,9,D
263,2019.12.01,,12.16.02,52,5G,-86,-11,-4.0,11,-66,2343,33,D
264,2019.12.01,,12.16.03,48,5G,-86,-11,-4.0,11,-66,2343,33,D
266,2019.12.01,,12.16.04,48,5G,-81,-9,11.0,10,-59,276,9,D
268,2019.12.01,,12.16.07,48,5G,-87,-10,10.0,8,-71,1498,15,D
270,2019.12.01,,12.16.09,48,5G,-95,-10,8.0,9,-76,305,757,D
271,2019.12.01,,12.16.10,48,5G,-95,-10,8.0,9,-76,286,15,D
272,2019.12.01,,12.16.11,48,5G,-94,-11,-2.0,11,-72,2805,27,D
273,2019.12.01,,12.16.12,21,5G,-94,-11,-2.0,9,-67,2805,27,D
276,2019.12.01,,12.16.14,21,5G,-88,-15,8.0,15,-65,280,9,D
277,2019.12.01,,12.16.15,21,5G,-82,-10,11.0,15,-65,1896,32,D
279,2019.12.01,,12.16.18,21,5G,-83,-11,14.0,9,-65,286,10,D
281,2019.12.01,,12.16.20,21,5G,-75,-11,3.0,13,-63,275,9,D
282,2019.12.01,,12.16.21,21,5G,-75,-11,3.0,12,-66,2248,27,D
283,2019.12.01,,12.16.22,21,5G,-90,-13,-1.0,11,-72,281,10,D
284,2019.12.01,,12.16.23,49,5G,-90,-13,-1.0,11,-72,281,10,D
285,2019.12.01,,12.16.23,49,5G,-90,-13,-1.0,11,-68,98,5,D
287,2019.12.01,,12.16.26,49,5G,-94,-13,3.0,14,-71,280,9,D
289,2019.12.01,,12.16.28,49,5G,-90,-10,0.0,14,-73,276,9,D
290,2019.12.01,,12.16.29,49,5G,-93,-11,7.0,14,-75,979,17,D
291,2019.12.01,,12.16.30,51,5G,-93,-11,7.0,14,-75,979,17,D
292,2019.12.01,,12.16.30,51,5G,-93,-11,7.0,10,-72,281,10,D
293,2019.12.01,,12.16.31,51,5G,-95,-11,-3.0,14,-76,2564,27,D
294,2019.12.01,,12.16.32,51,5G,-95,-11,-3.0,12,-61,278,9,D
296,2019.12.01,,12.16.35,51,5G,-93,-12,11.0,14,-75,280,10,D
297,2019.12.01,,12.16.36,51,5G,-93,-11,9.0,14,-74,11,0,D
298,2019.12.01,,12.16.37,54,5G,-93,-11,9.0,14,-74,11,0,D
299,2019.12.01,,12.16.37,54,5G,-93,-11,9.0,9,-79,153,1,D
300,2019.12.01,,12.16.38,54,5G,-89,-13,1.0,10,-74,280,10,D
302,2019.12.01,,12.16.40,54,5G,-96,-9,11.0,13,-82,280,9,D
303,2019.12.01,,12.16.42,54,5G,-96,-9,11.0,14,-110,2343,30,D
306,2019.12.01,,12.16.44,55,5G,-92,-10,5.0,11,-73,277,6,D
308,2019.12.01,,12.16.46,55,5G,-82,-9,15.0,11,-79,279,6,D
309,2019.12.01,,12.16.47,55,5G,-91,-10,10.0,11,-81,1351,8,D
310,2019.12.01,,12.16.48,55,5G,-91,-10,10.0,11,-81,280,0,D
311,2019.12.01,,12.16.49,55,5G,-92,-12,11.0,12,-77,280,6,D
312,2019.12.01,,12.16.52,51,5G,-92,-11,-4.0,10,-79,277,6,D
314,2019.12.01,,12.16.54,51,5G,-90,-12,3.0,10,-79,279,5,D
315,2019.12.01,,12.16.55,51,5G,-90,-12,3.0,10,-79,671,9,D
316,2019.12.01,,12.16.56,51,5G,-93,-13,-1.0,13,-75,285,6,D
317,2019.12.01,,12.16.57,51,5G,-93,-13,-1.0,13,-75,175,9,D
320,2019.12.01,,12.17.00,58,5G,-88,-11,-3.0,12,-75,277,9,D
321,2019.12.01,,12.17.01,58,5G,-94,-12,-4.0,12,-80,1872,26,D
322,2019.12.01,,12.17.02,58,5G,-94,-12,-4.0,9,-83,279,9,D
323,2019.12.01,,12.17.03,58,5G,-93,-11,3.0,9,-81,3120,31,D
324,2019.12.01,,12.17.04,58,5G,-93,-11,3.0,8,-110,284,10,D
325,2019.12.01,,12.17.05,60,5G,-93,-11,3.0,8,-110,284,10,D
327,2019.12.01,,12.17.06,60,5G,-93,-11,-5.0,8,-110,279,9,D
329,2019.12.01,,12.17.09,60,5G,-89,-9,1.0,14,-110,2623,850,D
332,2019.12.01,,12.17.11,64,5G,-83,-7,13.0,14,-110,279,5,D
333,2019.12.01,,12.17.12,64,5G,-81,-7,9.0,11,-67,277,11,D
334,2019.12.01,,12.17.13,64,5G,-81,-7,9.0,11,-67,279,10,D
336,2019.12.01,,12.17.15,64,5G,-86,-7,10.0,14,-61,275,8,D
337,2019.12.01,,12.17.17,63,5G,-86,-7,10.0,14,-70,2574,23,D
338,2019.12.01,,12.17.17,63,5G,-82,-7,14.0,14,-70,2574,23,D
339,2019.12.01,,12.17.18,63,5G,-82,-7,14.0,12,-73,281,7,D
341,2019.12.01,,12.17.20,63,5G,-89,-8,16.0,12,-73,278,9,D
342,2019.12.01,,12.17.21,63,5G,-93,-8,9.0,7,-75,2430,24,D
345,2019.12.01,,12.17.24,61,5G,-86,-7,11.0,10,-72,278,10,D
347,2019.12.01,,12.17.26,61,5G,-74,-7,15.0,15,-58,2542,28,D
349,2019.12.01,,12.17.28,61,5G,-76,-6,9.0,15,-61,275,9,D
352,2019.12.01,,12.17.30,55,5G,-72,-6,23.0,15,-61,281,10,D
353,2019.12.01,,12.17.31,55,5G,-72,-6,23.0,15,-61,1940,26,D
355,2019.12.01,,12.17.34,55,5G,-77,-6,26.0,11,-61,2201,27,D
357,2019.12.01,,12.17.36,55,5G,-76,-6,15.0,14,-62,274,7,D
358,2019.12.01,,12.17.37,55,5G,-78,-7,11.0,15,-60,2140,17,D
359,2019.12.01,,12.17.38,49,5G,-78,-7,11.0,15,-60,2140,17,D
360,2019.12.01,,12.17.38,49,5G,-78,-7,11.0,13,-63,283,9,D
363,2019.12.01,,12.17.42,49,5G,-89,-10,-5.0,15,-68,1735,10,D
364,2019.12.01,,12.17.43,49,5G,-89,-10,-5.0,15,-72,280,9,D
365,2019.12.01,,12.17.44,49,5G,-90,-7,5.0,13,-74,279,12,D
366,2019.12.01,,12.17.45,59,5G,-90,-7,5.0,14,-70,279,12,D
368,2019.12.01,,12.17.46,59,5G,-87,-8,7.0,14,-70,281,10,D
369,2019.12.01,,12.17.47,59,5G,-87,-8,7.0,14,-70,2176,32,D
371,2019.12.01,,12.17.50,59,5G,-86,-10,4.0,14,-65,281,10,D
373,2019.12.01,,12.17.52,59,5G,-77,-9,11.0,11,-58,2050,28,D
374,2019.12.01,,12.17.53,46,5G,-77,-9,11.0,14,-60,2050,28,D
376,2019.12.01,,12.17.54,46,5G,-76,-10,5.0,14,-66,281,10,D
377,2019.12.01,,12.17.55,46,5G,-96,-9,5.0,12,-71,2834,37,D
379,2019.12.01,,12.17.58,46,5G,-97,-9,0.0,11,-79,279,10,D
381,2019.12.01,,12.18.00,46,5G,-96,-9,4.0,11,-79,2112,30,D
382,2019.12.01,,12.18.01,49,5G,-96,-9,4.0,12,-74,2112,30,D
384,2019.12.01,,12.18.02,49,5G,-97,-8,8.0,12,-72,278,9,D
386,2019.12.01,,12.18.04,49,5G,-94,-7,14.0,11,-110,1354,7,D
387,2019.12.01,,12.18.06,49,5G,-94,-7,14.0,11,-110,1645,28,D
390,2019.12.01,,12.18.08,56,5G,-87,-7,13.0,9,-76,288,564,D
391,2019.12.01,,12.18.09,56,5G,-97,-7,18.0,9,-76,2109,24,D
392,2019.12.01,,12.18.10,56,5G,-97,-7,18.0,10,-69,324,26,D
394,2019.12.01,,12.18.12,56,5G,-90,-7,16.0,12,-70,276,5,D
395,2019.12.01,,12.18.14,56,5G,-92,-7,22.0,12,-70,2421,31,D
398,2019.12.01,,12.18.16,60,5G,-81,-6,7.0,10,-110,280,9,D
399,2019.12.01,,12.18.17,60,5G,-81,-6,7.0,14,-70,1496,16,D
400,2019.12.01,,12.18.18,60,5G,-86,-7,15.0,12,-68,278,9,D
402,2019.12.01,,12.18.20,60,5G,-98,-7,17.0,9,-80,1800,29,D
403,2019.12.01,,12.18.21,63,5G,-98,-7,17.0,9,-80,1800,29,D
406,2019.12.01,,12.18.24,63,5G,-109,-11,0.0,12,-110,1533,32,D
407,2019.12.01,,12.18.25,63,5G,-105,-12,4.0,12,-110,22,7,D
410,2019.12.01,,12.18.27,62,5G,-106,-15,-4.0,10,-90,2661,86,D
411,2019.12.01,,12.18.28,62,5G,-106,-15,-4.0,11,-110,174,3,D
412,2019.12.01,,12.18.29,62,5G,-105,-14,-6.0,9,-88,1844,37,D
414,2019.12.01,,12.18.32,62,5G,-105,-16,-4.0,9,-88,1120,24,D
415,2019.12.01,,12.18.33,61,5G,-105,-16,-4.0,7,-91,1120,24,D
416,2019.12.01,,12.18.33,61,5G,-105,-16,-4.0,7,-91,267,7,D
417,2019.12.01,,12.18.34,61,5G,-110,-12,1.0,5,-94,283,11,D
418,2019.12.01,,12.18.35,61,5G,-110,-12,1.0,7,-91,980,21,D
419,2019.12.01,,12.18.36,61,5G,-109,-14,-4.0,9,-89,695,12,D
422,2019.12.01,,12.18.39,61,5G,-105,-9,-3.0,9,-91,1667,37,D
423,2019.12.01,,12.18.40,53,5G,-105,-9,-3.0,9,-91,1667,37,D
425,2019.12.01,,12.18.42,53,5G,-107,-10,4.0,9,-91,280,10,D
426,2019.12.01,,12.18.43,53,5G,-110,-14,-9.0,4,-93,1062,24,D
427,2019.12.01,,12.18.44,53,5G,-110,-14,-9.0,5,-94,577,10,D
428,2019.12.01,,12.18.45,53,5G,-113,-20,-11.0,7,-94,280,10,D
429,2019.12.01,,12.18.46,53,5G,-113,-20,-11.0,7,-94,1537,34,D
431,2019.12.01,,12.18.48,53,5G,-109,-17,-12.0,7,-89,185,5,D
432,2019.12.01,,12.18.49,19,5G,-109,-17,-12.0,7,-89,185,5,D
433,2019.12.01,,12.18.50,19,5G,-106,-15,-5.0,7,-89,282,11,D
434,2019.12.01,,12.18.51,19,5G,-106,-15,-5.0,7,-89,491,15,D
435,2019.12.01,,12.18.52,19,LTE,-102,-12,-2.0,10,-84,831,16,D
436,2019.12.01,,12.18.53,19,LTE,-102,-12,-2.0,7,-82,2351,47,D
437,2019.12.01,,12.18.54,19,LTE,-99,-12,11.0,7,-82,283,11,D
439,2019.12.01,,12.18.56,19,LTE,-114,-13,0.0,4,-94,287,12,D
440,2019.12.01,,12.18.57,19,LTE,-114,-13,0.0,4,-94,2260,46,D
443,2019.12.01,,12.19.00,46,LTE,-105,-10,-5.0,8,-87,281,12,D
445,2019.12.01,,12.19.02,46,LTE,-106,-11,-2.0,6,-90,282,10,D
446,2019.12.01,,12.19.03,46,LTE,-107,-11,0.0,6,-90,2021,95,D
447,2019.12.01,,12.19.04,46,LTE,-107,-11,0.0,7,-93,280,10,D
450,2019.12.01,,12.19.06,56,LTE,-105,-12,7.0,6,-91,285,11,D
451,2019.12.01,,12.19.07,56,LTE,-108,-12,-2.0,7,-93,1540,39,D
452,2019.12.01,,12.19.09,56,LTE,-108,-12,-2.0,7,-88,29,868,D
453,2019.12.01,,12.19.10,56,LTE,-104,-11,5.0,11,-85,282,11,D
454,2019.12.01,,12.19.11,56,LTE,-104,-11,5.0,7,-88,2379,45,D
455,2019.12.01,,12.19.12,56,LTE,-94,-11,8.0,12,-77,283,11,D
456,2019.12.01,,12.19.13,54,LTE,-94,-11,8.0,4,-82,283,11,D
458,2019.12.01,,12.19.14,54,LTE,-104,-12,0.0,12,-87,282,11,D
460,2019.12.01,,12.19.16,54,LTE,-104,-11,3.0,7,-87,2140,40,D
462,2019.12.01,,12.19.19,54,LTE,-105,-14,1.0,8,-110,285,11,D
463,2019.12.01,,12.19.20,55,LTE,-105,-14,1.0,4,-88,285,11,D
465,2019.12.01,,12.19.21,55,LTE,-106,-10,-4.0,8,-110,1825,34,D
467,2019.12.01,,12.19.23,55,LTE,-107,-11,-4.0,11,-90,323,115,D
468,2019.12.01,,12.19.24,55,LTE,-107,-11,-4.0,11,-90,195,1152,D
469,2019.12.01,,12.19.25,55,LTE,-108,-12,0.0,11,-90,1214,1689,D
470,2019.12.01,,12.19.26,55,LTE,-108,-12,0.0,11,-90,319,1676,D
471,2019.12.01,,12.19.27,64,LTE,-108,-12,0.0,11,-90,319,1676,D
472,2019.12.01,,12.19.28,64,LTE,-106,-10,1.0,7,-94,22,1113,D
473,2019.12.01,,12.19.29,64,LTE,-106,-10,1.0,7,-94,299,568,D
474,2019.12.01,,12.19.30,64,LTE,-111,-12,0.0,7,-94,760,31,D
475,2019.12.01,,12.19.31,64,LTE,-111,-12,0.0,7,-94,13,407,D
476,2019.12.01,,12.19.32,64,LTE,-115,-14,-3.0,7,-94,1752,41,D
477,2019.12.01,,12.19.33,61,LTE,-115,-14,-3.0,5,-94,1752,41,D
479,2019.12.01,,12.19.34,61,LTE,-111,-11,-1.0,5,-94,284,11,D
482,2019.12.01,,12.19.38,61,LTE,-103,-9,6.0,6,-87,1315,27,D
483,2019.12.01,,12.19.39,61,LTE,-107,-12,0.0,6,-84,283,11,D
484,2019.12.01,,12.19.40,58,LTE,-107,-12,0.0,6,-84,283,11,D
486,2019.12.01,,12.19.41,58,LTE,-100,-13,3.0,6,-84,279,10,D
487,2019.12.01,,12.19.42,58,LTE,-100,-13,3.0,4,-82,1402,37,D
490,2019.12.01,,12.19.45,58,LTE,-102,-13,-2.0,8,-82,283,11,D
491,2019.12.01,,12.19.47,58,LTE,-102,-13,-2.0,9,-110,1119,25,D
492,2019.12.01,,12.19.47,61,LTE,-102,-13,-2.0,9,-110,1119,25,D
493,2019.12.01,,12.19.48,61,LTE,-101,-12,5.0,9,-110,280,13,D
495,2019.12.01,,12.19.50,61,LTE,-101,-13,1.0,8,-88,1065,32,D
496,2019.12.01,,12.19.51,61,LTE,-101,-13,1.0,8,-82,494,6,D
499,2019.12.01,,12.19.53,60,LTE,-105,-12,3.0,9,-85,2424,40,D
500,2019.12.01,,12.19.54,60,LTE,-100,-10,9.0,8,-79,283,10,D
501,2019.12.01,,12.19.55,60,LTE,-100,-10,9.0,12,-77,111,6,D
503,2019.12.01,,12.19.58,60,LTE,-95,-11,3.0,8,-81,3596,88,D
506,2019.12.01,,12.20.00,54,LTE,-100,-11,1.0,6,-79,287,8,D
507,2019.12.01,,12.20.01,54,LTE,-93,-10,2.0,6,-79,1191,23,D
508,2019.12.01,,12.20.02,54,LTE,-93,-10,2.0,7,-76,281,11,D
510,2019.12.01,,12.20.04,54,LTE,-96,-10,4.0,6,-79,277,7,D
511,2019.12.01,,12.20.06,54,LTE,-101,-11,5.0,6,-79,1226,31,D
512,2019.12.01,,12.20.08,53,LTE,-96,-10,-1.0,9,-78,280,10,D
513,2019.12.01,,12.20.09,53,LTE,-96,-10,-1.0,8,-84,27,714,D
514,2019.12.01,,12.20.10,53,LTE,-100,-10,-3.0,6,-86,287,11,D
515,2019.12.01,,12.20.11,53,LTE,-100,-10,-3.0,6,-86,2107,46,D
