,Timestamp,Speed,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State
1743,08.33.38,0,5G,-90,-13,-1.0,10,-68,2,4,D
1745,08.33.40,0,5G,-88,-16,-4.0,10,-68,2,4,D
1754,08.33.50,0,5G,-90,-17,-5.0,5,-70,18736,109,D
1761,08.33.57,0,5G,-89,-18,-6.0,7,-68,2,5,D
1762,08.33.58,0,5G,-89,-18,-6.0,10,-71,2,5,D
1764,08.34.00,0,5G,-90,-15,0.0,7,-69,2,5,D
1776,08.34.13,0,5G,-90,-15,-8.0,5,-67,16,26,D
1780,08.34.18,0,5G,-89,-15,-8.0,7,-69,2,4,D
1782,08.34.20,0,5G,-89,-13,1.0,7,-69,2,5,D
1784,08.34.22,0,5G,-89,-17,-7.0,7,-69,2,4,D
1796,08.34.35,0,5G,-90,-18,-8.0,7,-68,18338,112,D
1800,08.34.39,0,5G,-90,-16,-8.0,7,-68,2,4,D
1801,08.34.40,0,5G,-89,-15,-3.0,7,-68,2,4,D
1803,08.34.42,0,5G,-90,-18,-7.0,7,-68,2,4,D
1819,08.35.00,0,5G,-88,-18,-3.0,9,-70,2,4,D
1821,08.35.02,0,5G,-89,-18,0.0,6,-72,2,4,D
1823,08.35.04,0,5G,-90,-16,-7.0,6,-72,2,4,D
1828,08.35.09,0,5G,-88,-17,-7.0,9,-70,1,2,D
1832,08.35.14,0,5G,-89,-18,-7.0,8,-70,15,26,D
1838,08.35.20,0,5G,-90,-16,-9.0,8,-70,19877,121,D
1839,08.35.21,0,5G,-88,-15,-9.0,14,-72,2,4,D
1840,08.35.22,0,5G,-88,-15,-9.0,14,-72,2,4,D
1842,08.35.24,0,5G,-90,-13,2.0,14,-72,2,4,D
1858,08.35.42,0,5G,-90,-14,1.0,8,-68,2,4,D
1860,08.35.44,0,5G,-89,-14,-7.0,8,-68,2,4,D
1862,08.35.46,0,5G,-90,-13,-2.0,6,-70,2,4,D
1878,08.36.03,0,5G,-90,-15,-9.0,8,-68,2,4,D
1880,08.36.05,0,5G,-90,-13,2.0,8,-68,8403,55,D
1881,08.36.06,0,5G,-90,-12,2.0,8,-68,2,4,D
1887,08.36.13,0,5G,-88,-18,-6.0,8,-68,14,25,D
1897,08.36.24,0,5G,-90,-12,1.0,6,-70,2,4,D
1899,08.36.26,0,5G,-90,-13,1.0,9,-69,2,4,D
1901,08.36.28,0,5G,-90,-13,0.0,9,-69,2,4,D
1913,08.36.41,0,5G,-90,-12,2.0,6,-68,2,1,D
1917,08.36.45,0,5G,-90,-10,0.0,10,-70,2,4,D
1920,08.36.48,0,5G,-90,-11,-1.0,10,-70,2,4,D
1922,08.36.50,0,5G,-90,-15,2.0,10,-70,3508,39,D
1923,08.36.52,0,5G,-90,-13,-5.0,9,-68,15403,76,D
1927,08.36.56,0,5G,-90,-16,-1.0,9,-70,61,33,D
1929,08.36.58,0,5G,-90,-12,-2.0,9,-70,53,38,D
1936,08.37.06,0,5G,-90,-12,1.0,10,-68,2,4,D
1938,08.37.08,0,5G,-90,-13,-2.0,10,-68,2,4,D
1940,08.37.10,0,5G,-89,-14,-10.0,10,-68,2,4,D
1943,08.37.13,0,5G,-90,-14,-1.0,10,-68,15,26,D
1956,08.37.27,0,5G,-90,-13,-2.0,9,-69,2,4,D
1958,08.37.29,0,5G,-91,-11,-5.0,9,-69,2,4,D
1959,08.37.30,0,5G,-91,-14,4.0,9,-69,2,4,D
1965,08.37.37,0,5G,-90,-13,-8.0,9,-69,37195,171,D
1975,08.37.48,0,5G,-88,-16,-5.0,9,-69,2,4,D
1977,08.37.50,0,5G,-91,-16,-8.0,5,-68,2,4,D
1979,08.37.52,0,5G,-90,-10,3.0,5,-68,2,4,D
1995,08.38.09,0,5G,-90,-13,1.0,9,-69,2,4,D
1997,08.38.11,0,5G,-90,-12,0.0,9,-69,2,4,D
1998,08.38.12,0,5G,-90,-12,0.0,9,-69,2,4,D
1999,08.38.13,0,5G,-90,-17,-2.0,9,-69,15,26,D
2007,08.38.22,0,5G,-90,-16,-6.0,7,-68,10535,52,D
2014,08.38.30,0,5G,-90,-11,-4.0,7,-68,2,4,D
2016,08.38.32,0,5G,-90,-12,-4.0,7,-68,2,4,D
2018,08.38.34,0,5G,-90,-12,-1.0,8,-70,2,4,D
2034,08.38.51,0,5G,-91,-16,-2.0,6,-71,2,4,D
2036,08.38.53,0,5G,-91,-16,-1.0,8,-69,2,4,D
2048,08.39.06,0,5G,-90,-11,0.0,9,-73,33,14,D
2050,08.39.08,0,5G,-90,-11,0.0,12,-73,16138,244,D
2051,08.39.09,0,5G,-90,-12,0.0,12,-73,3084,27,D
2053,08.39.12,0,5G,-90,-11,1.0,12,-73,2,4,D
2055,08.39.14,0,5G,-90,-14,4.0,12,-73,17,30,D
2057,08.39.16,0,5G,-89,-14,2.0,12,-73,2,4,D
2073,08.39.33,0,5G,-90,-17,-6.0,7,-69,2,4,D
2075,08.39.35,0,5G,-90,-16,2.0,7,-69,2,4,D
2077,08.39.37,0,5G,-90,-13,2.0,7,-69,2,4,D
2092,08.39.53,0,5G,-90,-14,-8.0,7,-70,6263,43,D
2093,08.39.55,0,5G,-89,-18,-10.0,7,-70,20976,98,D
2094,08.39.56,0,5G,-89,-18,-10.0,7,-70,2,4,D
2096,08.39.58,0,5G,-90,-13,-3.0,6,-69,2,4,D
2111,08.40.14,0,5G,-90,-13,1.0,5,-71,16,1,D
2112,08.40.15,0,5G,-90,-13,1.0,5,-71,2,4,D
2114,08.40.17,0,5G,-90,-13,2.0,5,-71,3,7,D
2116,08.40.19,0,5G,-90,-12,4.0,5,-71,2,4,D
2122,08.40.26,0,5G,-90,-11,-1.0,5,-71,11,1,D
2131,08.40.35,0,5G,-90,-14,2.0,5,-71,2,5,D
2133,08.40.38,0,5G,-91,-10,5.0,5,-71,2,4,D
2135,08.40.40,0,5G,-90,-15,-10.0,5,-71,6853,77,D
2150,08.40.56,0,5G,-90,-15,-2.0,11,-72,1,0,D
2151,08.40.57,0,5G,-90,-13,0.0,11,-72,2,4,D
2153,08.40.59,0,5G,-91,-17,-8.0,11,-72,2,4,D
2155,08.41.01,0,5G,-91,-15,2.0,11,-72,2,5,D
2166,08.41.13,0,5G,-89,-16,-7.0,11,-72,15,26,D
2170,08.41.17,0,5G,-90,-17,-7.0,11,-72,2,4,D
2172,08.41.20,0,5G,-89,-18,-10.0,11,-72,2,4,D
2174,08.41.22,0,5G,-90,-11,0.0,11,-72,2,4,D
2177,08.41.25,0,5G,-90,-14,5.0,10,-70,15953,95,D
2190,08.41.39,0,5G,-90,-12,1.0,12,-69,2,4,D
2192,08.41.41,0,5G,-90,-10,-2.0,10,-71,2,4,D
2194,08.41.43,0,5G,-88,-14,-8.0,10,-71,2,4,D
2209,08.41.59,0,5G,-90,-10,3.0,10,-69,2,4,D
2211,08.42.02,0,5G,-89,-10,1.0,10,-69,2,6,D
2213,08.42.04,0,5G,-90,-10,3.0,10,-71,2,4,D
2219,08.42.10,0,5G,-90,-10,3.0,12,-69,24021,137,D
2222,08.42.13,0,5G,-91,-12,-7.0,12,-69,16,26,D
2229,08.42.21,0,5G,-91,-11,2.0,8,-69,2,4,D
2231,08.42.23,0,5G,-89,-12,-7.0,8,-69,2,4,D
2233,08.42.25,0,5G,-90,-12,-7.0,8,-69,2,5,D
2234,08.42.26,0,5G,-90,-12,-7.0,8,-69,19,8,D
2248,08.42.42,0,5G,-90,-12,-4.0,10,-70,2,4,D
2249,08.42.43,0,5G,-90,-10,0.0,10,-70,11,1,D
2250,08.42.44,0,5G,-90,-10,0.0,10,-70,2,4,D
2252,08.42.46,0,5G,-90,-11,2.0,10,-70,2,4,D
2261,08.42.56,0,5G,-90,-10,2.0,8,-70,28389,154,D
2268,08.43.03,0,5G,-90,-12,-1.0,14,-70,2,4,D
2270,08.43.05,0,5G,-89,-12,3.0,14,-70,2,4,D
2272,08.43.07,0,5G,-90,-11,2.0,14,-70,2,4,D
2278,08.43.14,0,5G,-88,-12,-6.0,14,-70,15,1,D
2287,08.43.24,0,5G,-90,-17,-7.0,9,-68,2,4,D
2289,08.43.26,0,5G,-89,-17,-6.0,11,-72,2,4,D
2291,08.43.28,0,5G,-89,-17,-7.0,11,-72,2,4,D
2303,08.43.41,0,5G,-90,-12,0.0,14,-67,10889,65,D
2305,08.43.43,0,5G,-90,-13,-3.0,10,-69,69,13,D
2307,08.43.45,0,5G,-90,-10,3.0,10,-69,2,4,D
2309,08.43.47,0,5G,-90,-11,-1.0,10,-69,2,4,D
2311,08.43.49,0,5G,-90,-16,-5.0,12,-71,2,4,D
2326,08.44.06,0,5G,-90,-12,1.0,14,-70,2,4,D
2328,08.44.08,0,5G,-90,-11,1.0,14,-70,2,4,D
2330,08.44.10,0,5G,-90,-11,2.0,14,-70,2,4,D
2333,08.44.13,0,5G,-90,-14,-5.0,14,-70,16,26,D
2345,08.44.26,0,5G,-90,-14,2.0,12,-74,3040,59,D
2346,08.44.27,0,5G,-90,-14,2.0,12,-70,7718,52,D
2348,08.44.29,0,5G,-90,-13,2.0,12,-70,2,4,D
2350,08.44.31,0,5G,-90,-14,-6.0,9,-72,2,4,D
2365,08.44.48,0,5G,-88,-11,0.0,9,-74,2,4,D
2367,08.44.50,0,5G,-89,-11,1.0,9,-74,2,4,D
2369,08.44.52,0,5G,-89,-11,-3.0,10,-72,2,4,D
2385,08.45.09,0,5G,-89,-14,-6.0,10,-69,2,4,D
2387,08.45.11,0,5G,-90,-14,-1.0,13,-69,2,4,D
2389,08.45.13,0,5G,-91,-16,-1.0,13,-69,17,31,D
2402,08.45.27,0,5G,-90,-16,-3.0,10,-72,2,1,D
2404,08.45.30,0,5G,-90,-11,3.0,12,-68,2,4,D
2406,08.45.32,0,5G,-90,-15,4.0,12,-68,2,4,D
2408,08.45.34,0,5G,-90,-15,-1.0,8,-70,2,4,D
2424,08.45.51,0,5G,-90,-12,-5.0,10,-71,2,4,D
2426,08.45.53,0,5G,-89,-12,-1.0,10,-69,2,4,D
2428,08.45.55,0,5G,-89,-14,-4.0,10,-69,2,4,D
2443,08.46.12,0,5G,-89,-10,8.0,13,-68,2,4,D
2445,08.46.14,0,5G,-90,-11,8.0,13,-68,18,31,D
2447,08.46.16,0,5G,-89,-13,1.0,13,-66,2,4,D
2463,08.46.33,0,5G,-89,-15,4.0,12,-71,2,4,D
2465,08.46.35,0,5G,-90,-12,-2.0,9,-69,2,4,D
2467,08.46.38,0,5G,-89,-11,4.0,10,-73,2,4,D
2482,08.46.54,0,5G,-90,-14,0.0,10,-71,2,4,D
2484,08.46.56,0,5G,-90,-13,3.0,7,-70,2,4,D
2486,08.46.58,0,5G,-89,-14,1.0,7,-70,2,4,D
2502,08.47.15,0,5G,-90,-13,4.0,12,-71,2,4,D
2504,08.47.17,0,5G,-90,-12,-1.0,13,-73,2,4,D
2506,08.47.19,0,5G,-89,-10,-4.0,13,-73,2,4,D
2516,08.47.30,0,5G,-90,-11,3.0,13,-73,68,60,D
2517,08.47.31,0,5G,-90,-11,5.0,10,-70,7325,162,D
2518,08.47.32,0,5G,-90,-11,5.0,10,-70,5606,54,D
2521,08.47.36,0,5G,-89,-11,3.0,13,-72,2,4,D
2523,08.47.38,0,5G,-90,-11,6.0,13,-72,2,4,D
2525,08.47.40,0,5G,-90,-10,6.0,13,-72,2,4,D
2529,08.47.44,0,5G,-90,-10,7.0,13,-72,1,2,D
2537,08.47.53,0,5G,-90,-10,3.0,13,-72,11,1,D
2541,08.47.57,0,5G,-90,-11,-2.0,13,-72,2,4,D
2543,08.47.59,0,5G,-90,-11,-7.0,13,-72,2,4,D
2545,08.48.01,0,5G,-90,-10,2.0,10,-68,2,4,D
2556,08.48.13,0,5G,-91,-10,0.0,12,-74,17,26,D
2560,08.48.18,0,5G,-90,-11,1.0,14,-72,2,4,D
2562,08.48.20,0,5G,-90,-11,-4.0,14,-72,2,4,D
2564,08.48.22,0,5G,-90,-14,4.0,10,-69,2,4,D
2573,08.48.32,0,5G,-91,-11,-1.0,13,-71,2,0,D
2577,08.48.36,0,5G,-90,-14,-6.0,13,-71,17923,783,D
2578,08.48.37,0,5G,-90,-14,-6.0,13,-71,84955,1234,D
2579,08.48.38,0,5G,-90,-12,2.0,9,-69,88590,1186,D
2580,08.48.39,0,5G,-90,-12,2.0,9,-69,2,4,D
2581,08.48.40,0,5G,-90,-11,4.0,9,-69,11,0,D
2582,08.48.41,0,5G,-90,-11,4.0,9,-69,14841,63,D
2584,08.48.43,0,5G,-90,-12,3.0,7,-69,2,4,D
2600,08.49.01,0,5G,-91,-13,2.0,9,-70,37,63,D
2601,08.49.02,0,5G,-90,-11,1.0,9,-70,2,4,D
2603,08.49.04,0,5G,-90,-12,0.0,9,-70,2,4,D
2615,08.49.17,0,5G,-90,-14,-3.0,13,-71,1,0,D
2619,08.49.21,0,5G,-90,-13,-8.0,9,-74,2,4,D
2621,08.49.23,0,5G,-90,-11,4.0,13,-69,10895,74,D
2623,08.49.25,0,5G,-91,-14,-2.0,13,-69,2,4,D
2633,08.49.36,0,5G,-89,-18,-7.0,13,-71,15,26,D
2635,08.49.38,0,5G,-90,-14,3.0,13,-71,5,4,D
2636,08.49.39,0,5G,-90,-14,3.0,13,-71,1,1,D
2639,08.49.43,0,5G,-89,-14,-6.0,13,-71,2,4,D
2640,08.49.44,0,5G,-89,-14,-6.0,13,-71,2,4,D
2642,08.49.46,0,5G,-89,-16,-7.0,13,-71,2,4,D
2658,08.50.03,0,5G,-90,-13,2.0,9,-71,2,4,D
2660,08.50.05,0,5G,-90,-14,1.0,9,-71,2,4,D
2662,08.50.07,0,5G,-90,-11,3.0,9,-71,2,4,D
2663,08.50.09,0,5G,-89,-17,-6.0,9,-71,36681,194,D
2678,08.50.25,0,5G,-90,-12,2.0,9,-69,2,4,D
2679,08.50.26,0,5G,-90,-10,0.0,9,-69,2,4,D
2681,08.50.28,0,5G,-88,-15,-6.0,9,-69,19,45,D
2697,08.50.45,0,5G,-90,-12,2.0,11,-70,2,4,D
2699,08.50.47,0,5G,-90,-12,-3.0,7,-68,2,4,D
2701,08.50.49,0,5G,-90,-12,1.0,12,-70,2,4,D
2705,08.50.54,0,5G,-90,-11,2.0,12,-70,9950,76,D
2706,08.50.55,0,5G,-90,-11,2.0,12,-70,15950,74,D
2717,08.51.07,0,5G,-90,-10,2.0,10,-72,2,4,D
2718,08.51.08,0,5G,-90,-10,2.0,10,-68,2,4,D
2720,08.51.10,0,5G,-90,-10,3.0,10,-68,2,4,D
2736,08.51.27,0,5G,-91,-10,1.0,6,-69,2,4,D
2738,08.51.29,0,5G,-90,-11,1.0,9,-68,2,4,D
2740,08.51.31,0,5G,-90,-11,1.0,12,-70,2,4,D
2744,08.51.36,0,5G,-90,-11,-10.0,13,-68,14,27,D
2747,08.51.39,0,5G,-89,-10,1.0,8,-68,10,14,D
2748,08.51.40,0,5G,-89,-10,1.0,8,-68,12615,76,D
2756,08.51.49,0,5G,-90,-11,0.0,9,-70,2,4,D
2757,08.51.50,0,5G,-89,-12,1.0,9,-70,2,4,D
2759,08.51.52,0,5G,-89,-11,3.0,14,-68,2,4,D
2775,08.52.09,0,5G,-91,-11,-3.0,9,-69,2,4,D
2777,08.52.11,0,5G,-90,-12,6.0,9,-69,2,4,D
2779,08.52.14,0,5G,-90,-16,0.0,8,-69,2,4,D
2790,08.52.25,0,5G,-91,-13,-4.0,12,-71,16793,166,D
2796,08.52.32,0,5G,-90,-11,-2.0,12,-70,2,4,D
2798,08.52.34,0,5G,-90,-12,-2.0,12,-70,2,4,D
2800,08.52.36,0,5G,-90,-10,2.0,12,-70,15,26,D
2814,08.52.51,0,5G,-89,-15,-5.0,8,-68,2,4,D
2816,08.52.53,0,5G,-90,-13,0.0,12,-73,2,4,D
2818,08.52.56,0,5G,-90,-11,1.0,12,-67,2,4,D
2832,08.53.11,0,5G,-88,-15,-6.0,13,-69,13979,97,D
2835,08.53.14,0,5G,-91,-13,5.0,10,-67,2,4,D
2837,08.53.16,0,5G,-89,-15,-8.0,9,-71,2,4,D
2853,08.53.33,0,5G,-91,-13,-2.0,9,-69,2,4,D
2855,08.53.36,0,5G,-90,-10,-1.0,9,-69,2,29,D
2857,08.53.38,0,5G,-90,-9,2.0,9,-69,2,4,D
2868,08.53.49,0,5G,-90,-11,5.0,9,-69,11,1,D
2874,08.53.56,0,5G,-90,-13,2.0,9,-71,9735,65,D
2876,08.53.58,0,5G,-90,-12,-2.0,9,-71,2,4,D
2892,08.54.15,0,5G,-90,-15,4.0,11,-72,2,4,D
2894,08.54.18,0,5G,-89,-14,2.0,13,-68,2,4,D
2896,08.54.20,0,5G,-89,-14,1.0,10,-71,2,4,D
2897,08.54.21,0,5G,-89,-15,-4.0,10,-71,3,1,D
2898,08.54.22,0,5G,-89,-15,-4.0,10,-71,102,37,D
2899,08.54.23,0,5G,-89,-15,2.0,10,-71,72,9,D
2902,08.54.26,0,5G,-89,-13,-2.0,10,-71,34,11,D
2911,08.54.36,0,5G,-88,-14,1.0,10,-71,18,31,D
2913,08.54.38,0,5G,-89,-12,2.0,10,-71,2,4,D
2915,08.54.40,0,5G,-89,-12,0.0,10,-71,2,4,D
2916,08.54.41,0,5G,-89,-12,0.0,10,-71,21348,121,D
2931,08.54.57,0,5G,-89,-14,1.0,10,-68,2,4,D
2933,08.55.00,0,5G,-89,-16,0.0,9,-70,2,4,D
2935,08.55.02,0,5G,-90,-12,-1.0,10,-68,2,4,D
2948,08.55.16,0,5G,-90,-15,2.0,9,-69,11,1,D
2950,08.55.18,0,5G,-91,-13,2.0,14,-71,1,2,D
2952,08.55.20,0,5G,-91,-14,-1.0,14,-69,2,4,D
2954,08.55.22,0,5G,-90,-15,-6.0,14,-69,4,6,D
2958,08.55.26,0,5G,-89,-16,1.0,14,-69,12849,85,D
2967,08.55.36,0,5G,-90,-16,0.0,13,-70,15,26,D
2970,08.55.39,0,5G,-89,-11,6.0,11,-69,2,4,D
2972,08.55.42,0,5G,-89,-11,-3.0,13,-71,2,4,D
2974,08.55.44,0,5G,-90,-14,0.0,7,-69,2,4,D
2989,08.56.00,0,5G,-89,-17,3.0,10,-69,2,4,D
2991,08.56.02,0,5G,-90,-17,1.0,10,-69,2,4,D
2993,08.56.04,0,5G,-90,-16,4.0,10,-69,2,4,D
3000,08.56.12,0,5G,-90,-13,1.0,10,-69,10360,59,D
3009,08.56.21,0,5G,-89,-17,-5.0,14,-68,2,4,D
3011,08.56.24,0,5G,-90,-14,-3.0,14,-68,2,4,D
3013,08.56.26,0,5G,-88,-16,-7.0,14,-68,2,4,D
3023,08.56.36,0,5G,-89,-14,-4.0,14,-68,15,26,D
3030,08.56.44,0,5G,-88,-17,1.0,14,-68,2,4,D
3032,08.56.46,0,5G,-89,-15,2.0,14,-68,2,4,D
3042,08.56.57,0,5G,-89,-17,-4.0,14,-68,16232,110,D
3048,08.57.03,0,5G,-89,-18,-5.0,9,-69,2,4,D
3050,08.57.05,0,5G,-89,-13,-4.0,13,-72,2,4,D
3052,08.57.08,0,5G,-90,-14,-8.0,9,-69,2,4,D
3068,08.57.25,0,5G,-90,-15,0.0,10,-68,2,4,D
3071,08.57.28,0,5G,-89,-13,2.0,13,-69,2,4,D
3079,08.57.37,0,5G,-89,-14,2.0,12,-71,19,10,D
3084,08.57.42,0,5G,-91,-14,-2.0,13,-68,163,15,D
3085,08.57.43,0,5G,-90,-14,2.0,14,-71,22264,173,D
3087,08.57.45,0,5G,-89,-14,-3.0,14,-71,2,4,D
3089,08.57.47,0,5G,-90,-16,-3.0,9,-69,2,4,D
3091,08.57.50,0,5G,-90,-14,5.0,14,-71,2,4,D
3107,08.58.07,0,5G,-90,-10,6.0,10,-70,2,4,D
3109,08.58.09,0,5G,-90,-13,-2.0,10,-70,2,4,D
3110,08.58.10,0,5G,-90,-13,-2.0,10,-70,2,4,D
3121,08.58.22,0,5G,-90,-12,6.0,13,-74,2,1,D
3126,08.58.27,0,5G,-90,-11,2.0,9,-69,2,4,D
3127,08.58.28,0,5G,-91,-10,2.0,9,-69,19747,96,D
3128,08.58.29,0,5G,-91,-10,2.0,9,-69,2,4,D
3130,08.58.32,0,5G,-90,-16,4.0,9,-69,2,4,D
3134,08.58.36,0,5G,-90,-13,4.0,9,-69,15,25,D
3146,08.58.49,0,5G,-90,-14,2.0,8,-69,2,4,D
3148,08.58.51,0,5G,-90,-14,0.0,12,-71,2,4,D
3149,08.58.52,0,5G,-91,-14,-1.0,12,-71,2,4,D
3165,08.59.09,0,5G,-90,-14,-5.0,6,-68,2,4,D
3167,08.59.11,0,5G,-90,-12,3.0,11,-69,2,4,D
3169,08.59.14,0,5G,-88,-12,6.0,11,-69,9694,58,D
3185,08.59.31,0,5G,-89,-18,-6.0,7,-66,2,4,D
3187,08.59.33,0,5G,-88,-17,-5.0,8,-69,2,4,D
3188,08.59.34,0,5G,-88,-17,-5.0,6,-67,2,4,D
3190,08.59.36,0,5G,-89,-15,2.0,8,-67,15,25,D
3204,08.59.51,0,5G,-89,-13,2.0,6,-68,2,4,D
3206,08.59.53,0,5G,-89,-15,5.0,6,-68,2,4,D
3208,08.59.56,0,5G,-89,-16,5.0,8,-70,2,4,D
3211,08.59.59,0,5G,-89,-12,5.0,11,-71,14266,94,D
3224,09.00.13,0,5G,-89,-17,-6.0,7,-68,2,4,D
3226,09.00.15,0,5G,-89,-12,8.0,7,-68,2,4,D
3227,09.00.16,0,5G,-89,-15,4.0,7,-68,1,2,D
3228,09.00.17,0,5G,-89,-15,4.0,9,-71,1,2,D
3236,09.00.26,0,5G,-89,-12,4.0,9,-69,11,1,D
3243,09.00.33,0,5G,-89,-12,5.0,8,-67,2,4,D
3245,09.00.35,0,5G,-89,-13,4.0,8,-67,2,4,D
3246,09.00.36,0,5G,-89,-13,4.0,8,-67,15,26,D
3247,09.00.38,0,5G,-89,-14,-2.0,7,-69,2,4,D
3253,09.00.44,0,5G,-89,-14,1.0,7,-67,19680,107,D
3263,09.00.55,0,5G,-90,-13,-2.0,7,-72,2,4,D
3265,09.00.57,0,5G,-89,-13,1.0,9,-67,2,4,D
3266,09.00.58,0,5G,-89,-13,1.0,9,-67,2,4,D
3282,09.01.15,0,5G,-89,-13,2.0,5,-67,2,4,D
3284,09.01.17,0,5G,-89,-13,3.0,5,-67,2,4,D
3286,09.01.20,0,5G,-89,-13,3.0,5,-67,2,4,D
3295,09.01.29,0,5G,-89,-15,6.0,5,-67,21613,112,D
3301,09.01.36,0,5G,-89,-12,-2.0,8,-69,15,26,D
3302,09.01.37,0,5G,-89,-12,-2.0,9,-67,2,4,D
3304,09.01.39,0,5G,-89,-13,3.0,7,-66,2,4,D
3321,09.01.57,0,5G,-89,-12,1.0,5,-67,2,4,D
3323,09.01.59,0,5G,-89,-12,4.0,7,-69,2,4,D
3325,09.02.02,0,5G,-89,-11,3.0,7,-69,2,4,D
3337,09.02.15,0,5G,-89,-12,4.0,9,-66,18973,103,D
3341,09.02.19,0,5G,-89,-12,2.0,9,-68,2,4,D
3343,09.02.21,0,5G,-89,-12,-2.0,9,-68,2,4,D
3350,09.02.29,0,5G,-89,-12,4.0,8,-70,28,3,D
3357,09.02.36,0,5G,-89,-12,3.0,10,-69,14,25,D
3360,09.02.39,0,5G,-89,-13,4.0,8,-67,2,4,D
3362,09.02.41,0,5G,-89,-12,2.0,8,-67,2,4,D
3364,09.02.44,0,5G,-89,-12,8.0,8,-67,2,4,D
3379,09.03.00,0,5G,-90,-11,1.0,7,-68,19311,114,D
3380,09.03.01,0,5G,-90,-11,1.0,7,-68,2,4,D
3382,09.03.03,0,5G,-89,-15,1.0,8,-66,2,4,D
3399,09.03.21,0,5G,-89,-11,4.0,6,-67,2,4,D
3401,09.03.24,0,5G,-89,-12,6.0,9,-69,2,4,D
3403,09.03.26,0,5G,-90,-13,3.0,9,-67,2,4,D
3413,09.03.36,0,5G,-90,-13,1.0,5,-66,15,27,D
3419,09.03.43,0,5G,-89,-13,2.0,7,-67,52,17,D
3420,09.03.44,0,5G,-89,-13,2.0,7,-67,18,1,D
3421,09.03.45,0,5G,-89,-12,4.0,7,-67,21220,107,D
3422,09.03.46,0,5G,-89,-12,4.0,7,-67,2,4,D
3438,09.04.03,0,5G,-90,-16,-4.0,9,-67,2,4,D
3440,09.04.06,0,5G,-89,-14,0.0,9,-67,2,4,D
3442,09.04.08,0,5G,-89,-16,0.0,9,-67,2,4,D
3458,09.04.25,0,5G,-89,-16,-3.0,9,-65,2,4,D
3460,09.04.27,0,5G,-89,-17,0.0,9,-69,2,4,D
3461,09.04.28,0,5G,-89,-17,2.0,9,-66,2,4,D
3463,09.04.30,0,5G,-89,-19,-6.0,9,-66,21155,106,D
3468,09.04.36,0,5G,-89,-17,2.0,9,-66,1,25,D
3477,09.04.45,0,5G,-89,-15,4.0,9,-66,2,4,D
3479,09.04.48,0,5G,-89,-16,5.0,9,-66,2,4,D
3481,09.04.50,0,5G,-89,-12,3.0,9,-66,2,4,D
3497,09.05.07,0,5G,-89,-13,2.0,9,-67,2,4,D
3500,09.05.10,0,5G,-89,-14,-10.0,9,-67,2,4,D
3505,09.05.16,0,5G,-90,-14,-5.0,9,-67,13729,76,D
3516,09.05.28,0,5G,-90,-14,3.0,10,-73,3,7,D
3518,09.05.30,0,5G,-89,-10,8.0,8,-67,2,4,D
3520,09.05.32,0,5G,-89,-12,3.0,8,-67,2,4,D
3523,09.05.35,0,5G,-89,-12,4.0,8,-67,11,1,D
3524,09.05.36,0,5G,-89,-12,4.0,8,-67,15,26,D
3536,09.05.49,0,5G,-89,-17,1.0,8,-66,2,4,D
3537,09.05.50,0,5G,-91,-11,1.0,8,-72,2,4,D
3539,09.05.52,0,5G,-91,-12,2.0,8,-72,2,4,D
3547,09.06.01,0,5G,-89,-13,5.0,8,-66,7974,36,D
3555,09.06.10,0,5G,-90,-11,-1.0,11,-69,2,4,D
3557,09.06.12,0,5G,-90,-13,1.0,11,-69,2,4,D
3559,09.06.14,0,5G,-90,-16,0.0,7,-67,2,4,D
3575,09.06.31,0,5G,-90,-12,1.0,7,-69,2,4,D
3578,09.06.34,0,5G,-89,-15,3.0,7,-69,2,4,D
3580,09.06.37,0,5G,-90,-10,4.0,7,-69,15,26,D
3588,09.06.45,0,5G,-89,-11,2.0,7,-70,1,2,D
3589,09.06.46,0,5G,-89,-12,5.0,8,-66,4325,16,D
3594,09.06.52,0,5G,-90,-13,3.0,7,-68,2,4,D
3595,09.06.53,0,5G,-89,-12,-4.0,7,-68,87,17,D
3596,09.06.54,0,5G,-89,-12,-4.0,7,-68,2,5,D
3598,09.06.56,0,5G,-89,-17,-6.0,7,-68,2,4,D
3613,09.07.12,0,5G,-89,-13,-3.0,8,-66,194,76,D
3614,09.07.13,0,5G,-89,-13,-3.0,8,-66,2,4,D
3615,09.07.14,0,5G,-89,-11,0.0,8,-66,2,4,D
3617,09.07.16,0,5G,-89,-12,3.0,8,-66,2,4,D
3618,09.07.17,0,5G,-89,-12,3.0,6,-68,55,18,D
3623,09.07.23,0,5G,-89,-15,0.0,6,-68,2,2,D
3625,09.07.25,0,5G,-89,-15,6.0,7,-68,2,2,D
3633,09.07.34,0,5G,-89,-12,-2.0,9,-68,2,4,D
3635,09.07.36,0,5G,-89,-12,1.0,12,-66,14,29,D
3637,09.07.38,0,5G,-88,-15,-4.0,6,-67,2,4,D
3644,09.07.46,0,5G,-89,-15,-2.0,8,-68,2,1,D
3653,09.07.55,0,5G,-89,-16,3.0,8,-68,2,4,D
3654,09.07.56,0,5G,-89,-16,3.0,7,-66,2,4,D
3656,09.07.58,0,5G,-88,-16,-2.0,9,-67,2,4,D
3659,09.08.02,0,5G,-89,-15,2.0,10,-71,2,4,D
