,Unnamed: 0,Date,Day,Timestamp,Speed,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State,Rolling_avg
99,99,2019.11.23,Day1,14:45:37,23,5G,-103,-14,5.0,11,-85,22272,322,D,
100,100,2019.11.23,Day1,14:45:48,23,5G,-103,-10,1.0,11,-83,11,0,D,
101,101,2019.11.23,Day1,14:46:22,31,5G,-102,-11,0.0,14,-86,11977,213,D,
102,102,2019.11.23,Day1,14:46:23,31,5G,-102,-11,0.0,14,-86,9683,144,D,
103,103,2019.11.23,Day1,14:47:07,19,5G,-98,-13,1.0,7,-82,3281,67,D,
104,104,2019.11.23,Day1,14:47:08,19,5G,-98,-13,1.0,9,-80,25860,345,D,
105,105,2019.11.23,Day1,14:47:09,19,5G,-97,-15,0.0,10,-84,1991,26,D,
106,106,2019.11.23,Day1,14:47:26,19,5G,-97,-11,1.0,10,-79,15,27,D,
107,107,2019.11.23,Day1,14:47:54,12,5G,-95,-11,9.0,14,-77,9940,150,D,
108,108,2019.11.23,Day1,14:47:55,12,5G,-94,-11,5.0,14,-77,23377,294,D,
109,109,2019.11.23,Day1,14:48:19,13,5G,-105,-15,-2.0,6,-84,46,64,D,
110,110,2019.11.23,Day1,14:48:26,13,5G,-105,-11,1.0,10,-87,16,34,D,
111,111,2019.11.23,Day1,14:48:40,13,5G,-99,-10,1.0,12,-83,9558,129,D,
112,112,2019.11.23,Day1,14:48:41,13,5G,-99,-10,1.0,12,-86,21486,234,D,
113,113,2019.11.23,Day1,14:48:55,13,5G,-102,-12,-1.0,12,-86,16,24,D,
114,114,2019.11.23,Day1,14:48:56,13,5G,-102,-12,-1.0,12,-86,1111,511,D,
115,115,2019.11.23,Day1,14:48:57,13,5G,-102,-12,-3.0,12,-86,15144,575,D,
116,116,2019.11.23,Day1,14:48:58,13,5G,-102,-12,-3.0,12,-86,18358,589,D,
117,117,2019.11.23,Day1,14:48:59,13,5G,-102,-16,-3.0,12,-86,17267,467,D,
118,118,2019.11.23,Day1,14:49:00,13,5G,-102,-16,-3.0,12,-86,18750,529,D,
119,119,2019.11.23,Day1,14:49:01,13,5G,-102,-18,0.0,12,-86,13605,400,D,
