,Timestamp,Speed,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State
6419,09.57.30,0,5G,-81,-10,0.0,7,-,30380,126,D
6424,09.57.35,0,5G,-81,-12,-5.0,7,-,15,26,D
6426,09.57.37,0,5G,-82,-13,0.0,7,-,2,4,D
6428,09.57.39,0,5G,-85,-12,2.0,7,-,2,4,D
6430,09.57.41,0,5G,-86,-15,1.0,7,-,2,4,D
6439,09.57.51,0,5G,-78,-9,-2.0,12,-74,1,2,D
6446,09.57.59,0,5G,-79,-9,3.0,11,-72,2,4,D
6449,09.58.02,0,5G,-79,-9,-1.0,11,-72,2,4,D
6461,09.58.15,0,5G,-78,-10,0.0,10,-70,41544,157,D
6465,09.58.19,0,5G,-78,-9,-3.0,10,-70,2,4,D
6467,09.58.21,0,5G,-79,-9,-3.0,10,-70,2,4,D
6469,09.58.24,0,5G,-79,-10,1.0,10,-70,2,4,D
6480,09.58.35,0,5G,-79,-16,-2.0,9,-71,15,26,D
6485,09.58.41,0,5G,-79,-10,0.0,9,-71,2,4,D
6486,09.58.42,0,5G,-79,-10,-3.0,9,-71,2,4,D
6488,09.58.44,0,5G,-79,-10,-2.0,9,-71,2,4,D
6503,09.59.00,0,5G,-81,-9,2.0,10,-71,32521,140,D
6504,09.59.01,0,5G,-79,-11,-1.0,10,-71,2,4,D
6506,09.59.04,0,5G,-79,-9,2.0,10,-71,2,4,D
6508,09.59.06,0,5G,-80,-12,-4.0,15,-73,2,4,D
6517,09.59.15,0,5G,-79,-9,0.0,11,-71,11,1,D
6523,09.59.22,0,5G,-79,-10,-5.0,11,-71,2,2,D
6525,09.59.24,0,5G,-79,-10,2.0,11,-71,2,4,D
6527,09.59.26,0,5G,-79,-15,-2.0,11,-71,2,4,D
6535,09.59.35,0,5G,-79,-12,-8.0,14,-73,15,26,D
6543,09.59.43,0,5G,-79,-13,-1.0,11,-70,2,4,D
6545,09.59.46,0,5G,-79,-10,2.0,14,-72,22030,110,D
6547,09.59.48,0,5G,-79,-14,-1.0,14,-72,2,4,D
6564,10.00.06,0,5G,-79,-13,-3.0,10,-71,2,4,D
6566,10.00.08,0,5G,-79,-13,0.0,10,-71,3,5,D
6582,10.00.25,0,5G,-79,-11,-5.0,9,-72,2,4,D
6584,10.00.28,0,5G,-79,-10,3.0,9,-72,2,4,D
6586,10.00.30,0,5G,-79,-10,2.0,9,-72,2,4,D
6587,10.00.31,0,5G,-79,-10,2.0,9,-72,30006,100,D
6591,10.00.35,0,5G,-79,-10,-3.0,9,-72,15,26,D
6601,10.00.46,0,5G,-79,-10,1.0,10,-62,2,4,D
6603,10.00.48,0,5G,-79,-10,0.0,11,-72,2,4,D
6605,10.00.50,0,5G,-79,-15,-2.0,11,-72,2,4,D
6621,10.01.08,0,5G,-79,-9,-2.0,11,-72,2,4,D
6623,10.01.10,0,5G,-79,-15,-1.0,11,-72,2,4,D
6625,10.01.12,0,5G,-79,-10,-2.0,11,-72,2,4,D
6629,10.01.16,0,5G,-79,-9,2.0,11,-72,32464,121,D
6642,10.01.30,0,5G,-79,-13,-3.0,11,-72,2,4,D
6644,10.01.32,0,5G,-79,-10,-2.0,11,-72,2,4,D
6647,10.01.36,0,5G,-79,-9,1.0,10,-74,16,27,D
6655,10.01.44,0,5G,-78,-10,-2.0,9,-73,5,4,D
6656,10.01.45,0,5G,-79,-9,1.0,11,-71,1,1,D
6660,10.01.50,0,5G,-79,-17,0.0,11,-71,2,4,D
6662,10.01.52,0,5G,-79,-9,-3.0,11,-71,2,4,D
6664,10.01.54,0,5G,-79,-11,-2.0,11,-71,5,8,D
6670,10.02.00,0,5G,-79,-13,1.0,12,-73,28,142,D
6671,10.02.01,0,5G,-79,-13,1.0,12,-73,24531,103,D
6680,10.02.11,0,5G,-80,-11,1.0,12,-72,1,3,D
6681,10.02.12,0,5G,-80,-11,1.0,12,-72,65,34,D
6683,10.02.14,0,5G,-80,-11,-3.0,12,-72,2,4,D
6691,10.02.23,0,5G,-80,-9,0.0,12,-72,2,6,D
6693,10.02.25,0,5G,-80,-10,3.0,12,-72,28,34,D
6694,10.02.26,0,5G,-80,-13,-2.0,12,-72,24,109,D
6697,10.02.29,0,5G,-80,-10,-3.0,12,-72,2,4,D
6703,10.02.36,0,5G,-79,-12,-1.0,12,-72,26,44,D
6711,10.02.44,0,5G,-79,-16,-1.0,10,-70,9,20,D
6713,10.02.47,0,5G,-79,-10,1.0,10,-70,2477,16,D
6714,10.02.48,0,5G,-79,-11,-8.0,10,-70,26568,97,D
6715,10.02.49,0,5G,-79,-11,-8.0,10,-70,2,4,D
6717,10.02.51,0,5G,-79,-13,2.0,10,-70,2,4,D
6734,10.03.09,0,5G,-79,-13,1.0,12,-71,2,4,D
6736,10.03.11,0,5G,-79,-12,-4.0,12,-71,2,4,D
6742,10.03.18,0,5G,-79,-13,-2.0,12,-71,4,3,D
6744,10.03.20,0,5G,-79,-11,1.0,12,-71,1,1,D
6751,10.03.27,0,5G,-80,-13,1.0,12,-71,15,0,D
6752,10.03.28,0,5G,-79,-12,-3.0,12,-71,2,4,D
6754,10.03.31,0,5G,-80,-12,0.0,12,-71,2,4,D
6756,10.03.33,0,5G,-80,-11,-2.0,12,-71,2,4,D
6757,10.03.33,0,5G,-80,-11,-2.0,12,-71,2,4,VD
6764,10.03.41,0,HSPA+,-55,-2,-,-,-,5,5,VD
6765,10.03.42,0,HSPA+,-55,-2,-,-,-,8,4,VD
6766,10.03.43,0,HSPA+,-55,-2,-,-,-,28,43,VD
6772,10.03.50,0,HSPA+,-55,-2,-,-,-,2,4,VD
6774,10.03.52,0,HSPA+,-57,-2,-,-,-,2,4,VD
6791,10.04.10,0,HSPA+,-55,-2,-,-,-,6,21,VD
6792,10.04.11,0,HSPA+,-55,-2,-,-,-,15,0,VD
6793,10.04.12,0,HSPA+,-55,-2,-,-,-,2,4,VD
6795,10.04.14,0,HSPA+,-57,-2,-,-,-,2,4,VD
6798,10.04.18,0,HSPA+,-55,-2,-,-,-,1,2,VD
6805,10.04.25,0,HSPA+,-55,-2,-,-,-,11,0,VD
6811,10.04.32,0,HSPA+,-55,-2,-,-,-,2,4,VD
6813,10.04.34,0,HSPA+,-55,-2,-,-,-,2,4,VD
6815,10.04.36,0,HSPA+,-55,-2,-,-,-,19,6,VD
6831,10.04.53,0,HSPA+,-57,-2,-,-,-,2,4,VD
6833,10.04.55,0,HSPA+,-55,-2,-,-,-,2,4,VD
6834,10.04.56,0,HSPA+,-57,-2,-,-,-,2,4,VD
6841,10.05.03,0,HSPA+,-57,-2,-,-,-,6,68,D
6842,10.05.04,0,LTE,-80,-11,-2.0,8,-,11,11,D
6843,10.05.05,0,LTE,-81,-10,-1.0,11,-,41,64,D
6845,10.05.07,0,5G,-80,-11,-1.0,11,-64,2,4,D
6847,10.05.09,0,5G,-78,-11,-4.0,15,-70,2,4,D
6848,10.05.11,0,5G,-78,-11,-4.0,15,-70,2,4,D
6850,10.05.13,0,5G,-79,-10,-2.0,15,-70,10733,186,D
6851,10.05.14,0,5G,-79,-11,3.0,15,-70,17120,139,D
6864,10.05.28,0,5G,-79,-9,-1.0,14,-72,2,4,D
6866,10.05.30,0,5G,-80,-11,0.0,14,-72,2,4,D
6868,10.05.32,0,5G,-79,-10,-5.0,14,-72,2,4,D
6871,10.05.35,0,5G,-79,-12,-5.0,14,-72,15,26,D
6884,10.05.49,0,5G,-79,-10,-4.0,15,-72,2,4,D
6886,10.05.51,0,5G,-80,-10,-3.0,15,-72,2,4,D
6887,10.05.53,0,5G,-79,-10,2.0,15,-72,2,4,D
6893,10.05.59,0,5G,-79,-10,0.0,15,-72,33865,257,D
6903,10.06.10,0,5G,-80,-10,-2.0,15,-70,18,52,D
6905,10.06.12,0,5G,-79,-9,1.0,14,-73,17,30,D
6907,10.06.14,0,5G,-80,-10,-3.0,14,-73,2,4,D
6923,10.06.31,0,5G,-80,-12,-2.0,15,-71,2,4,D
6925,10.06.33,0,5G,-79,-10,2.0,15,-71,2,4,D
6927,10.06.36,0,5G,-82,-12,-3.0,15,-71,15,26,D
6936,10.06.45,0,5G,-80,-11,-2.0,15,-71,32183,228,D
6942,10.06.52,0,5G,-79,-11,-1.0,15,-71,2,4,D
6944,10.06.54,0,5G,-80,-9,-7.0,15,-71,2,4,D
6946,10.06.56,0,5G,-79,-10,-3.0,15,-71,2,4,D
6959,10.07.10,0,5G,-77,-11,3.0,13,-71,15,25,D
6962,10.07.13,0,5G,-79,-12,1.0,13,-71,2,4,D
6964,10.07.16,0,5G,-79,-12,1.0,13,-71,2,4,D
6965,10.07.17,0,5G,-79,-13,-5.0,13,-71,2,4,D
6978,10.07.31,0,5G,-80,-12,-2.0,9,-70,31709,204,D
6981,10.07.34,0,5G,-80,-12,-1.0,9,-70,2,4,D
6983,10.07.36,0,5G,-79,-11,-1.0,9,-70,18,31,D
6985,10.07.38,0,5G,-79,-12,-5.0,9,-70,2,4,D
7001,10.07.56,0,5G,-78,-13,-1.0,13,-70,2,4,D
7002,10.07.57,0,5G,-78,-13,-1.0,13,-70,2,4,D
7004,10.07.59,0,5G,-79,-13,-1.0,13,-70,2,4,D
7020,10.08.16,0,5G,-82,-15,-5.0,14,-71,22207,137,D
7021,10.08.17,0,5G,-81,-14,-2.0,14,-71,1609,5,D
7022,10.08.18,0,5G,-81,-14,-2.0,14,-71,2,4,D
7024,10.08.20,0,5G,-81,-14,-3.0,14,-71,2,4,D
7038,10.08.36,0,5G,-80,-17,0.0,14,-72,15,26,D
7041,10.08.39,0,5G,-80,-11,-8.0,14,-72,2,4,D
7043,10.08.41,0,5G,-81,-12,-1.0,14,-72,2,4,D
7059,10.08.58,0,5G,-81,-15,-5.0,14,-71,2,4,D
7061,10.09.00,0,5G,-80,-19,-1.0,14,-71,2,4,D
7062,10.09.01,0,5G,-80,-19,-1.0,14,-71,6926,41,D
7063,10.09.02,0,5G,-79,-14,0.0,14,-71,19138,87,D
7064,10.09.04,0,5G,-79,-14,0.0,14,-71,2,2,D
7067,10.09.07,0,5G,-79,-15,-2.0,14,-71,1,0,D
7080,10.09.21,0,5G,-80,-17,-5.0,13,-71,2,4,D
7082,10.09.23,0,5G,-80,-17,-3.0,13,-71,2,4,D
7083,10.09.24,0,5G,-80,-15,-4.0,13,-71,78,14,D
7091,10.09.33,0,5G,-80,-17,-2.0,13,-71,11,1,D
7094,10.09.36,0,5G,-80,-18,0.0,13,-71,16,26,D
7098,10.09.40,0,5G,-80,-18,-4.0,13,-71,2,4,D
7100,10.09.42,0,5G,-80,-19,4.0,13,-71,2,4,D
7102,10.09.45,0,5G,-80,-16,-4.0,13,-71,2,4,D
7105,10.09.48,0,5G,-80,-17,5.0,13,-71,32766,147,D
7117,10.10.01,0,5G,-80,-12,0.0,12,-71,2,4,D
7119,10.10.03,0,5G,-80,-14,2.0,12,-71,2,4,D
7121,10.10.05,0,5G,-80,-12,0.0,12,-71,2,4,D
7137,10.10.22,0,5G,-80,-11,1.0,9,-71,2,4,D
7139,10.10.24,0,5G,-80,-11,-2.0,9,-71,2,4,D
7141,10.10.27,0,5G,-80,-14,3.0,9,-71,2,4,D
7147,10.10.33,0,5G,-80,-11,2.0,9,-71,34802,174,D
7150,10.10.36,0,5G,-79,-11,0.0,9,-71,15,0,D
7156,10.10.43,0,5G,-79,-9,1.0,9,-71,2,4,D
7158,10.10.45,0,5G,-80,-10,1.0,15,-69,2,4,D
7160,10.10.47,0,5G,-80,-13,0.0,15,-69,2,4,D
7173,10.11.01,0,5G,-80,-12,-2.0,14,-71,1,1,D
7176,10.11.04,0,5G,-80,-10,2.0,10,-73,2,4,D
7178,10.11.07,0,5G,-80,-15,1.0,10,-73,2,4,D
7180,10.11.09,0,5G,-80,-11,1.0,10,-73,2,4,D
7183,10.11.12,0,5G,-80,-12,-6.0,13,-72,15,24,D
7184,10.11.13,0,5G,-80,-12,-6.0,13,-72,77,708,D
7185,10.11.14,0,5G,-80,-10,-4.0,13,-72,174,35,D
7186,10.11.15,0,5G,-80,-10,-4.0,13,-72,36507,984,D
7187,10.11.16,0,5G,-80,-12,-5.0,13,-72,18439,518,D
