,Date,Day,Timestamp,Speed,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State,Rolling_avg
288,2019.12.16,,13.08.58,0,5G,-98,-11,3.0,13,-84,15,27,D,
307,2019.12.16,,13.09.19,0,5G,-100,-16,-5.0,13,-84,34281,139,D,
318,2019.12.16,,13.09.30,0,5G,-98,-10,5.0,13,-84,258,116,D,
323,2019.12.16,,13.09.36,0,5G,-99,-12,8.0,13,-84,55,18,D,
344,2019.12.16,,13.09.59,0,5G,-98,-11,7.0,9,-110,16,27,D,
349,2019.12.16,,13.10.04,0,5G,-98,-12,4.0,9,-110,24500,115,D,
391,2019.12.16,,13.10.49,0,5G,-98,-13,1.0,7,-84,36039,182,D,
399,2019.12.16,,13.10.58,0,5G,-98,-13,2.0,11,-86,16,27,D,
402,2019.12.16,,13.11.01,0,5G,-98,-14,0.0,11,-84,60,44,D,
433,2019.12.16,,13.11.35,0,5G,-98,-15,3.0,9,-84,31998,117,D,
455,2019.12.16,,13.11.59,0,5G,-99,-13,0.0,10,-84,17,31,D,
475,2019.12.16,,13.12.20,0,5G,-98,-11,-1.0,10,-84,34787,131,D,
497,2019.12.16,,13.12.44,0,5G,-99,-14,3.0,10,-110,11,1,D,
510,2019.12.16,,13.12.58,0,5G,-98,-15,3.0,12,-84,15,27,D,
517,2019.12.16,,13.13.06,0,5G,-98,-12,0.0,12,-110,5542,41,D,
518,2019.12.16,,13.13.07,0,5G,-98,-12,-3.0,12,-110,28928,180,D,
560,2019.12.16,,13.13.52,0,5G,-97,-12,-1.0,12,-83,34741,167,D,
602,2019.12.16,,13.14.38,0,5G,-97,-12,6.0,14,-83,32394,147,D,
621,2019.12.16,,13.14.59,0,5G,-98,-13,1.0,14,-83,15,27,D,
644,2019.12.16,,13.15.24,0,5G,-98,-11,0.0,12,-83,32988,145,D,
676,2019.12.16,,13.15.58,0,5G,-98,-11,3.0,12,-85,15,27,D,
685,2019.12.16,,13.16.08,0,5G,-97,-12,-2.0,14,-83,12185,85,D,
728,2019.12.16,,13.16.55,0,5G,-97,-14,5.0,14,-85,1515,68,D,
731,2019.12.16,,13.16.58,0,5G,-97,-11,8.0,14,-85,209,41,D,
732,2019.12.16,,13.16.59,0,5G,-97,-12,3.0,14,-85,11,22,D,
734,2019.12.16,,13.17.01,0,5G,-97,-10,0.0,14,-85,17,1,D,
735,2019.12.16,,13.17.02,0,5G,-97,-10,0.0,14,-85,46,14,D,
736,2019.12.16,,13.17.03,0,5G,-98,-11,7.0,14,-85,136,11,D,
737,2019.12.16,,13.17.05,0,5G,-98,-11,7.0,14,-85,144,9,D,
738,2019.12.16,,13.17.06,0,5G,-98,-15,3.0,8,-110,44,3,D,
739,2019.12.16,,13.17.07,0,5G,-98,-15,3.0,8,-110,23,2,D,
740,2019.12.16,,13.17.08,0,5G,-98,-13,0.0,8,-110,112,17,D,
741,2019.12.16,,13.17.09,0,5G,-98,-13,0.0,9,-85,55,4,D,
742,2019.12.16,,13.17.10,0,5G,-98,-13,3.0,9,-85,28,3,D,
743,2019.12.16,,13.17.11,0,5G,-98,-13,3.0,9,-85,258,33,D,
744,2019.12.16,,13.17.12,0,5G,-98,-13,9.0,9,-85,118,13,D,
749,2019.12.16,,13.17.18,0,5G,-99,-11,-8.0,13,-84,17,1,D,
751,2019.12.16,,13.17.20,0,5G,-98,-12,-2.0,9,-110,552,27,D,
752,2019.12.16,,13.17.21,0,5G,-99,-14,3.0,9,-110,20039,222,D,
755,2019.12.16,,13.17.24,0,5G,-98,-16,-2.0,8,-110,31533,302,D,
756,2019.12.16,,13.17.25,0,5G,-98,-14,-3.0,8,-110,1141,6,D,
759,2019.12.16,,13.17.28,0,5G,-98,-12,10.0,8,-110,15,15,D,
783,2019.12.16,,13.17.54,0,5G,-98,-15,3.0,10,-84,11,1,D,
787,2019.12.16,,13.17.59,0,5G,-98,-13,-4.0,10,-84,15,27,D,
797,2019.12.16,,13.18.10,0,5G,-98,-11,-3.0,11,-81,5574,110,D,
806,2019.12.16,,13.18.19,0,5G,-98,-15,3.0,12,-84,11,0,D,
817,2019.12.16,,13.18.31,0,5G,-98,-12,-1.0,11,-80,879,44,D,
818,2019.12.16,,13.18.32,0,5G,-98,-13,7.0,10,-85,8228,109,D,
819,2019.12.16,,13.18.34,0,5G,-98,-13,7.0,10,-85,22704,276,D,
820,2019.12.16,,13.18.35,0,5G,-98,-12,-5.0,10,-85,4601,66,D,
826,2019.12.16,,13.18.41,0,5G,-97,-10,7.0,11,-110,11,1,D,
842,2019.12.16,,13.18.58,0,5G,-98,-12,8.0,15,-81,17,32,D,
861,2019.12.16,,13.19.19,0,5G,-98,-14,3.0,12,-82,2643,58,D,
862,2019.12.16,,13.19.20,0,5G,-98,-13,-4.0,12,-85,16,1,D,
863,2019.12.16,,13.19.21,0,5G,-98,-13,-4.0,12,-85,14916,204,D,
864,2019.12.16,,13.19.22,0,5G,-98,-11,5.0,12,-85,18451,209,D,
897,2019.12.16,,13.19.58,0,5G,-99,-12,0.0,9,-81,15,27,D,
902,2019.12.16,,13.20.03,0,5G,-101,-12,1.0,14,-88,16611,212,D,
903,2019.12.16,,13.20.04,0,5G,-101,-12,1.0,15,-85,17329,175,D,
945,2019.12.16,,13.20.50,0,5G,-100,-11,1.0,12,-93,23888,212,D,
946,2019.12.16,,13.20.51,0,5G,-100,-12,-4.0,13,-91,4490,29,D,
950,2019.12.16,,13.20.55,0,5G,-100,-13,4.0,13,-94,16,30,D,
952,2019.12.16,,13.20.57,0,5G,-99,-12,5.0,13,-94,14,25,D,
953,2019.12.16,,13.20.58,0,5G,-99,-12,5.0,14,-90,14,26,D,
990,2019.12.16,,13.21.38,0,5G,-97,-16,0.0,12,-80,4920,97,D,
991,2019.12.16,,13.21.39,0,5G,-97,-16,0.0,12,-80,12015,221,D,
992,2019.12.16,,13.21.40,0,5G,-97,-15,1.0,12,-80,12907,227,D,
993,2019.12.16,,13.21.41,0,5G,-97,-15,1.0,12,-80,1900,26,D,
1009,2019.12.16,,13.21.59,0,5G,-98,-14,4.0,12,-80,15,27,D,
1021,2019.12.16,,13.22.11,0,5G,-96,-12,2.0,12,-80,14,6,D,
1034,2019.12.16,,13.22.26,0,5G,-97,-15,0.0,12,-80,1385,27,D,
1035,2019.12.16,,13.22.27,0,5G,-97,-15,0.0,12,-80,9204,164,D,
1036,2019.12.16,,13.22.28,0,5G,-97,-16,5.0,12,-80,13376,232,D,
1037,2019.12.16,,13.22.29,0,5G,-97,-16,5.0,12,-80,9587,176,D,
1059,2019.12.16,,13.22.53,0,5G,-96,-15,-3.0,12,-80,15,24,D,
1065,2019.12.16,,13.22.59,0,5G,-97,-12,0.0,12,-80,14,1,D,
1079,2019.12.16,,13.23.14,0,5G,-97,-13,-1.0,12,-80,3779,84,D,
1080,2019.12.16,,13.23.15,0,5G,-96,-16,1.0,12,-80,8863,155,D,
1081,2019.12.16,,13.23.16,0,5G,-96,-16,1.0,12,-80,17416,293,D,
1082,2019.12.16,,13.23.17,0,5G,-97,-16,-2.0,12,-80,1331,16,D,
1120,2019.12.16,,13.23.58,0,5G,-98,-13,-4.0,13,-81,18,32,D,
1123,2019.12.16,,13.24.02,0,5G,-98,-13,0.0,13,-81,4103,78,D,
1124,2019.12.16,,13.24.03,0,5G,-98,-17,-3.0,13,-81,11384,197,D,
1125,2019.12.16,,13.24.04,0,5G,-98,-17,-3.0,13,-81,13578,212,D,
1167,2019.12.16,,13.24.49,0,5G,-99,-17,-2.0,11,-92,22491,133,D,
1168,2019.12.16,,13.24.50,0,5G,-99,-16,1.0,11,-92,5912,29,D,
1176,2019.12.16,,13.24.59,0,5G,-98,-14,0.0,13,-92,15,27,D,
1209,2019.12.16,,13.25.35,0,5G,-98,-14,-3.0,12,-81,6586,116,D,
1210,2019.12.16,,13.25.36,0,5G,-98,-15,1.0,12,-81,13536,223,D,
1211,2019.12.16,,13.25.37,0,5G,-98,-15,1.0,12,-81,8578,152,D,
1231,2019.12.16,,13.25.59,0,5G,-96,-14,3.0,15,-79,16,33,D,
1253,2019.12.16,,13.26.22,0,5G,-97,-14,-2.0,8,-79,8700,162,D,
1254,2019.12.16,,13.26.24,0,5G,-97,-14,0.0,8,-79,11849,208,D,
1255,2019.12.16,,13.26.25,0,5G,-97,-14,0.0,13,-91,2297,131,D,
1256,2019.12.16,,13.26.26,0,5G,-96,-13,5.0,13,-91,9052,133,D,
1286,2019.12.16,,13.26.58,0,5G,-97,-14,-1.0,11,-80,15,27,D,
1293,2019.12.16,,13.27.06,0,5G,-97,-15,0.0,11,-80,83,19,D,
1298,2019.12.16,,13.27.11,0,5G,-97,-15,-1.0,11,-80,7674,137,D,
1299,2019.12.16,,13.27.12,0,5G,-97,-15,-1.0,11,-80,12300,227,D,
1300,2019.12.16,,13.27.13,0,5G,-97,-15,0.0,11,-80,7115,124,D,
1301,2019.12.16,,13.27.14,0,5G,-97,-15,0.0,11,-80,7867,135,D,
1305,2019.12.16,,13.27.19,0,5G,-98,-12,0.0,11,-80,11,0,D,
1342,2019.12.16,,13.27.59,0,5G,-98,-15,3.0,14,-80,15,27,D,
1343,2019.12.16,,13.28.00,0,5G,-98,-15,3.0,14,-80,10812,200,D,
1344,2019.12.16,,13.28.01,0,5G,-97,-16,2.0,14,-80,11743,204,D,
1345,2019.12.16,,13.28.02,0,5G,-97,-16,2.0,9,-82,5462,92,D,
1387,2019.12.16,,13.28.47,0,5G,-98,-14,-3.0,11,-81,5000,106,D,
1388,2019.12.16,,13.28.49,0,5G,-97,-14,-1.0,11,-81,7459,139,D,
1389,2019.12.16,,13.28.50,0,5G,-97,-14,-1.0,11,-81,12180,213,D,
1390,2019.12.16,,13.28.51,0,5G,-98,-17,-2.0,11,-81,12084,198,D,
1391,2019.12.16,,13.28.52,0,5G,-98,-17,-2.0,11,-81,5277,78,D,
1397,2019.12.16,,13.28.58,0,5G,-97,-14,1.0,11,-81,15,27,D,
1432,2019.12.16,,13.29.36,0,5G,-102,-13,-6.0,9,-85,33329,203,D,
1453,2019.12.16,,13.29.59,0,5G,-102,-16,-2.0,10,-86,15,27,D,
1474,2019.12.16,,13.30.21,0,5G,-103,-11,2.0,13,-90,7202,66,D,
1475,2019.12.16,,13.30.22,0,5G,-103,-11,2.0,13,-88,14452,80,D,
1495,2019.12.16,,13.30.44,0,5G,-98,-12,6.0,13,-82,15,24,D,
1497,2019.12.16,,13.30.46,0,5G,-101,-10,4.0,9,-86,14,26,D,
1509,2019.12.16,,13.30.59,0,5G,-102,-13,-2.0,9,-85,18,6,D,
1518,2019.12.16,,13.31.09,0,5G,-102,-11,5.0,11,-90,13257,116,D,
1519,2019.12.16,,13.31.10,0,5G,-102,-11,5.0,11,-90,19776,174,D,
1520,2019.12.16,,13.31.11,0,5G,-102,-17,0.0,11,-90,6960,24,D,
1553,2019.12.16,,13.31.47,0,5G,-103,-11,4.0,14,-89,32,15,D,
1559,2019.12.16,,13.31.53,0,5G,-103,-15,-3.0,13,-90,15,24,D,
1561,2019.12.16,,13.31.55,0,5G,-100,-12,-4.0,14,-86,18207,107,D,
1564,2019.12.16,,13.31.59,0,5G,-97,-10,2.0,10,-89,14,26,D,
1577,2019.12.16,,13.32.13,0,5G,-96,-11,2.0,11,-87,11,1,D,
1602,2019.12.16,,13.32.40,0,5G,-100,-10,7.0,9,-88,1096,18,D,
1603,2019.12.16,,13.32.41,0,5G,-100,-10,7.0,12,-110,26863,137,D,
1619,2019.12.16,,13.32.58,0,5G,-101,-15,-4.0,13,-84,15,27,D,
1644,2019.12.16,,13.33.25,0,5G,-101,-9,-1.0,12,-87,5123,36,D,
1645,2019.12.16,,13.33.27,0,5G,-101,-9,-1.0,10,-85,25113,129,D,
1675,2019.12.16,,13.33.59,0,5G,-101,-10,5.0,12,-88,56,45,D,
1676,2019.12.16,,13.34.00,0,5G,-101,-9,4.0,12,-88,39,57,D,
1686,2019.12.16,,13.34.11,0,5G,-100,-10,5.0,14,-90,9687,56,D,
1687,2019.12.16,,13.34.12,0,5G,-100,-10,5.0,14,-88,8347,30,D,
1699,2019.12.16,,13.34.25,0,5G,-100,-13,7.0,14,-83,21,5,D,
1700,2019.12.16,,13.34.26,0,5G,-99,-10,4.0,14,-83,14,0,D,
1729,2019.12.16,,13.34.58,0,5G,-101,-12,-5.0,15,-88,28004,139,D,
1730,2019.12.16,,13.34.59,0,5G,-101,-11,-3.0,15,-88,15,27,D,
1770,2019.12.16,,13.35.42,0,5G,-100,-16,-4.0,14,-87,11462,61,D,
1786,2019.12.16,,13.35.59,0,5G,-100,-11,3.0,14,-87,13,0,D,
1812,2019.12.16,,13.36.28,0,5G,-103,-12,5.0,11,-88,15,12,D,
