,Unnamed: 0,Date,Day,Day_Timeframe,Timestamp,Timeframe,Speed,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State
1637,1637,2019.12.06,Day5,,10:40:21,,0,5G,-102,-15,2.0,12,-110,291,2,D
1638,1638,2019.12.06,Day5,,10:41:06,,0,5G,-100,-11,10.0,12,-110,4839,84,D
1639,1639,2019.12.06,Day5,,10:41:07,,0,5G,-100,-11,10.0,12,-110,20798,239,D
1640,1640,2019.12.06,Day5,,10:41:13,,0,5G,-101,-13,-2.0,12,-110,13,0,D
1641,1641,2019.12.06,Day5,,10:41:37,,0,5G,-102,-10,14.0,12,-110,11,1,D
1642,1642,2019.12.06,Day5,,10:41:52,,0,5G,-101,-11,0.0,14,-84,14721,245,D
1643,1643,2019.12.06,Day5,,10:41:53,,0,5G,-100,-13,8.0,14,-84,3402,48,D
1644,1644,2019.12.06,Day5,,10:41:55,,0,5G,-101,-12,5.0,12,-87,46,4,D
1645,1645,2019.12.06,Day5,,10:41:56,,0,5G,-101,-12,5.0,13,-84,7349,140,D
1646,1646,2019.12.06,Day5,,10:41:58,,0,5G,-101,-14,1.0,13,-84,9026,160,D
1647,1647,2019.12.06,Day5,,10:42:13,,0,5G,-100,-11,7.0,15,-83,16,50,D
1648,1648,2019.12.06,Day5,,10:42:43,,0,5G,-100,-9,4.0,12,-87,33772,267,D
1649,1649,2019.12.06,Day5,,10:43:12,,0,5G,-101,-15,0.0,12,-84,16,26,D
1650,1650,2019.12.06,Day5,,10:43:29,,0,5G,-100,-12,8.0,8,-88,19683,149,D
1651,1651,2019.12.06,Day5,,10:43:30,,0,5G,-100,-12,8.0,8,-88,11175,66,D
1652,1652,2019.12.06,Day5,,10:44:16,,0,5G,-101,-11,6.0,10,-84,9147,149,D
1653,1653,2019.12.06,Day5,,10:44:17,,0,5G,-101,-11,6.0,10,-84,1428,24,D
1654,1654,2019.12.06,Day5,,10:44:20,,0,5G,-100,-10,5.0,14,-84,545,36,D
1655,1655,2019.12.06,Day5,,10:44:21,,0,5G,-101,-12,0.0,14,-84,4437,91,D
1656,1656,2019.12.06,Day5,,10:44:22,,0,5G,-101,-12,0.0,10,-82,6319,102,D
1657,1657,2019.12.06,Day5,,10:44:27,,0,5G,-101,-15,1.0,15,-86,2324,60,D
1658,1658,2019.12.06,Day5,,10:44:37,,0,5G,-102,-14,4.0,15,-110,331,17,D
1659,1659,2019.12.06,Day5,,10:44:38,,0,5G,-103,-13,-5.0,10,-87,11455,120,D
1660,1660,2019.12.06,Day5,,10:44:39,,0,5G,-103,-13,-5.0,10,-87,7330,65,D
1661,1661,2019.12.06,Day5,,10:44:45,,0,5G,-103,-15,7.0,10,-87,91,6,D
1662,1662,2019.12.06,Day5,,10:44:46,,0,5G,-103,-15,7.0,10,-87,11989,103,D
1663,1663,2019.12.06,Day5,,10:45:13,,0,5G,-103,-14,1.0,9,-87,15,26,D
1664,1664,2019.12.06,Day5,,10:45:30,,0,5G,-101,-13,8.0,9,-87,10267,83,D
1665,1665,2019.12.06,Day5,,10:45:31,,0,5G,-101,-13,8.0,9,-87,21366,133,D
1666,1666,2019.12.06,Day5,,10:46:12,,0,5G,-101,-12,2.0,14,-88,15,26,D
1667,1667,2019.12.06,Day5,,10:46:16,,0,5G,-101,-13,0.0,14,-88,430,20,D
1668,1668,2019.12.06,Day5,,10:46:17,,0,5G,-101,-13,0.0,14,-88,32404,219,D
1669,1669,2019.12.06,Day5,,10:46:33,,0,5G,-102,-13,7.0,15,-85,11,1,D
1670,1670,2019.12.06,Day5,,10:47:02,,0,5G,-101,-13,2.0,11,-110,1118,24,D
1671,1671,2019.12.06,Day5,,10:47:03,,0,5G,-101,-13,6.0,11,-110,20151,210,D
1672,1672,2019.12.06,Day5,,10:47:13,,0,5G,-101,-11,7.0,11,-110,15,26,D
1673,1673,2019.12.06,Day5,,10:47:49,,0,5G,-101,-12,11.0,14,-110,5286,85,D
1674,1674,2019.12.06,Day5,,10:47:50,,0,5G,-101,-12,11.0,10,-84,5124,110,D
1675,1675,2019.12.06,Day5,,10:47:51,,0,5G,-101,-11,-2.0,10,-84,11,14,D
1676,1676,2019.12.06,Day5,,10:47:52,,0,5G,-101,-11,-2.0,10,-84,13612,236,D
1677,1677,2019.12.06,Day5,,10:47:53,,0,5G,-101,-14,5.0,10,-84,14515,208,D
1678,1678,2019.12.06,Day5,,10:47:54,,0,5G,-101,-14,5.0,10,-84,5509,85,D
1679,1679,2019.12.06,Day5,,10:48:17,,0,5G,-104,-10,-4.0,14,-110,15,25,D
1680,1680,2019.12.06,Day5,,10:48:38,,0,5G,-100,-11,1.0,15,-88,25931,167,D
1681,1681,2019.12.06,Day5,,10:48:40,,0,5G,-100,-11,1.0,15,-88,3933,14,D
1682,1682,2019.12.06,Day5,,10:49:05,,0,5G,-102,-12,4.0,15,-85,29,29,D
1683,1683,2019.12.06,Day5,,10:49:13,,0,5G,-101,-11,-8.0,15,-84,15,36,D
1684,1684,2019.12.06,Day5,,10:49:24,,0,5G,-103,-12,9.0,14,-86,22058,132,D
1685,1685,2019.12.06,Day5,,10:50:09,,0,LTE,-97,-11,6.0,15,-110,2413,70,D
1686,1686,2019.12.06,Day5,,10:50:10,,0,LTE,-97,-11,6.0,15,-110,11767,159,D
1687,1687,2019.12.06,Day5,,10:50:11,,0,LTE,-97,-12,6.0,9,-83,15368,203,D
1688,1688,2019.12.06,Day5,,10:50:12,,0,LTE,-97,-12,6.0,9,-83,1275,38,D
1689,1689,2019.12.06,Day5,,10:50:49,,0,5G,-100,-12,10.0,13,-110,204,72,D
1690,1690,2019.12.06,Day5,,10:50:50,,0,5G,-101,-11,1.0,13,-110,66,13,D
1691,1691,2019.12.06,Day5,,10:50:57,,0,5G,-101,-13,-2.0,13,-110,32625,177,D
1692,1692,2019.12.06,Day5,,10:50:59,,0,5G,-101,-11,2.0,12,-110,52,15,D
1693,1693,2019.12.06,Day5,,10:51:00,,0,5G,-101,-11,2.0,12,-110,117,162,D
1694,1694,2019.12.06,Day5,,10:51:13,,0,5G,-101,-10,9.0,11,-110,15,15,D
1695,1695,2019.12.06,Day5,,10:51:41,,0,5G,-100,-10,4.0,14,-87,3557,38,D
1696,1696,2019.12.06,Day5,,10:51:43,,0,5G,-100,-10,10.0,14,-87,23408,117,D
1697,1697,2019.12.06,Day5,,10:51:45,,0,5G,-100,-10,8.0,14,-87,11,1,D
1698,1698,2019.12.06,Day5,,10:51:53,,0,5G,-100,-13,5.0,14,-87,56,42,D
1699,1699,2019.12.06,Day5,,10:52:13,,0,5G,-101,-11,5.0,13,-110,15,26,D
1700,1700,2019.12.06,Day5,,10:52:27,,0,5G,-101,-10,8.0,9,-110,11154,70,D
1701,1701,2019.12.06,Day5,,10:52:28,,0,5G,-101,-14,10.0,9,-110,17266,69,D
1702,1702,2019.12.06,Day5,,10:53:12,,0,5G,-100,-15,8.0,12,-88,17344,119,D
1703,1703,2019.12.06,Day5,,10:53:13,,0,5G,-101,-11,-1.0,12,-88,12779,49,D
1704,1704,2019.12.06,Day5,,10:53:58,,0,5G,-101,-10,5.0,12,-87,22155,106,D
1705,1705,2019.12.06,Day5,,10:54:13,,0,5G,-101,-16,7.0,12,-87,15,26,D
1706,1706,2019.12.06,Day5,,10:54:43,,0,5G,-99,-10,6.0,12,-89,33968,168,D
1707,1707,2019.12.06,Day5,,10:54:52,,0,5G,-101,-14,6.0,12,-87,47,20,D
1708,1708,2019.12.06,Day5,,10:55:01,,0,5G,-100,-12,10.0,12,-87,79,12,D
1709,1709,2019.12.06,Day5,,10:55:13,,0,5G,-99,-8,13.0,14,-88,17,30,D
1710,1710,2019.12.06,Day5,,10:55:18,,0,5G,-100,-13,-1.0,13,-86,26,14,D
1711,1711,2019.12.06,Day5,,10:55:29,,0,5G,-99,-14,8.0,12,-86,34591,162,D
1712,1712,2019.12.06,Day5,,10:56:13,,0,5G,-100,-14,-1.0,14,-83,16,30,D
1713,1713,2019.12.06,Day5,,10:56:15,,0,5G,-99,-13,2.0,14,-82,575,25,D
1714,1714,2019.12.06,Day5,,10:56:17,,0,5G,-99,-13,2.0,13,-84,14516,235,D
1715,1715,2019.12.06,Day5,,10:56:18,,0,5G,-101,-18,0.0,13,-84,15996,254,D
1716,1716,2019.12.06,Day5,,10:56:19,,0,5G,-101,-18,0.0,13,-84,1764,25,D
1717,1717,2019.12.06,Day5,,10:57:03,,0,5G,-100,-13,-2.0,14,-83,9959,182,D
1718,1718,2019.12.06,Day5,,10:57:04,,0,5G,-100,-13,-2.0,15,-88,22259,157,D
1719,1719,2019.12.06,Day5,,10:57:13,,0,5G,-100,-9,9.0,15,-88,14,26,D
1720,1720,2019.12.06,Day5,,10:57:50,,0,5G,-100,-12,0.0,15,-83,14636,236,D
1721,1721,2019.12.06,Day5,,10:57:51,,0,5G,-102,-13,7.0,14,-85,18365,233,D
1722,1722,2019.12.06,Day5,,10:58:13,,0,5G,-100,-14,-1.0,7,-110,16,15,D
1723,1723,2019.12.06,Day5,,10:58:37,,0,5G,-100,-11,2.0,12,-88,10873,180,D
1724,1724,2019.12.06,Day5,,10:58:38,,0,5G,-101,-17,-1.0,8,-84,9143,141,D
1725,1725,2019.12.06,Day5,,10:58:39,,0,5G,-101,-17,-1.0,9,-89,2046,139,D
1726,1726,2019.12.06,Day5,,10:58:40,,0,5G,-100,-11,11.0,9,-89,521,27,D
1727,1727,2019.12.06,Day5,,10:58:41,,0,5G,-100,-11,11.0,9,-89,8500,107,D
1728,1728,2019.12.06,Day5,,10:58:43,,0,5G,-101,-14,2.0,9,-89,50,0,D
1729,1729,2019.12.06,Day5,,10:59:13,,0,5G,-101,-11,-2.0,14,-110,15,26,D
1730,1730,2019.12.06,Day5,,10:59:26,,0,5G,-101,-11,3.0,14,-110,10151,90,D
1731,1731,2019.12.06,Day5,,10:59:27,,0,5G,-101,-11,3.0,14,-110,8397,50,D
1732,1732,2019.12.06,Day5,,10:59:53,,0,5G,-102,-11,8.0,11,-88,11,1,D
1733,1733,2019.12.06,Day5,,11:00:11,,0,5G,-101,-11,8.0,11,-83,8238,158,D
1734,1734,2019.12.06,Day5,,11:00:12,,0,5G,-101,-11,8.0,11,-83,5874,109,D
1735,1735,2019.12.06,Day5,,11:00:57,,0,5G,-99,-10,0.0,11,-89,19432,141,D
1736,1736,2019.12.06,Day5,,11:01:13,,0,5G,-100,-11,-1.0,11,-89,51,40,D
1737,1737,2019.12.06,Day5,,11:01:42,,0,5G,-99,-10,10.0,12,-82,11485,178,D
1738,1738,2019.12.06,Day5,,11:02:13,,0,5G,-102,-13,-3.0,12,-86,16,31,D
1739,1739,2019.12.06,Day5,,11:02:29,,0,5G,-100,-12,8.0,15,-89,3447,68,D
1740,1740,2019.12.06,Day5,,11:02:51,,0,5G,-101,-11,6.0,14,-88,183,75,D
1741,1741,2019.12.06,Day5,,11:03:13,,0,5G,-100,-11,7.0,15,-83,15,56,D
1742,1742,2019.12.06,Day5,,11:03:14,,0,5G,-100,-11,7.0,14,-86,875,20,D
1743,1743,2019.12.06,Day5,,11:03:56,,0,5G,-101,-11,-3.0,14,-88,1118,485,D
1744,1744,2019.12.06,Day5,,11:03:57,,0,5G,-101,-13,10.0,14,-88,19242,483,D
1745,1745,2019.12.06,Day5,,11:03:58,,0,5G,-101,-13,10.0,14,-88,33887,626,D
1746,1746,2019.12.06,Day5,,11:03:59,,0,5G,-102,-16,5.0,15,-110,39022,632,D
1747,1747,2019.12.06,Day5,,11:04:00,,0,5G,-102,-16,5.0,15,-110,32090,506,D
1748,1748,2019.12.06,Day5,,11:04:01,,0,5G,-101,-17,4.0,15,-110,36917,190,D
1749,1749,2019.12.06,Day5,,11:04:02,,0,5G,-101,-17,4.0,15,-110,31466,274,D
1750,1750,2019.12.06,Day5,,11:04:03,,0,5G,-101,-17,1.0,15,-110,32540,242,D
1751,1751,2019.12.06,Day5,,11:04:04,,0,5G,-101,-17,1.0,15,-110,8730,50,D
1752,1752,2019.12.06,Day5,,11:04:50,,0,5G,-100,-13,1.0,10,-87,30585,245,D
1753,1753,2019.12.06,Day5,,11:04:56,,0,5G,-100,-11,-2.0,10,-87,16,27,D
1754,1754,2019.12.06,Day5,,11:05:16,,0,5G,-101,-11,3.0,11,-85,16,40,D
1755,1755,2019.12.06,Day5,,11:05:35,,0,5G,-98,-9,9.0,8,-81,13763,203,D
1756,1756,2019.12.06,Day5,,11:05:36,,0,5G,-99,-11,4.0,12,-83,21070,306,D
1757,1757,2019.12.06,Day5,,11:05:56,,0,5G,-99,-10,10.0,13,-83,15,26,D
1758,1758,2019.12.06,Day5,,11:06:22,,0,5G,-99,-12,7.0,14,-82,2918,51,D
1759,1759,2019.12.06,Day5,,11:06:23,,0,5G,-99,-12,7.0,13,-88,5320,74,D
1760,1760,2019.12.06,Day5,,11:06:24,,0,5G,-99,-11,0.0,13,-88,20619,172,D
1761,1761,2019.12.06,Day5,,11:06:37,,0,5G,-100,-10,10.0,12,-83,13,0,D
1762,1762,2019.12.06,Day5,,11:06:56,,0,5G,-99,-10,11.0,8,-110,15,26,D
1763,1763,2019.12.06,Day5,,11:07:09,,0,5G,-100,-11,-1.0,14,-83,14914,249,D
1764,1764,2019.12.06,Day5,,11:07:10,,0,5G,-100,-11,-1.0,14,-83,15168,234,D
1765,1765,2019.12.06,Day5,,11:07:56,,0,5G,-100,-12,6.0,13,-89,29481,242,D
1766,1766,2019.12.06,Day5,,11:08:41,,0,5G,-100,-10,-2.0,14,-87,8921,72,D
1767,1767,2019.12.06,Day5,,11:08:42,,0,5G,-100,-11,0.0,12,-85,19669,120,D
1768,1768,2019.12.06,Day5,,11:08:56,,0,5G,-101,-11,9.0,12,-87,15,26,D
1769,1769,2019.12.06,Day5,,11:09:08,,0,5G,-101,-11,-2.0,9,-85,11,1,D
1770,1770,2019.12.06,Day5,,11:09:29,,0,5G,-101,-13,9.0,11,-86,4370,87,D
1771,1771,2019.12.06,Day5,,11:09:30,,0,5G,-103,-13,-3.0,15,-110,4153,60,D
1772,1772,2019.12.06,Day5,,11:09:31,,0,5G,-103,-13,-3.0,15,-110,519,29,D
1773,1773,2019.12.06,Day5,,11:09:32,,0,5G,-103,-13,3.0,15,-110,5992,115,D
1774,1774,2019.12.06,Day5,,11:09:33,,0,5G,-103,-13,3.0,15,-110,14117,214,D
1775,1775,2019.12.06,Day5,,11:09:34,,0,5G,-102,-11,8.0,15,-110,4424,67,D
1776,1776,2019.12.06,Day5,,11:09:56,,0,5G,-102,-15,-1.0,15,-110,15,26,D
1777,1777,2019.12.06,Day5,,11:10:19,,0,5G,-100,-14,6.0,11,-87,36282,265,D
1778,1778,2019.12.06,Day5,,11:10:20,,0,5G,-101,-18,0.0,11,-87,4126,20,D
1779,1779,2019.12.06,Day5,,11:10:57,,0,5G,-101,-17,-1.0,12,-84,17,40,D
1780,1780,2019.12.06,Day5,,11:11:04,,0,5G,-102,-18,-3.0,11,-85,3284,61,D
1781,1781,2019.12.06,Day5,,11:11:09,,0,5G,-102,-14,1.0,11,-84,11,0,D
1782,1782,2019.12.06,Day5,,11:11:17,,0,5G,-99,-15,-1.0,12,-82,2772,81,D
1783,1783,2019.12.06,Day5,,11:11:18,,0,5G,-99,-13,-2.0,11,-87,11411,120,D
1784,1784,2019.12.06,Day5,,11:11:19,,0,5G,-99,-13,-2.0,11,-87,12929,99,D
1785,1785,2019.12.06,Day5,,11:11:56,,0,5G,-101,-14,4.0,14,-85,15,26,D
1786,1786,2019.12.06,Day5,,11:12:05,,0,5G,-101,-12,-2.0,11,-88,5273,107,D
1787,1787,2019.12.06,Day5,,11:12:06,,0,5G,-101,-16,-2.0,11,-83,22124,357,D
1788,1788,2019.12.06,Day5,,11:12:07,,0,5G,-101,-16,-2.0,11,-83,3658,52,D
1789,1789,2019.12.06,Day5,,11:12:51,,0,5G,-100,-12,1.0,14,-110,12248,200,D
1790,1790,2019.12.06,Day5,,11:12:53,,0,5G,-100,-12,1.0,12,-89,1537,87,D
1791,1791,2019.12.06,Day5,,11:12:54,,0,5G,-100,-14,9.0,14,-87,20172,173,D
1792,1792,2019.12.06,Day5,,11:12:56,,0,5G,-100,-11,9.0,14,-87,15,26,D
1793,1793,2019.12.06,Day5,,11:13:39,,0,5G,-101,-12,-2.0,9,-82,13830,214,D
1794,1794,2019.12.06,Day5,,11:13:40,,0,5G,-101,-12,-2.0,9,-82,18683,272,D
1795,1795,2019.12.06,Day5,,11:13:57,,0,5G,-100,-11,-1.0,14,-84,15,25,D
1796,1796,2019.12.06,Day5,,11:14:00,,0,5G,-102,-11,10.0,14,-84,37,8,D
1797,1797,2019.12.06,Day5,,11:14:20,,0,5G,-101,-15,-3.0,11,-87,11,1,D
1798,1798,2019.12.06,Day5,,11:14:26,,0,5G,-102,-18,-4.0,11,-87,34581,222,D
1799,1799,2019.12.06,Day5,,11:14:56,,0,5G,-100,-10,11.0,14,-87,15,26,D
1800,1800,2019.12.06,Day5,,11:15:00,,0,5G,-102,-10,-3.0,14,-87,60,12,D
1801,1801,2019.12.06,Day5,,11:15:01,,0,5G,-102,-15,4.0,14,-87,17,1,D
1802,1802,2019.12.06,Day5,,11:15:11,,0,5G,-103,-16,-1.0,14,-110,30154,189,D
1803,1803,2019.12.06,Day5,,11:15:24,,0,5G,-102,-12,6.0,14,-84,46,30,D
1804,1804,2019.12.06,Day5,,11:15:57,,0,5G,-99,-9,11.0,14,-110,27144,154,D
1805,1805,2019.12.06,Day5,,11:16:14,,0,5G,-101,-11,2.0,12,-86,64,19,D
1806,1806,2019.12.06,Day5,,11:16:42,,0,5G,-101,-10,-1.0,12,-87,23344,135,D
1807,1807,2019.12.06,Day5,,11:16:43,,0,5G,-101,-10,5.0,12,-87,10781,41,D
1808,1808,2019.12.06,Day5,,11:16:56,,0,5G,-103,-10,5.0,12,-110,15,26,D
1809,1809,2019.12.06,Day5,,11:17:27,,0,5G,-103,-12,8.0,11,-86,11512,178,D
1810,1810,2019.12.06,Day5,,11:17:28,,0,5G,-103,-12,8.0,11,-86,13898,202,D
1811,1811,2019.12.06,Day5,,11:17:57,,0,5G,-103,-12,0.0,12,-86,18,31,D
1812,1812,2019.12.06,Day5,,11:18:15,,0,5G,-103,-17,-2.0,9,-87,3822,69,D
1813,1813,2019.12.06,Day5,,11:18:16,,0,5G,-103,-17,-2.0,11,-85,14974,268,D
1814,1814,2019.12.06,Day5,,11:18:17,,0,5G,-104,-14,-3.0,15,-88,2253,120,D
1815,1815,2019.12.06,Day5,,11:18:18,,0,5G,-104,-14,-3.0,15,-88,5595,54,D
1816,1816,2019.12.06,Day5,,11:18:19,,0,5G,-101,-12,-7.0,15,-88,11733,87,D
1817,1817,2019.12.06,Day5,,11:18:57,,0,5G,-101,-12,4.0,14,-110,20,6,D
1818,1818,2019.12.06,Day5,,11:19:04,,0,5G,-101,-11,-2.0,14,-110,103,28,D
1819,1819,2019.12.06,Day5,,11:19:05,,0,5G,-102,-11,-2.0,14,-110,2507,54,D
1820,1820,2019.12.06,Day5,,11:19:06,,0,5G,-102,-11,-2.0,14,-110,2526,23,D
1821,1821,2019.12.06,Day5,,11:19:07,,0,5G,-104,-11,-1.0,11,-89,3196,21,D
1822,1822,2019.12.06,Day5,,11:19:08,,0,5G,-104,-11,-1.0,11,-89,4009,52,D
1823,1823,2019.12.06,Day5,,11:19:09,,0,5G,-103,-14,1.0,11,-89,4204,25,D
1824,1824,2019.12.06,Day5,,11:19:10,,0,5G,-103,-14,1.0,14,-87,4328,55,D
1825,1825,2019.12.06,Day5,,11:19:11,,0,5G,-103,-12,5.0,14,-87,5784,41,D
1826,1826,2019.12.06,Day5,,11:19:12,,0,5G,-103,-12,5.0,11,-89,4576,27,D
1827,1827,2019.12.06,Day5,,11:19:13,,0,5G,-103,-11,-4.0,11,-89,89,1,D
1828,1828,2019.12.06,Day5,,11:19:30,,0,5G,-102,-17,-5.0,15,-86,11,1,D
1829,1829,2019.12.06,Day5,,11:19:56,,0,5G,-101,-11,6.0,15,-86,16,33,D
1830,1830,2019.12.06,Day5,,11:19:57,,0,5G,-101,-16,1.0,15,-84,10186,163,D
1831,1831,2019.12.06,Day5,,11:19:58,,0,5G,-101,-16,1.0,10,-86,9482,114,D
1832,1832,2019.12.06,Day5,,11:19:59,,0,5G,-100,-9,1.0,15,-88,1175,46,D
1833,1833,2019.12.06,Day5,,11:20:00,,0,5G,-100,-9,1.0,15,-88,9784,95,D
1834,1834,2019.12.06,Day5,,11:20:45,,0,5G,-101,-12,-1.0,11,-110,2447,45,D
1835,1835,2019.12.06,Day5,,11:20:46,,0,5G,-101,-12,-1.0,11,-86,28064,191,D
1836,1836,2019.12.06,Day5,,11:20:57,,0,5G,-101,-10,7.0,11,-110,15,26,D
1837,1837,2019.12.06,Day5,,11:21:31,,0,5G,-101,-10,-4.0,11,-110,32498,248,D
1838,1838,2019.12.06,Day5,,11:21:32,,0,5G,-102,-15,2.0,11,-110,843,8,D
1839,1839,2019.12.06,Day5,,11:21:56,,0,5G,-102,-13,8.0,11,-110,16,27,D
1840,1840,2019.12.06,Day5,,11:22:17,,0,5G,-102,-13,-3.0,11,-110,31226,213,D
1841,1841,2019.12.06,Day5,,11:22:56,,0,5G,-101,-14,1.0,13,-88,51,40,D
1842,1842,2019.12.06,Day5,,11:23:02,,0,5G,-101,-10,4.0,11,-86,35198,217,D
1843,1843,2019.12.06,Day5,,11:23:49,,0,5G,-102,-12,1.0,14,-110,11201,180,D
1844,1844,2019.12.06,Day5,,11:23:50,,0,5G,-102,-12,1.0,14,-110,16391,227,D
1845,1845,2019.12.06,Day5,,11:23:57,,0,5G,-102,-12,6.0,14,-110,16,31,D
1846,1846,2019.12.06,Day5,,11:24:36,,0,5G,-103,-12,6.0,14,-86,29027,150,D
1847,1847,2019.12.06,Day5,,11:24:37,,0,5G,-104,-15,4.0,14,-86,11,0,D
1848,1848,2019.12.06,Day5,,11:25:08,,0,5G,-100,-9,-3.0,14,-110,14,0,D
1849,1849,2019.12.06,Day5,,11:25:21,,0,5G,-98,-10,8.0,8,-87,1291,48,D
1850,1850,2019.12.06,Day5,,11:25:22,,0,5G,-98,-11,11.0,15,-89,66,3,D
1851,1851,2019.12.06,Day5,,11:25:25,,0,5G,-99,-11,11.0,13,-87,11,0,D
1852,1852,2019.12.06,Day5,,11:25:38,,0,5G,-99,-11,-3.0,14,-88,45,5,D
1853,1853,2019.12.06,Day5,,11:25:39,,0,5G,-99,-11,4.0,14,-88,19063,169,D
1854,1854,2019.12.06,Day5,,11:25:49,,0,5G,-99,-14,3.0,14,-88,12967,136,D
1855,1855,2019.12.06,Day5,,11:25:50,,0,5G,-99,-16,9.0,14,-88,18570,117,D
1856,1856,2019.12.06,Day5,,11:25:57,,0,5G,-99,-12,2.0,14,-88,16,1,D
1857,1857,2019.12.06,Day5,,11:26:36,,0,5G,-99,-13,0.0,15,-86,5055,92,D
1858,1858,2019.12.06,Day5,,11:26:37,,0,5G,-99,-13,0.0,14,-81,15147,216,D
1859,1859,2019.12.06,Day5,,11:26:38,,0,5G,-98,-13,3.0,14,-81,12813,166,D
1860,1860,2019.12.06,Day5,,11:27:08,,0,5G,-101,-11,-3.0,12,-110,24,41,D
1861,1861,2019.12.06,Day5,,11:27:18,,0,5G,-102,-13,-10.0,12,-110,11,1,D
1862,1862,2019.12.06,Day5,,11:27:23,,0,5G,-100,-11,9.0,12,-110,15068,113,D
1863,1863,2019.12.06,Day5,,11:27:24,,0,5G,-102,-13,7.0,12,-110,12771,79,D
1864,1864,2019.12.06,Day5,,11:27:56,,0,5G,-101,-12,1.0,12,-110,15,25,D
1865,1865,2019.12.06,Day5,,11:28:08,,0,5G,-101,-14,0.0,12,-110,22817,136,D
1866,1866,2019.12.06,Day5,,11:28:55,,0,5G,-101,-12,4.0,10,-85,238,14,D
1867,1867,2019.12.06,Day5,,11:28:56,,0,5G,-101,-12,4.0,10,-85,1288,36,D
1868,1868,2019.12.06,Day5,,11:28:57,,0,5G,-101,-11,0.0,10,-85,2938,71,D
1869,1869,2019.12.06,Day5,,11:28:58,,0,5G,-101,-11,0.0,10,-85,2935,22,D
1870,1870,2019.12.06,Day5,,11:28:59,,0,5G,-101,-11,-2.0,10,-85,567,39,D
1871,1871,2019.12.06,Day5,,11:29:02,,0,5G,-101,-13,-3.0,10,-85,11,7,D
1872,1872,2019.12.06,Day5,,11:29:03,,0,5G,-101,-11,12.0,10,-85,11,0,D
1873,1873,2019.12.06,Day5,,11:29:04,,0,5G,-101,-11,12.0,10,-85,28,1,D
1874,1874,2019.12.06,Day5,,11:29:05,,0,5G,-101,-13,-2.0,10,-85,16,1,D
1875,1875,2019.12.06,Day5,,11:29:06,,0,5G,-101,-13,-2.0,10,-85,11,0,D
1876,1876,2019.12.06,Day5,,11:29:09,,0,5G,-100,-11,10.0,10,-85,13,5,D
1877,1877,2019.12.06,Day5,,11:29:11,,0,5G,-99,-12,0.0,10,-85,208,18,D
1878,1878,2019.12.06,Day5,,11:29:12,,0,5G,-100,-12,6.0,10,-85,460,44,D
1879,1879,2019.12.06,Day5,,11:29:13,,0,5G,-100,-12,6.0,10,-85,11,0,D
1880,1880,2019.12.06,Day5,,11:29:25,,0,5G,-100,-11,0.0,10,-83,417,43,D
1881,1881,2019.12.06,Day5,,11:29:26,,0,5G,-100,-11,0.0,12,-81,411,8,D
1882,1882,2019.12.06,Day5,,11:29:29,,0,5G,-99,-11,7.0,12,-110,3808,49,D
1883,1883,2019.12.06,Day5,,11:29:30,,0,5G,-99,-11,7.0,12,-110,34613,255,D
1884,1884,2019.12.06,Day5,,11:29:31,,0,5G,-99,-12,-2.0,12,-110,11332,61,D
1885,1885,2019.12.06,Day5,,11:29:56,,0,5G,-100,-14,2.0,12,-110,16,26,D
1886,1886,2019.12.06,Day5,,11:30:16,,0,5G,-99,-15,-2.0,9,-80,17504,127,D
1887,1887,2019.12.06,Day5,,11:30:17,,0,5G,-99,-11,7.0,9,-80,11223,67,D
1888,1888,2019.12.06,Day5,,11:31:09,,0,5G,-99,-14,10.0,8,-80,713,9,D
1889,1889,2019.12.06,Day5,,11:31:10,,0,5G,-99,-14,10.0,8,-80,2032,26,D
1890,1890,2019.12.06,Day5,,11:31:11,,0,5G,-98,-12,12.0,8,-80,144,2,D
1891,1891,2019.12.06,Day5,,11:31:12,,0,5G,-98,-12,12.0,8,-80,311,12,D
1892,1892,2019.12.06,Day5,,11:31:13,,0,5G,-99,-11,3.0,8,-80,302,18,D
1893,1893,2019.12.06,Day5,,11:31:14,,0,5G,-99,-11,3.0,8,-80,123,7,D
1894,1894,2019.12.06,Day5,,11:31:15,,0,5G,-99,-11,0.0,8,-80,80,9,D
1895,1895,2019.12.06,Day5,,11:31:16,,0,5G,-99,-11,0.0,8,-80,132,8,D
1896,1896,2019.12.06,Day5,,11:31:17,,0,5G,-99,-16,12.0,8,-80,24,5,D
1897,1897,2019.12.06,Day5,,11:31:19,,0,5G,-99,-16,12.0,8,-80,78,4,D
1898,1898,2019.12.06,Day5,,11:31:20,,0,5G,-98,-11,11.0,8,-80,123,7,D
1899,1899,2019.12.06,Day5,,11:31:21,,0,5G,-98,-11,11.0,8,-80,403,7,D
1900,1900,2019.12.06,Day5,,11:31:22,,0,5G,-99,-12,6.0,8,-80,2814,23,D
1901,1901,2019.12.06,Day5,,11:31:23,,0,5G,-99,-12,6.0,8,-80,2266,18,D
1902,1902,2019.12.06,Day5,,11:31:24,,0,5G,-99,-12,13.0,8,-80,686,9,D
1903,1903,2019.12.06,Day5,,11:31:25,,0,5G,-99,-12,13.0,8,-80,245,5,D
1904,1904,2019.12.06,Day5,,11:31:27,,0,5G,-99,-10,9.0,8,-80,770,25,D
