,Date,Day,Timestamp,Speed,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State
57,2020.01.05,,14.56.59,0,5G,-100,-13,-1.0,10,-110,10102,103,D
58,2020.01.05,,14.57.00,0,5G,-100,-13,-1.0,10,-110,33,17,D
59,2020.01.05,,14.57.01,0,5G,-100,-13,-1.0,10,-110,8024,72,D
60,2020.01.05,,14.57.02,0,5G,-100,-13,-1.0,10,-110,1948,28,D
61,2020.01.05,,14.57.03,0,5G,-100,-13,-1.0,10,-110,6692,59,D
62,2020.01.05,,14.57.04,0,5G,-100,-13,-1.0,10,-110,9522,100,D
64,2020.01.05,,14.57.06,0,5G,-100,-13,-1.0,10,-110,11206,106,D
66,2020.01.05,,14.57.09,0,5G,-100,-13,-1.0,10,-110,10516,98,D
68,2020.01.05,,14.57.11,0,5G,-100,-13,-1.0,10,-110,9997,106,D
70,2020.01.05,,14.57.13,0,5G,-100,-13,-1.0,10,-110,10778,108,D
72,2020.01.05,,14.57.15,0,5G,-100,-13,-1.0,10,-110,12921,122,D
74,2020.01.05,,14.57.17,0,5G,-100,-13,-1.0,10,-110,9153,82,D
75,2020.01.05,,14.57.18,0,5G,-100,-13,-1.0,10,-110,428,15,D
76,2020.01.05,,14.57.19,0,5G,-100,-13,-1.0,10,-110,6365,59,D
77,2020.01.05,,14.57.20,0,5G,-100,-13,-1.0,10,-110,9793,101,D
79,2020.01.05,,14.57.22,0,5G,-100,-13,-1.0,10,-110,8205,81,D
81,2020.01.05,,14.57.25,0,5G,-100,-13,-1.0,10,-110,9495,97,D
83,2020.01.05,,14.57.27,0,5G,-100,-13,-1.0,10,-110,10930,108,D
85,2020.01.05,,14.57.29,0,5G,-100,-13,-1.0,10,-110,11878,106,D
87,2020.01.05,,14.57.31,0,5G,-100,-13,-1.0,10,-110,12822,114,D
89,2020.01.05,,14.57.33,0,5G,-100,-13,-1.0,10,-110,7678,250,D
90,2020.01.05,,14.57.34,0,5G,-100,-13,-1.0,10,-110,3314,30,D
91,2020.01.05,,14.57.35,0,5G,-100,-13,-1.0,10,-110,3481,32,D
92,2020.01.05,,14.57.36,0,5G,-100,-13,-1.0,10,-110,8673,78,D
94,2020.01.05,,14.57.38,0,5G,-100,-13,-1.0,10,-110,11714,111,D
96,2020.01.05,,14.57.41,0,5G,-100,-13,-1.0,10,-110,11418,114,D
98,2020.01.05,,14.57.43,0,5G,-100,-13,-1.0,10,-110,10656,108,D
100,2020.01.05,,14.57.45,0,5G,-100,-13,-1.0,10,-110,9785,92,D
102,2020.01.05,,14.57.47,0,5G,-100,-13,-1.0,10,-110,10604,87,D
103,2020.01.05,,14.57.48,0,5G,-100,-13,-1.0,10,-110,340,13,D
104,2020.01.05,,14.57.49,0,5G,-100,-13,-1.0,10,-110,9376,77,D
105,2020.01.05,,14.57.50,0,5G,-100,-13,-1.0,10,-110,8034,89,D
106,2020.01.05,,14.57.51,0,5G,-100,-13,-1.0,10,-110,415,4,D
107,2020.01.05,,14.57.52,0,5G,-100,-13,-1.0,10,-110,9178,85,D
109,2020.01.05,,14.57.55,0,5G,-100,-13,-1.0,10,-110,12715,126,D
111,2020.01.05,,14.57.57,0,5G,-100,-13,-1.0,10,-110,10344,96,D
113,2020.01.05,,14.57.59,0,5G,-100,-13,-1.0,10,-110,8891,88,D
115,2020.01.05,,14.58.01,0,5G,-100,-13,-1.0,10,-110,9023,87,D
117,2020.01.05,,14.58.03,0,5G,-100,-13,-1.0,10,-110,11905,110,D
118,2020.01.05,,14.58.04,0,5G,-100,-13,-1.0,10,-110,1627,28,D
119,2020.01.05,,14.58.05,0,5G,-100,-13,-1.0,10,-110,8281,69,D
120,2020.01.05,,14.58.06,0,5G,-100,-13,-1.0,10,-110,6094,62,D
121,2020.01.05,,14.58.07,0,5G,-100,-13,-1.0,10,-110,219,1,D
122,2020.01.05,,14.58.08,0,5G,-100,-13,-1.0,10,-110,8935,89,D
124,2020.01.05,,14.58.11,0,5G,-100,-13,-1.0,10,-110,12325,107,D
126,2020.01.05,,14.58.13,0,5G,-100,-13,-1.0,10,-110,11477,104,D
128,2020.01.05,,14.58.15,0,5G,-100,-13,-1.0,10,-110,10721,104,D
130,2020.01.05,,14.58.17,0,5G,-100,-13,-1.0,10,-110,10325,109,D
132,2020.01.05,,14.58.19,0,5G,-100,-13,-1.0,10,-110,8281,80,D
133,2020.01.05,,14.58.20,0,5G,-100,-13,-1.0,10,-110,44,8,D
134,2020.01.05,,14.58.21,0,5G,-100,-13,-1.0,10,-110,7727,65,D
135,2020.01.05,,14.58.22,0,5G,-100,-13,-1.0,10,-110,5592,62,D
136,2020.01.05,,14.58.23,0,5G,-100,-13,-1.0,10,-110,3391,29,D
137,2020.01.05,,14.58.24,0,5G,-100,-13,-1.0,10,-110,10036,96,D
139,2020.01.05,,14.58.27,0,5G,-100,-13,-1.0,10,-110,9353,102,D
141,2020.01.05,,14.58.29,0,5G,-100,-13,-1.0,10,-110,10940,127,D
143,2020.01.05,,14.58.31,0,5G,-100,-13,-1.0,10,-110,10770,112,D
145,2020.01.05,,14.58.33,0,5G,-100,-13,-1.0,10,-110,10522,1192,D
147,2020.01.05,,14.58.35,0,5G,-100,-13,-1.0,10,-110,11554,110,D
149,2020.01.05,,14.58.37,0,5G,-100,-13,-1.0,10,-110,11063,105,D
150,2020.01.05,,14.58.38,0,5G,-100,-13,-1.0,10,-110,8954,82,D
152,2020.01.05,,14.58.40,0,5G,-100,-13,-1.0,10,-110,9678,96,D
154,2020.01.05,,14.58.43,0,5G,-100,-13,-1.0,10,-110,9785,95,D
156,2020.01.05,,14.58.45,0,5G,-100,-13,-1.0,10,-110,11366,113,D
158,2020.01.05,,14.58.47,0,5G,-100,-13,-1.0,10,-110,11394,111,D
160,2020.01.05,,14.58.49,0,5G,-100,-13,-1.0,10,-110,10918,95,D
161,2020.01.05,,14.58.50,0,5G,-100,-13,-1.0,10,-110,541,17,D
162,2020.01.05,,14.58.51,0,5G,-100,-13,-1.0,10,-110,5268,46,D
163,2020.01.05,,14.58.52,0,5G,-100,-13,-1.0,10,-110,3085,41,D
164,2020.01.05,,14.58.53,0,5G,-100,-13,-1.0,10,-110,6162,51,D
165,2020.01.05,,14.58.54,0,5G,-100,-13,-1.0,10,-110,8178,81,D
166,2020.01.05,,14.58.55,0,5G,-100,-13,-1.0,10,-110,917,7,D
167,2020.01.05,,14.58.56,0,5G,-100,-13,-1.0,10,-110,9373,94,D
169,2020.01.05,,14.58.59,0,5G,-100,-13,-1.0,10,-110,12019,120,D
171,2020.01.05,,14.59.01,0,5G,-100,-13,-1.0,10,-110,10406,106,D
173,2020.01.05,,14.59.03,0,5G,-100,-13,-1.0,10,-110,10033,101,D
175,2020.01.05,,14.59.05,0,5G,-100,-13,-1.0,10,-110,11095,95,D
177,2020.01.05,,14.59.07,0,5G,-100,-13,-1.0,10,-110,6690,54,D
178,2020.01.05,,14.59.08,0,5G,-100,-13,-1.0,10,-110,3585,36,D
179,2020.01.05,,14.59.09,0,5G,-100,-13,-1.0,10,-110,4715,39,D
180,2020.01.05,,14.59.10,0,5G,-100,-13,-1.0,10,-110,9103,92,D
182,2020.01.05,,14.59.12,0,5G,-100,-13,-1.0,10,-110,9411,88,D
184,2020.01.05,,14.59.15,0,5G,-100,-13,-1.0,10,-110,11885,107,D
186,2020.01.05,,14.59.17,0,5G,-100,-13,-1.0,10,-110,9606,88,D
188,2020.01.05,,14.59.19,0,5G,-100,-13,-1.0,10,-110,10155,108,D
190,2020.01.05,,14.59.21,0,5G,-100,-13,-1.0,10,-110,11112,201,D
191,2020.01.05,,14.59.22,0,5G,-100,-13,-1.0,10,-110,2690,31,D
192,2020.01.05,,14.59.23,0,5G,-100,-13,-1.0,10,-110,5835,47,D
193,2020.01.05,,14.59.24,0,5G,-100,-13,-1.0,10,-110,2844,32,D
194,2020.01.05,,14.59.25,0,5G,-100,-13,-1.0,10,-110,2915,24,D
195,2020.01.05,,14.59.26,0,5G,-100,-13,-1.0,10,-110,9953,114,D
197,2020.01.05,,14.59.28,0,5G,-100,-13,-1.0,10,-110,12825,125,D
199,2020.01.05,,14.59.31,0,5G,-100,-13,-1.0,10,-110,12556,118,D
201,2020.01.05,,14.59.33,0,5G,-100,-13,-1.0,10,-110,9845,1189,D
203,2020.01.05,,14.59.35,0,5G,-100,-13,-1.0,10,-110,11475,118,D
205,2020.01.05,,14.59.37,0,5G,-100,-13,-1.0,10,-110,9154,76,D
206,2020.01.05,,14.59.38,0,5G,-100,-13,-1.0,10,-110,321,14,D
207,2020.01.05,,14.59.39,0,5G,-100,-13,-1.0,10,-110,7643,62,D
208,2020.01.05,,14.59.40,0,5G,-100,-13,-1.0,10,-110,6726,57,D
209,2020.01.05,,14.59.41,0,5G,-100,-13,-1.0,10,-110,814,7,D
210,2020.01.05,,14.59.42,0,5G,-100,-13,-1.0,10,-110,9845,91,D
212,2020.01.05,,14.59.44,0,5G,-100,-13,-1.0,10,-110,11014,83,D
214,2020.01.05,,14.59.47,0,5G,-100,-13,-1.0,10,-110,11173,88,D
216,2020.01.05,,14.59.49,0,5G,-100,-13,-1.0,10,-110,10249,103,D
218,2020.01.05,,14.59.51,0,5G,-100,-13,-1.0,10,-110,10197,71,D
220,2020.01.05,,14.59.53,0,5G,-100,-13,-1.0,10,-110,10321,85,D
222,2020.01.05,,14.59.55,0,5G,-100,-13,-1.0,10,-110,10466,93,D
223,2020.01.05,,14.59.56,0,5G,-100,-13,-1.0,10,-110,5880,60,D
224,2020.01.05,,14.59.57,0,5G,-100,-13,-1.0,10,-110,2531,24,D
225,2020.01.05,,14.59.58,0,5G,-100,-13,-1.0,10,-110,6095,63,D
226,2020.01.05,,14.59.59,0,5G,-100,-13,-1.0,10,-110,1920,19,D
227,2020.01.05,,15.00.00,0,5G,-100,-13,-1.0,10,-110,10124,94,D
229,2020.01.05,,15.00.03,0,5G,-100,-13,-1.0,10,-110,10133,99,D
231,2020.01.05,,15.00.05,0,5G,-100,-13,-1.0,10,-110,10597,125,D
233,2020.01.05,,15.00.07,0,5G,-100,-13,-1.0,10,-110,11427,107,D
235,2020.01.05,,15.00.09,0,5G,-100,-13,-1.0,10,-110,10986,114,D
236,2020.01.05,,15.00.10,0,5G,-100,-13,-1.0,10,-110,1992,26,D
237,2020.01.05,,15.00.11,0,5G,-100,-13,-1.0,10,-110,6442,59,D
238,2020.01.05,,15.00.12,0,5G,-100,-13,-1.0,10,-110,4637,51,D
239,2020.01.05,,15.00.13,0,5G,-100,-13,-1.0,10,-110,3426,28,D
240,2020.01.05,,15.00.14,0,5G,-100,-13,-1.0,10,-110,9108,75,D
242,2020.01.05,,15.00.16,0,5G,-100,-13,-1.0,10,-110,9665,92,D
244,2020.01.05,,15.00.19,0,5G,-100,-13,-1.0,10,-110,10509,124,D
246,2020.01.05,,15.00.21,0,5G,-100,-13,-1.0,10,-110,9501,84,D
248,2020.01.05,,15.00.23,0,5G,-100,-13,-1.0,10,-110,11076,86,D
250,2020.01.05,,15.00.25,0,5G,-100,-13,-1.0,10,-110,13015,108,D
252,2020.01.05,,15.00.27,0,5G,-100,-13,-1.0,10,-110,11806,54,D
253,2020.01.05,,15.00.28,0,5G,-100,-13,-1.0,10,-110,2929,27,D
254,2020.01.05,,15.00.29,0,5G,-100,-13,-1.0,10,-110,2186,6,D
255,2020.01.05,,15.00.30,0,5G,-100,-13,-1.0,10,-110,3169,29,D
256,2020.01.05,,15.00.31,0,5G,-100,-13,-1.0,10,-110,5575,22,D
257,2020.01.05,,15.00.32,0,5G,-100,-13,-1.0,10,-110,8199,1147,D
258,2020.01.05,,15.00.33,0,5G,-100,-13,-1.0,10,-110,2746,24,D
259,2020.01.05,,15.00.35,0,5G,-100,-13,-1.0,10,-110,11846,69,D
261,2020.01.05,,15.00.37,0,5G,-100,-13,-1.0,10,-110,11308,81,D
263,2020.01.05,,15.00.39,0,5G,-100,-13,-1.0,10,-110,10715,77,D
265,2020.01.05,,15.00.41,0,5G,-100,-13,-1.0,10,-110,10582,72,D
267,2020.01.05,,15.00.43,0,5G,-100,-13,-1.0,10,-110,9901,74,D
268,2020.01.05,,15.00.44,0,5G,-100,-13,-1.0,10,-110,198,12,D
269,2020.01.05,,15.00.45,0,5G,-100,-13,-1.0,10,-110,7274,58,D
270,2020.01.05,,15.00.46,0,5G,-100,-13,-1.0,10,-110,4665,35,D
271,2020.01.05,,15.00.47,0,5G,-100,-13,-1.0,10,-110,4931,14,D
272,2020.01.05,,15.00.48,0,5G,-100,-13,-1.0,10,-110,7087,45,D
273,2020.01.05,,15.00.49,0,5G,-100,-13,-1.0,10,-110,3342,59,D
274,2020.01.05,,15.00.51,0,5G,-100,-13,-1.0,10,-110,6901,78,D
275,2020.01.05,,15.00.52,0,5G,-100,-13,-1.0,10,-110,2602,5,D
276,2020.01.05,,15.00.53,0,5G,-100,-13,-1.0,10,-110,10170,88,D
278,2020.01.05,,15.00.55,0,5G,-100,-13,-1.0,10,-110,10894,113,D
280,2020.01.05,,15.00.57,0,5G,-100,-13,-1.0,10,-110,11037,99,D
282,2020.01.05,,15.00.59,0,5G,-100,-13,-1.0,10,-110,10145,64,D
283,2020.01.05,,15.01.00,0,5G,-100,-13,-1.0,10,-110,431,15,D
284,2020.01.05,,15.01.01,0,5G,-100,-13,-1.0,10,-110,8874,62,D
285,2020.01.05,,15.01.02,0,5G,-100,-13,-1.0,10,-110,5019,37,D
286,2020.01.05,,15.01.03,0,5G,-100,-13,-1.0,10,-110,2681,24,D
287,2020.01.05,,15.01.04,0,5G,-100,-13,-1.0,10,-110,4816,40,D
288,2020.01.05,,15.01.05,0,5G,-100,-13,-1.0,10,-110,5312,107,D
289,2020.01.05,,15.01.07,0,5G,-100,-13,-1.0,10,-110,6146,32,D
290,2020.01.05,,15.01.08,0,5G,-100,-13,-1.0,10,-110,5128,49,D
291,2020.01.05,,15.01.09,0,5G,-100,-13,-1.0,10,-110,8403,44,D
293,2020.01.05,,15.01.11,0,5G,-100,-13,-1.0,10,-110,3630,140,D
294,2020.01.05,,15.01.12,0,5G,-100,-13,-1.0,10,-110,3711,84,D
295,2020.01.05,,15.01.13,0,5G,-100,-13,-1.0,10,-110,9910,80,D
296,2020.01.05,,15.01.14,0,5G,-100,-13,-1.0,10,-110,4287,43,D
297,2020.01.05,,15.01.15,0,5G,-100,-13,-1.0,10,-110,7442,45,D
298,2020.01.05,,15.01.16,0,5G,-100,-13,-1.0,10,-110,3567,33,D
299,2020.01.05,,15.01.17,0,5G,-100,-13,-1.0,10,-110,4855,55,D
300,2020.01.05,,15.01.18,0,5G,-100,-13,-1.0,10,-110,7267,106,D
301,2020.01.05,,15.01.19,0,5G,-100,-13,-1.0,10,-110,5411,79,D
302,2020.01.05,,15.01.20,0,5G,-100,-13,-1.0,10,-110,4467,51,D
303,2020.01.05,,15.01.21,0,5G,-100,-13,-1.0,10,-110,4916,45,D
304,2020.01.05,,15.01.23,0,5G,-100,-13,-1.0,10,-110,4474,61,D
305,2020.01.05,,15.01.24,0,5G,-100,-13,-1.0,10,-110,4062,62,D
306,2020.01.05,,15.01.25,0,5G,-100,-13,-1.0,10,-110,2490,33,D
307,2020.01.05,,15.01.26,0,5G,-100,-13,-1.0,10,-110,3530,50,D
308,2020.01.05,,15.01.27,0,5G,-100,-13,-1.0,10,-110,4535,91,D
309,2020.01.05,,15.01.28,0,5G,-100,-13,-1.0,10,-110,7677,139,D
310,2020.01.05,,15.01.29,0,5G,-100,-13,-1.0,10,-110,8230,143,D
311,2020.01.05,,15.01.30,0,5G,-100,-13,-1.0,10,-110,13763,195,D
313,2020.01.05,,15.01.32,0,5G,-100,-13,-1.0,10,-110,2017,148,D
314,2020.01.05,,15.01.33,0,5G,-100,-13,-1.0,10,-110,7758,828,D
315,2020.01.05,,15.01.34,0,5G,-100,-13,-1.0,10,-110,8592,38,D
317,2020.01.05,,15.01.36,0,5G,-100,-13,-1.0,10,-110,663,26,D
318,2020.01.05,,15.01.37,0,5G,-100,-13,-1.0,10,-110,13532,187,D
319,2020.01.05,,15.01.39,0,5G,-100,-13,-1.0,10,-110,8163,138,D
321,2020.01.05,,15.01.41,0,5G,-100,-13,-1.0,10,-110,11598,87,D
323,2020.01.05,,15.01.43,0,5G,-100,-13,-1.0,10,-110,9694,82,D
325,2020.01.05,,15.01.45,0,5G,-100,-13,-1.0,10,-110,11636,85,D
327,2020.01.05,,15.01.47,0,5G,-100,-13,-1.0,10,-110,9711,76,D
328,2020.01.05,,15.01.48,0,5G,-100,-13,-1.0,10,-110,2761,29,D
329,2020.01.05,,15.01.49,0,5G,-100,-13,-1.0,10,-110,3995,24,D
330,2020.01.05,,15.01.50,0,5G,-100,-13,-1.0,10,-110,2489,29,D
331,2020.01.05,,15.01.51,0,5G,-100,-13,-1.0,10,-110,5817,24,D
332,2020.01.05,,15.01.52,0,5G,-100,-13,-1.0,10,-110,11890,90,D
334,2020.01.05,,15.01.55,0,5G,-100,-13,-1.0,10,-110,11412,103,D
336,2020.01.05,,15.01.57,0,5G,-100,-13,-1.0,10,-110,10751,64,D
338,2020.01.05,,15.01.59,0,5G,-100,-13,-1.0,10,-110,10070,64,D
340,2020.01.05,,15.02.01,0,5G,-100,-13,-1.0,10,-110,6865,45,D
342,2020.01.05,,15.02.03,0,5G,-100,-13,-1.0,10,-110,10334,69,D
343,2020.01.05,,15.02.04,0,5G,-100,-13,-1.0,10,-110,540,18,D
344,2020.01.05,,15.02.05,0,5G,-100,-13,-1.0,10,-110,13729,162,D
345,2020.01.05,,15.02.06,0,5G,-100,-13,-1.0,10,-110,7486,46,D
346,2020.01.05,,15.02.07,0,5G,-100,-13,-1.0,10,-110,1346,12,D
347,2020.01.05,,15.02.08,0,5G,-100,-13,-1.0,10,-110,9979,106,D
349,2020.01.05,,15.02.10,0,5G,-100,-13,-1.0,10,-110,10188,71,D
351,2020.01.05,,15.02.13,0,5G,-100,-13,-1.0,10,-110,8770,85,D
353,2020.01.05,,15.02.15,0,5G,-100,-13,-1.0,10,-110,10750,97,D
355,2020.01.05,,15.02.17,0,5G,-100,-13,-1.0,10,-110,9666,88,D
357,2020.01.05,,15.02.19,0,5G,-100,-13,-1.0,10,-110,10097,113,D
358,2020.01.05,,15.02.20,0,5G,-100,-13,-1.0,10,-110,2751,38,D
359,2020.01.05,,15.02.21,0,5G,-100,-13,-1.0,10,-110,6633,50,D
360,2020.01.05,,15.02.22,0,5G,-100,-13,-1.0,10,-110,7039,74,D
361,2020.01.05,,15.02.23,0,5G,-100,-13,-1.0,10,-110,2632,22,D
362,2020.01.05,,15.02.24,0,5G,-100,-13,-1.0,10,-110,10609,107,D
364,2020.01.05,,15.02.26,0,5G,-100,-13,-1.0,10,-110,9823,95,D
366,2020.01.05,,15.02.29,0,5G,-100,-13,-1.0,10,-110,11179,107,D
368,2020.01.05,,15.02.31,0,5G,-100,-13,-1.0,10,-110,10442,97,D
370,2020.01.05,,15.02.33,0,5G,-100,-13,-1.0,10,-110,11151,1202,D
372,2020.01.05,,15.02.35,0,5G,-100,-13,-1.0,10,-110,10236,97,D
373,2020.01.05,,15.02.36,0,5G,-100,-13,-1.0,10,-110,110,10,D
374,2020.01.05,,15.02.37,0,5G,-100,-13,-1.0,10,-110,8309,75,D
375,2020.01.05,,15.02.38,0,5G,-100,-13,-1.0,10,-110,1656,33,D
376,2020.01.05,,15.02.39,0,5G,-100,-13,-1.0,10,-110,7929,46,D
377,2020.01.05,,15.02.40,0,5G,-100,-13,-1.0,10,-110,6574,58,D
378,2020.01.05,,15.02.41,0,5G,-100,-13,-1.0,10,-110,1879,19,D
379,2020.01.05,,15.02.43,0,5G,-100,-13,-1.0,10,-110,10925,97,D
381,2020.01.05,,15.02.45,0,5G,-100,-13,-1.0,10,-110,11261,90,D
383,2020.01.05,,15.02.47,0,5G,-100,-13,-1.0,10,-110,9939,84,D
385,2020.01.05,,15.02.49,0,5G,-100,-13,-1.0,10,-110,11106,107,D
387,2020.01.05,,15.02.51,0,5G,-100,-13,-1.0,10,-110,9985,52,D
388,2020.01.05,,15.02.52,0,5G,-100,-13,-1.0,10,-110,186,10,D
389,2020.01.05,,15.02.53,0,5G,-100,-13,-1.0,10,-110,9235,52,D
390,2020.01.05,,15.02.54,0,5G,-100,-13,-1.0,10,-110,4286,49,D
391,2020.01.05,,15.02.55,0,5G,-100,-13,-1.0,10,-110,4451,37,D
392,2020.01.05,,15.02.56,0,5G,-100,-13,-1.0,10,-110,8926,92,D
394,2020.01.05,,15.02.58,0,5G,-100,-13,-1.0,10,-110,8096,54,D
395,2020.01.05,,15.03.00,0,5G,-100,-13,-1.0,10,-110,2175,6,D
396,2020.01.05,,15.03.01,0,5G,-100,-13,-1.0,10,-110,10139,69,D
398,2020.01.05,,15.03.03,0,5G,-100,-13,-1.0,10,-110,10308,82,D
400,2020.01.05,,15.03.05,0,5G,-100,-13,-1.0,10,-110,10870,55,D
402,2020.01.05,,15.03.07,0,5G,-100,-13,-1.0,10,-110,10536,79,D
404,2020.01.05,,15.03.09,0,5G,-100,-13,-1.0,10,-110,9317,73,D
405,2020.01.05,,15.03.10,0,5G,-100,-13,-1.0,10,-110,3136,29,D
406,2020.01.05,,15.03.11,0,5G,-100,-13,-1.0,10,-110,6032,32,D
407,2020.01.05,,15.03.12,0,5G,-100,-13,-1.0,10,-110,2523,36,D
408,2020.01.05,,15.03.13,0,5G,-100,-13,-1.0,10,-110,8237,63,D
409,2020.01.05,,15.03.14,0,5G,-100,-13,-1.0,10,-110,10192,72,D
411,2020.01.05,,15.03.17,0,5G,-100,-13,-1.0,10,-110,10436,67,D
412,2020.01.05,,15.03.18,0,5G,-100,-13,-1.0,10,-110,514,13,D
413,2020.01.05,,15.03.19,0,5G,-100,-13,-1.0,10,-110,10704,61,D
415,2020.01.05,,15.03.21,0,5G,-100,-13,-1.0,10,-110,10142,81,D
417,2020.01.05,,15.03.23,0,5G,-100,-13,-1.0,10,-110,10828,86,D
418,2020.01.05,,15.03.24,0,5G,-100,-13,-1.0,10,-110,143,4,D
419,2020.01.05,,15.03.25,0,5G,-100,-13,-1.0,10,-110,8694,47,D
420,2020.01.05,,15.03.26,0,5G,-100,-13,-1.0,10,-110,4597,40,D
421,2020.01.05,,15.03.27,0,5G,-100,-13,-1.0,10,-110,4730,17,D
422,2020.01.05,,15.03.28,0,5G,-100,-13,-1.0,10,-110,5233,75,D
423,2020.01.05,,15.03.29,0,5G,-100,-13,-1.0,10,-110,3127,232,D
424,2020.01.05,,15.03.30,0,5G,-100,-13,-1.0,10,-110,4391,643,D
425,2020.01.05,,15.03.31,0,5G,-100,-13,-1.0,10,-110,8300,1735,D
426,2020.01.05,,15.03.33,0,5G,-100,-13,-1.0,10,-110,7878,734,D
427,2020.01.05,,15.03.34,0,5G,-100,-13,-1.0,10,-110,592,1690,D
428,2020.01.05,,15.03.35,0,5G,-100,-13,-1.0,10,-110,4593,1158,D
429,2020.01.05,,15.03.36,0,5G,-100,-13,-1.0,10,-110,3299,597,D
430,2020.01.05,,15.03.37,0,5G,-100,-13,-1.0,10,-110,3002,19,D
431,2020.01.05,,15.03.38,0,5G,-100,-13,-1.0,10,-110,9194,653,D
432,2020.01.05,,15.03.39,0,5G,-100,-13,-1.0,10,-110,9428,1218,D
433,2020.01.05,,15.03.40,0,5G,-100,-13,-1.0,10,-110,1142,1141,D
434,2020.01.05,,15.03.41,0,5G,-100,-13,-1.0,10,-110,10193,633,D
436,2020.01.05,,15.03.43,0,5G,-100,-13,-1.0,10,-110,10486,69,D
437,2020.01.05,,15.03.44,0,5G,-100,-13,-1.0,10,-110,2929,32,D
438,2020.01.05,,15.03.45,0,5G,-100,-13,-1.0,10,-110,7119,133,D
439,2020.01.05,,15.03.46,0,5G,-100,-13,-1.0,10,-110,2081,17,D
440,2020.01.05,,15.03.47,0,5G,-100,-13,-1.0,10,-110,7204,50,D
441,2020.01.05,,15.03.48,0,5G,-100,-13,-1.0,10,-110,5273,66,D
